scheme,panel,cost_bps,chooser,Y,pick_Y,pick_gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,full4b,beats_spy_oos,beats_base_oos
C_G,U56,0.0,C_ISSHARPE,2009.0,2009,0.75,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.09708168179295829,1.3084634507178121,-0.12029821098034799,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True
C_G,U56,0.0,C_ISSHARPE,2010.0,2010,0.75,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.09708168179295829,1.3084634507178121,-0.12029821098034799,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True
C_G,U56,0.0,C_ISSHARPE,2011.0,2011,0.75,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.09708168179295829,1.3084634507178121,-0.12029821098034799,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True
C_G,U56,0.0,C_ISSHARPE,2012.0,2012,0.75,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.09708168179295829,1.3084634507178121,-0.12029821098034799,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True
C_G,U56,0.0,C_ISSHARPE,2013.0,2013,0.75,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.09708168179295829,1.3084634507178121,-0.12029821098034799,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True
C_YG,U56,0.0,C_ISSHARPE,,2013,0.75,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.09708168179295829,1.3084634507178121,-0.12029821098034799,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True
C_G,U56,0.0,C_ISCALMAR,2009.0,2009,0.75,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.09708168179295829,1.3084634507178121,-0.12029821098034799,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True
C_G,U56,0.0,C_ISCALMAR,2010.0,2010,0.75,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.09708168179295829,1.3084634507178121,-0.12029821098034799,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True
C_G,U56,0.0,C_ISCALMAR,2011.0,2011,0.75,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.09708168179295829,1.3084634507178121,-0.12029821098034799,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True
C_G,U56,0.0,C_ISCALMAR,2012.0,2012,0.75,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.09708168179295829,1.3084634507178121,-0.12029821098034799,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True
