panel,dial,channel,level,cheat,flip,pick,ctl_pick,d_OOS_Sharpe,d_OOS_CAGR,d_OOS_MaxDD,d_Sharpe
U56,GROSS,ROUND,0,False,True,0.2,1.0,0.0017565834881261289,-0.10169676186105758,0.12625207796055937,9.714304911190297e-05
U56,GROSS,WINDOW,IS_H2,False,False,1.0,1.0,0.0,0.0,0.0,0.0
U56,GROSS,WINDOW,TRAIL5Y,False,False,1.0,1.0,0.0,0.0,0.0,0.0
U56,GROSS,WINDOW,TRAIL3Y,False,False,1.0,1.0,0.0,0.0,0.0,0.0
U56,GROSS,WINDOW,FULL,True,True,0.6,1.0,0.0010608499593305343,-0.05123971367725777,0.06208726817346588,0.00021740143342219298
U56,GROSS,BOOK,1,False,True,0.95,1.0,0.00015486932285502242,-0.006441846883923574,0.007646974553564667,4.829031141651008e-05
U56,GROSS,BOOK,2,False,True,0.85,1.0,0.0004444526179465669,-0.019295801761495923,0.023038487912084626,0.00012593193621746046
U56,GROSS,BOOK,3,False,True,0.75,1.0,0.0007084843201592417,-0.03210755266021126,0.038560456785509234,0.00017922002320558406
U56,GROSS,BOOK,-1,False,False,1.0,1.0,0.0,0.0,0.0,0.0
U56,VOLCAP,ROUND,3,False,False,0.8,0.8,0.0,0.0,0.0,0.0
U56,VOLCAP,ROUND,2,False,False,0.8,0.8,0.0,0.0,0.0,0.0
U56,VOLCAP,ROUND,1,False,False,0.8,0.8,0.0,0.0,0.0,0.0
U56,VOLCAP,ROUND,0,False,True,0.2,0.8,-0.3143917258154607,-0.05970936887880596,0.028695409371434555,-0.20875992188068593
U56,VOLCAP,WINDOW,IS_H2,False,True,0.6,0.8,0.005221162623058273,-0.0008957102548576845,-0.0008397060350393559,-0.0013852138697043603
U56,VOLCAP,WINDOW,TRAIL5Y,False,True,0.6,0.8,0.005221162623058273,-0.0008957102548576845,-0.0008397060350393559,-0.0013852138697043603
U56,VOLCAP,WINDOW,TRAIL3Y,False,True,0.6,0.8,0.005221162623058273,-0.0008957102548576845,-0.0008397060350393559,-0.0013852138697043603
U56,VOLCAP,WINDOW,FULL,True,True,9.99,0.8,0.04658531146147893,0.010757264108071984,-0.02195415787076238,0.022698854516650435
U56,VOLCAP,BOOK,1,False,True,0.6,0.8,0.005221162623058273,-0.0008957102548576845,-0.0008397060350393559,-0.0013852138697043603
U56,VOLCAP,BOOK,2,False,True,0.5,0.8,0.018619784017072982,-0.0006883689746690624,-0.0019176378998514432,-0.02276987025144761
U56,VOLCAP,BOOK,3,False,True,0.4,0.8,-0.088787470122622,-0.01691088084466008,0.007511166229896782,-0.07016835356784501
U56,VOLCAP,BOOK,-1,False,True,9.99,0.8,0.04658531146147893,0.010757264108071984,-0.02195415787076238,0.022698854516650435
U56,CADENCE,ROUND,3,False,False,M,M,0.0,0.0,0.0,0.0
U56,CADENCE,ROUND,2,False,False,M,M,0.0,0.0,0.0,0.0
U56,CADENCE,ROUND,1,False,True,D,M,0.06205741254214803,-0.0026783517721722383,0.03144011594295415,0.017156852282230295
U56,CADENCE,ROUND,0,False,True,D,M,0.06205741254214803,-0.0026783517721722383,0.03144011594295415,0.017156852282230295
U56,CADENCE,WINDOW,IS_H2,False,True,Q,M,-0.24763529696321518,-0.011155224001306419,-0.05519910528341643,-0.17729054310786818
U56,CADENCE,WINDOW,TRAIL5Y,False,True,Q,M,-0.24763529696321518,-0.011155224001306419,-0.05519910528341643,-0.17729054310786818
U56,CADENCE,WINDOW,TRAIL3Y,False,True,Q,M,-0.24763529696321518,-0.011155224001306419,-0.05519910528341643,-0.17729054310786818
U56,CADENCE,WINDOW,FULL,True,True,W,M,0.05206357209679924,-0.0010132689047150922,0.02326747653651018,0.028795494165602342
U56,CADENCE,BOOK,1,False,True,W,M,0.05206357209679924,-0.0010132689047150922,0.02326747653651018,0.028795494165602342
U56,CADENCE,BOOK,2,False,True,D,M,0.06205741254214803,-0.0026783517721722383,0.03144011594295415,0.017156852282230295
U56,CADENCE,BOOK,3,False,True,D,M,0.06205741254214803,-0.0026783517721722383,0.03144011594295415,0.017156852282230295
U56,CADENCE,BOOK,-1,False,True,Q,M,-0.24763529696321518,-0.011155224001306419,-0.05519910528341643,-0.17729054310786818
B136,BAND,ROUND,3,False,False,0.08,0.08,0.0,0.0,0.0,0.0
B136,BAND,ROUND,2,False,False,0.08,0.08,0.0,0.0,0.0,0.0
B136,BAND,ROUND,1,False,True,0.0,0.08,0.016173197116555516,-0.004931009644134177,0.02197573719929402,-0.03037049008027659
B136,BAND,ROUND,0,False,True,0.0,0.08,0.016173197116555516,-0.004931009644134177,0.02197573719929402,-0.03037049008027659
B136,BAND,WINDOW,IS_H2,False,True,0.12,0.08,-0.018625254130082425,0.0004502709291926976,2.805323635524104e-05,-0.012552144717277391
B136,BAND,WINDOW,TRAIL5Y,False,True,0.2,0.08,-0.09749974497249858,-0.0010132315561033334,-0.010554717747202291,-0.08621550115352905
B136,BAND,WINDOW,TRAIL3Y,False,True,0.12,0.08,-0.018625254130082425,0.0004502709291926976,2.805323635524104e-05,-0.012552144717277391
B136,BAND,WINDOW,FULL,True,False,0.08,0.08,0.0,0.0,0.0,0.0
B136,BAND,BOOK,1,False,True,0.05,0.08,-0.014953452490594987,-0.004069306962073638,0.01675820466088207,-0.03845823823658323
B136,BAND,BOOK,2,False,True,0.03,0.08,0.009044045671733558,-0.0038015597957745673,0.025732013700037637,-0.01824912270215262
B136,BAND,BOOK,3,False,True,0.02,0.08,0.029333161343406244,-0.0029490536459684247,0.025519067980453336,-0.007262820473447951
B136,BAND,BOOK,-1,False,True,0.12,0.08,-0.018625254130082425,0.0004502709291926976,2.805323635524104e-05,-0.012552144717277391
B136,N,ROUND,3,False,False,30,30,0.0,0.0,0.0,0.0
B136,N,ROUND,2,False,False,30,30,0.0,0.0,0.0,0.0
B136,N,ROUND,1,False,True,15,30,-0.08308190281324324,-0.012652298682817031,0.020010858501739226,-0.08505456284590196
B136,N,ROUND,0,False,True,3,30,-0.3457372203587918,-0.04085102019051878,0.027462348225507638,-0.32071125105513376
B136,N,WINDOW,IS_H2,False,True,40,30,0.08420246917657415,0.010831284502571537,-0.0036579454098960573,0.03656242674464161
B136,N,WINDOW,TRAIL5Y,False,True,40,30,0.08420246917657415,0.010831284502571537,-0.0036579454098960573,0.03656242674464161
B136,N,WINDOW,TRAIL3Y,False,True,40,30,0.08420246917657415,0.010831284502571537,-0.0036579454098960573,0.03656242674464161
B136,N,WINDOW,FULL,True,True,50,30,0.16528236185158773,0.02133247111522496,-0.001209694067671685,0.05770940782485234
B136,N,BOOK,1,False,True,20,30,-0.023436256860374316,-0.0037814959630688705,0.009566322024785023,-0.047430773423722705
B136,N,BOOK,2,False,True,15,30,-0.08308190281324324,-0.012652298682817031,0.020010858501739226,-0.08505456284590196
B136,N,BOOK,3,False,True,10,30,-0.1796558473308184,-0.025725357541578564,0.03578942668738028,-0.1956423663172947
B136,N,BOOK,-1,False,True,40,30,0.08420246917657415,0.010831284502571537,-0.0036579454098960573,0.03656242674464161
B136,GROSS,ROUND,3,False,True,0.85,1.0,0.0006766007437357668,-0.016054081509921492,0.023403312764081252,7.632683667746498e-05
B136,GROSS,ROUND,2,False,True,0.2,1.0,0.003021549878194918,-0.08539547363934386,0.12822015741554116,-0.00015796909414689253
B136,GROSS,ROUND,1,False,True,0.2,1.0,0.003021549878194918,-0.08539547363934386,0.12822015741554116,-0.00015796909414689253
B136,GROSS,ROUND,0,False,True,0.2,1.0,0.003021549878194918,-0.08539547363934386,0.12822015741554116,-0.00015796909414689253
B136,GROSS,WINDOW,IS_H2,False,False,1.0,1.0,0.0,0.0,0.0,0.0
B136,GROSS,WINDOW,TRAIL5Y,False,False,1.0,1.0,0.0,0.0,0.0,0.0
B136,GROSS,WINDOW,TRAIL3Y,False,False,1.0,1.0,0.0,0.0,0.0,0.0
B136,GROSS,WINDOW,FULL,True,True,0.75,1.0,0.0010967681058315915,-0.02675219531978268,0.03916940917096501,9.729603196273473e-05
B136,GROSS,BOOK,1,False,True,0.95,1.0,0.00023160641732733467,-0.005351819283893056,0.0077683317485452985,3.145589613473554e-05
B136,GROSS,BOOK,2,False,True,0.85,1.0,0.0006766007437357668,-0.016054081509921492,0.023403312764081252,7.632683667746498e-05
B136,GROSS,BOOK,3,False,True,0.75,1.0,0.0010967681058315915,-0.02675219531978268,0.03916940917096501,9.729603196273473e-05
B136,GROSS,BOOK,-1,False,False,1.0,1.0,0.0,0.0,0.0,0.0
B136,VOLCAP,ROUND,3,False,False,0.2,0.2,0.0,0.0,0.0,0.0
B136,VOLCAP,ROUND,2,False,False,0.2,0.2,0.0,0.0,0.0,0.0
B136,VOLCAP,ROUND,1,False,False,0.2,0.2,0.0,0.0,0.0,0.0
B136,VOLCAP,ROUND,0,False,False,0.2,0.2,0.0,0.0,0.0,0.0
B136,VOLCAP,WINDOW,IS_H2,False,True,0.4,0.2,0.11870871604085287,0.02510502681817295,0.009927580901581412,0.005576970772574241
B136,VOLCAP,WINDOW,TRAIL5Y,False,True,0.4,0.2,0.11870871604085287,0.02510502681817295,0.009927580901581412,0.005576970772574241
B136,VOLCAP,WINDOW,TRAIL3Y,False,True,0.4,0.2,0.11870871604085287,0.02510502681817295,0.009927580901581412,0.005576970772574241
B136,VOLCAP,WINDOW,FULL,True,True,9.99,0.2,0.16056123201502281,0.03554130247826692,-0.02488892090803485,0.052687554214696175
B136,VOLCAP,BOOK,1,False,True,0.5,0.2,0.10854495024181254,0.025414294662835957,0.0007041445710298522,-0.004091621935167322
B136,VOLCAP,BOOK,2,False,True,0.4,0.2,0.11870871604085287,0.02510502681817295,0.009927580901581412,0.005576970772574241
B136,VOLCAP,BOOK,3,False,True,0.3,0.2,0.10964603201460199,0.01948688693656142,0.02335853020653189,0.012962641297447064
B136,VOLCAP,BOOK,-1,False,False,0.2,0.2,0.0,0.0,0.0,0.0
B136,CADENCE,ROUND,3,False,False,W,W,0.0,0.0,0.0,0.0
B136,CADENCE,ROUND,2,False,False,W,W,0.0,0.0,0.0,0.0
B136,CADENCE,ROUND,1,False,True,D,W,0.026655400035656696,-0.0002333831510268336,0.01036828171022286,-0.0013291487744713226
B136,CADENCE,ROUND,0,False,True,D,W,0.026655400035656696,-0.0002333831510268336,0.01036828171022286,-0.0013291487744713226
B136,CADENCE,WINDOW,IS_H2,False,True,Q,W,-0.2265126961220284,-0.0029641736601802027,-0.09601715458236082,-0.16100639234858438
B136,CADENCE,WINDOW,TRAIL5Y,False,False,W,W,0.0,0.0,0.0,0.0
B136,CADENCE,WINDOW,TRAIL3Y,False,True,Q,W,-0.2265126961220284,-0.0029641736601802027,-0.09601715458236082,-0.16100639234858438
B136,CADENCE,WINDOW,FULL,True,False,W,W,0.0,0.0,0.0,0.0
B136,CADENCE,BOOK,1,False,True,D,W,0.026655400035656696,-0.0002333831510268336,0.01036828171022286,-0.0013291487744713226
B136,CADENCE,BOOK,2,False,True,D,W,0.026655400035656696,-0.0002333831510268336,0.01036828171022286,-0.0013291487744713226
B136,CADENCE,BOOK,3,False,True,D,W,0.026655400035656696,-0.0002333831510268336,0.01036828171022286,-0.0013291487744713226
B136,CADENCE,BOOK,-1,False,True,M,W,-0.022226158425934894,0.003649049065721943,-0.03446630447396448,-0.013361117804884248
