panel,N,D,stat,kind,pick,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,turn_py,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos,binding,names
U56,20,24,IS_SHARPE,BOOK,18,0.11070522882990486,1.2354014948579801,-0.14752474457065357,1.4073273114714826,1.0744181735667768,0.10850756921706983,1.199225476072456,-0.1475247445706538,1.8154264341888504,True,True,True,False,False,none,"AAPL,AMD,AMZN,CRM,EEM,EFA,ITB,JPM,KRE,META,NFLX,PLTR,SHY,TLT,UNH,VTI,XBI,XLC,XLK,XLP"
U56,20,24,IS_LEGS,BOOK,18,0.11070522882990486,1.2354014948579801,-0.14752474457065357,1.4073273114714826,1.0744181735667768,0.10850756921706983,1.199225476072456,-0.1475247445706538,1.8154264341888504,True,True,True,False,False,none,"AAPL,AMD,AMZN,CRM,EEM,EFA,ITB,JPM,KRE,META,NFLX,PLTR,SHY,TLT,UNH,VTI,XBI,XLC,XLK,XLP"
U56,20,24,IS_CAGRSLACK,BOOK,18,0.11070522882990486,1.2354014948579801,-0.14752474457065357,1.4073273114714826,1.0744181735667768,0.10850756921706983,1.199225476072456,-0.1475247445706538,1.8154264341888504,True,True,True,False,False,none,"AAPL,AMD,AMZN,CRM,EEM,EFA,ITB,JPM,KRE,META,NFLX,PLTR,SHY,TLT,UNH,VTI,XBI,XLC,XLK,XLP"
U56,20,24,IS_MINMARG,BOOK,18,0.11070522882990486,1.2354014948579801,-0.14752474457065357,1.4073273114714826,1.0744181735667768,0.10850756921706983,1.199225476072456,-0.1475247445706538,1.8154264341888504,True,True,True,False,False,none,"AAPL,AMD,AMZN,CRM,EEM,EFA,ITB,JPM,KRE,META,NFLX,PLTR,SHY,TLT,UNH,VTI,XBI,XLC,XLK,XLP"
U56,20,24,NAIVE_MEANRET,NAIVE,18,0.11070522882990486,1.2354014948579801,-0.14752474457065357,1.4073273114714826,1.0744181735667768,0.10850756921706983,1.199225476072456,-0.1475247445706538,1.8154264341888504,True,True,True,False,False,none,"AAPL,AMD,AMZN,CRM,EEM,EFA,ITB,JPM,KRE,META,NFLX,PLTR,SHY,TLT,UNH,VTI,XBI,XLC,XLK,XLP"
U56,20,24,NAIVE_MEDRET,NAIVE,16,0.09547652526596306,1.1371406820073413,-0.13860388682212632,1.1852576864975215,1.1046610678095412,0.10540767089495162,1.1841116704784895,-0.13860388682212632,1.8077906469346887,False,False,False,False,False,O5_CAGR,"AAPL,AMD,CRM,DBC,DIA,GOOGL,KRE,MSFT,PLTR,QQQ,RSP,SLV,SMH,TLT,UNH,UUP,V,VTI,XLV,XLY"
U56,20,24,NAIVE_LOGRET,NAIVE,18,0.11070522882990486,1.2354014948579801,-0.14752474457065357,1.4073273114714826,1.0744181735667768,0.10850756921706983,1.199225476072456,-0.1475247445706538,1.8154264341888504,True,True,True,False,False,none,"AAPL,AMD,AMZN,CRM,EEM,EFA,ITB,JPM,KRE,META,NFLX,PLTR,SHY,TLT,UNH,VTI,XBI,XLC,XLK,XLP"
U56,20,24,NAIVE_EWBH,NAIVE,18,0.11070522882990486,1.2354014948579801,-0.14752474457065357,1.4073273114714826,1.0744181735667768,0.10850756921706983,1.199225476072456,-0.1475247445706538,1.8154264341888504,True,True,True,False,False,none,"AAPL,AMD,AMZN,CRM,EEM,EFA,ITB,JPM,KRE,META,NFLX,PLTR,SHY,TLT,UNH,VTI,XBI,XLC,XLK,XLP"
U56,20,24,NAIVE_MEANSHR,NAIVE,4,0.09447028473880259,1.1768903220613034,-0.13542870785530403,1.33637172255634,1.0408623659151734,0.09509563438478197,1.1507431233474905,-0.13542870785530403,1.6716334065431444,False,False,False,False,False,O5_CAGR,"AMZN,HYG,IEF,IWM,LLY,LQD,MSFT,NFLX,ORCL,PLTR,RSP,SPY,TSLA,UNH,VTI,XLI,XLK,XLRE,XLU,XLV"
U56,20,96,IS_SHARPE,BOOK,76,0.10231062712862271,1.3264408412337045,-0.11752764379945901,1.479149802632179,1.1962325562321898,0.10275192228554308,1.2845913529470194,-0.1175276437994589,1.7246171503156127,False,False,False,True,True,O5_CAGR,"AAPL,AMD,EEM,HYG,IEF,LLY,META,NFLX,NVDA,RSP,SLV,SPY,TLT,UNH,UUP,XLB,XLE,XLK,XLP,XLRE"
