frac_ladder,tape,panel,partition,stat,within_def,mine,committed_1157,rel_dev
F_1140,T_OWN,U56,OFFSET,CAGR,MATCHED,1.877279548614324,1.8792613756247745,0.0010545776314865745
F_1140,T_OWN,U56,OFFSET,VOL,RANGE,4.162434557314155,4.186423794796595,0.005730245827538288
F_1140,T_OWN,U56,OFFSET,VOL,SD,3.2881734940636482,3.3270042441587213,0.011671385800979636
F_1140,T_OWN,U56,OFFSET,VOL,MATCHED,2.2549948857808735,2.28139551335564,0.011572139692663217
F_1140,T_OWN,U56,OFFSET,SHARPE,RANGE,4.691088116567241,6.405686263376586,0.26766814300791875
F_1140,T_OWN,U56,OFFSET,SHARPE,SD,3.6846572349488604,5.185623035096555,0.28944753407432106
F_1140,T_OWN,U56,OFFSET,SHARPE,MATCHED,2.1703427215933075,3.038817844442481,0.28579374194392
F_1140,T_OWN,U56,OFFSET,MAXDD,RANGE,1.6302229781859063,1.6302259903216207,1.847679850702394e-06
F_1140,T_OWN,U56,OFFSET,MAXDD,SD,1.4200817658130165,1.4200863649960511,3.2386643150748166e-06
F_1140,T_OWN,U56,OFFSET,MAXDD,MATCHED,0.8184287689716667,0.781320107180946,0.04749482503990736
F_1140,T_OWN,U56,OFFSET,ULCER,RANGE,4.3041860778887315,4.316248801305914,0.0027947238383321943
F_1140,T_OWN,U56,OFFSET,ULCER,SD,3.2276141450554783,3.236609684702141,0.002779309377086782
F_1140,T_OWN,U56,OFFSET,ULCER,MATCHED,2.189571020536387,2.2050431239114583,0.007016689699757713
F_1140,T_OWN,U56,OFFSET,CALMAR,RANGE,10.530737729624072,9.998425886795776,0.05323956479302239
F_1140,T_OWN,U56,OFFSET,CALMAR,SD,8.307427383824818,8.106315830836282,0.024809242223638894
F_1140,T_OWN,U56,OFFSET,CALMAR,MATCHED,5.069889293953659,4.934061080111295,0.027528685121040217
F_1140,T_OWN,B136,ALIGNED,CAGR,RANGE,4.223843686154192,4.223843686154192,0.0
F_1140,T_OWN,B136,ALIGNED,CAGR,SD,4.205108815382152,4.205108815382152,0.0
F_1140,T_OWN,B136,ALIGNED,CAGR,MATCHED,3.362721499661832,3.5108452336900564,0.04219033428384415
F_1140,T_OWN,B136,ALIGNED,VOL,RANGE,4.416235109863237,4.416235109863237,0.0
F_1140,T_OWN,B136,ALIGNED,VOL,SD,2.71218472606535,2.71218472606535,0.0
F_1140,T_OWN,B136,ALIGNED,VOL,MATCHED,3.489938948918349,3.467038211578487,0.006605273995361038
F_1140,T_OWN,B136,ALIGNED,SHARPE,RANGE,4.904222462992505,4.904222462992505,0.0
F_1140,T_OWN,B136,ALIGNED,SHARPE,SD,5.265668068185302,5.265668068185302,0.0
F_1140,T_OWN,B136,ALIGNED,SHARPE,MATCHED,4.303159267174476,4.229803954760027,0.017342485183479618
F_1140,T_OWN,B136,ALIGNED,MAXDD,RANGE,1.8241050831035175,1.8241050831035173,1.2172796785766665e-16
F_1140,T_OWN,B136,ALIGNED,MAXDD,SD,1.7469930220687022,1.7469930220687022,0.0
F_1140,T_OWN,B136,ALIGNED,MAXDD,MATCHED,1.3179547935935974,1.3068253764977296,0.008516376629978248
F_1140,T_OWN,B136,ALIGNED,ULCER,RANGE,3.5673688764559888,3.5673688764559888,0.0
F_1140,T_OWN,B136,ALIGNED,ULCER,SD,2.2588687064133253,2.2588687064133253,0.0
F_1140,T_OWN,B136,ALIGNED,ULCER,MATCHED,2.4634041128263213,2.4456410274008715,0.007263161366052028
F_1140,T_OWN,B136,ALIGNED,CALMAR,RANGE,4.596794324913213,4.596794324913213,0.0
F_1140,T_OWN,B136,ALIGNED,CALMAR,SD,4.970037151732881,4.970037151732881,0.0
F_1140,T_OWN,B136,ALIGNED,CALMAR,MATCHED,3.420952926773515,3.420952926773515,0.0
F_1140,T_OWN,B136,OFFSET,CAGR,RANGE,2.550085388380387,2.550085388380387,0.0
F_1140,T_OWN,B136,OFFSET,CAGR,SD,2.151606248684741,2.151606248684741,0.0
F_1140,T_OWN,B136,OFFSET,CAGR,MATCHED,1.364175417380056,1.377237809249162,0.009484485381814541
F_1140,T_OWN,B136,OFFSET,VOL,RANGE,4.059527440185589,4.059527440185589,0.0
F_1140,T_OWN,B136,OFFSET,VOL,SD,2.6317886816525684,2.6317886816525684,0.0
F_1140,T_OWN,B136,OFFSET,VOL,MATCHED,2.0679960103307766,2.204092488735656,0.06174717218103182
F_1140,T_OWN,B136,OFFSET,SHARPE,RANGE,6.499239497122513,6.499239497122513,0.0
F_1140,T_OWN,B136,OFFSET,SHARPE,SD,4.497327634829641,4.497327634829641,0.0
F_1140,T_OWN,B136,OFFSET,SHARPE,MATCHED,3.6638784745468795,3.4312106840690166,0.0678092404987344
F_1140,T_OWN,B136,OFFSET,MAXDD,RANGE,1.817874668623364,1.817874668623364,0.0
F_1140,T_OWN,B136,OFFSET,MAXDD,SD,1.638391360047652,1.638391360047652,0.0
F_1140,T_OWN,B136,OFFSET,MAXDD,MATCHED,0.9051638067704527,0.9917087679737736,0.08726852479094914
F_1140,T_OWN,B136,OFFSET,ULCER,RANGE,4.537554089766652,4.537554089766652,0.0
F_1140,T_OWN,B136,OFFSET,ULCER,SD,3.8310513409392053,3.831051340939205,1.1591836556833809e-16
F_1140,T_OWN,B136,OFFSET,ULCER,MATCHED,2.5091475408168042,2.431502242388162,0.03193305647638675
F_1140,T_OWN,B136,OFFSET,CALMAR,RANGE,5.441014995604274,5.441014995604274,0.0
F_1140,T_OWN,B136,OFFSET,CALMAR,SD,2.9201029732442145,2.9201029732442145,0.0
F_1140,T_OWN,B136,OFFSET,CALMAR,MATCHED,2.7943469147809847,2.688240039302,0.0394707592803117
F_1140,T_OWN,SMALL,ALIGNED,CAGR,RANGE,17.47785222180253,17.47785222180253,0.0
F_1140,T_OWN,SMALL,ALIGNED,CAGR,SD,5.564274346284672,5.564274346284672,0.0
F_1140,T_OWN,SMALL,ALIGNED,CAGR,MATCHED,14.215897217107033,13.781400917529965,0.03152773090175384
F_1140,T_OWN,SMALL,ALIGNED,VOL,RANGE,9.897321346383764,9.897321346383764,0.0
F_1140,T_OWN,SMALL,ALIGNED,VOL,SD,2.213694410891815,2.213694410891815,0.0
F_1140,T_OWN,SMALL,ALIGNED,VOL,MATCHED,8.286594257590753,8.681620612058008,0.045501453256157995
F_1140,T_OWN,SMALL,ALIGNED,SHARPE,RANGE,7.686114844106814,7.686114844106814,0.0
F_1140,T_OWN,SMALL,ALIGNED,SHARPE,SD,4.588788646500684,4.588788646500684,0.0
F_1140,T_OWN,SMALL,ALIGNED,SHARPE,MATCHED,6.235196222555317,6.230229149809192,0.0007972536204830481
F_1140,T_OWN,SMALL,ALIGNED,MAXDD,RANGE,1.0881233068104077,1.0881233068104077,0.0
F_1140,T_OWN,SMALL,ALIGNED,MAXDD,SD,1.1333747678803545,1.1333747678803543,1.9591454761279072e-16
F_1140,T_OWN,SMALL,ALIGNED,MAXDD,MATCHED,0.8007467165293904,0.7942591498710535,0.008168072926059694
F_1140,T_OWN,SMALL,ALIGNED,ULCER,RANGE,2.845896868879249,2.845896868879249,0.0
F_1140,T_OWN,SMALL,ALIGNED,ULCER,SD,3.4947893089095543,3.4947893089095543,0.0
F_1140,T_OWN,SMALL,ALIGNED,ULCER,MATCHED,2.1502085510132556,2.084478550321838,0.03153306647423591
F_1140,T_OWN,SMALL,ALIGNED,CALMAR,RANGE,2.5355738095176505,2.5355738095176505,0.0
F_1140,T_OWN,SMALL,ALIGNED,CALMAR,SD,2.2818622355017686,2.2818622355017686,0.0
F_1140,T_OWN,SMALL,ALIGNED,CALMAR,MATCHED,1.8364936114457804,1.8169540776839557,0.010754005289297937
F_1140,T_OWN,SMALL,OFFSET,CAGR,RANGE,16.807517263815086,16.807517263815086,0.0
F_1140,T_OWN,SMALL,OFFSET,CAGR,SD,5.828917491402926,5.828917491402926,0.0
F_1140,T_OWN,SMALL,OFFSET,CAGR,MATCHED,7.941435241729078,8.544404862810191,0.07056894315782707
F_1140,T_OWN,SMALL,OFFSET,VOL,RANGE,5.024738704011845,5.024738704011845,0.0
F_1140,T_OWN,SMALL,OFFSET,VOL,SD,4.166974279048115,4.166974279048115,0.0
F_1140,T_OWN,SMALL,OFFSET,VOL,MATCHED,2.55179107331357,2.6157325414863157,0.024444956492536803
F_1140,T_OWN,SMALL,OFFSET,SHARPE,RANGE,28.428828107304717,28.42882810730472,1.2496869956759277e-16
F_1140,T_OWN,SMALL,OFFSET,SHARPE,SD,5.269633336685946,5.269633336685946,0.0
F_1140,T_OWN,SMALL,OFFSET,SHARPE,MATCHED,13.5801898797987,13.465135843343903,0.008544587874445453
F_1140,T_OWN,SMALL,OFFSET,MAXDD,RANGE,1.1349272315651222,1.1349272315651222,0.0
F_1140,T_OWN,SMALL,OFFSET,MAXDD,SD,1.0083314297516717,1.0083314297516717,0.0
F_1140,T_OWN,SMALL,OFFSET,MAXDD,MATCHED,0.5841723215532533,0.553174116502685,0.056036976651306886
F_1140,T_OWN,SMALL,OFFSET,ULCER,RANGE,6.617284882855947,6.617284882855947,0.0
F_1140,T_OWN,SMALL,OFFSET,ULCER,SD,5.974645426919128,5.974645426919128,0.0
F_1140,T_OWN,SMALL,OFFSET,ULCER,MATCHED,3.592247895712615,3.721386253216609,0.0347016806955666
F_1140,T_OWN,SMALL,OFFSET,CALMAR,RANGE,9.158790485894055,9.158790485894055,0.0
F_1140,T_OWN,SMALL,OFFSET,CALMAR,SD,6.296124045174178,6.296124045174178,0.0
F_1140,T_OWN,SMALL,OFFSET,CALMAR,MATCHED,4.3703081548894565,4.174109474453468,0.047003721784675365
F_1140,T_MATCHED,U56,ALIGNED,CAGR,RANGE,3.1722946676460473,3.1722887870819347,1.85372912343123e-06
F_1140,T_MATCHED,U56,ALIGNED,CAGR,SD,3.944892793520977,3.9448870305149497,1.4608798637134895e-06
F_1140,T_MATCHED,U56,ALIGNED,CAGR,MATCHED,2.6318037838470594,2.6317975790345227,2.357632891711589e-06
F_1140,T_MATCHED,U56,ALIGNED,VOL,RANGE,16.225757726832757,16.225665183585114,5.70351024723927e-06
F_1140,T_MATCHED,U56,ALIGNED,VOL,SD,2.8914944747384754,2.8914731100982167,7.3888427957669636e-06
F_1140,T_MATCHED,U56,ALIGNED,VOL,MATCHED,11.964977971199179,12.053055152513789,0.007307456922757076
F_1140,T_MATCHED,U56,ALIGNED,SHARPE,RANGE,4.622862274640189,4.622850177741469,2.6167620093562818e-06
F_1140,T_MATCHED,U56,ALIGNED,SHARPE,SD,4.159904582085983,4.159882706877105,5.258611941611238e-06
F_1140,T_MATCHED,U56,ALIGNED,SHARPE,MATCHED,3.446760673619771,3.244861439715681,0.06222121888871181
F_1140,T_MATCHED,U56,ALIGNED,MAXDD,RANGE,1.787328659250144,1.7873266123603202,1.1452242750170528e-06
F_1140,T_MATCHED,U56,ALIGNED,MAXDD,SD,1.4226049927257858,1.4226077389787852,1.930435863806017e-06
F_1140,T_MATCHED,U56,ALIGNED,MAXDD,MATCHED,1.3086652713651512,1.236464385001787,0.05839301741251525
F_1140,T_MATCHED,U56,ALIGNED,ULCER,RANGE,3.8726030366804784,3.872591950973864,2.862606428665332e-06
F_1140,T_MATCHED,U56,ALIGNED,ULCER,SD,2.6879134743538655,2.6879252785268206,4.391555468226551e-06
F_1140,T_MATCHED,U56,ALIGNED,ULCER,MATCHED,3.2151549862916733,3.2558344852107197,0.012494338733688309
F_1140,T_MATCHED,U56,ALIGNED,CALMAR,RANGE,1.680581846639064,1.680589233211328,4.395227648656906e-06
F_1140,T_MATCHED,U56,ALIGNED,CALMAR,SD,1.354580320857832,1.3545811765983002,6.317380479278998e-07
F_1140,T_MATCHED,U56,ALIGNED,CALMAR,MATCHED,1.1130205240197393,1.1085273711810453,0.004053262874246322
F_1140,T_MATCHED,U56,OFFSET,CAGR,RANGE,2.8734720383479186,2.8734811932611564,3.1860007503055346e-06
F_1140,T_MATCHED,U56,OFFSET,CAGR,SD,2.263574674885186,2.263582317851152,3.376491283581117e-06
F_1140,T_MATCHED,U56,OFFSET,CAGR,MATCHED,1.4341700362844858,1.5248339145117642,0.05945819893198533
F_1140,T_MATCHED,U56,OFFSET,VOL,RANGE,5.847233372385041,5.847094201536595,2.3801711354302606e-05
F_1140,T_MATCHED,U56,OFFSET,VOL,SD,4.324042919178507,4.323950978469927,2.1263124637064486e-05
F_1140,T_MATCHED,U56,OFFSET,VOL,MATCHED,2.913600255573602,3.1890531014032124,0.08637449332794384
F_1140,T_MATCHED,U56,OFFSET,SHARPE,RANGE,9.09880271901406,9.098847010501489,4.867813183107085e-06
F_1140,T_MATCHED,U56,OFFSET,SHARPE,SD,5.4251999817050365,5.425213329034831,2.4602405444348518e-06
F_1140,T_MATCHED,U56,OFFSET,SHARPE,MATCHED,3.6035234825266005,3.630780583057867,0.0075072287921927805
F_1140,T_MATCHED,U56,OFFSET,MAXDD,RANGE,2.086273531139662,2.0862703532244207,1.523251881650856e-06
F_1140,T_MATCHED,U56,OFFSET,MAXDD,SD,1.8982757423271068,1.898274566405908,6.194684476470486e-07
F_1140,T_MATCHED,U56,OFFSET,MAXDD,MATCHED,1.1047936178412412,0.97438581784361,0.13383589704356902
F_1140,T_MATCHED,U56,OFFSET,ULCER,RANGE,6.245469111555011,6.245467983604645,1.806030178937474e-07
F_1140,T_MATCHED,U56,OFFSET,ULCER,SD,5.16584567110961,5.165841453107042,8.165180069805707e-07
F_1140,T_MATCHED,U56,OFFSET,ULCER,MATCHED,3.697409080648375,3.712711451758003,0.004121616050281056
F_1140,T_MATCHED,U56,OFFSET,CALMAR,RANGE,3.766058277231425,3.766043901175419,3.817283171230259e-06
F_1140,T_MATCHED,U56,OFFSET,CALMAR,SD,2.7973421869962087,2.797331384311342,3.861782314110514e-06
F_1140,T_MATCHED,U56,OFFSET,CALMAR,MATCHED,1.7757675000842423,1.6423533085956117,0.08123355114297184
F_1140,T_MATCHED,B136,ALIGNED,CAGR,RANGE,3.607752427799067,3.607752427799067,0.0
F_1140,T_MATCHED,B136,ALIGNED,CAGR,SD,2.4063415022223933,2.4063415022223933,0.0
F_1140,T_MATCHED,B136,ALIGNED,CAGR,MATCHED,2.8111896398506495,2.7505448757647426,0.02204827291503312
F_1140,T_MATCHED,B136,ALIGNED,VOL,RANGE,6.0985106515524015,6.0985106515524015,0.0
F_1140,T_MATCHED,B136,ALIGNED,VOL,SD,2.916169748062665,2.916169748062665,0.0
F_1140,T_MATCHED,B136,ALIGNED,VOL,MATCHED,4.861773438241499,5.138447862965581,0.0538439684711334
F_1140,T_MATCHED,B136,ALIGNED,SHARPE,RANGE,35.185084156116304,35.185084156116304,0.0
F_1140,T_MATCHED,B136,ALIGNED,SHARPE,SD,40.13197782275271,40.13197782275271,0.0
F_1140,T_MATCHED,B136,ALIGNED,SHARPE,MATCHED,31.98509363280395,32.39528889891164,0.012662188856771384
F_1140,T_MATCHED,B136,ALIGNED,MAXDD,RANGE,1.3057189052098506,1.3057189052098506,0.0
F_1140,T_MATCHED,B136,ALIGNED,MAXDD,SD,1.314602819539636,1.314602819539636,0.0
F_1140,T_MATCHED,B136,ALIGNED,MAXDD,MATCHED,1.0549836524234657,1.072869916129905,0.016671418815581273
F_1140,T_MATCHED,B136,ALIGNED,ULCER,RANGE,2.6206261941367135,2.620626194136713,1.6945919675368068e-16
F_1140,T_MATCHED,B136,ALIGNED,ULCER,SD,3.194728130667717,3.194728130667717,0.0
F_1140,T_MATCHED,B136,ALIGNED,ULCER,MATCHED,2.3738375804250893,2.4198501166788637,0.019014622408483957
F_1140,T_MATCHED,B136,ALIGNED,CALMAR,RANGE,1.8251763681389739,1.8251763681389737,1.2165651977591474e-16
F_1140,T_MATCHED,B136,ALIGNED,CALMAR,SD,2.2584262285093586,2.2584262285093586,0.0
F_1140,T_MATCHED,B136,ALIGNED,CALMAR,MATCHED,1.5388579757449263,1.5457605144554576,0.004465464504999918
F_1140,T_MATCHED,B136,OFFSET,CAGR,RANGE,2.7242292558649015,2.724229255864901,1.6301462473982245e-16
F_1140,T_MATCHED,B136,OFFSET,CAGR,SD,1.985624323303944,1.985624323303944,0.0
F_1140,T_MATCHED,B136,OFFSET,CAGR,MATCHED,1.2463929012371648,1.1699169315551043,0.06536871774340877
F_1140,T_MATCHED,B136,OFFSET,VOL,RANGE,4.486603257060378,4.486603257060378,0.0
F_1140,T_MATCHED,B136,OFFSET,VOL,SD,3.1133767250231137,3.1133767250231137,0.0
F_1140,T_MATCHED,B136,OFFSET,VOL,MATCHED,2.1599604360773825,2.3216996115233988,0.06966412650596517
F_1140,T_MATCHED,B136,OFFSET,SHARPE,RANGE,121.45353059978993,121.45353059978991,1.1700651800752662e-16
F_1140,T_MATCHED,B136,OFFSET,SHARPE,SD,3.7295946924070327,3.7295946924070327,0.0
F_1140,T_MATCHED,B136,OFFSET,SHARPE,MATCHED,47.9142742264477,46.54099303204887,0.02950691648227557
F_1140,T_MATCHED,B136,OFFSET,MAXDD,RANGE,1.4880997385860562,1.4880997385860562,0.0
F_1140,T_MATCHED,B136,OFFSET,MAXDD,SD,1.3307955221243142,1.3307955221243142,0.0
F_1140,T_MATCHED,B136,OFFSET,MAXDD,MATCHED,0.7648593058976065,0.7572380573940639,0.010064534434217629
F_1140,T_MATCHED,B136,OFFSET,ULCER,RANGE,4.214819532792845,4.214819532792845,0.0
F_1140,T_MATCHED,B136,OFFSET,ULCER,SD,4.002427691359069,4.002427691359069,0.0
F_1140,T_MATCHED,B136,OFFSET,ULCER,MATCHED,2.5233203584640953,2.487613240663643,0.014353966772956446
F_1140,T_MATCHED,B136,OFFSET,CALMAR,RANGE,5.893707035938817,5.893707035938817,0.0
F_1140,T_MATCHED,B136,OFFSET,CALMAR,SD,3.798408361268376,3.798408361268376,0.0
F_1140,T_MATCHED,B136,OFFSET,CALMAR,MATCHED,2.7442279397393845,2.524258331327139,0.08714227291332556
F_1140,T_MATCHED,SMALL,ALIGNED,CAGR,RANGE,17.47785222180253,17.47785222180253,0.0
F_1140,T_MATCHED,SMALL,ALIGNED,CAGR,SD,5.564274346284672,5.564274346284672,0.0
F_1140,T_MATCHED,SMALL,ALIGNED,CAGR,MATCHED,14.215897217107033,13.871370197475011,0.024837273804049684
F_1140,T_MATCHED,SMALL,ALIGNED,VOL,RANGE,9.897321346383764,9.897321346383764,0.0
F_1140,T_MATCHED,SMALL,ALIGNED,VOL,SD,2.213694410891815,2.213694410891815,0.0
F_1140,T_MATCHED,SMALL,ALIGNED,VOL,MATCHED,8.286594257590753,8.280475515041665,0.0007389361321065453
F_1140,T_MATCHED,SMALL,ALIGNED,SHARPE,RANGE,7.686114844106814,7.686114844106814,0.0
F_1140,T_MATCHED,SMALL,ALIGNED,SHARPE,SD,4.588788646500684,4.588788646500684,0.0
F_1140,T_MATCHED,SMALL,ALIGNED,SHARPE,MATCHED,6.235196222555317,5.978328822686183,0.04296642213696742
F_1140,T_MATCHED,SMALL,ALIGNED,MAXDD,RANGE,1.0881233068104077,1.0881233068104077,0.0
F_1140,T_MATCHED,SMALL,ALIGNED,MAXDD,SD,1.1333747678803545,1.1333747678803543,1.9591454761279072e-16
F_1140,T_MATCHED,SMALL,ALIGNED,MAXDD,MATCHED,0.8007467165293904,0.7942591498710535,0.008168072926059694
F_1140,T_MATCHED,SMALL,ALIGNED,ULCER,RANGE,2.845896868879249,2.845896868879249,0.0
F_1140,T_MATCHED,SMALL,ALIGNED,ULCER,SD,3.4947893089095543,3.4947893089095543,0.0
F_1140,T_MATCHED,SMALL,ALIGNED,ULCER,MATCHED,2.1502085510132556,2.1020459413399104,0.02291225359358455
F_1140,T_MATCHED,SMALL,ALIGNED,CALMAR,RANGE,2.5355738095176505,2.5355738095176505,0.0
F_1140,T_MATCHED,SMALL,ALIGNED,CALMAR,SD,2.2818622355017686,2.2818622355017686,0.0
F_1140,T_MATCHED,SMALL,ALIGNED,CALMAR,MATCHED,1.8364936114457804,1.7278529457152274,0.06287610644179112
F_1140,T_MATCHED,SMALL,OFFSET,CAGR,RANGE,16.807517263815086,16.807517263815086,0.0
F_1140,T_MATCHED,SMALL,OFFSET,CAGR,SD,5.828917491402926,5.828917491402926,0.0
F_1140,T_MATCHED,SMALL,OFFSET,CAGR,MATCHED,7.941435241729078,8.03616119118466,0.0117874625958839
F_1140,T_MATCHED,SMALL,OFFSET,VOL,RANGE,5.024738704011845,5.024738704011845,0.0
F_1140,T_MATCHED,SMALL,OFFSET,VOL,SD,4.166974279048115,4.166974279048115,0.0
F_1140,T_MATCHED,SMALL,OFFSET,VOL,MATCHED,2.55179107331357,2.784219269695409,0.08348056452007327
F_1140,T_MATCHED,SMALL,OFFSET,SHARPE,RANGE,28.428828107304717,28.42882810730472,1.2496869956759277e-16
F_1140,T_MATCHED,SMALL,OFFSET,SHARPE,SD,5.269633336685946,5.269633336685946,0.0
F_1140,T_MATCHED,SMALL,OFFSET,SHARPE,MATCHED,13.5801898797987,13.444147698158874,0.010119063305028774
F_1140,T_MATCHED,SMALL,OFFSET,MAXDD,RANGE,1.1349272315651222,1.1349272315651222,0.0
F_1140,T_MATCHED,SMALL,OFFSET,MAXDD,SD,1.0083314297516717,1.0083314297516717,0.0
F_1140,T_MATCHED,SMALL,OFFSET,MAXDD,MATCHED,0.5841723215532533,0.554019368231705,0.05442581081197435
F_1140,T_MATCHED,SMALL,OFFSET,ULCER,RANGE,6.617284882855947,6.617284882855947,0.0
F_1140,T_MATCHED,SMALL,OFFSET,ULCER,SD,5.974645426919128,5.974645426919128,0.0
F_1140,T_MATCHED,SMALL,OFFSET,ULCER,MATCHED,3.592247895712615,3.723937113392164,0.03536290051890592
F_1140,T_MATCHED,SMALL,OFFSET,CALMAR,RANGE,9.158790485894055,9.158790485894055,0.0
F_1140,T_MATCHED,SMALL,OFFSET,CALMAR,SD,6.296124045174178,6.296124045174178,0.0
F_1140,T_MATCHED,SMALL,OFFSET,CALMAR,MATCHED,4.3703081548894565,4.190123708818306,0.04300217811993092
F_FINE,T_OWN,U56,ALIGNED,CAGR,RANGE,1.4187758588326498,1.665799990108697,0.14829159127316865
F_FINE,T_OWN,U56,ALIGNED,CAGR,SD,1.6488343344727159,1.9293234565859056,0.1453821136915725
F_FINE,T_OWN,U56,ALIGNED,CAGR,MATCHED,0.8405406011836376,0.9590464435557516,0.12356632274527068
F_FINE,T_OWN,U56,ALIGNED,VOL,RANGE,4.06499458773404,4.102050491738748,0.009033507529791778
F_FINE,T_OWN,U56,ALIGNED,VOL,SD,4.038667589132878,4.04770183599212,0.0022319447492178705
F_FINE,T_OWN,U56,ALIGNED,VOL,MATCHED,2.910805286387855,2.8353122697915043,0.026625997214021924
F_FINE,T_OWN,U56,ALIGNED,SHARPE,RANGE,3.2518901447101842,3.018825262165877,0.07720383338023781
F_FINE,T_OWN,U56,ALIGNED,SHARPE,SD,4.006849741267776,3.550375895713815,0.12857056800803493
F_FINE,T_OWN,U56,ALIGNED,SHARPE,MATCHED,2.250725136836071,1.9674365673954697,0.14398866735288152
F_FINE,T_OWN,U56,ALIGNED,MAXDD,RANGE,1.1044903436077296,1.104490918427957,5.204390709116039e-07
F_FINE,T_OWN,U56,ALIGNED,MAXDD,SD,1.4634113319058586,1.463410442502886,6.077604387477876e-07
F_FINE,T_OWN,U56,ALIGNED,MAXDD,MATCHED,0.7038630560163766,0.6913144059085318,0.018151871276793706
F_FINE,T_OWN,U56,ALIGNED,ULCER,RANGE,1.6865194905941399,1.6787907995319136,0.004603724933673231
F_FINE,T_OWN,U56,ALIGNED,ULCER,SD,2.3760736961490125,2.365211738344488,0.004592382841853776
F_FINE,T_OWN,U56,ALIGNED,ULCER,MATCHED,1.1148222277484914,1.1509872023463736,0.03142083119964953
F_FINE,T_OWN,U56,ALIGNED,CALMAR,RANGE,1.8564301055808052,2.0725033935591464,0.10425714556118275
F_FINE,T_OWN,U56,ALIGNED,CALMAR,SD,2.2281463833524455,2.3368177673199195,0.04650400450014914
F_FINE,T_OWN,U56,ALIGNED,CALMAR,MATCHED,1.3069716882673899,1.3904745301080117,0.06005348536239306
F_FINE,T_OWN,U56,OFFSET,CAGR,RANGE,2.2835780367588234,2.069368487626684,0.10351445400515022
F_FINE,T_OWN,U56,OFFSET,CAGR,SD,2.1964777138097387,1.963696092497142,0.1185425902724993
F_FINE,T_OWN,U56,OFFSET,CAGR,MATCHED,0.9779809005030655,0.8226885614094283,0.1887620010512736
F_FINE,T_OWN,U56,OFFSET,VOL,RANGE,2.9571935801375484,2.955875388188207,0.000445956536127601
F_FINE,T_OWN,U56,OFFSET,VOL,SD,2.935395433710091,2.909446342777135,0.008918910292804037
F_FINE,T_OWN,U56,OFFSET,VOL,MATCHED,1.4352973207141944,1.4154596528999244,0.014015000550264747
F_FINE,T_OWN,U56,OFFSET,SHARPE,RANGE,8.552894640861227,9.647460823114288,0.11345640084182534
F_FINE,T_OWN,U56,OFFSET,SHARPE,SD,4.005094807685171,5.218453037771594,0.23251301128975121
F_FINE,T_OWN,U56,OFFSET,SHARPE,MATCHED,3.322346976825675,4.022087375395674,0.17397443995138506
F_FINE,T_OWN,U56,OFFSET,MAXDD,RANGE,1.2209872183914026,1.2209914751027635,3.486274431680322e-06
F_FINE,T_OWN,U56,OFFSET,MAXDD,SD,1.2470774913985327,1.2470811527189318,2.9359119020456245e-06
F_FINE,T_OWN,U56,OFFSET,MAXDD,MATCHED,0.6343064421269966,0.5963716161653234,0.06360937531801827
