panel,cost,conv,band,cad,flips,CAGR,Sharpe,MaxDD,H1,H2,Turnover,Gross
U56,10,-,RULESv2,W,,0.08660009294734339,1.2056219490390438,-0.12054942313126804,1.225930875264405,1.1908384783945227,1.7745075061261604,0.532752804375372
U56,10,-,SPY,-,0.0,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.9566200326036914,0.834015937642442,0.0,1.0
U56,25,-,RULESv2,W,,0.08371217051382152,1.168046810053237,-0.12092631068492754,1.1881013684970718,1.1533810545401453,1.7745075061261604,0.532752804375372
U56,25,-,SPY,-,0.0,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.9566200326036914,0.834015937642442,0.0,1.0
U56,10,rw,none,W,0.0,0.13302241347407873,1.128380320819475,-0.2245669050549508,1.1945040285745303,1.0763148070726318,0.8394534940096922,0.7502302461672524
U56,25,rw,none,W,0.0,0.1315966034836078,1.1175491974947571,-0.22478632766792728,1.183527881294436,1.0655518470544973,0.8394534940096922,0.7502302461672524
U56,10,rw,none,M,0.0,0.1331978067693682,1.1385064105801395,-0.22208497310866748,1.193309652030621,1.0954140680676585,0.41108866374490327,0.7513416800668217
U56,25,rw,none,M,0.0,0.132499860401035,1.133200778365758,-0.22212731172202638,1.187926240983936,1.0901514827457068,0.41108866374490327,0.7513416800668217
U56,10,dg,none,W,0.0,0.13302241347407873,1.128380320819475,-0.2245669050549508,1.1945040285745303,1.0763148070726318,0.8394534940096922,0.7502302461672524
U56,25,dg,none,W,0.0,0.1315966034836078,1.1175491974947571,-0.22478632766792728,1.183527881294436,1.0655518470544973,0.8394534940096922,0.7502302461672524
U56,10,dg,none,M,0.0,0.1331978067693682,1.1385064105801395,-0.22208497310866748,1.193309652030621,1.0954140680676585,0.41108866374490327,0.7513416800668217
U56,25,dg,none,M,0.0,0.132499860401035,1.133200778365758,-0.22212731172202638,1.187926240983936,1.0901514827457068,0.41108866374490327,0.7513416800668217
U56,10,rw,0.00,W,7.864411955567431,0.11616152764881837,1.0966487188945881,-0.18623026847371627,1.1735569504420336,1.0415753441992581,7.603863725083241,0.7502405986873925
U56,25,rw,0.00,W,7.864411955567431,0.10349736396103437,0.9875149825604889,-0.1887267926061228,1.0599557317782191,0.9353013133612633,7.603863725083241,0.7502405986873925
U56,10,rw,0.00,M,7.864411955567431,0.1266301001625032,1.164257588802671,-0.18207811479908076,1.213926292672723,1.1298447589637042,3.258886467577801,0.7513065060438806
U56,25,rw,0.00,M,7.864411955567431,0.1211363813926376,1.118553301050744,-0.1829462228404145,1.168177758283796,1.083855611986862,3.258886467577801,0.7513065060438806
