CAGR,Sharpe,MaxDD,H1,H2,a_h1,a_h2,a_dd,b_h1,b_h2,b_dd,b_cg,pass4a,pass4b_full,oos_sharpe,oos_cagr,oos_maxdd,b_oos,panel,book,f,gross,both
0.0447104483467935,1.0674916066701943,-0.06532547324952176,1.041489867857981,1.096085322776517,-0.18443935824177848,-0.09476619452176038,0.05522399443718984,0.08486996041286776,0.26206914822494587,0.136978261954521,-0.06188586655917318,False,False,1.096085322776517,0.04961010755535278,-0.06532547324952187,0.26206914822494587,u56,TOP20+SLV f=0.00 (reweight),0.0,0.25,False
0.06714920632935861,1.06779415242901,-0.09708151318978497,1.0416467169138561,1.096520801101215,-0.18428250918590328,-0.09433071619706235,0.023467954496926624,0.08502680946874297,0.2625046265496439,0.1052222220142578,-0.03944710857660806,False,False,1.096520801101215,0.07456608985417423,-0.09708151318978497,0.2625046265496439,u56,TOP20+SLV f=0.00 (reweight),0.0,0.375,False
0.0896164398479724,1.0680530310792373,-0.12823730471525885,1.0417604890809455,1.096912896287213,-0.18416873701881387,-0.09393862101106443,-0.007687837028547251,0.08514058163583238,0.2628967217356418,0.07406643048878392,-0.016979875057994268,False,False,1.096912896287213,0.09958996423243205,-0.12823730471525852,0.2628967217356418,u56,TOP20+SLV f=0.00 (reweight),0.0,0.5,False
0.11209036293143382,1.0682644692069638,-0.1587959968296928,1.0418277666542315,1.097257554905103,-0.18410145944552792,-0.09359396239317452,-0.03824652914298121,0.08520785920911833,0.26324138035353173,0.04350773837434996,0.005494048025467144,False,True,1.097257554905103,0.1246553822755192,-0.15879599682969303,0.26324138035353173,u56,TOP20+SLV f=0.00 (reweight),0.0,0.625,False
0.13454808585064626,1.0684249916648256,-0.18876072838959168,1.0418441315116997,1.0975521337444794,-0.18408509458805966,-0.09329938355379808,-0.06821126070288008,0.08522422406658658,0.2635359591929082,0.013543006814451086,0.027951770944679585,False,True,1.0975521337444794,0.1497347168413925,-0.18876072838959168,0.2635359591929082,u56,TOP20+SLV f=0.00 (reweight),0.0,0.75,False
0.15696436796104263,1.0685241593869839,-0.21813462832936437,1.0417968241268334,1.0977881771824005,-0.18413240197292602,-0.09306334011587691,-0.09758516064265277,0.08517691668172023,0.26377200263082934,-0.0158308931253216,0.050368053055075954,False,False,1.0977881771824005,0.17479788942412955,-0.21813462832936437,0.26377200263082934,u56,TOP20+SLV f=0.00 (reweight),0.0,0.875,False
0.17931301135457156,1.0685565686609129,-0.24692081588347858,1.0416769779319834,1.0979633001904416,-0.18425224816777597,-0.09288821710783579,-0.12637134819676699,0.08505707048687028,0.26394712563887046,-0.04461708067943582,0.07271669644860489,False,False,1.0979633001904416,0.19981408199480355,-0.24692081588347858,0.26394712563887046,u56,TOP20+SLV f=0.00 (reweight),0.0,1.0,False
0.036240897084478974,1.1163793468390175,-0.04834743810578135,1.0854094857489849,1.1491144192325473,-0.14051974035077452,-0.041737098065730116,0.07220202958093025,0.12878957830387172,0.31509824468097614,0.15395629709826142,-0.0703554178214877,False,False,1.1491144192325473,0.040191274396586874,-0.048347438105780904,0.31509824468097614,u56,TOP20+SLV f=0.25 (reweight),0.25,0.25,False
0.054455128786425,1.116574978332317,-0.07209017982953325,1.0856442985351777,1.149283046299805,-0.14028492756458166,-0.041568470998472495,0.048459287857178346,0.12902439109006458,0.31526687174823376,0.13021355537450952,-0.052141186119541674,False,False,1.149283046299805,0.06042716806072601,-0.07209017982953336,0.31526687174823376,u56,TOP20+SLV f=0.25 (reweight),0.25,0.375,False
0.07271844455636378,1.116728005969263,-0.09554524793945685,1.0858358967252126,1.1494098908454495,-0.14009332937454677,-0.041441626452827895,0.025004219747254752,0.12921598928009947,0.31539371629387836,0.10675848726458592,-0.03387787034960289,False,False,1.1494098908454495,0.08074046516916944,-0.09554524793945673,0.31539371629387836,u56,TOP20+SLV f=0.25 (reweight),0.25,0.5,False
0.09102026697541188,1.1168380676570067,-0.11871332269680313,1.0859880168934777,1.149491183607585,-0.13994120920628172,-0.041360333690692475,0.0018361449899084725,0.12936810944836452,0.3154750090560138,0.08359041250723964,-0.015576047930554796,False,False,1.149491183607585,0.10111816682985264,-0.11871332269680368,0.3154750090560138,u56,TOP20+SLV f=0.25 (reweight),0.25,0.625,False
0.10934975033715943,1.1169058420389348,-0.14159352343418563,1.0860979300380214,1.1495305279539065,-0.13983129606173805,-0.041320989344370895,-0.021044055747474033,0.1294780225929082,0.31551435340233536,0.060710211769857136,0.0027534354311927606,False,True,1.1495305279539065,0.12154731096245874,-0.14159352343418585,0.31551435340233536,u56,TOP20+SLV f=0.25 (reweight),0.25,0.75,False
0.12769553599313865,1.1169302741146072,-0.16418557290839175,1.0861644862324367,1.1495269749299133,-0.13976473986732274,-0.04132454236836414,-0.043636105221680155,0.1295445787873235,0.3155108003783421,0.038118162295651015,0.02109922108717198,False,True,1.1495269749299133,0.14201414976660898,-0.16418557290839197,0.3155108003783421,u56,TOP20+SLV f=0.25 (reweight),0.25,0.875,False
