panel,n,max_vol,cost,arm,fp,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,regret,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,beats_spy,beats_v2,spread_of_cell
B136,10,0.6,0.0,IS_chooser,COMP/NORM/1/OUT,0.19649559384337323,0.8919197406577357,-0.2785689725628875,0.0,1.1474099706985015,0.08205864595508827,-0.12219448632065599,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,0.09632028498960221
B136,10,0.6,0.0,pre_registered,V1KEY/NORM/0.75/OUT,0.08290189609319198,0.8009186751661241,-0.17632849556291486,0.09100106549161158,1.1474099706985015,0.08205864595508827,-0.12219448632065599,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,0.09632028498960221
B136,10,0.6,10.0,IS_chooser,COMP/NORM/1/OUT,0.1672343678227961,0.7849954443012369,-0.27947425057208064,0.002490765992778199,1.1177872524291583,0.07978702314810082,-0.12248795901262799,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,0.22423618070524365
B136,10,0.6,10.0,pre_registered,V1KEY/NORM/0.75/OUT,0.056578667604504584,0.5699452092588918,-0.17982976615910473,0.2175410010351233,1.1177872524291583,0.07978702314810082,-0.12248795901262799,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,0.22423618070524365
B136,10,0.6,25.0,IS_chooser,COMP/NORM/1/OUT,0.12464776074487793,0.6242151750292138,-0.28083083400691233,0.00635242774425715,1.0733092551920227,0.07638827596578524,-0.12292809758101375,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,0.4162888264166147
B136,10,0.6,25.0,pre_registered,V1KEY/NORM/0.75/OUT,0.01826244901023122,0.223038818063551,-0.21058832679977868,0.40752878470991993,1.0733092551920227,0.07638827596578524,-0.12292809758101375,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,0.4162888264166147
B136,10,off,0.0,IS_chooser,COMP/NORM/1/OUT,0.23600666742089627,0.927496101092626,-0.33438014245710135,0.0,1.1474099706985015,0.08205864595508827,-0.12219448632065599,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,0.06878749501166226
B136,10,off,0.0,pre_registered,V1KEY/NORM/0.75/OUT,0.0917524249636088,0.8650025205623231,-0.17048374108438946,0.06249358053030296,1.1474099706985015,0.08205864595508827,-0.12219448632065599,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,0.06878749501166226
B136,10,off,10.0,IS_chooser,COMP/NORM/1/OUT,0.20938952781217202,0.8461788500019516,-0.3351844727620453,0.0,1.1177872524291583,0.07978702314810082,-0.12248795901262799,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,0.21551263601018655
B136,10,off,10.0,pre_registered,V1KEY/NORM/0.75/OUT,0.06527834754606743,0.6382771165495752,-0.17286109298676022,0.2079017334523764,1.1177872524291583,0.07978702314810082,-0.12248795901262799,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,0.21551263601018655
