panel,n,gross,turn_yr,CAGR_0,Sharpe_0,MaxDD_0,H1_0,H2_0,IS_Sharpe_0,OOS_Sharpe_0,OOS_CAGR_0,OOS_MaxDD_0,keep4b_0,fail4b_0,keep4a_0,fail4a_0,CAGR_10,Sharpe_10,MaxDD_10,H1_10,H2_10,IS_Sharpe_10,OOS_Sharpe_10,OOS_CAGR_10,OOS_MaxDD_10,keep4b_10,fail4b_10,keep4a_10,fail4a_10,CAGR_25,Sharpe_25,MaxDD_25,H1_25,H2_25,IS_Sharpe_25,OOS_Sharpe_25,OOS_CAGR_25,OOS_MaxDD_25,keep4b_25,fail4b_25,keep4a_25,fail4a_25
U56,10,0.375,7.380893063678932,0.07375412842774542,1.0305548376302762,-0.08952267821585225,1.0113047252180933,1.0535447651982803,0.9608575844681793,1.0846548525254898,0.08266460077304272,-0.08952267821585247,False,CAGR,False,"H1,H2",0.06586223736095231,0.9277616479925381,-0.08988696457121725,0.900772216868534,0.9565907680053464,0.8517837165058854,0.985946586856634,0.07455763039994179,-0.08988696457121714,False,"H1,CAGR",False,"H1,H2",0.05413034895987523,0.77309541183528,-0.09043325631983012,0.7344324099794401,0.8107287057306607,0.6876715881812016,0.837425469494349,0.06250811323213346,-0.09043325631983024,False,"H1,H2,OOS,CAGR",False,"H1,H2"
U56,10,0.5,9.819839895961342,0.09836537082458308,1.0312610024493023,-0.11840584511941876,1.0119812658871605,1.0542797315096066,0.9614158182859184,1.0854695135622179,0.11039152389396523,-0.11840584511941876,False,CAGR,False,"H1,H2",0.08763988782848897,0.928711942646863,-0.11887275142311615,0.9016913768910669,0.9575728010216035,0.8525901479185973,0.9870040625632042,0.09934623902793804,-0.11887275142311626,False,"H1,CAGR",False,"H1,H2",0.07174289931003397,0.7744132476425737,-0.11957287674710848,0.7357175830311026,0.812082234393854,0.6888527008733567,0.838847938576533,0.08297902689917347,-0.11957287674710837,False,"H1,H2,OOS,CAGR",False,"H1,H2"
U56,10,0.625,12.253542100566232,0.12294654559951268,1.0319613162779402,-0.14681022772940544,1.0126521788120397,1.0550097258864626,0.9619676586841462,1.0862788380052666,0.13815358874813688,-0.14681022772940544,True,,False,"H1,H2,DD",0.10928222372908869,0.9296134188977334,-0.14737091393461166,0.9025548774702113,0.9585123432962089,0.8533389122203683,0.9880188480781327,0.12404814154135813,-0.14737091393461166,False,H1,False,"H1,H2,DD",0.08908923425591575,0.7756175808984922,-0.14821159386635785,0.7368715661079018,0.8133369194617502,0.6898987134236343,0.8401716215845544,0.10320921400764527,-0.14821159386635807,False,"H1,H2,OOS,CAGR",False,"H1,H2,DD"
U56,10,0.75,14.686610712021187,0.14747059147755937,1.03265600920204,-0.17473594747739718,1.0133176229315972,1.0557350886346264,0.9625132864143953,1.0870830945898762,0.1659187403950242,-0.17473594747739718,True,,False,"H1,H2,DD",0.13075835389295642,0.9304570940525174,-0.17538190355779537,0.9033560162108623,0.9593984028717507,0.8540267892600898,0.9889777884605897,0.14862652556496214,-0.17538190355779526,False,H1,False,"H1,H2,DD",0.10613412971800273,0.776685496841767,-0.17635035763299522,0.7378776142575562,0.8144644300657055,0.6908015605791343,0.8413629029505785,0.123156403243313,-0.17635035763299522,False,"H1,H2,OOS,CAGR",False,"H1,H2,DD"
U56,20,0.375,5.534541871236613,0.06973381351466656,1.154993301198842,-0.09349828705155627,1.1648195990236454,1.1539737621268504,1.0733501409659323,1.2181161270737366,0.07784956867886295,-0.0934982870515566,False,CAGR,False,"H1,H2",0.06383150164627649,1.0627407553922403,-0.09398923397183867,1.0677128902619626,1.0652514974504126,0.9756170590195066,1.1295530004652115,0.07183179288291353,-0.09398923397183878,False,CAGR,False,"H1,H2",0.055037461207792626,0.9240027172140035,-0.09472536317232894,0.9216322521471778,0.931849454546886,0.8286406929838009,0.9963588502471404,0.06286640690089884,-0.09472536317232882,False,"H1,CAGR",False,"H1,H2"
U56,20,0.5,7.3595113652517705,0.09319593879360388,1.1550334931549566,-0.12359681224473762,1.1647360346997016,1.1541347990337618,1.0732179068500765,1.2182821167885047,0.10418782830088258,-0.12359681224473762,False,CAGR,False,"H1,H2,DD",0.08518332181502375,1.063057701811529,-0.12422885911805148,1.067915858983462,1.0656805126154865,0.9757731908255973,1.129987142379025,0.09599822099782251,-0.12422885911805126,False,CAGR,False,"H1,H2,DD",0.07327153535032993,0.9247362218270948,-0.12517642901306691,0.9222678524158615,0.9326809124741763,0.8292321745092429,0.9971958031936587,0.0838245603257406,-0.12517642901306758,False,"H1,CAGR",False,"H1,H2,DD"
U56,20,0.625,9.178959256400889,0.11673975125754144,1.1550669426809528,-0.15316372892387897,1.1646476691988623,1.1542889917394081,1.0730811683714792,1.218439692019994,0.13069026357453128,-0.15316372892387886,True,,False,"H1,H2,DD",0.10654120549170765,1.0633257660092896,-0.15392640757014486,1.0680701334788842,1.0660615889834966,0.9758830651361817,1.1303701781685855,0.12024067296117358,-0.1539264075701443,False,CAGR,False,"H1,H2,DD",0.09141325192236804,0.9253573835657414,-0.15506966947039558,0.9227885892400008,0.9334025916131288,0.8297144634429894,0.9979173969937767,0.1047423200508335,-0.15506966947039558,False,"H1,CAGR",False,"H1,H2,DD"
U56,20,0.75,10.996244092602641,0.14034814475179003,1.1550935984443078,-0.1822003619415382,1.164554484570374,1.1544363444434362,1.0729399129541783,1.218588771085467,0.1573376597525562,-0.1822003619415381,True,,False,"H1,H2,DD",0.12788458697149974,1.0635392242670008,-0.18308348697878107,1.0681688586356108,1.0663899991214876,0.9759401521429143,1.1306969416161394,0.14453585654383216,-0.1830834869787813,True,,False,"H1,H2,DD",0.10943762843851523,0.9258519118821691,-0.18440712200737264,0.9231772688851755,0.9340026251423675,0.8300711586462184,0.9985108040321351,0.12559120208679553,-0.18440712200737253,False,H1,False,"H1,H2,DD"
U56,40,0.375,4.259329356052586,0.058083413884501445,1.1343291626020704,-0.08455799965432886,1.1325912077423117,1.1397488425013296,1.0259092591705803,1.2190757104323129,0.06447343652119542,-0.08455799965432886,False,CAGR,False,"H1,H2",0.053586879522244946,1.0505631661410533,-0.08516946606855935,1.049560139314216,1.0550344580482944,0.9412010707995134,1.1359786344546305,0.059854693108193135,-0.08516946606855902,False,CAGR,False,"H1,H2",0.04687661902909457,0.9245694796198092,-0.08608629958384939,0.9246993283761025,0.9275942725535572,0.8138590760418621,1.0109405240840297,0.052962799980326825,-0.08608629958384928,False,"H1,CAGR",False,"H1,H2"
U56,40,0.5,5.657135090910853,0.07756967348614197,1.1340391500237097,-0.11194584949170772,1.1324023991519163,1.1393869880480805,1.0256964332188205,1.2187124323634886,0.08622435069301893,-0.11194584949170727,False,CAGR,False,"H1,H2",0.071491973480448,1.0506292028161923,-0.11273639832399107,1.0497114686629376,1.0550425173660065,0.9413391855420739,1.1359749865621376,0.07996901808926449,-0.11273639832399107,False,CAGR,False,"H1,H2",0.06243737112539938,0.9251719637894309,-0.11392158982076739,0.9253637321955319,0.9281592000605908,0.8145262772586609,1.011478483188979,0.07065111114763312,-0.11392158982076739,False,"H1,CAGR",False,"H1,H2"
