panel,signal,pick_sleeve,pick_fill,pick_IS,pick_OOS,donothing_OOS,delta,pick_OOS_CAGR,nothing_OOS_CAGR,pick_OOS_MaxDD,nothing_OOS_MaxDD,cellmean_OOS,worst_OOS,best_OOS,rank_IS_OOS,spy_OOS,live_OOS,pick_keep4b,nothing_keep4b
U56,COMPOSITE3,TLT,1.0,1.2931910015169459,1.1643249983782111,1.1831862943616596,-0.018861295983448434,0.17160668875148266,0.17284600189211563,-0.20959388513223065,-0.19127563591226437,1.1836376710469179,1.1348892741172805,1.2126296207736713,0.29641255605381167,0.8747033226162612,1.2780694840193234,False,True
U56,M12_1,TLT,1.0,1.4393159416699022,1.1451915236339958,1.1626426792240492,-0.01745115559005339,0.173379090175398,0.17459418482389144,-0.1990359717256791,-0.20581279840258238,1.1634163056846134,1.1186225841086355,1.1911849126628695,0.305829596412556,0.8747033226162612,1.2780694840193234,True,False
B135,COMPOSITE3,TLT,1.0,1.3161505627382837,1.0151544877030256,1.024015074035567,-0.008860586332541276,0.1614824771685286,0.1628665539757932,-0.19720389185456733,-0.20740302267849475,1.0311948021728905,1.0151544877030256,1.0518239474443505,0.13183856502242153,0.8769078511614361,1.1061149281164175,True,False
B135,M12_1,TLT,1.0,1.2789056012975237,0.9884330355071147,1.000404204794137,-0.011971169287022354,0.16353144496627103,0.1649679563769757,-0.20431739671349125,-0.21731684213270808,1.0069811423786084,0.9884330355071147,1.0266931600470475,0.011659192825112106,0.8769078511614361,1.1061149281164175,False,False
SMALL663,COMPOSITE3,TLT,1.0,0.7845965708409282,0.44884102636945034,0.4534302580652867,-0.00458923169583636,0.06986150112897782,0.070860770065448,-0.35459387550657107,-0.3581405418032817,0.4689092211545835,0.44884102636945034,0.5569356069625713,0.1991031390134529,0.8768941923019906,0.6517830906127121,False,False
SMALL663,M12_1,TLT,1.0,0.7410911379941659,0.4833331254235937,0.4875324139447309,-0.004199288521137212,0.077631339072473,0.07858050620696311,-0.3549348694498009,-0.350917246399574,0.5025231751389041,0.4833331254235937,0.5863901283002751,0.27354260089686094,0.8768941923019906,0.6517830906127121,False,False
