panel,arm,n,g_lo,g_hi,nonempty,width,inside_tested,observed_cells_both_bars,dd_R2,cagr_R2
B136,CASH,10,0.5608156444935085,0.7045207945623531,True,0.14370515006884454,True,1,0.9998931010291289,0.9999809595720137
B136,CASH,20,0.6167627620795952,0.7409545556898776,True,0.12419179361028232,True,1,0.9998370778322601,0.9999940302711361
B136,CASH,40,0.6637252919425705,0.7548404675531302,True,0.0911151756105597,False,1,0.9998616387179973,0.9999980065481703
B136,CASH,80,0.7144498514820006,0.776991768387768,True,0.06254191690576738,False,1,0.9998726750949838,0.9999995034222889
B136,CASH,ALL,0.7405076576873157,0.8048801712742296,True,0.06437251358691387,False,1,0.9998844798829485,0.9999998378732219
B136,SHY,10,0.5247597186809896,0.7242164908876874,True,0.19945677220669777,True,1,0.9932306855612125,0.9999675307221645
B136,SHY,20,0.5821127919734034,0.7728426595167257,True,0.19072986754332233,False,2,0.9950115621260811,0.9999863910522406
B136,SHY,40,0.6308217238515388,0.7930110776571694,True,0.1621893538056306,False,1,0.9920717151844534,0.9999931730079081
B136,SHY,80,0.6840888351863696,0.8225584571225569,True,0.13846962193618728,False,1,0.9906628523296422,0.9999965027164257
B136,SHY,ALL,0.7117614149405872,0.8585200332721581,True,0.1467586183315709,False,1,0.991752574795953,0.9999976462533954
B136,SPY,10,-1.4511913514986927,1.6807590325370525,True,3.131950384035745,False,0,0.9945691607889994,0.9985791443135817
B136,SPY,20,-2.5868243251133096,1.4138422129269694,True,4.000666538040279,False,0,0.9999897784073286,0.9981533819759082
B136,SPY,40,-6.62168730345244,1.3551796786370782,True,7.976866982089518,False,0,0.9999867086343956,0.9941469534164961
B136,SPY,80,12.256988035992016,1.2668954573486657,False,-10.99009257864335,False,0,0.9999799825273865,0.9879555834182611
B136,SPY,ALL,5.236142233473891,1.1760178727382982,False,-4.060124360735593,False,0,0.9999716409371809,0.9979328322926934
SMALL439,CASH,10,0.9752723618164081,0.4611327361586603,False,-0.5141396256577477,True,0,0.9995815279951059,0.9987247211671009
SMALL439,CASH,20,1.195958641798724,0.433445099819181,False,-0.762513541979543,True,0,0.9996820344035247,0.9989129492044653
SMALL439,CASH,40,1.4926444928807765,0.4474155909695499,False,-1.0452289019112266,True,0,0.9996984482200342,0.9988121589897929
SMALL439,CASH,80,1.5463893773153425,0.38037872438781417,False,-1.1660106529275285,True,0,0.9993835060727715,0.9991235383080631
SMALL439,CASH,ALL,2.1883793780037797,0.3325952845323811,False,-1.8557840934713985,True,0,0.9990851286843009,0.9985198432931771
SMALL439,SHY,10,0.9713051722541483,0.4773509096717812,False,-0.4939542625823671,True,0,0.9995399232154167,0.9982476085633234
SMALL439,SHY,20,1.2371227194358176,0.47581867185165894,False,-0.7613040475841587,True,0,0.9996758712908395,0.9983949858223268
SMALL439,SHY,40,1.6269551468539498,0.46857364905461685,False,-1.158381497799333,True,0,0.9995575734422782,0.9980783787072542
SMALL439,SHY,80,1.6999938272470982,0.44390793862951616,False,-1.256085888617582,True,0,0.9991383724547898,0.9985509248716039
SMALL439,SHY,ALL,2.7204048547788005,0.3959630404788494,False,-2.3244418142999512,True,0,0.9988067529382534,0.9969518033315881
SMALL439,SPY,10,1.0142442254742878,-1.0376267352544566,False,-2.0518709607287446,True,0,0.9795950637999519,0.9974246277287631
SMALL439,SPY,20,0.7283514669012972,-1.0306899561363567,False,-1.7590414230376539,True,0,0.9796243142500836,0.9995347312690744
SMALL439,SPY,40,0.5746375406760963,-0.960349715219939,False,-1.5349872558960351,True,0,0.9827733729207615,0.9998868604893144
SMALL439,SPY,80,0.5530019057592447,-0.5558180315240476,False,-1.1088199372832923,True,0,0.907030134955225,0.9999562264600247
SMALL439,SPY,ALL,0.4444822661965405,-0.18622626680818521,False,-0.6307085330047257,True,0,0.9414930656857804,0.9999955395639999
U56,CASH,10,0.6039834704571451,0.8670150207633415,True,0.2630315503061964,False,2,0.9999415027643449,0.9999910746697223
U56,CASH,20,0.6069538001516347,0.8283410576510598,True,0.22138725749942512,False,2,0.9999321901778572,0.9999998908906382
U56,CASH,40,0.7301552295882642,0.8974234989596358,True,0.16726826937137163,False,1,0.9999534546161739,0.9999999914235401
U56,CASH,80,0.7451086411556098,0.9313377118556865,True,0.18622907070007666,False,1,0.9999598949778782,0.9999999923897838
U56,CASH,ALL,0.7451086411556098,0.9313377118556865,True,0.18622907070007666,False,1,0.9999598949778782,0.9999999923897838
U56,SHY,10,0.5690260099883079,0.8901313512498695,True,0.32110534126156165,False,2,0.9965917747505635,0.999982259512761
U56,SHY,20,0.5723719739375774,0.8689003785876231,True,0.2965284046500457,False,2,0.9872782243569989,0.999999473055599
U56,SHY,40,0.7008465164183497,0.9824641691686994,True,0.28161765275034967,False,1,0.9835248358100208,0.9999987106048223
U56,SHY,80,0.7167651973926722,1.0319008495073563,True,0.3151356521146841,False,1,0.9950540675635157,0.999999007995497
U56,SHY,ALL,0.7167651973926722,1.0319008495073563,True,0.3151356521146841,False,1,0.9950540675635157,0.999999007995497
U56,SPY,10,-2.2824522840332335,1.123292454186559,True,3.4057447382197923,False,0,0.884367407000222,0.997024841104107
U56,SPY,20,-2.09160370624802,1.1842564478384179,True,3.275860154086438,False,0,0.9175311237935672,0.9989123886456968
U56,SPY,40,6.7461148641936095,0.9855482561372231,False,-5.760566608056386,False,0,0.9464087924740786,0.992513221730088
U56,SPY,80,4.778717010579591,0.9237488852466772,False,-3.8549681253329138,False,0,0.9527081589241715,0.9963031425788272
U56,SPY,ALL,4.778717010579591,0.9237488852466772,False,-3.8549681253329138,False,0,0.9527081589241715,0.9963031425788272
