panel,q,k,draw,Ebar,Ebar_is,breadth,breadth_is,v2_S,v2_OOS_S,spy_S,spy_OOS_S
q=0.00 k=40 d0,0.0,40,0,27.551344743276285,27.483974358974358,0.6887836185819072,0.6870993589743589,1.1005262212157532,1.1211269275313078,0.8581070395623257,0.8767278433896203
q=0.00 k=40 d1,0.0,40,1,28.90953545232274,29.560897435897434,0.7227383863080685,0.7390224358974359,1.0494685883263646,1.0658651232418077,0.8581070395623257,0.8767278433896203
q=0.00 k=40 d2,0.0,40,2,27.2359413202934,27.528846153846153,0.6808985330073349,0.6882211538461538,1.1005612830535294,1.1218405603377166,0.8581070395623257,0.8767278433896203
q=0.00 k=40 d3,0.0,40,3,26.54889975550122,26.884615384615383,0.6637224938875306,0.6721153846153846,1.1358083597504904,1.1364675581634736,0.8581070395623257,0.8767278433896203
q=0.00 k=40 d4,0.0,40,4,26.654034229828852,26.868589743589745,0.6663508557457213,0.6717147435897436,1.1335856983257326,1.192001028368623,0.8581070395623257,0.8767278433896203
q=0.00 k=40 d5,0.0,40,5,27.13691931540342,26.75,0.6784229828850855,0.66875,1.0427968327024602,1.0634539663007936,0.8581070395623257,0.8767278433896203
q=0.00 k=40 d6,0.0,40,6,26.709046454767726,27.09294871794872,0.6677261613691932,0.6773237179487179,1.1297583372249422,1.1264229994646118,0.8581070395623257,0.8767278433896203
q=0.00 k=40 d7,0.0,40,7,28.320293398533007,28.685897435897434,0.7080073349633251,0.7171474358974359,1.0531685220835247,1.0516203628558167,0.8581070395623257,0.8767278433896203
q=0.00 k=60 d0,0.0,60,0,41.16625916870416,42.092948717948715,0.6861043194784027,0.7015491452991452,1.1204939319277651,1.0923644936272796,0.8581070395623257,0.8767278433896203
q=0.00 k=60 d1,0.0,60,1,41.072127139364305,41.8525641025641,0.6845354523227384,0.697542735042735,1.1469155602807342,1.113346755228714,0.8581070395623257,0.8767278433896203
q=0.00 k=60 d2,0.0,60,2,39.88875305623472,40.333333333333336,0.6648125509372453,0.6722222222222223,1.134368874340311,1.1252632752133787,0.8581070395623257,0.8767278433896203
q=0.00 k=60 d3,0.0,60,3,40.63814180929096,41.24038461538461,0.6773023634881826,0.6873397435897436,1.1659658105117485,1.203592660064013,0.8581070395623257,0.8767278433896203
q=0.00 k=60 d4,0.0,60,4,41.91320293398533,42.92948717948718,0.6985533822330888,0.715491452991453,1.2221419028645362,1.2122587304222114,0.8581070395623257,0.8767278433896203
q=0.00 k=60 d5,0.0,60,5,40.5317848410758,41.32051282051282,0.6755297473512633,0.6886752136752137,1.1572368512450608,1.1791540369455469,0.8581070395623257,0.8767278433896203
q=0.00 k=60 d6,0.0,60,6,41.59168704156479,42.72115384615385,0.6931947840260798,0.7120192307692308,1.2030725042836976,1.2153389826736998,0.8581070395623257,0.8767278433896203
q=0.00 k=60 d7,0.0,60,7,40.34718826405868,41.16025641025641,0.6724531377343114,0.6860042735042735,1.0474406393983786,1.0370775004881776,0.8581070395623257,0.8767278433896203
q=0.00 k=80 d0,0.0,80,0,55.04278728606357,56.73717948717949,0.6880348410757946,0.7092147435897436,1.0712306500829483,1.0707868691972189,0.8581070395623257,0.8767278433896203
q=0.00 k=80 d1,0.0,80,1,55.075794621026894,56.47115384615385,0.6884474327628362,0.705889423076923,1.1252433228689487,1.1117584148015152,0.8581070395623257,0.8767278433896203
q=0.00 k=80 d2,0.0,80,2,55.10757946210269,56.91025641025641,0.6888447432762836,0.7113782051282052,1.1419764728530355,1.1400826125055332,0.8581070395623257,0.8767278433896203
q=0.00 k=80 d3,0.0,80,3,54.89242053789731,56.19871794871795,0.6861552567237164,0.7024839743589744,1.0475885157675247,1.0315826369959002,0.8581070395623257,0.8767278433896203
q=0.00 k=80 d4,0.0,80,4,55.17970660146699,56.92948717948718,0.6897463325183374,0.7116185897435898,1.0768644282843671,1.0809267089285095,0.8581070395623257,0.8767278433896203
q=0.00 k=80 d5,0.0,80,5,54.67726161369193,55.56730769230769,0.6834657701711492,0.6945913461538462,1.1631477552539855,1.1943185615935292,0.8581070395623257,0.8767278433896203
q=0.00 k=80 d6,0.0,80,6,54.57090464547677,55.65064102564103,0.6821363080684597,0.6956330128205128,1.1212712150537965,1.105811102305374,0.8581070395623257,0.8767278433896203
q=0.00 k=80 d7,0.0,80,7,54.90220048899756,56.18589743589744,0.6862775061124695,0.702323717948718,1.0848325617472074,1.0873144665908296,0.8581070395623257,0.8767278433896203
q=0.00 k=100 d0,0.0,100,0,68.4364303178484,69.90705128205128,0.6843643031784841,0.6990705128205128,1.1213692705395326,1.1270046241218588,0.8581070395623257,0.8767278433896203
q=0.50 k=40 d0,0.5,40,0,20.788508557457213,20.78205128205128,0.5197127139364304,0.519551282051282,0.8771296459500258,0.7840329414265593,0.8581070395623257,0.8767278433896203
q=0.50 k=40 d1,0.5,40,1,20.924205378973106,19.878205128205128,0.5231051344743276,0.4969551282051282,0.978077823800947,0.9840416816947256,0.8581070395623257,0.8767278433896203
q=0.50 k=40 d2,0.5,40,2,21.905867970660147,22.15705128205128,0.5476466992665037,0.553926282051282,0.9225113805042549,0.8280211686547148,0.8581070395623257,0.8767278433896203
q=0.50 k=40 d3,0.5,40,3,21.382640586797066,21.048076923076923,0.5345660146699267,0.526201923076923,0.9505608333851692,0.9937132046944733,0.8581070395623257,0.8767278433896203
q=0.50 k=40 d4,0.5,40,4,21.118581907090466,21.028846153846153,0.5279645476772616,0.5257211538461538,0.8152524341969222,0.7481751943564258,0.8581070395623257,0.8767278433896203
q=0.50 k=40 d5,0.5,40,5,23.53667481662592,23.317307692307693,0.5884168704156479,0.5829326923076923,1.0014680863105798,0.9385991988995317,0.8581070395623257,0.8767278433896203
q=0.50 k=40 d6,0.5,40,6,21.09046454767726,20.82051282051282,0.5272616136919315,0.5205128205128206,0.8732476456559122,0.8896343704490658,0.8581070395623257,0.8767278433896203
q=0.50 k=40 d7,0.5,40,7,22.488997555012226,23.112179487179485,0.5622249388753057,0.5778044871794872,1.0000730913146019,0.8283789136860088,0.8581070395623257,0.8767278433896203
q=0.50 k=60 d0,0.5,60,0,32.67237163814181,32.88782051282051,0.5445395273023635,0.5481303418803418,0.9480339528955886,0.8455058824752538,0.8581070395623257,0.8767278433896203
q=0.50 k=60 d1,0.5,60,1,32.969437652811735,31.916666666666668,0.5494906275468623,0.5319444444444444,0.9057506897149605,0.9582952584215757,0.8581070395623257,0.8767278433896203
q=0.50 k=60 d2,0.5,60,2,31.816625916870414,30.987179487179485,0.5302770986145069,0.5164529914529914,0.9748781020020236,0.997538387604703,0.8581070395623257,0.8767278433896203
q=0.50 k=60 d3,0.5,60,3,33.298288508557455,33.98397435897436,0.5549714751426242,0.5663995726495726,0.7786298667251168,0.6591415840859162,0.8581070395623257,0.8767278433896203
q=0.50 k=60 d4,0.5,60,4,32.248166259168705,32.15384615384615,0.5374694376528117,0.5358974358974359,0.9082238865989734,0.9008692651558237,0.8581070395623257,0.8767278433896203
q=0.50 k=60 d5,0.5,60,5,31.185819070904646,30.278846153846153,0.5197636511817441,0.5046474358974359,0.9135272672989251,0.9015252174407984,0.8581070395623257,0.8767278433896203
q=0.50 k=60 d6,0.5,60,6,31.723716381418093,31.987179487179485,0.5287286063569682,0.5331196581196581,1.0173878139920087,1.0791604481950603,0.8581070395623257,0.8767278433896203
q=0.50 k=60 d7,0.5,60,7,32.75427872860636,31.826923076923077,0.5459046454767726,0.530448717948718,0.9338639901318178,0.9196480045500042,0.8581070395623257,0.8767278433896203
q=0.50 k=80 d0,0.5,80,0,40.89853300733496,40.669871794871796,0.5112316625916871,0.5083733974358975,0.9733060796207061,0.8691000252501838,0.8581070395623257,0.8767278433896203
q=0.50 k=80 d1,0.5,80,1,46.82885085574572,46.583333333333336,0.5853606356968215,0.5822916666666667,0.7961574467194024,0.674353316361057,0.8581070395623257,0.8767278433896203
q=0.50 k=80 d2,0.5,80,2,42.6442542787286,41.04807692307692,0.5330531784841075,0.5131009615384615,0.9369211802721295,0.9402033647636304,0.8581070395623257,0.8767278433896203
q=0.50 k=80 d3,0.5,80,3,40.678484107579465,39.81730769230769,0.5084810513447433,0.4977163461538462,0.95668843793195,0.9251842597704841,0.8581070395623257,0.8767278433896203
q=0.50 k=80 d4,0.5,80,4,43.512224938875306,43.75,0.5439028117359413,0.546875,0.9234319931207743,0.8435443950549362,0.8581070395623257,0.8767278433896203
q=0.50 k=80 d5,0.5,80,5,45.10757946210269,46.157051282051285,0.5638447432762836,0.5769631410256411,0.8950827374086109,0.7862608787662574,0.8581070395623257,0.8767278433896203
q=0.50 k=80 d6,0.5,80,6,43.95965770171149,45.82051282051282,0.5494957212713937,0.5727564102564102,0.9297954553002,0.8834071856765499,0.8581070395623257,0.8767278433896203
q=0.50 k=80 d7,0.5,80,7,42.075794621026894,41.782051282051285,0.5259474327628362,0.5222756410256411,0.8048955887118091,0.7090626302535858,0.8581070395623257,0.8767278433896203
q=0.50 k=100 d0,0.5,100,0,52.663814180929094,53.07371794871795,0.5266381418092909,0.5307371794871795,0.9112748946801027,0.8876823500308609,0.8581070395623257,0.8767278433896203
q=0.50 k=100 d1,0.5,100,1,49.51955990220049,48.30128205128205,0.49519559902200494,0.4830128205128205,0.945170689965561,1.011338050625529,0.8581070395623257,0.8767278433896203
q=0.50 k=100 d2,0.5,100,2,52.984107579462105,53.91346153846154,0.529841075794621,0.5391346153846154,0.926643933644417,0.8486866122080831,0.8581070395623257,0.8767278433896203
q=0.50 k=100 d3,0.5,100,3,51.39731051344743,51.32371794871795,0.5139731051344743,0.5132371794871795,0.9888711848923467,0.9644725774849982,0.8581070395623257,0.8767278433896203
q=0.50 k=100 d4,0.5,100,4,52.80562347188264,51.59935897435897,0.5280562347188265,0.5159935897435897,1.0480096965612635,0.9665097688686015,0.8581070395623257,0.8767278433896203
q=0.50 k=100 d5,0.5,100,5,52.01833740831296,52.38461538461539,0.5201833740831296,0.5238461538461539,0.8997734740016068,0.8624068248153117,0.8581070395623257,0.8767278433896203
q=0.50 k=100 d6,0.5,100,6,53.52322738386308,53.44230769230769,0.5352322738386308,0.5344230769230769,0.8829115567148458,0.7983047500731775,0.8581070395623257,0.8767278433896203
q=0.50 k=100 d7,0.5,100,7,53.118581907090466,54.3974358974359,0.5311858190709047,0.543974358974359,0.8416883946537386,0.7489639979061714,0.8581070395623257,0.8767278433896203
q=0.50 k=200 d0,0.5,200,0,108.53911980440098,108.57692307692308,0.5426955990220049,0.5428846153846154,0.956610489287431,0.9055003806562936,0.8581070395623257,0.8767278433896203
q=0.50 k=200 d1,0.5,200,1,106.61002444987776,106.08333333333333,0.5330501222493887,0.5304166666666666,0.9884711776880718,0.9142225554268583,0.8581070395623257,0.8767278433896203
q=0.50 k=200 d2,0.5,200,2,106.94987775061125,106.41025641025641,0.5347493887530562,0.532051282051282,0.9999557228684036,0.980858843921391,0.8581070395623257,0.8767278433896203
q=0.50 k=200 d3,0.5,200,3,104.75794621026895,104.05128205128206,0.5237897310513447,0.5202564102564103,0.9108975015190591,0.8409465588900563,0.8581070395623257,0.8767278433896203
q=0.50 k=200 d4,0.5,200,4,106.6479217603912,107.62179487179488,0.533239608801956,0.5381089743589744,1.0203169818464184,0.9661273035419004,0.8581070395623257,0.8767278433896203
q=0.50 k=200 d5,0.5,200,5,108.3239608801956,107.09935897435898,0.541619804400978,0.5354967948717949,1.021982393458418,1.05556020979813,0.8581070395623257,0.8767278433896203
q=0.50 k=200 d6,0.5,200,6,107.51344743276283,107.24038461538461,0.5375672371638142,0.536201923076923,1.0005446213082119,0.9514250727929929,0.8581070395623257,0.8767278433896203
q=0.50 k=200 d7,0.5,200,7,109.69070904645477,109.75961538461539,0.5484535452322739,0.5487980769230769,0.998294718158738,0.9818855984617438,0.8581070395623257,0.8767278433896203
q=1.00 k=40 d0,1.0,40,0,15.919315403422983,15.929487179487179,0.39798288508557456,0.39823717948717946,0.5289004910380786,0.4324607372740393,0.8581070395623257,0.8767278433896203
q=1.00 k=40 d1,1.0,40,1,12.922982885085574,12.794871794871796,0.32307457212713936,0.3198717948717949,0.7470044213555863,0.6225889319678716,0.8581070395623257,0.8767278433896203
q=1.00 k=40 d2,1.0,40,2,15.74083129584352,14.775641025641026,0.393520782396088,0.36939102564102566,0.4669017425241212,0.5073299799072176,0.8581070395623257,0.8767278433896203
q=1.00 k=40 d3,1.0,40,3,16.589242053789732,15.493589743589743,0.4147310513447433,0.38733974358974355,0.5654402850963497,0.435894748308624,0.8581070395623257,0.8767278433896203
q=1.00 k=40 d4,1.0,40,4,15.751833740831296,15.35576923076923,0.3937958435207824,0.38389423076923074,0.5600516526419904,0.40894572674375207,0.8581070395623257,0.8767278433896203
q=1.00 k=40 d5,1.0,40,5,17.08068459657702,16.64423076923077,0.42701711491442546,0.41610576923076925,0.6061827729187688,0.6192733243135483,0.8581070395623257,0.8767278433896203
q=1.00 k=40 d6,1.0,40,6,15.73960880195599,15.08974358974359,0.3934902200488998,0.37724358974358974,0.4426869457593074,0.5655054089064336,0.8581070395623257,0.8767278433896203
q=1.00 k=40 d7,1.0,40,7,15.552567237163814,15.817307692307692,0.38881418092909537,0.3954326923076923,0.6426903691989131,0.35034752237007155,0.8581070395623257,0.8767278433896203
q=1.00 k=60 d0,1.0,60,0,21.438875305623473,20.503205128205128,0.3573145884270579,0.3417200854700855,0.772444589328854,0.7181690016941099,0.8581070395623257,0.8767278433896203
q=1.00 k=60 d1,1.0,60,1,20.16870415647922,17.41025641025641,0.33614506927465365,0.29017094017094014,0.663434597452102,0.5139757023450509,0.8581070395623257,0.8767278433896203
q=1.00 k=60 d2,1.0,60,2,22.30562347188264,20.41346153846154,0.371760391198044,0.340224358974359,0.6940292844529534,0.4909807265583273,0.8581070395623257,0.8767278433896203
q=1.00 k=60 d3,1.0,60,3,23.146699266503667,21.14423076923077,0.38577832110839444,0.3524038461538462,0.5921780419394009,0.543004026712788,0.8581070395623257,0.8767278433896203
q=1.00 k=60 d4,1.0,60,4,21.996332518337407,19.919871794871796,0.3666055419722901,0.33199786324786323,0.5608856032677813,0.5728637817543043,0.8581070395623257,0.8767278433896203
q=1.00 k=60 d5,1.0,60,5,20.584352078239608,18.53525641025641,0.3430725346373268,0.30892094017094013,0.6481669751961383,0.5975083576767534,0.8581070395623257,0.8767278433896203
q=1.00 k=60 d6,1.0,60,6,25.9559902200489,24.743589743589745,0.432599837000815,0.4123931623931624,0.8849471909336787,0.5942066305519595,0.8581070395623257,0.8767278433896203
q=1.00 k=60 d7,1.0,60,7,22.728606356968214,21.83653846153846,0.37881010594947023,0.3639423076923077,0.514298114187471,0.3471596946668723,0.8581070395623257,0.8767278433896203
q=1.00 k=80 d0,1.0,80,0,31.228606356968214,28.522435897435898,0.3903575794621027,0.3565304487179487,0.635790309610295,0.5299263900402222,0.8581070395623257,0.8767278433896203
q=1.00 k=80 d1,1.0,80,1,28.707823960880194,25.522435897435898,0.35884779951100243,0.3190304487179487,0.5444211374060763,0.5209197587579074,0.8581070395623257,0.8767278433896203
q=1.00 k=80 d2,1.0,80,2,30.421760391198045,28.977564102564102,0.3802720048899756,0.3622195512820513,0.7106115469876986,0.5746245634352457,0.8581070395623257,0.8767278433896203
q=1.00 k=80 d3,1.0,80,3,30.227383863080686,28.807692307692307,0.37784229828850857,0.36009615384615384,0.585878240899458,0.5264442500161672,0.8581070395623257,0.8767278433896203
q=1.00 k=80 d4,1.0,80,4,30.904645476772615,30.310897435897434,0.3863080684596577,0.3788862179487179,0.702344485162636,0.4744298434306526,0.8581070395623257,0.8767278433896203
q=1.00 k=80 d5,1.0,80,5,30.581907090464547,29.650641025641026,0.38227383863080683,0.3706330128205128,0.5170971923155144,0.564087340428729,0.8581070395623257,0.8767278433896203
q=1.00 k=80 d6,1.0,80,6,27.035452322738386,24.112179487179485,0.3379431540342298,0.30140224358974355,0.6285227402372556,0.5394991678373915,0.8581070395623257,0.8767278433896203
q=1.00 k=80 d7,1.0,80,7,30.589242053789732,29.134615384615383,0.38236552567237164,0.3641826923076923,0.8041834642089797,0.755053910505152,0.8581070395623257,0.8767278433896203
q=1.00 k=100 d0,1.0,100,0,39.24938875305624,36.04807692307692,0.39249388753056236,0.3604807692307692,0.599241153277749,0.49355378868891553,0.8581070395623257,0.8767278433896203
q=1.00 k=100 d1,1.0,100,1,38.37041564792176,36.18269230769231,0.38370415647921763,0.36182692307692305,0.8178682180452526,0.7548353492827901,0.8581070395623257,0.8767278433896203
q=1.00 k=100 d2,1.0,100,2,38.48044009779951,35.6025641025641,0.38480440097799506,0.35602564102564105,0.5576714790199726,0.4955505869631369,0.8581070395623257,0.8767278433896203
q=1.00 k=100 d3,1.0,100,3,41.82885085574572,41.35576923076923,0.4182885085574572,0.41355769230769235,0.6553073819336587,0.4968040039885533,0.8581070395623257,0.8767278433896203
q=1.00 k=100 d4,1.0,100,4,36.085574572127136,30.16346153846154,0.3608557457212714,0.3016346153846154,0.5106065177547258,0.532181715345994,0.8581070395623257,0.8767278433896203
q=1.00 k=100 d5,1.0,100,5,36.41687041564792,35.47115384615385,0.36416870415647923,0.35471153846153847,0.5567407882958306,0.41214380657433286,0.8581070395623257,0.8767278433896203
q=1.00 k=100 d6,1.0,100,6,36.68581907090464,34.69871794871795,0.3668581907090464,0.3469871794871795,0.6667021581181348,0.5249236164129456,0.8581070395623257,0.8767278433896203
q=1.00 k=100 d7,1.0,100,7,39.69926650366748,38.18269230769231,0.3969926650366748,0.38182692307692306,0.5495363761795853,0.4269749328434203,0.8581070395623257,0.8767278433896203
q=1.00 k=200 d0,1.0,200,0,72.98288508557457,67.45833333333333,0.36491442542787283,0.33729166666666666,0.5766786049877932,0.4296312126456625,0.8581070395623257,0.8767278433896203
q=1.00 k=200 d1,1.0,200,1,75.17848410757946,70.06410256410257,0.37589242053789734,0.35032051282051285,0.6366946431990137,0.5372853064721743,0.8581070395623257,0.8767278433896203
q=1.00 k=200 d2,1.0,200,2,72.41442542787286,66.38461538461539,0.36207212713936426,0.33192307692307693,0.6569415348729407,0.5995119548189844,0.8581070395623257,0.8767278433896203
q=1.00 k=200 d3,1.0,200,3,79.22982885085574,75.12179487179488,0.3961491442542787,0.3756089743589744,0.6968652406513273,0.6222277172627757,0.8581070395623257,0.8767278433896203
q=1.00 k=200 d4,1.0,200,4,77.37775061124694,72.30448717948718,0.3868887530562347,0.36152243589743593,0.7321176183986756,0.631792056928546,0.8581070395623257,0.8767278433896203
q=1.00 k=200 d5,1.0,200,5,73.93887530562347,66.50641025641026,0.3696943765281173,0.3325320512820513,0.6403363262559548,0.5210752133342771,0.8581070395623257,0.8767278433896203
q=1.00 k=200 d6,1.0,200,6,74.25427872860635,71.63461538461539,0.37127139364303174,0.3581730769230769,0.6156258638042579,0.47815153844217173,0.8581070395623257,0.8767278433896203
q=1.00 k=200 d7,1.0,200,7,75.27872860635696,70.31410256410257,0.3763936430317848,0.3515705128205128,0.6044018623972122,0.5589570742947585,0.8581070395623257,0.8767278433896203
q=1.00 k=400 d0,1.0,400,0,154.75061124694378,148.64102564102564,0.38687652811735945,0.3716025641025641,0.6935767319162524,0.587385029902996,0.8581070395623257,0.8767278433896203
