panel,frame,G,F,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,isCAGR,isSharpe,isMaxDD,mean_gross,mean_cash_sleeve,turnover_yr,keep4a,keep4b,keep4a_oos,keep4b_oos,leg_H1,leg_H2,leg_DD,leg_CAGR,oleg_H1,oleg_H2,oleg_DD,oleg_CAGR
U56,LIVE,0.25,0.0,0.0284923857731747,1.2010657666396263,-0.04099165064261756,1.2264732583152165,1.1818773898741506,0.031167683525519463,1.277833837017394,-0.04099165064261778,0.02524792600737391,1.103225617612027,-0.02660762606106759,0.17770611531695749,0.0,0.6062768481555028,False,False,False,False,True,True,True,False,True,True,True,False
U56,LIVE,0.25,0.25,0.031138163048990863,1.313473622392873,-0.03791351986983904,1.3148665697889388,1.3178516043605668,0.03466698329553597,1.4082109055006604,-0.03791351986983882,0.026862476186869433,1.1910121328893195,-0.024852050694879058,0.1777044672114552,0.2055738831971362,0.6912214717704305,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,0.25,0.5,0.0337818854937495,1.4053614168085433,-0.041237023413325136,1.3932782524303766,1.4247266130188891,0.03816591184161644,1.5084978215643912,-0.041237023413326024,0.028474786848112332,1.2702189738225067,-0.02310021725061384,0.177702835532397,0.41114858223380146,0.776212440300802,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,0.25,0.75,0.03642346595544921,1.4742145266788995,-0.053085765946896846,1.4590826644846122,1.5009037289539886,0.0416643232844216,1.5775360811311954,-0.05308576594689729,0.030084833556087265,1.3382486608292368,-0.021423040122131365,0.17770122026912283,0.6167240847981579,0.8612859308067362,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,0.25,1.0,0.03906286215105381,1.5204776465450691,-0.06490921986619369,1.5106535344015317,1.5492391777168815,0.04516215362843212,1.6185749808051981,-0.06490921986619258,0.031692591933999426,1.3933637981885632,-0.02065427786434193,0.17769962141109094,0.822300378588909,0.9464344524908102,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,0.375,0.0,0.042833260112148386,1.2011285559012528,-0.061184769714306086,1.2268768174865636,1.181660518327019,0.0468893423753185,1.2776475349289103,-0.061184769714305864,0.0379212516647367,1.1035949858479461,-0.03979374236499722,0.2665217728873867,0.0,0.9022961207567544,False,False,False,False,True,True,True,False,True,True,True,False
U56,LIVE,0.375,0.25,0.04514824218382674,1.2677604191306198,-0.05853697972638616,1.2782825602478434,1.263074370554349,0.04996725683069125,1.3559433915923231,-0.05853697972638594,0.03931694784289097,1.1544556697124537,-0.03832795448777171,0.2665195733056633,0.1833701066735842,1.0296221011787772,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,0.375,0.5,0.04746082290284681,1.3274170010003563,-0.05588410988050829,1.326424248384477,1.334425006357111,0.053043728555195235,1.4237593754311153,-0.05588410988050807,0.04071052854023405,1.2025217302145685,-0.03687435224193125,0.26651739362213595,0.366741303188932,1.1569928379593477,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,0.375,0.75,0.04977090758769842,1.379207703939227,-0.05955969825305829,1.3706660390255065,1.3947372010127175,0.05611860208921793,1.4802165446944073,-0.05955969825305696,0.042101964753701315,1.2471771880619087,-0.03541971820983658,0.2665152338252718,0.5501135746310462,1.284461924936332,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,0.375,1.0,0.05207846580007769,1.422647376179815,-0.07049185163316096,1.4104685945844315,1.4437683106983874,0.05919183514167625,1.5251687340528846,-0.07049185163316096,0.04349123274629041,1.2878862259037689,-0.0339640586030141,0.26651309390365807,0.7334869060963419,1.412021211014078,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,0.5,0.0,0.05723186568691352,1.2011614169455693,-0.08117574860687349,1.2272550944806555,1.1814103503690312,0.06269702550393674,1.2774269388620811,-0.08117574860687304,0.05062276793225062,1.1039398344408173,-0.05290030372949739,0.3553132978191471,0.0,1.1948263404935324,False,False,False,False,True,True,True,False,True,True,True,False
U56,LIVE,0.5,0.25,0.05920498767307869,1.243786902785117,-0.07894630795889013,1.2596467494658792,1.2339206335652348,0.06533903676426323,1.3279918130816228,-0.0789463079588899,0.05179207353631754,1.1359015474392595,-0.05171539944985637,0.35531073191939805,0.16117231702015047,1.3647468919896018,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,0.5,0.5,0.06117543167025441,1.2833380513788275,-0.07671311188755126,1.2906109786242077,1.2819857401417083,0.0679786726856697,1.37391261506794,-0.0767131118875517,0.052959418162052296,1.1666313402395478,-0.05055429766731834,0.3553081869846056,0.3223459065076972,1.5347221997900529,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,0.5,0.75,0.06314312963660651,1.3195085357835283,-0.07447616986465688,1.3199573139961926,1.325225363828415,0.07061582456820514,1.414837652833133,-0.0744761698646571,0.05412477589111897,1.1959453986746038,-0.04939264267128707,0.35530566300406885,0.4835207527469484,1.7047890283013358,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,0.5,1.0,0.06510805883872517,1.352071966402655,-0.0764430589898829,1.3475116778045364,1.3634148825942423,0.07325045740732783,1.4505716143417253,-0.07644305898988368,0.05528813198253002,1.2236735293537864,-0.04823044332465065,0.3553031599671929,0.6446968400328069,1.874941165631374,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,0.625,0.0,0.07168392205349461,1.2011634035145193,-0.10096418388008566,1.2276056966155053,1.1811272731282054,0.0785861350248207,1.2771723186319197,-0.10096418388008588,0.06334865447273241,1.1042576415468435,-0.06592655582232354,0.4440812913190948,0.0,1.484870722718519,False,False,False,False,True,True,True,False,True,True,True,False
U56,LIVE,0.625,0.25,0.07330385105087278,1.2290463274769592,-0.0991412701697969,1.2484347102516307,1.2157989669366616,0.08077731631689389,1.3105803324591898,-0.0991412701697969,0.06428391447994031,1.1247503417221494,-0.06501822931116608,0.44407854692815,0.1389803632679625,1.6977292037192284,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,0.625,0.5,0.07492095343261074,1.2553716093852032,-0.09731572129470756,1.2685353164703685,1.248228037852416,0.08296546861967258,1.3416429751757288,-0.09731572129470767,0.06521736030315806,1.1446048242630305,-0.06413949077107561,0.44407582272933305,0.2779620886353335,1.9106145356316628,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,0.625,0.75,0.07653517274568578,1.2800274791339226,-0.09548752428177909,1.2878432386832255,1.2782668658812455,0.08515050967295279,1.3702226616984738,-0.09548752428177898,0.06614896084238775,1.1637588780607144,-0.06326497538015796,0.44407311871374006,0.41694516096469497,2.123559892163251,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,0.625,1.0,0.07814648032294191,1.3029223416475564,-0.09365668138249639,1.3062983047402805,1.3058082481687256,0.0873323953186429,1.396222438702996,-0.0936566813824965,0.06707870038783725,1.18215384632011,-0.062390270254671476,0.4440704348725521,0.5559295651274478,2.3365722793017083,True,False,True,False,True,True,True,False,True,True,True,False
