panel,cost,win,leg,side,margin,spread5,spread3,resolved5,resolved3,ratio
U56,0,FULL,H1,PASS,0.29581447376037573,0.08212633109240941,0.022186774297563883,True,True,3.6019443438611933
U56,0,FULL,H2,PASS,0.37917922957060624,0.05469713103026508,0.04494949216944777,True,True,6.932342198364999
U56,0,FULL,DD,PASS,8.200541819747349,1.7907397229518853,1.7907397229518853,True,True,4.579415821652428
U56,0,FULL,CAGR,FAIL,-1.7854973181290923,0.3801306375641893,0.15653947491381004,True,True,4.697062382475265
U56,0,IS,H1,PASS,0.10544206752158314,0.13489829860542213,0.03351646520247298,False,True,0.7816411964542374
U56,0,IS,H2,PASS,0.31399857883523596,0.05477677973763062,0.025574809611868865,True,True,5.732330019019443
U56,0,IS,DD,PASS,5.495523145227491,2.2116869076731387,0.8681605376875794,True,True,2.4847654187224877
U56,0,IS,CAGR,FAIL,-2.672403271547889,0.6320058992379307,0.14606114548456617,True,True,4.228446719833246
U56,0,OOS,H1,PASS,0.46189177763968725,0.0789608092113141,0.05624357426214699,True,True,5.849633283311184
U56,0,OOS,H2,PASS,0.38459153101198396,0.05960821865127652,0.041742357133989216,True,True,6.451988328353574
U56,0,OOS,DD,PASS,8.20054181974736,1.7907397229519066,1.7907397229519066,True,True,4.579415821652379
U56,0,OOS,CAGR,FAIL,-1.049301891018803,0.40947193401930093,0.40947193401930093,True,True,2.5625734118552383
U56,10,FULL,H1,PASS,0.27060252179912114,0.0824123620877486,0.021858193333674558,True,True,3.2835185759024474
U56,10,FULL,H2,PASS,0.35424269514007456,0.05448439557761242,0.044337965394295464,True,True,6.5017275384006
U56,10,FULL,DD,PASS,8.175412120467312,1.798337631952018,1.798337631952018,True,True,4.546094112257027
U56,10,FULL,CAGR,FAIL,-1.9782622637251723,0.38121619695334985,0.15469426737300118,True,True,5.189344732819041
U56,10,IS,H1,PASS,0.07963230320122416,0.13522765442740903,0.032942666953325705,False,True,0.5888758740836642
U56,10,IS,H2,PASS,0.2880291405246984,0.055020257607440115,0.024645517436173714,True,True,5.234965320950255
U56,10,IS,DD,PASS,5.350004120907517,2.204975374209649,0.8569899381587476,True,True,2.4263328214380495
U56,10,IS,CAGR,FAIL,-2.8616703150716,0.6340101348285998,0.14543131587392288,True,True,4.513603423461413
U56,10,OOS,H1,PASS,0.44095593366544483,0.07922348237350696,0.055236831463727265,True,True,5.565975143411576
U56,10,OOS,H2,PASS,0.35586473920504813,0.05948277841947536,0.041862040445685755,True,True,5.982651595315088
U56,10,OOS,DD,PASS,8.175412120467312,1.7983376319519966,1.7983376319519966,True,True,4.54609411225708
U56,10,OOS,CAGR,FAIL,-1.2449795022716565,0.4055491739022532,0.4055491739022532,True,True,3.0698607774053204
U56,25,FULL,H1,PASS,0.23274347532402617,0.0828495340672264,0.021378578137813964,True,True,2.8092309503535855
U56,25,FULL,H2,PASS,0.31680148191937385,0.05416379207484101,0.043452010413357334,True,True,5.848953143488039
U56,25,FULL,DD,PASS,8.137723363136457,1.8097280891652634,1.8097280891652634,True,True,4.496655277583706
U56,25,FULL,CAGR,FAIL,-2.2667912130458934,0.38283558851492927,0.15193746314228207,True,True,5.921056665183823
U56,25,IS,H1,PASS,0.040871991000911545,0.13572268370969987,0.03209879263412707,False,True,0.3011434042104083
U56,25,IS,H2,PASS,0.24905504527811484,0.05542204585275945,0.02329336195027598,True,True,4.493790177644885
U56,25,IS,DD,PASS,5.052689402609448,2.22492772155124,0.8003682630018938,True,True,2.270945412593748
U56,25,IS,CAGR,FAIL,-3.1449699951054217,0.6370012790152257,0.14449026848279978,True,True,4.93714863487778
U56,25,OOS,H1,PASS,0.40952042505210084,0.07962468399913325,0.05376753233727771,True,True,5.143134069537515
U56,25,OOS,H2,PASS,0.31272505643128257,0.05929460044550616,0.042041418264275876,True,True,5.274089952232463
U56,25,OOS,DD,PASS,8.137723363136413,1.8097280891653291,1.8097280891653291,True,True,4.4966552775835185
U56,25,OOS,CAGR,FAIL,-1.5378627082712621,0.3996886060773974,0.3996886060773974,True,True,3.847652109386035
U56,50,FULL,H1,PASS,0.1695481777192972,0.08359851661800488,0.020614709370080142,True,True,2.0281242368693064
U56,50,FULL,H2,PASS,0.2543133293290596,0.05362549126704952,0.042059274212439934,True,True,4.742396261930822
U56,50,FULL,DD,PASS,8.074924211075412,1.828695104538813,1.828695104538813,True,True,4.41567552241677
U56,50,FULL,CAGR,FAIL,-2.7460280888684796,0.38551081972821866,0.1473720220413588,True,True,7.123089543386622
U56,50,IS,H1,FAIL,-0.023836031977333305,0.13654919784630026,0.030738050874624667,False,False,0.17456002930286807
