panel,cost,grid,n_ends,stat,chooser,n_uniq_picks,chooser_score,rand_mean,rand_median,rand_sd,rand_p25,rand_p75,rand_min,rand_max,skew_med_minus_mean,percentile,clears_50th,beats_rand_mean,z_vs_rand,chooser_OOS_CAGR,chooser_OOS_MaxDD,chooser_rate4b,chooser_rate4a,rand_pool_rate4b,rand_pool_rate4a,book_mean,book_median,book_skew_med_minus_mean
U56,0.0,Q32,32,MED_SH,IS_LEGS,3,1.2361282773742692,1.2845766179651927,1.2875674150404908,0.017026412393031987,1.2721693089368245,1.2954400392884782,1.2271224497666045,1.3624415056770924,0.002990797075298035,0.0025,False,False,-2.845481448032521,0.1010353657899348,-0.143363576297533,0.6875,0.0,0.5,0.0,1.291677684840736,1.2891138685968306,-0.002563816243905448
U56,0.0,Q32,32,MED_SH,IS_CAGR,5,1.335019906655373,1.2845766179651927,1.2875674150404908,0.017026412393031987,1.2721693089368245,1.2954400392884782,1.2271224497666045,1.3624415056770924,0.002990797075298035,0.9965,True,True,2.962649296032792,0.15877723422454565,-0.16071940304958054,0.875,0.0,0.5,0.0,1.291677684840736,1.2891138685968306,-0.002563816243905448
U56,0.0,Q32,32,RATE4B,IS_SHARPE,5,0.53125,0.499328125,0.5,0.08733770228174258,0.4375,0.5625,0.25,0.78125,0.0006718749999999885,0.6425,True,True,0.36549936815401046,0.09343856714792935,-0.1281748924572383,0.53125,0.0,0.5,0.0,0.5,0.5,0.0
U56,0.0,Q32,32,RATE4B,IS_LEGS,3,0.6875,0.499328125,0.5,0.08733770228174258,0.4375,0.5625,0.25,0.78125,0.0006718749999999885,0.98275,True,True,2.1545320071848995,0.1010353657899348,-0.143363576297533,0.6875,0.0,0.5,0.0,0.5,0.5,0.0
U56,0.0,Q32,32,RATE4B,IS_CAGR,5,0.875,0.499328125,0.5,0.08733770228174258,0.4375,0.5625,0.25,0.78125,0.0006718749999999885,1.0,True,True,4.301371174021966,0.15877723422454565,-0.16071940304958054,0.875,0.0,0.5,0.0,0.5,0.5,0.0
U56,0.0,REC1,1,MEAN_SH,IS_SHARPE,1,1.176821069551332,1.3419024164234925,1.3015933064366827,0.11468516912121127,1.2717818295840546,1.4227063727102813,1.176821069551332,1.5462332620801453,-0.04030910998680981,0.029,False,False,-1.4394306442333915,0.12163246454187004,-0.19037400936037263,1.0,0.0,0.5,0.0,1.3403321714078196,1.3011896271519565,-0.039142544255863054
U56,0.0,REC1,1,MEAN_SH,IS_LEGS,1,1.176821069551332,1.3419024164234925,1.3015933064366827,0.11468516912121127,1.2717818295840546,1.4227063727102813,1.176821069551332,1.5462332620801453,-0.04030910998680981,0.029,False,False,-1.4394306442333915,0.12163246454187004,-0.19037400936037263,1.0,0.0,0.5,0.0,1.3403321714078196,1.3011896271519565,-0.039142544255863054
U56,0.0,REC1,1,MEAN_SH,IS_CAGR,1,1.37246057737741,1.3419024164234925,1.3015933064366827,0.11468516912121127,1.2717818295840546,1.4227063727102813,1.176821069551332,1.5462332620801453,-0.04030910998680981,0.57325,True,True,0.2664525952925991,0.1667928733284516,-0.15517532588243754,1.0,0.0,0.5,0.0,1.3403321714078196,1.3011896271519565,-0.039142544255863054
U56,0.0,REC1,1,MED_SH,IS_SHARPE,1,1.176821069551332,1.3419024164234925,1.3015933064366827,0.11468516912121127,1.2717818295840546,1.4227063727102813,1.176821069551332,1.5462332620801453,-0.04030910998680981,0.029,False,False,-1.4394306442333915,0.12163246454187004,-0.19037400936037263,1.0,0.0,0.5,0.0,1.3403321714078196,1.3011896271519565,-0.039142544255863054
U56,0.0,REC1,1,MED_SH,IS_LEGS,1,1.176821069551332,1.3419024164234925,1.3015933064366827,0.11468516912121127,1.2717818295840546,1.4227063727102813,1.176821069551332,1.5462332620801453,-0.04030910998680981,0.029,False,False,-1.4394306442333915,0.12163246454187004,-0.19037400936037263,1.0,0.0,0.5,0.0,1.3403321714078196,1.3011896271519565,-0.039142544255863054
U56,0.0,REC1,1,MED_SH,IS_CAGR,1,1.37246057737741,1.3419024164234925,1.3015933064366827,0.11468516912121127,1.2717818295840546,1.4227063727102813,1.176821069551332,1.5462332620801453,-0.04030910998680981,0.57325,True,True,0.2664525952925991,0.1667928733284516,-0.15517532588243754,1.0,0.0,0.5,0.0,1.3403321714078196,1.3011896271519565,-0.039142544255863054
U56,0.0,REC1,1,RATE4B,IS_SHARPE,1,1.0,0.5035,1.0,0.5001127936807872,0.0,1.0,0.0,1.0,0.49650000000000005,0.74825,True,True,0.9927760422719897,0.12163246454187004,-0.19037400936037263,1.0,0.0,0.5,0.0,0.5,0.5,0.0
U56,0.0,REC1,1,RATE4B,IS_LEGS,1,1.0,0.5035,1.0,0.5001127936807872,0.0,1.0,0.0,1.0,0.49650000000000005,0.74825,True,True,0.9927760422719897,0.12163246454187004,-0.19037400936037263,1.0,0.0,0.5,0.0,0.5,0.5,0.0
U56,0.0,REC1,1,RATE4B,IS_CAGR,1,1.0,0.5035,1.0,0.5001127936807872,0.0,1.0,0.0,1.0,0.49650000000000005,0.74825,True,True,0.9927760422719897,0.1667928733284516,-0.15517532588243754,1.0,0.0,0.5,0.0,0.5,0.5,0.0
U56,10.0,Q16,16,MEAN_SH,IS_SHARPE,2,1.1556956251247201,1.244060830620324,1.2443411309383068,0.021216728827123044,1.2294218536239883,1.2584844931184456,1.1751960762562113,1.319784197295696,0.00028030031798276234,0.0,False,False,-4.164883579161344,0.11782335434998872,-0.1826570791473875,1.0,0.0,0.4444444444444444,0.0,1.2432649148373578,1.2290190465000346,-0.01424586833732322
U56,10.0,Q16,16,MEAN_SH,IS_LEGS,2,1.1556956251247201,1.244060830620324,1.2443411309383068,0.021216728827123044,1.2294218536239883,1.2584844931184456,1.1751960762562113,1.319784197295696,0.00028030031798276234,0.0,False,False,-4.164883579161344,0.11782335434998872,-0.1826570791473875,1.0,0.0,0.4444444444444444,0.0,1.2432649148373578,1.2290190465000346,-0.01424586833732322
U56,10.0,Q16,16,MEAN_SH,IS_CAGR,4,1.261756730745027,1.244060830620324,1.2443411309383068,0.021216728827123044,1.2294218536239883,1.2584844931184456,1.1751960762562113,1.319784197295696,0.00028030031798276234,0.8005,True,True,0.8340541215798039,0.15246721463612767,-0.15744413991399026,0.9375,0.0,0.4444444444444444,0.0,1.2432649148373578,1.2290190465000346,-0.01424586833732322
U56,10.0,Q16,16,MED_SH,IS_SHARPE,2,1.1617909931417454,1.2359988986925714,1.234078102066045,0.029501756168968794,1.2131544723594807,1.2571137095604108,1.1627741936044238,1.341717502090221,-0.0019207966265264442,0.0,False,False,-2.515372479041809,0.11782335434998872,-0.1826570791473875,1.0,0.0,0.4444444444444444,0.0,1.2432649148373578,1.2290190465000346,-0.01424586833732322
U56,10.0,Q16,16,MED_SH,IS_LEGS,2,1.1617909931417454,1.2359988986925714,1.234078102066045,0.029501756168968794,1.2131544723594807,1.2571137095604108,1.1627741936044238,1.341717502090221,-0.0019207966265264442,0.0,False,False,-2.515372479041809,0.11782335434998872,-0.1826570791473875,1.0,0.0,0.4444444444444444,0.0,1.2432649148373578,1.2290190465000346,-0.01424586833732322
U56,10.0,Q16,16,MED_SH,IS_CAGR,4,1.2568974966710609,1.2359988986925714,1.234078102066045,0.029501756168968794,1.2131544723594807,1.2571137095604108,1.1627741936044238,1.341717502090221,-0.0019207966265264442,0.746,True,True,0.7083848791507372,0.15246721463612767,-0.15744413991399026,0.9375,0.0,0.4444444444444444,0.0,1.2432649148373578,1.2290190465000346,-0.01424586833732322
U56,10.0,Q16,16,RATE4B,IS_SHARPE,2,1.0,0.445875,0.4375,0.12616769502782524,0.375,0.5,0.0625,0.8125,-0.008375000000000021,1.0,True,True,4.391972127871499,0.11782335434998872,-0.1826570791473875,1.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,-0.4444444444444444
U56,10.0,Q16,16,RATE4B,IS_LEGS,2,1.0,0.445875,0.4375,0.12616769502782524,0.375,0.5,0.0625,0.8125,-0.008375000000000021,1.0,True,True,4.391972127871499,0.11782335434998872,-0.1826570791473875,1.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,-0.4444444444444444
U56,10.0,Q16,16,RATE4B,IS_CAGR,4,0.9375,0.445875,0.4375,0.12616769502782524,0.375,0.5,0.0625,0.8125,-0.008375000000000021,1.0,True,True,3.8965996794312217,0.15246721463612767,-0.15744413991399026,0.9375,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,-0.4444444444444444
U56,10.0,Q32,32,MEAN_SH,IS_SHARPE,4,1.1922981339485357,1.2272455101517,1.227183428847717,0.012236872628165137,1.2185179322897313,1.2354405638176467,1.1874605153669124,1.269759991254738,-6.208130398288603e-05,0.0015,False,False,-2.855907490834481,0.09492626134425042,-0.14217261492170782,0.625,0.0,0.4444444444444444,0.0,1.2277992163290217,1.2152012751581127,-0.012597941170908955
U56,10.0,Q32,32,MEAN_SH,IS_LEGS,5,1.1899370821403235,1.2272455101517,1.227183428847717,0.012236872628165137,1.2185179322897313,1.2354405638176467,1.1874605153669124,1.269759991254738,-6.208130398288603e-05,0.001,False,False,-3.0488531788346878,0.10053233927039515,-0.14937977024328447,0.71875,0.0,0.4444444444444444,0.0,1.2277992163290217,1.2152012751581127,-0.012597941170908955
U56,10.0,Q32,32,MEAN_SH,IS_CAGR,5,1.2385221512163187,1.2272455101517,1.227183428847717,0.012236872628165137,1.2185179322897313,1.2354405638176467,1.1874605153669124,1.269759991254738,-6.208130398288603e-05,0.8245,True,True,0.9215296593562458,0.14754226980620605,-0.1632984719769029,0.84375,0.0,0.4444444444444444,0.0,1.2277992163290217,1.2152012751581127,-0.012597941170908955
U56,10.0,Q32,32,MED_SH,IS_SHARPE,4,1.1959498630472833,1.2170280313012514,1.2153171101519828,0.014115855151671774,1.208068688738595,1.2245584623124315,1.1795009772498823,1.2808799137852267,-0.0017109211492685183,0.043,False,False,-1.4932264483793378,0.09492626134425042,-0.14217261492170782,0.625,0.0,0.4444444444444444,0.0,1.2277992163290217,1.2152012751581127,-0.012597941170908955
U56,10.0,Q32,32,MED_SH,IS_LEGS,5,1.1959498630472833,1.2170280313012514,1.2153171101519828,0.014115855151671774,1.208068688738595,1.2245584623124315,1.1795009772498823,1.2808799137852267,-0.0017109211492685183,0.043,False,False,-1.4932264483793378,0.10053233927039515,-0.14937977024328447,0.71875,0.0,0.4444444444444444,0.0,1.2277992163290217,1.2152012751581127,-0.012597941170908955
U56,10.0,Q32,32,MED_SH,IS_CAGR,5,1.244749699041121,1.2170280313012514,1.2153171101519828,0.014115855151671774,1.208068688738595,1.2245584623124315,1.1795009772498823,1.2808799137852267,-0.0017109211492685183,0.96,True,True,1.9638673988934057,0.14754226980620605,-0.1632984719769029,0.84375,0.0,0.4444444444444444,0.0,1.2277992163290217,1.2152012751581127,-0.012597941170908955
U56,10.0,Q32,32,RATE4B,IS_SHARPE,4,0.625,0.4475,0.4375,0.08581736310272504,0.375,0.5,0.15625,0.75,-0.010000000000000009,0.97975,True,True,2.068346003448382,0.09492626134425042,-0.14217261492170782,0.625,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,-0.4444444444444444
U56,10.0,Q32,32,RATE4B,IS_LEGS,5,0.71875,0.4475,0.4375,0.08581736310272504,0.375,0.5,0.15625,0.75,-0.010000000000000009,0.99925,True,True,3.1607822728753443,0.10053233927039515,-0.14937977024328447,0.71875,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,-0.4444444444444444
U56,10.0,Q32,32,RATE4B,IS_CAGR,5,0.84375,0.4475,0.4375,0.08581736310272504,0.375,0.5,0.15625,0.75,-0.010000000000000009,1.0,True,True,4.6173639654446275,0.14754226980620605,-0.1632984719769029,0.84375,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,-0.4444444444444444
U56,10.0,REC1,1,MEAN_SH,IS_SHARPE,1,1.161541176122481,1.2774427806142359,1.2762297973468626,0.0935254618228517,1.19137563310076,1.3367064239564874,1.161541176122481,1.4547889227260455,-0.001212983267373291,0.0295,False,False,-1.2392518810683477,0.11989738418987961,-0.19050611381992255,1.0,0.0,0.4444444444444444,0.0,1.2784292852179167,1.2765057283095296,-0.0019235569083870807
U56,10.0,REC1,1,MEAN_SH,IS_LEGS,1,1.161541176122481,1.2774427806142359,1.2762297973468626,0.0935254618228517,1.19137563310076,1.3367064239564874,1.161541176122481,1.4547889227260455,-0.001212983267373291,0.0295,False,False,-1.2392518810683477,0.11989738418987961,-0.19050611381992255,1.0,0.0,0.4444444444444444,0.0,1.2784292852179167,1.2765057283095296,-0.0019235569083870807
U56,10.0,REC1,1,MEAN_SH,IS_CAGR,1,1.2933308155679046,1.2774427806142359,1.2762297973468626,0.0935254618228517,1.19137563310076,1.3367064239564874,1.161541176122481,1.4547889227260455,-0.001212983267373291,0.5895,True,True,0.16987924618605543,0.15599769651672202,-0.15593611048389855,1.0,0.0,0.4444444444444444,0.0,1.2784292852179167,1.2765057283095296,-0.0019235569083870807
U56,10.0,REC1,1,MED_SH,IS_SHARPE,1,1.161541176122481,1.2774427806142359,1.2762297973468626,0.0935254618228517,1.19137563310076,1.3367064239564874,1.161541176122481,1.4547889227260455,-0.001212983267373291,0.0295,False,False,-1.2392518810683477,0.11989738418987961,-0.19050611381992255,1.0,0.0,0.4444444444444444,0.0,1.2784292852179167,1.2765057283095296,-0.0019235569083870807
U56,10.0,REC1,1,MED_SH,IS_LEGS,1,1.161541176122481,1.2774427806142359,1.2762297973468626,0.0935254618228517,1.19137563310076,1.3367064239564874,1.161541176122481,1.4547889227260455,-0.001212983267373291,0.0295,False,False,-1.2392518810683477,0.11989738418987961,-0.19050611381992255,1.0,0.0,0.4444444444444444,0.0,1.2784292852179167,1.2765057283095296,-0.0019235569083870807
U56,10.0,REC1,1,MED_SH,IS_CAGR,1,1.2933308155679046,1.2774427806142359,1.2762297973468626,0.0935254618228517,1.19137563310076,1.3367064239564874,1.161541176122481,1.4547889227260455,-0.001212983267373291,0.5895,True,True,0.16987924618605543,0.15599769651672202,-0.15593611048389855,1.0,0.0,0.4444444444444444,0.0,1.2784292852179167,1.2765057283095296,-0.0019235569083870807
U56,10.0,REC1,1,RATE4B,IS_SHARPE,1,1.0,0.45,0.0,0.4976181386424264,0.0,1.0,0.0,1.0,-0.45,0.775,True,True,1.1052651768291222,0.11989738418987961,-0.19050611381992255,1.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,-0.4444444444444444
U56,10.0,REC1,1,RATE4B,IS_LEGS,1,1.0,0.45,0.0,0.4976181386424264,0.0,1.0,0.0,1.0,-0.45,0.775,True,True,1.1052651768291222,0.11989738418987961,-0.19050611381992255,1.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,-0.4444444444444444
U56,10.0,REC1,1,RATE4B,IS_CAGR,1,1.0,0.45,0.0,0.4976181386424264,0.0,1.0,0.0,1.0,-0.45,0.775,True,True,1.1052651768291222,0.15599769651672202,-0.15593611048389855,1.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,-0.4444444444444444
U56,25.0,Q16,16,MEAN_SH,IS_SHARPE,2,1.1203644643999953,1.148123644893298,1.1480956110391296,0.018207660896102425,1.135609059462964,1.1608933763268467,1.0853529188335347,1.203815348253403,-2.8033854168496575e-05,0.0595,False,False,-1.5245879551307457,0.1145205000827127,-0.1868149384656077,1.0,0.0,0.3333333333333333,0.0,1.148126855116343,1.152181264364803,0.004054409248460011
U56,25.0,Q16,16,MEAN_SH,IS_LEGS,2,1.1161397656498537,1.148123644893298,1.1480956110391296,0.018207660896102425,1.135609059462964,1.1608933763268467,1.0853529188335347,1.203815348253403,-2.8033854168496575e-05,0.0415,False,False,-1.756616592650345,0.11434144816502621,-0.18875959287168054,1.0,0.0,0.3333333333333333,0.0,1.148126855116343,1.152181264364803,0.004054409248460011
U56,25.0,Q16,16,MEAN_SH,IS_CAGR,4,1.1393563791224368,1.148123644893298,1.1480956110391296,0.018207660896102425,1.135609059462964,1.1608933763268467,1.0853529188335347,1.203815348253403,-2.8033854168496575e-05,0.3165,False,False,-0.4815152160889612,0.1359702807750838,-0.15892523294834993,0.9375,0.0,0.3333333333333333,0.0,1.148126855116343,1.152181264364803,0.004054409248460011
U56,25.0,Q16,16,MED_SH,IS_SHARPE,2,1.112454262471065,1.1491978961639584,1.1498569658083784,0.026667658755833823,1.1333352324022836,1.1678177488092514,1.0681667750798671,1.2351204424614974,0.000659069644419974,0.0885,False,False,-1.3778350034142168,0.1145205000827127,-0.1868149384656077,1.0,0.0,0.3333333333333333,0.0,1.148126855116343,1.152181264364803,0.004054409248460011
U56,25.0,Q16,16,MED_SH,IS_LEGS,2,1.112454262471065,1.1491978961639584,1.1498569658083784,0.026667658755833823,1.1333352324022836,1.1678177488092514,1.0681667750798671,1.2351204424614974,0.000659069644419974,0.0885,False,False,-1.3778350034142168,0.11434144816502621,-0.18875959287168054,1.0,0.0,0.3333333333333333,0.0,1.148126855116343,1.152181264364803,0.004054409248460011
U56,25.0,Q16,16,MED_SH,IS_CAGR,4,1.134371299176165,1.1491978961639584,1.1498569658083784,0.026667658755833823,1.1333352324022836,1.1678177488092514,1.0681667750798671,1.2351204424614974,0.000659069644419974,0.264,False,False,-0.5559767028498502,0.1359702807750838,-0.15892523294834993,0.9375,0.0,0.3333333333333333,0.0,1.148126855116343,1.152181264364803,0.004054409248460011
U56,25.0,Q16,16,RATE4B,IS_SHARPE,2,1.0,0.3331875,0.3125,0.1187704689975709,0.25,0.4375,0.0,0.75,-0.020687500000000025,1.0,True,True,5.614295418953323,0.1145205000827127,-0.1868149384656077,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333
U56,25.0,Q16,16,RATE4B,IS_LEGS,2,1.0,0.3331875,0.3125,0.1187704689975709,0.25,0.4375,0.0,0.75,-0.020687500000000025,1.0,True,True,5.614295418953323,0.11434144816502621,-0.18875959287168054,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333
U56,25.0,Q16,16,RATE4B,IS_CAGR,4,0.9375,0.3331875,0.3125,0.1187704689975709,0.25,0.4375,0.0,0.75,-0.020687500000000025,1.0,True,True,5.088070335163528,0.1359702807750838,-0.15892523294834993,0.9375,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333
U56,25.0,Q32,32,MEAN_SH,IS_SHARPE,5,1.1543220360317388,1.131126025731879,1.1315041575964737,0.012751067501702155,1.122611276134355,1.1395044287298313,1.0822915975912655,1.1688633378428137,0.0003781318645947884,0.968,True,True,1.81914261662903,0.10274738341983594,-0.16034586232145095,0.71875,0.0,0.328125,0.0,1.1315862043020248,1.1297880425129234,-0.0017981617891014157
U56,25.0,Q32,32,MEAN_SH,IS_LEGS,6,1.1413961040252811,1.131126025731879,1.1315041575964737,0.012751067501702155,1.122611276134355,1.1395044287298313,1.0822915975912655,1.1688633378428137,0.0003781318645947884,0.791,True,True,0.8054289017002884,0.10599097359928823,-0.16601977977007887,0.75,0.0,0.328125,0.0,1.1315862043020248,1.1297880425129234,-0.0017981617891014157
U56,25.0,Q32,32,MEAN_SH,IS_CAGR,6,1.0921684230383053,1.131126025731879,1.1315041575964737,0.012751067501702155,1.122611276134355,1.1395044287298313,1.0822915975912655,1.1688633378428137,0.0003781318645947884,0.002,False,False,-3.055242448396821,0.12737202453922405,-0.1842237355197031,0.5,0.0,0.328125,0.0,1.1315862043020248,1.1297880425129234,-0.0017981617891014157
U56,25.0,Q32,32,MED_SH,IS_SHARPE,5,1.1546705964668673,1.1304541972095161,1.129663071717315,0.01969352524313711,1.1160465861436948,1.1451515508793775,1.0632156088996108,1.183949863877987,-0.0007911254922010613,0.8765,True,True,1.229662996257627,0.10274738341983594,-0.16034586232145095,0.71875,0.0,0.328125,0.0,1.1315862043020248,1.1297880425129234,-0.0017981617891014157
U56,25.0,Q32,32,MED_SH,IS_LEGS,6,1.1546705964668673,1.1304541972095161,1.129663071717315,0.01969352524313711,1.1160465861436948,1.1451515508793775,1.0632156088996108,1.183949863877987,-0.0007911254922010613,0.8765,True,True,1.229662996257627,0.10599097359928823,-0.16601977977007887,0.75,0.0,0.328125,0.0,1.1315862043020248,1.1297880425129234,-0.0017981617891014157
U56,25.0,Q32,32,MED_SH,IS_CAGR,6,1.0882458194600373,1.1304541972095161,1.129663071717315,0.01969352524313711,1.1160465861436948,1.1451515508793775,1.0632156088996108,1.183949863877987,-0.0007911254922010613,0.016,False,False,-2.1432616673943534,0.12737202453922405,-0.1842237355197031,0.5,0.0,0.328125,0.0,1.1315862043020248,1.1297880425129234,-0.0017981617891014157
U56,25.0,Q32,32,RATE4B,IS_SHARPE,5,0.71875,0.327375,0.3125,0.08452002317296523,0.28125,0.375,0.0625,0.625,-0.014875000000000027,1.0,True,True,4.630559544441607,0.10274738341983594,-0.16034586232145095,0.71875,0.0,0.328125,0.0,0.328125,0.0,-0.328125
U56,25.0,Q32,32,RATE4B,IS_LEGS,6,0.75,0.327375,0.3125,0.08452002317296523,0.28125,0.375,0.0625,0.625,-0.014875000000000027,1.0,True,True,5.000294417041545,0.10599097359928823,-0.16601977977007887,0.75,0.0,0.328125,0.0,0.328125,0.0,-0.328125
U56,25.0,Q32,32,RATE4B,IS_CAGR,6,0.5,0.327375,0.3125,0.08452002317296523,0.28125,0.375,0.0625,0.625,-0.014875000000000027,0.97775,True,True,2.04241543624205,0.12737202453922405,-0.1842237355197031,0.5,0.0,0.328125,0.0,0.328125,0.0,-0.328125
U56,25.0,REC1,1,MEAN_SH,IS_SHARPE,1,1.1386066702144424,1.1861690225497454,1.2007826759245603,0.0818392623145235,1.1386066702144424,1.239524223405487,1.0562709678214097,1.316559577360805,0.014613653374814906,0.246,False,False,-0.5811679014470106,0.11729956966866739,-0.19070424727775315,1.0,0.0,0.3333333333333333,0.0,1.1851646417544406,1.1880886595988343,0.002924017844393667
U56,25.0,REC1,1,MEAN_SH,IS_LEGS,1,1.1386066702144424,1.1861690225497454,1.2007826759245603,0.0818392623145235,1.1386066702144424,1.239524223405487,1.0562709678214097,1.316559577360805,0.014613653374814906,0.246,False,False,-0.5811679014470106,0.11729956966866739,-0.19070424727775315,1.0,0.0,0.3333333333333333,0.0,1.1851646417544406,1.1880886595988343,0.002924017844393667
U56,25.0,REC1,1,MEAN_SH,IS_CAGR,1,1.1742387235913283,1.1861690225497454,1.2007826759245603,0.0818392623145235,1.1386066702144424,1.239524223405487,1.0562709678214097,1.316559577360805,0.014613653374814906,0.4125,False,False,-0.14577720547586037,0.1399859955306686,-0.15707670734776413,1.0,0.0,0.3333333333333333,0.0,1.1851646417544406,1.1880886595988343,0.002924017844393667
