panel,g0,family,selector,dial,IS_cstar4b,OOS_cstar4b,OOS_ctrl_cstar4b,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,keep4b_10,keep4a_10,keep4b_25,keep4a_25
U56,0.5,BREADTH,IS_cstar4b,0.25,0.0,0.0,0.0,0.09389206072865286,1.2022194133067106,-0.10924231977854792,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,False,False,False,False
U56,0.5,BREADTH,IS_Sharpe10,0.75,0.0,0.0,0.0,0.09551771543595788,1.1689894219147978,-0.11916569778060238,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,False,False,False,False
U56,0.5,DDCTL,IS_cstar4b,0.05,0.0,0.0,0.0,0.08347399915990672,1.0877123354276772,-0.10077715116740671,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,False,False,False,False
U56,0.5,DDCTL,IS_Sharpe10,0.1,0.0,0.0,0.0,0.09385112155094921,1.1156487359428482,-0.12422885911805148,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,False,False,False,False
U56,0.5,VOLCAP,IS_cstar4b,0.1,0.0,0.0,0.0,0.09147099883592813,1.1524307264628226,-0.10681632707093602,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,False,False,False,False
U56,0.5,VOLCAP,IS_Sharpe10,0.15,0.0,0.0,0.0,0.09651625541790265,1.1518687140822454,-0.1126454844387571,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,False,False,False,False
U56,0.75,BREADTH,IS_cstar4b,0.25,0.0,33.72422405782484,31.824975023121674,0.14162742503238768,1.2031444442605952,-0.16106108542949527,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True,False,False,False
U56,0.75,BREADTH,IS_Sharpe10,0.75,0.0,37.90253024427541,37.35614500426745,0.14400145983545998,1.16991825257033,-0.17559447319480936,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True,False,False,False
U56,0.75,DDCTL,IS_cstar4b,0.05,0.0,14.705515816852262,27.37309701858483,0.11433657391960717,1.0667212280560443,-0.13369363328950656,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,False,False,False,False
U56,0.75,DDCTL,IS_Sharpe10,0.2,0.0,38.37953708955227,38.37953708955227,0.14489888007417395,1.1368868527305847,-0.18308348697878107,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True,False,False,False
U56,0.75,VOLCAP,IS_cstar4b,0.1,0.0,16.056161190193293,26.045073913956237,0.11630395125165571,1.158917990829561,-0.1326710833827044,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,False,False,False,False
U56,0.75,VOLCAP,IS_Sharpe10,0.25,0.0,38.37953708955227,38.37953708955226,0.14484051431146727,1.1447477562234631,-0.17351725421596287,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True,False,False,False
U56,1.0,BREADTH,IS_cstar4b,0.25,0.0,0.0,0.0,0.18968731956289253,1.203786400350596,-0.21105041179623762,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,False,False,False,False
U56,1.0,BREADTH,IS_Sharpe10,0.75,0.0,0.0,0.0,0.19274577184889097,1.170576734620558,-0.22995304560681207,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,False,False,False,False
U56,1.0,DDCTL,IS_cstar4b,0.05,0.0,19.402013340232656,2.6648992868645367,0.14717835956582603,1.0872700286862935,-0.1660059004442499,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,False,False,False,False
U56,1.0,DDCTL,IS_Sharpe10,0.2,0.0,0.0,0.0,0.18789128887109885,1.1130983674615569,-0.2397888876427836,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,False,False,False,False
U56,1.0,VOLCAP,IS_cstar4b,0.1,5.862558284185647,17.945127476310184,36.55060221082661,0.12158098437991138,1.1219529800653913,-0.14286311425401388,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True,False,False,False
U56,1.0,VOLCAP,IS_Sharpe10,0.25,0.0,6.256622947025008,0.0,0.19099104666951638,1.150628656772663,-0.20281074146841171,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,False,False,False,False
B136,0.5,BREADTH,IS_cstar4b,0.25,0.0,0.0,0.0,0.07450921724971415,0.8473256127797061,-0.14013788398015437,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,False,False,False
B136,0.5,BREADTH,IS_Sharpe10,0.75,0.0,0.0,0.0,0.08044548929774864,0.8780278923341727,-0.1364055941356811,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,False,False,False
B136,0.5,DDCTL,IS_cstar4b,0.05,0.0,0.0,0.0,0.06651000077021085,0.7967217644371496,-0.11234457184111468,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,False,False,False
B136,0.5,DDCTL,IS_Sharpe10,0.1,0.0,0.0,0.0,0.07909793780019192,0.8527945802094822,-0.13639591734821965,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,False,False,False
B136,0.5,VOLCAP,IS_cstar4b,0.1,0.0,0.0,0.0,0.0766318588006607,0.8982651748031613,-0.12004950655649449,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,False,False,False
B136,0.5,VOLCAP,IS_Sharpe10,0.15,0.0,0.0,0.0,0.0856780163884967,0.927320456147609,-0.12272318607925958,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,False,False,False
B136,0.75,BREADTH,IS_cstar4b,0.25,0.0,1.3692322826595946,0.19126931382384188,0.11080422371814991,0.8497126513798,-0.20400406701686336,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,False,False,False
B136,0.75,BREADTH,IS_Sharpe10,0.75,0.0,1.4656886758276366,0.19126931382384638,0.11983382178639923,0.8803134035727589,-0.19996585900448804,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,False,False,False
B136,0.75,DDCTL,IS_cstar4b,0.05,0.6039570623279156,0.0,0.19126931382384693,0.09546102840572068,0.8200998510501624,-0.13782552744622645,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,False,False,False
B136,0.75,DDCTL,IS_Sharpe10,0.2,0.0,0.1912693138238411,0.1912693138238411,0.12406358878621937,0.8831928250442616,-0.20052048331108274,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,False,False,False
B136,0.75,VOLCAP,IS_cstar4b,0.25,14.599640472304895,9.054620941195253,0.191269313823839,0.1283392304605735,0.9267104714978198,-0.1812498937576078,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True,False,False,False
B136,0.75,VOLCAP,IS_Sharpe10,0.25,14.599640472304895,9.054620941195253,0.191269313823839,0.1283392304605735,0.9267104714978198,-0.1812498937576078,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True,False,False,False
