claim_set,tie_rule,n_cols,n_cells,tie_share,pooled_rate,d_vs_LOSS,cols_moved,max_col_move,headline,corpus_rate_WINMATCH_OOS,corpus_rate_FULLMATCH_OOS
ALL,LOSS,46,315212,0.032987322817659225,0.3654492849257008,0.0,0,0.0,False,0.8796296296296297,0.8796296296296297
ALL,WIN,46,315212,0.032987322817659225,0.39843660774336004,0.03298732281765926,33,0.5,False,0.9074074074074074,0.9074074074074074
ALL,EXCLUDED,46,315212,0.032987322817659225,0.3779157125328889,0.012466427607188135,32,0.5,False,0.9047619047619048,0.9047619047619048
TWIN,LOSS,36,310128,0.03091626683175979,0.3633693184749523,0.0,0,0.0,True,0.8796296296296297,0.8796296296296297
TWIN,WIN,36,310128,0.03091626683175979,0.3942855853067121,0.030916266831759798,30,0.18181818181818182,False,0.9074074074074074,0.9074074074074074
TWIN,EXCLUDED,36,310128,0.03091626683175979,0.3749617355426898,0.011592417067737504,30,0.058368901374463045,False,0.9047619047619048,0.9047619047619048
HEADLINE,LOSS,11,143910,0.030268918073796124,0.23675213675213674,0.0,0,0.0,False,0.8796296296296297,0.8796296296296297
HEADLINE,WIN,11,143910,0.030268918073796124,0.26702105482593286,0.030268918073796114,11,0.18181818181818182,False,0.9074074074074074,0.9074074074074074
HEADLINE,EXCLUDED,11,143910,0.030268918073796124,0.2441420525388022,0.007389915786665452,11,0.03931911709689487,False,0.9047619047619048,0.9047619047619048
