panel,pickset,arm,d_OOS_Sharpe,d_OOS_CAGR,d_OOS_MaxDD
U56,CORE5,SCREEN@0.01,-0.006961109567968471,-0.0063924248829096975,0.007656059593191378
U56,CORE5,SCREEN@0.02,-0.006961109567968471,-0.0063924248829096975,0.007656059593191378
U56,CORE5,SCREEN@0.05,-0.006961109567968471,-0.0063924248829096975,0.007656059593191378
U56,CORE5,SCREEN@0.10,0.026395214704935777,-0.003458447679631771,0.007687966093743892
U56,CORE5,SCREEN@0.20,0.026395214704935777,-0.003458447679631771,0.007687966093743892
U56,CORE5,SCREEN@0.30,0.026395214704935777,-0.003458447679631771,0.007687966093743892
U56,CORE5,SCREEN@0.50,0.026395214704935777,-0.003458447679631771,0.007687966093743892
U56,EXT9,SCREEN@0.01,-0.003629260207078877,-0.0035548283598323405,0.0039958220998185245
U56,EXT9,SCREEN@0.02,0.0010211875212260413,-0.00335682900316403,0.004744359969260703
U56,EXT9,SCREEN@0.05,0.0010211875212260413,-0.00335682900316403,0.004744359969260703
U56,EXT9,SCREEN@0.10,0.01863662620428852,-0.0017219801090833098,0.004393746520420128
U56,EXT9,SCREEN@0.20,0.008106746821485933,-0.0060036100286953165,0.006565617966181714
U56,EXT9,SCREEN@0.30,0.017534769277499862,-0.004664678209786555,0.00627943185860369
U56,EXT9,SCREEN@0.50,-0.005429986805574494,-0.010077335897391793,0.009183178197157638
B136,CORE5,SCREEN@0.01,-0.00835893401794785,-0.005235901788436026,0.007811934096407569
B136,CORE5,SCREEN@0.02,-0.00835893401794785,-0.005235901788436026,0.007811934096407569
B136,CORE5,SCREEN@0.05,-0.00835893401794785,-0.005235901788436026,0.007811934096407569
B136,CORE5,SCREEN@0.10,-0.01098275637708157,-0.006024181322871858,0.012903706240121493
B136,CORE5,SCREEN@0.20,-0.006752771161501192,0.0009742407095261196,-0.0012510428490838388
B136,CORE5,SCREEN@0.30,-0.006752771161501192,0.0009742407095261196,-0.0012510428490838388
B136,CORE5,SCREEN@0.50,-0.010848638697270374,0.00014084974180139653,0.0007101455105765764
B136,EXT9,SCREEN@0.01,-0.004390494087591623,-0.002908935680529856,0.004319000069708312
B136,EXT9,SCREEN@0.02,-0.004390494087591623,-0.002908935680529856,0.004319000069708312
B136,EXT9,SCREEN@0.05,-0.004390494087591623,-0.002908935680529856,0.004319000069708312
B136,EXT9,SCREEN@0.10,-0.0056543291648747385,-0.0033468193747638875,0.007135138697983878
B136,EXT9,SCREEN@0.20,-0.03437886211316554,-0.006402050703087081,0.00467984424559198
B136,EXT9,SCREEN@0.30,-0.01412608095080814,-0.005617303951659158,0.010192524165630323
B136,EXT9,SCREEN@0.50,-0.01757872064930255,-0.006088800482973777,0.011275989477923853
SMALL483,CORE5,SCREEN@0.01,-0.002404969332023943,-0.0029170175341266535,0.005777193092578514
SMALL483,CORE5,SCREEN@0.02,-0.002404969332023943,-0.0029170175341266535,0.005777193092578514
SMALL483,CORE5,SCREEN@0.05,-0.002404969332023943,-0.0029170175341266535,0.005777193092578514
SMALL483,CORE5,SCREEN@0.10,-0.002404969332023943,-0.0029170175341266535,0.005777193092578514
SMALL483,CORE5,SCREEN@0.20,-0.002404969332023943,-0.0029170175341266535,0.005777193092578514
SMALL483,CORE5,SCREEN@0.30,-0.01854777990187384,-0.013238082032424048,0.0007689117733883366
SMALL483,CORE5,SCREEN@0.50,-0.01854777990187384,-0.013238082032424048,0.0007689117733883366
SMALL483,EXT9,SCREEN@0.01,-0.002010513041370121,-0.0016226822105529504,0.003180578250613575
SMALL483,EXT9,SCREEN@0.02,-0.002010513041370121,-0.0016226822105529504,0.003180578250613575
SMALL483,EXT9,SCREEN@0.05,-0.002010513041370121,-0.0016226822105529504,0.003180578250613575
SMALL483,EXT9,SCREEN@0.10,-0.002010513041370121,-0.0016226822105529504,0.003180578250613575
SMALL483,EXT9,SCREEN@0.20,0.0009192826367427909,-0.0014029706295854982,0.006023929572345765
SMALL483,EXT9,SCREEN@0.30,0.001440075661196416,-0.007008232593632924,0.0029021644981794825
SMALL483,EXT9,SCREEN@0.50,-0.004484594072882486,-0.007020112315365035,0.0028538487264712087
