panel,cadence,gross,cost,trades,turn_py,gross_real,CAGR,Sharpe,MaxDD,H1,H2,is_CAGR,is_Sharpe,is_MaxDD,is_H1,is_H2,oos_CAGR,oos_Sharpe,oos_MaxDD,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,bind,n_fail,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos
U56,D,0.75,0,4448,2.464998504012502,0.5325725789032684,0.08639583318803457,1.225075762906221,-0.11167578600714045,1.228668072648893,1.224186434135792,0.0752136190468009,1.1016623398422518,-0.07854988658853557,0.9088422522661965,1.3519093771653183,0.09567695892682604,1.3225132072270624,-0.11167578600714079,0.2716214259519951,0.39927776509605006,0.4488520707543878,0.09062794919690204,-0.019462356212669243,L5_CAGR,1,False,False,False,False,True
U56,D,0.75,10,4448,2.464998504012502,0.5325725789032684,0.08372167418616838,1.1896033945554618,-0.11237659194737626,1.1936250974797376,1.1882433847459475,0.07263752914558297,1.0661752761124685,-0.08047898511740259,0.8734646910747694,1.3158557271439726,0.09292085246884052,1.2870543941096189,-0.11237659194737593,0.23657845078283968,0.36333471570620557,0.41339325763694423,0.08992714325666623,-0.022136515214535427,L5_CAGR,1,False,False,False,False,True
U56,D,0.75,25,4448,2.464998504012502,0.5325725789032684,0.07972264840731658,1.1363866562179097,-0.11342687080547109,1.1410631037886887,1.1343117465076018,0.06878483289666848,1.012949808407396,-0.08437332987885582,0.8204018762421662,1.2617846449446317,0.08879956631446895,1.2338484698431167,-0.11342687080547109,0.18401645709179082,0.3094030774678599,0.36018733337044206,0.0888768643985714,-0.026135540993387232,L5_CAGR,1,False,False,False,False,False
U56,D,0.75,50,4448,2.464998504012502,0.5325725789032684,0.07309004190425616,1.0476771020773785,-0.11517485804824246,1.0534740686702444,1.0443862393358025,0.062394056431040124,0.9242623673426053,-0.09209453594825379,0.7319818949513894,1.1716982011237476,0.08196494434996926,1.1451306417511564,-0.11517485804824257,0.09642742197334653,0.21947757029606063,0.2714695052784818,0.08712887715580003,-0.032768147496447644,L5_CAGR,1,False,False,False,False,False
U56,W,0.75,0,923,1.773555812069992,0.5328263552938667,0.08811251342010373,1.2260252914443184,-0.1202982722439756,1.2528606897278358,1.205481600615075,0.07798748038805181,1.1299576174362156,-0.07741688902496191,0.9431924911749621,1.3743110072526858,0.09650855698784033,1.3011538835614866,-0.12029827224397549,0.29581404303093795,0.3805729315753331,0.427492747088812,0.08200546296006689,-0.017745675980600076,L5_CAGR,1,False,False,False,False,False
U56,W,0.75,10,923,1.773555812069992,0.5328263552938667,0.08618487105855244,1.200997325228896,-0.12054956914840886,1.2276487488133896,1.1805451084990701,0.07609481030855947,1.1042698858397506,-0.0788720955261335,0.9173827497866361,1.3483415602307283,0.09455179369762767,1.276620821629499,-0.12054956914840886,0.2706021021164917,0.3556364394593282,0.40295968515682434,0.08175416605563363,-0.019673318342151372,L5_CAGR,1,False,False,False,False,False
U56,W,0.75,25,923,1.773555812069992,0.5328263552938667,0.08329959218379979,1.1634169008168884,-0.12092645658916634,1.1897897190855395,1.143103961072962,0.07326181403982246,1.0657012820087568,-0.08184523267576271,0.8786224722261232,1.3093674519839427,0.09162298082962983,1.239782043239969,-0.12092645658916656,0.23274307238864167,0.31819529203322017,0.3661209067672945,0.08137727861487615,-0.022558597216904022,L5_CAGR,1,False,False,False,False,False
U56,W,0.75,50,923,1.773555812069992,0.5328263552938667,0.0785072410614176,1.1006920077540137,-0.12155444788885694,1.1265944498526421,1.0806159242776263,0.06855613356727952,1.0013349328261512,-0.0880546808821504,0.8139145075936827,1.244369433262059,0.08675846457990266,1.1782902071194377,-0.12155444788885705,0.16954780315574425,0.2557072552378844,0.30462907064676303,0.08074928731518555,-0.02735094833928621,L5_CAGR,1,False,False,False,False,False
U56,2W-a,0.75,0,462,1.5153230374885787,0.5321497196622591,0.08975381897037216,1.234345388852973,-0.12123427351929794,1.2323445709901277,1.238774456643838,0.07830344998313543,1.1133602844415926,-0.08472237871132227,0.9696041136004058,1.3111223103011806,0.09925938569640325,1.3297682621051023,-0.12123427351929783,0.27529792429322986,0.413865787604096,0.4561071256324277,0.08106946168474455,-0.016104370430331652,L5_CAGR,1,False,False,False,False,False
U56,2W-a,0.75,10,462,1.5153230374885787,0.5321497196622591,0.08810430601457186,1.2132286277958064,-0.12141322716468983,1.2111064291279023,1.2177320427502933,0.07665779317524679,1.0916190088796105,-0.08510477066679689,0.9483892041018064,1.2882279145854318,0.09760677987243227,1.3091228090159583,-0.12141322716468994,0.25405978243100447,0.3928233737105514,0.4354616725432837,0.08089050803935266,-0.017753883386131944,L5_CAGR,1,False,False,False,False,False
U56,2W-a,0.75,25,462,1.5153230374885787,0.5321497196622591,0.08563444663204933,1.1814997273340206,-0.1216816576327785,1.179182589931936,1.1861251315463681,0.07419373097145754,1.058944635438637,-0.08567811103177225,0.9164934574656997,1.2538466061866587,0.09513227043741046,1.2781078246478046,-0.12168165763277838,0.22213594323503805,0.3612164625066262,0.40444668817512996,0.080622077571264,-0.020223742768654476,L5_CAGR,1,False,False,False,False,False
U56,2W-a,0.75,50,462,1.5153230374885787,0.5321497196622591,0.08152974813843894,1.1284876333129163,-0.12212904174625938,1.1258124593605918,1.1333432890420976,0.07009872882970902,1.00433545671203,-0.08663301843233773,0.8631529754863957,1.196452914360761,0.09101979332366761,1.2263027460294127,-0.12212904174625938,0.16876581266369395,0.30843462000235566,0.35264160955673807,0.08017469345778311,-0.02432844126226487,L5_CAGR,1,False,False,False,False,False
U56,2W-b,0.75,0,461,1.5221534868124198,0.5336569074084467,0.08762251019230027,1.1864573714497937,-0.1428002367339618,1.2372226077382666,1.1469898329015733,0.07862344103884977,1.1204187387185698,-0.08616628183885489,0.9260057562621637,1.3705597422455487,0.09507779668322347,1.2380145160722411,-0.14280023673396192,0.28017596104136877,0.3220811638618314,0.3643533795995665,0.059503498470080685,-0.018235679208403535,L5_CAGR,1,False,False,False,False,False
U56,2W-b,0.75,10,461,1.5221534868124198,0.5336569074084467,0.08596860671006201,1.1655906251513015,-0.14299045174928293,1.215633856102141,1.1266441180741325,0.0769838343653888,1.0984351457060453,-0.08761400919132034,0.9033914809774648,1.3492186370692456,0.09341204514298229,1.2179689566674083,-0.14299045174928293,0.25858720940524305,0.30173544903439053,0.3443078201947337,0.05931328345475956,-0.019889582690641797,L5_CAGR,1,False,False,False,False,False
U56,2W-b,0.75,25,461,1.5221534868124198,0.5336569074084467,0.08349219152696796,1.1342425557904743,-0.1432757636281239,1.1832051051218584,1.0960760611296043,0.07452881817968704,1.0654199662183685,-0.08982365512155932,0.8694470401000721,1.3171475527640675,0.0909178962210333,1.1878478777441202,-0.14327576362812366,0.22615845842496052,0.2711673920898624,0.3141867412714455,0.0590279715759186,-0.022365997873735846,L5_CAGR,1,False,False,False,False,False
U56,2W-b,0.75,50,461,1.5221534868124198,0.5336569074084467,0.07937664640729314,1.0818803055483757,-0.14375125504181552,1.1290497406603899,1.0450084201081078,0.07044881517589108,1.0103033279558167,-0.09505974282158558,0.8128278290997234,1.2635498653867077,0.0867728968305419,1.1375162325644077,-0.14375125504181518,0.172003093963492,0.22009975106836588,0.2638550960917331,0.05855248016222697,-0.02648154299341067,L5_CAGR,1,False,False,False,False,False
U56,M,0.75,0,213,1.2338600285030952,0.5336762106447471,0.09009397492200644,1.1883554986197675,-0.1436471192894273,1.2290780838575828,1.1557315042573122,0.08186402517422664,1.1222215671656535,-0.08340062210839683,0.945325762489694,1.3664593595336803,0.09690755105638149,1.2402916421016255,-0.1436471192894273,0.2720314371606849,0.3308228352175703,0.36663050562895083,0.058656615914615184,-0.015764214478697372,L5_CAGR,1,False,False,False,False,False
U56,M,0.75,10,213,1.2338600285030952,0.5336762106447471,0.08875067737943576,1.1719852241051194,-0.14381688635218048,1.2125153857423139,1.1394846033576027,0.08054661086616033,1.1054661500179117,-0.08376886606061118,0.9289580465105872,1.3488643195236205,0.09554273464862484,1.2242094738024114,-0.1438168863521796,0.255468739045416,0.3145759343178608,0.3505483373297368,0.058486848851862006,-0.017107512021268048,L5_CAGR,1,False,False,False,False,False
U56,M,0.75,25,213,1.2338600285030952,0.5336762106447471,0.08673848863956457,1.1473625866101185,-0.14407153694630936,1.1875959417697526,1.1150532651100735,0.07857314591683595,1.0802644816247433,-0.08432103149976189,0.9043433137020356,1.3223983079615256,0.09349835239062498,1.200020239034876,-0.14407153694630925,0.2305492950728547,0.2901445960703316,0.32635910256220135,0.058232198257733125,-0.01911970076113924,L5_CAGR,1,False,False,False,False,False
U56,M,0.75,50,213,1.2338600285030952,0.5336762106447471,0.08339218242885704,1.1061575036587756,-0.14449595460319176,1.1458754942599336,1.074182811728455,0.07529111055155546,1.038092326969709,-0.08524077275991282,0.8631635394884121,1.2781063186193098,0.09009861580682088,1.1595397536321894,-0.14449595460319176,0.18882884756303575,0.24927414268871317,0.2858786171595148,0.05780778060085073,-0.022466006971846766,L5_CAGR,1,False,False,False,False,False
U56,Q,0.75,0,71,0.8359046839053447,0.5275871853718328,0.08089565784329422,1.0036313471906624,-0.19901587795101117,1.1499260829684743,0.9006387074994461,0.07579232793521085,1.0413178918164607,-0.10088281875099481,0.738947486184426,1.4302797789537594,0.08510976641997758,0.9840096936788739,-0.19901587795101094,0.19287943627157644,0.07573003845970416,0.1103485572061993,0.0032878572530313233,-0.024962531557409587,L5_CAGR,1,False,False,False,False,False
