panel,fold,chooser,base,ladder_set,L,ladder,rung,point_widest,runner_up,t,F,call,moved,OOS_Sharpe,OOS_CAGR,OOS_MaxDD
U56,2017,CH_ANCHOR/NG/L126,CH_ANCHOR,NG,126,CADENCE,W,N,CADENCE,0.30714994712544025,15,TIE,False,2.2713478597701844,0.21556506810766884,-0.030435563333668814
U56,2017,CH_RAW/NG/L126,CH_RAW,NG,126,N,40,N,CADENCE,0.30714994712544025,15,TIE,True,2.866133498785207,0.1917812388039437,-0.01870225200964093
U56,2017,CH_POINT/NG/L126,CH_POINT,NG,126,N,40,N,CADENCE,0.30714994712544025,15,TIE,True,2.866133498785207,0.1917812388039437,-0.01870225200964093
U56,2017,CH_RES/NG/L126,CH_RES,NG,126,CADENCE,W,N,CADENCE,0.30714994712544025,15,TIE,False,2.2713478597701844,0.21556506810766884,-0.030435563333668814
U56,2017,CH_ANCHOR/NG/L252,CH_ANCHOR,NG,252,CADENCE,W,N,CADENCE,-0.7130847985240787,7,TIE,False,2.2713478597701844,0.21556506810766884,-0.030435563333668814
U56,2017,CH_RAW/NG/L252,CH_RAW,NG,252,N,40,N,CADENCE,-0.7130847985240787,7,TIE,True,2.866133498785207,0.1917812388039437,-0.01870225200964093
U56,2017,CH_POINT/NG/L252,CH_POINT,NG,252,N,40,N,CADENCE,-0.7130847985240787,7,TIE,True,2.866133498785207,0.1917812388039437,-0.01870225200964093
U56,2017,CH_RES/NG/L252,CH_RES,NG,252,CADENCE,W,N,CADENCE,-0.7130847985240787,7,TIE,False,2.2713478597701844,0.21556506810766884,-0.030435563333668814
U56,2017,CH_ANCHOR/NG/L504,CH_ANCHOR,NG,504,CADENCE,W,N,CADENCE,0.4285785045575219,3,TIE,False,2.2713478597701844,0.21556506810766884,-0.030435563333668814
U56,2017,CH_RAW/NG/L504,CH_RAW,NG,504,N,40,N,CADENCE,0.4285785045575219,3,TIE,True,2.866133498785207,0.1917812388039437,-0.01870225200964093
U56,2017,CH_POINT/NG/L504,CH_POINT,NG,504,N,40,N,CADENCE,0.4285785045575219,3,TIE,True,2.866133498785207,0.1917812388039437,-0.01870225200964093
U56,2017,CH_RES/NG/L504,CH_RES,NG,504,CADENCE,W,N,CADENCE,0.4285785045575219,3,TIE,False,2.2713478597701844,0.21556506810766884,-0.030435563333668814
U56,2018,CH_ANCHOR/ALL4/L63,CH_ANCHOR,ALL4,63,CADENCE,W,N,H,1.5466624698211373,35,TIE,False,0.27841969494398183,0.03251880390179762,-0.19104395883974357
U56,2018,CH_RAW/ALL4/L63,CH_RAW,ALL4,63,N,40,N,H,1.5466624698211373,35,TIE,True,0.04209907652679236,-0.0028913475456437965,-0.14305781325514055
U56,2018,CH_POINT/ALL4/L63,CH_POINT,ALL4,63,N,40,N,H,1.5466624698211373,35,TIE,True,0.04209907652679236,-0.0028913475456437965,-0.14305781325514055
U56,2018,CH_RES/ALL4/L63,CH_RES,ALL4,63,CADENCE,W,N,H,1.5466624698211373,35,TIE,False,0.27841969494398183,0.03251880390179762,-0.19104395883974357
U56,2018,CH_ANCHOR/ALL4/L126,CH_ANCHOR,ALL4,126,CADENCE,W,N,H,0.2770628499833867,17,TIE,False,0.27841969494398183,0.03251880390179762,-0.19104395883974357
U56,2018,CH_RAW/ALL4/L126,CH_RAW,ALL4,126,N,40,N,H,0.2770628499833867,17,TIE,True,0.04209907652679236,-0.0028913475456437965,-0.14305781325514055
U56,2018,CH_POINT/ALL4/L126,CH_POINT,ALL4,126,N,40,N,H,0.2770628499833867,17,TIE,True,0.04209907652679236,-0.0028913475456437965,-0.14305781325514055
U56,2018,CH_RES/ALL4/L126,CH_RES,ALL4,126,CADENCE,W,N,H,0.2770628499833867,17,TIE,False,0.27841969494398183,0.03251880390179762,-0.19104395883974357
U56,2018,CH_ANCHOR/ALL4/L252,CH_ANCHOR,ALL4,252,CADENCE,W,N,H,-0.32742124301882014,8,TIE,False,0.27841969494398183,0.03251880390179762,-0.19104395883974357
