book,conv,panel,freq,CAGR,Sharpe,MaxDD,H1,H2,Vol,turn_yr
v1/U56/W,warm260,U56,W,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.10201267848492176,23.58532168462946
v1/U56/W,2009,U56,W,0.06457010670366992,0.6649247016564673,-0.13827796154480831,0.6384038936161586,0.6913217095611512,0.1019438228328202,23.59124796417056
v1/U56/W,2010,U56,W,0.06284234487178453,0.6456769278560714,-0.1382779615448082,0.6477178451019868,0.6452290541676008,0.1025651820829468,23.794222794651443
v1/U56/W,full,U56,W,0.060989706884923,0.646888103421712,-0.13827796154480831,0.5849994038239238,0.7032209150929629,0.09918662577899678,22.321065854160953
v1/U56/M,warm260,U56,M,0.10180011774883724,0.9599696430926735,-0.15396098145669213,1.0832068702546322,0.8679239107164266,0.1069757649652151,10.51640334463522
v1/U56/M,2009,U56,M,0.10135342082979482,0.9566317885216205,-0.15396098145669246,1.0796527195708248,0.8646270762559786,0.10691855993200346,10.542355925963955
v1/U56/M,2010,U56,M,0.096831786154014,0.9077755578047493,-0.1539609814566918,0.9640080106413815,0.8604540448169059,0.10830376842484706,10.762365129470604
v1/U56/M,full,U56,M,0.09564363262301634,0.9306357296746812,-0.15396098145669246,1.004988603147862,0.8834558418755828,0.10403203281458848,9.974742380684345
SPY/U56,warm260,U56,-,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.9566200326036914,0.834015937642442,0.17716648423405157,0.0
SPY/U56,2009,U56,-,0.1496008628820802,0.8745746577218344,-0.33717235283398284,0.9232017997029445,0.8354131024954765,0.17749889207347327,0.0
SPY/U56,2010,U56,-,0.1430927508419042,0.869090859502792,-0.33717235283398306,0.9056326312686152,0.8524362653375671,0.17073319061280334,0.0
SPY/U56,full,U56,-,0.11379824941693739,0.6446131425264844,-0.5187373401259525,0.4591632127373819,0.858323617556793,0.19750230734877552,0.0
v1/B136/W,warm260,B136,W,0.06385177680442844,0.6349911081998837,-0.21191263611532518,0.7562149489638127,0.5320307500704073,0.10642851758185978,29.429583427883788
v1/B136/W,2009,B136,W,0.06371975164905486,0.6341904114035289,-0.2119126361153264,0.7703336860964426,0.5186814348653624,0.10635472516917926,29.44331370731498
v1/B136/W,2010,B136,W,0.06444560070396022,0.6364241698434638,-0.21191263611532662,0.7608362831330322,0.5202244519121203,0.1071955469872239,29.907372775983212
v1/B136/W,full,B136,W,0.06018782471669759,0.6169901169678427,-0.2119126361153264,0.6941893236521226,0.5562977623545043,0.10347779166678699,27.85804910464405
