panel,ranking,gross,holds,cost,window,CAGR,Sharpe,MaxDD,H1,H2,realised_gross,mean_names,turnover_yr,pass4b,pass4a,leg_CAGR,leg_DD,leg_H1,leg_H2,m_CAGR,m_DD,m_H1,m_H2,spy_CAGR,spy_Sharpe,spy_MaxDD,base_CAGR,base_Sharpe,base_MaxDD
U56,TOP,0.5,5,0,FULL,0.1619876903871902,1.179597208246753,-0.19687933506805133,1.326726635655071,1.0965141722044225,0.5007101134680624,5.0,10.476403616006621,True,False,True,True,True,True,5.601626248680125,0.5424205277060501,0.3696791764060753,0.27011435927498484,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.08618880526313721,1.201049296027575,-0.12054941914043871
U56,TOP,0.5,5,0,IS,0.15623224927142787,1.3342000169728028,-0.12557887699026582,0.9407692180727839,1.7213353569881098,0.5006062602641712,5.0,23.218257739909046,True,False,True,True,True,True,5.15206767693744,0.6793130596333824,0.10301685116601789,0.6610232626257433,0.14958796071721925,0.8986378759173647,-0.22062001264433273,0.07609486935133747,1.1042710247053533,-0.07887196637752447
U56,TOP,0.5,5,0,OOS,0.16674129229171974,1.1010709416656883,-0.19687933506805066,1.1712204391755507,1.0379394174320355,0.500795501989246,5.0,19.090144729208298,True,False,True,True,True,True,5.973252879291549,0.5424205277061167,0.18015124914832603,0.2881809978962898,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.09455896847608769,1.2767122316543114,-0.12054941914043871
U56,TOP,0.5,5,10,FULL,0.14988774996800203,1.1022043253218607,-0.19697303332998217,1.2342279842731159,1.0285323039896397,0.5007101134680624,5.0,10.476403616006621,True,False,True,True,True,True,4.391632206761309,0.533050701512966,0.27718052502412005,0.20213249106020204,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.08618880526313721,1.201049296027575,-0.12054941914043871
U56,TOP,0.5,5,10,IS,0.14432236930875408,1.2431816509913651,-0.13008631774895463,0.838796288865799,1.640739740939,0.5006062602641712,5.0,23.218257739909046,True,False,True,True,True,True,3.9610796806700614,0.22856898376450163,0.0010439219590330229,0.5804276465766336,0.14958796071721925,0.8986378759173647,-0.22062001264433273,0.07609486935133747,1.1042710247053533,-0.07887196637752447
U56,TOP,0.5,5,10,OOS,0.15448389871861545,1.0309764153582293,-0.1969730333299824,1.1008111675655283,0.9680067913857179,0.500795501989246,5.0,19.090144729208298,True,False,True,True,True,True,4.74751352198112,0.5330507015129438,0.10974197753830361,0.21824837184997214,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.09455896847608769,1.2767122316543114,-0.12054941914043871
U56,TOP,0.5,5,25,FULL,0.13196667732139167,0.9857777476636184,-0.1971135656790307,1.0949862157916836,0.9262988892060822,0.5007101134680624,5.0,10.476403616006621,True,False,True,True,True,True,2.599524942100273,0.5189974666081121,0.13793875654268783,0.09989907627664452,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.08618880526313721,1.201049296027575,-0.12054941914043871
U56,TOP,0.5,5,25,IS,0.12668036603971022,1.1061698904766601,-0.13680683551005834,0.6852583776783558,1.5194828126771962,0.5006062602641712,5.0,23.218257739909046,False,False,True,False,False,True,2.1968793537656754,-0.44348279234587007,-0.15249398922841018,0.4591707183148297,0.14958796071721925,0.8986378759173647,-0.22062001264433273,0.07609486935133747,1.1042710247053533,-0.07887196637752447
U56,TOP,0.5,5,25,OOS,0.1363316787616331,0.9255608374397833,-0.19711356567903093,0.994954115387098,0.8628085739517143,0.500795501989246,5.0,19.090144729208298,True,False,True,True,True,True,2.9322915262828846,0.5189974666080899,0.0038849253598732814,0.11305015441596855,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.09455896847608769,1.2767122316543114,-0.12054941914043871
U56,TOP,0.5,5,50,FULL,0.1026985370101916,0.7911397145859878,-0.20228685639346167,0.8621230560241213,0.755421593176358,0.5007101134680624,5.0,10.476403616006621,False,False,False,True,False,False,-0.3272890890197333,0.0016683951650164897,-0.0949244032248745,-0.07097821975307961,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.08618880526313721,1.201049296027575,-0.12054941914043871
U56,TOP,0.5,5,50,IS,0.09786164924186225,0.8770233986272445,-0.15687591057287154,0.4285068239071324,1.3167583935703224,0.5006062602641712,5.0,23.218257739909046,False,False,False,False,False,True,-0.6849923260191224,-2.4503902986271893,-0.4092455429996336,0.2564462992079559,0.14958796071721925,0.8986378759173647,-0.22062001264433273,0.07609486935133747,1.1042710247053533,-0.07887196637752447
U56,TOP,0.5,5,50,OOS,0.10669140499547658,0.7493650434942075,-0.20228685639346144,0.8181130598940531,0.6868997041223419,0.500795501989246,5.0,19.090144729208298,False,False,False,True,False,False,-0.03173585033276749,0.0016683951650386941,-0.17295613013317157,-0.06285871541340382,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.09455896847608769,1.2767122316543114,-0.12054941914043871
U56,TOP,0.5,10,0,FULL,0.11884318385711246,1.144477961328313,-0.15932065652570104,1.2574660700929134,1.0733303869003468,0.4975005696324384,9.93839928057554,8.544481883181126,True,False,True,True,True,True,1.2871755956723518,4.298288381941079,0.30041861084391763,0.24693057397090912,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.08618880526313721,1.201049296027575,-0.12054941914043871
U56,TOP,0.5,10,0,IS,0.11184971505173413,1.2247195261652042,-0.0859114904232976,0.8191428174291553,1.6693105468058882,0.49764164578413683,9.945191828599901,18.936649435171724,False,False,True,True,False,True,0.7138142549680662,4.646051716330205,-0.018609549477610732,0.6089984524435217,0.14958796071721925,0.8986378759173647,-0.22062001264433273,0.07609486935133747,1.1042710247053533,-0.07887196637752447
U56,TOP,0.5,10,0,OOS,0.12462618202924491,1.102701198711891,-0.15932065652570127,1.1196337887004495,1.0856660585094082,0.49738457625412674,9.932814420319541,15.56978919147466,True,False,True,True,True,True,1.7617418530440658,4.298288381941057,0.12856459867322478,0.3359076389736625,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.09455896847608769,1.2767122316543114,-0.12054941914043871
U56,TOP,0.5,10,10,FULL,0.10933093439785968,1.0616163407845023,-0.1598931478638792,1.1628127182916264,0.998453472744216,0.4975005696324384,9.93839928057554,8.544481883181126,True,False,True,True,True,True,0.33595064974707434,4.241039248123263,0.20576525904263054,0.17205365981477838,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.08618880526313721,1.201049296027575,-0.12054941914043871
U56,TOP,0.5,10,10,IS,0.10246944428231175,1.1308111140414645,-0.08925607908943034,0.7238105568447621,1.576235499116191,0.49764164578413683,9.945191828599901,18.936649435171724,False,False,False,True,False,True,-0.22421282197417208,4.311592849716931,-0.11394181006200388,0.5159234047538246,0.14958796071721925,0.8986378759173647,-0.22062001264433273,0.07609486935133747,1.1042710247053533,-0.07887196637752447
U56,TOP,0.5,10,10,OOS,0.11500445753726063,1.0263318070370575,-0.15989314786387943,1.0419787401389644,1.0105859295168769,0.49738457625412674,9.932814420319541,15.56978919147466,True,False,True,True,True,True,0.7995694038456375,4.241039248123241,0.0509095501117397,0.26082750998113113,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.09455896847608769,1.2767122316543114,-0.12054941914043871
U56,TOP,0.5,10,25,FULL,0.09521014678665773,0.9369771630994919,-0.16075138597909455,1.0203045413562322,0.8858875338101844,0.4975005696324384,9.93839928057554,8.544481883181126,False,False,False,True,True,True,-1.0761281113731203,4.155215436601728,0.06325708210723635,0.05948772088074672,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.08618880526313721,1.201049296027575,-0.12054941914043871
