panel,c,B,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,keep4a,keep4b,keep4b_oos,keep4a_oos,legDD,legCAGR,legH1,legH2,oleg_DD,oleg_CAGR,dd_margin_pp,cagr_margin_pp,anchor_dd_margin_pp,book_beta,anchor_book_beta,mean_gross,eff_n,turn_y,G_CAGR,G_Sharpe,G_MaxDD,G_oSharpe,G_oMaxDD,G_dd_margin_pp,G_keep4a,G_keep4b,G_keep4b_oos,G_mean_gross,G_book_beta,G_turn_y,d_maxdd_pp_vs_G,t_maxdd_vs_G,d_sharpe_vs_G,t_sharpe_vs_G,cell_beats_G_on_dd,B_CAGR,B_Sharpe,B_MaxDD,B_oSharpe,B_oMaxDD,B_dd_margin_pp,B_keep4a,B_keep4b,B_keep4b_oos,B_mean_gross,B_book_beta,B_turn_y,d_maxdd_pp_vs_B,t_maxdd_vs_B,d_sharpe_vs_B,t_sharpe_vs_B,od_maxdd_pp_vs_B,ot_maxdd_vs_B,od_sharpe_vs_B,ot_sharpe_vs_B,cell_beats_B_on_dd,clip_G,clip_B,n_segments,spy_Sharpe,spy_MaxDD,spy_CAGR,live_Sharpe,live_MaxDD,anchor_Sharpe,anchor_MaxDD,anchor_CAGR
U56,0.0,20,0.1580277627432507,1.1536628182453899,-0.19127562163086176,1.2066818207823393,1.1203431790756466,0.17323365236641464,1.1856777042016957,-0.19127562163086187,False,True,True,False,True,True,True,True,True,True,1.1028113573180731,5.216957334254689,1.1028113573180731,0.7621305255681703,0.7621305255681703,0.75,18.693961105424766,2.871270351412812,0.1580277627432507,1.1536628182453896,-0.19127562163086187,1.1856777042016955,-0.19127562163086187,1.102811357318062,False,True,True,0.75,0.7621305255681702,2.871270351412812,1.1102230246251565e-14,0.4268103025781843,2.220446049250313e-16,1.1098284018770495,True,0.1580277627432507,1.1536628182453896,-0.19127562163086165,1.1856777042016957,-0.19127562163086187,1.1028113573180842,False,True,True,0.75,0.7621305255681703,2.871270351412812,-1.1102230246251565e-14,-0.3266181700155697,2.220446049250313e-16,1.3873858860101882,0.0,0.0,0.0,0.0,False,216,0,977,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507
U56,0.0,63,0.1580277627432507,1.1536628182453899,-0.19127562163086176,1.2066818207823393,1.1203431790756466,0.17323365236641464,1.1856777042016957,-0.19127562163086187,False,True,True,False,True,True,True,True,True,True,1.1028113573180731,5.216957334254689,1.1028113573180731,0.7551558319143571,0.7551558319143571,0.75,18.693961105424766,2.871270351412812,0.1580277627432507,1.1536628182453896,-0.19127562163086187,1.1856777042016955,-0.19127562163086187,1.102811357318062,False,True,True,0.75,0.755155831914357,2.871270351412812,1.1102230246251565e-14,0.4857093282797896,2.220446049250313e-16,1.183279533653726,True,0.1580277627432507,1.1536628182453896,-0.19127562163086176,1.1856777042016957,-0.19127562163086176,1.1028113573180731,False,True,True,0.75,0.7551558319143571,2.8712703514128126,0.0,0.0,2.220446049250313e-16,1.3700792127843289,-1.1102230246251565e-14,-0.4488998558523166,0.0,0.0,False,242,0,977,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507
U56,0.0,126,0.1580277627432507,1.1536628182453899,-0.19127562163086176,1.2066818207823393,1.1203431790756466,0.17323365236641464,1.1856777042016957,-0.19127562163086187,False,True,True,False,True,True,True,True,True,True,1.1028113573180731,5.216957334254689,1.1028113573180731,0.746565456262407,0.746565456262407,0.75,18.693961105424766,2.871270351412812,0.1580277627432507,1.1536628182453896,-0.19127562163086143,1.1856777042016955,-0.19127562163086176,1.1028113573181064,False,True,True,0.75,0.746565456262407,2.871270351412812,-3.3306690738754696e-14,-1.2143907281433155,2.220446049250313e-16,1.164098921977247,False,0.1580277627432507,1.1536628182453896,-0.19127562163086176,1.185677704201696,-0.19127562163086176,1.1028113573180731,False,True,True,0.75,0.7465654562624071,2.8712703514128126,0.0,0.0,2.220446049250313e-16,1.207174968836658,-1.1102230246251565e-14,-0.33298682620952735,-2.220446049250313e-16,-1.1190467426015787,False,242,0,977,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507
U56,0.0,252,0.1580277627432507,1.1536628182453899,-0.19127562163086176,1.2066818207823393,1.1203431790756466,0.17323365236641464,1.1856777042016957,-0.19127562163086187,False,True,True,False,True,True,True,True,True,True,1.1028113573180731,5.216957334254689,1.1028113573180731,0.7362513667670665,0.7362513667670665,0.75,18.693961105424766,2.871270351412812,0.1580277627432507,1.1536628182453896,-0.19127562163086143,1.1856777042016957,-0.19127562163086176,1.1028113573181064,False,True,True,0.75,0.7362513667670665,2.871270351412812,-3.3306690738754696e-14,-1.21290663338567,2.220446049250313e-16,1.1514585089439022,False,0.1580277627432507,1.1536628182453899,-0.19127562163086176,1.185677704201696,-0.19127562163086176,1.1028113573180731,False,True,True,0.75,0.7362513667670665,2.871270351412812,0.0,0.0,0.0,0.0,-1.1102230246251565e-14,-0.35436041845803345,-2.220446049250313e-16,-1.1705650139485777,False,212,0,977,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507
U56,0.25,20,0.14911625637226433,1.1477519692906009,-0.1834745796399364,1.1876803698098328,1.12293224153868,0.1637056679353417,1.188207406248949,-0.1834745796399373,False,True,True,False,True,True,True,True,True,True,1.8829155564106081,4.325806697156052,1.1028113573180731,0.6937779154467059,0.7621305255681703,0.75,18.313416321712214,4.213818634902906,0.14206172971886133,1.1403454148741141,-0.17636195194304294,1.1702223355132224,-0.17636195194304238,2.5941783260999554,False,True,True,0.6733428687691235,0.6937779154467059,2.9463384692489574,-0.711262769689347,-1.1171789353421002,0.007406554416486744,0.3545836064800348,False,0.14956710313056054,1.1515100989173146,-0.1841207324374341,1.1980549792409159,-0.18412073243743388,1.8183002766608392,False,True,True,0.75,0.6937779154467059,4.768059443899326,0.064615279749769,0.28488510335475314,-0.0037581296267137354,-0.6248061301790928,0.06461527974965797,0.2631555430648152,-0.009847572991966924,-1.0498604789301853,True,0,0,977,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507
U56,0.25,63,0.1494022008141851,1.1547618671364503,-0.18397496446443407,1.1955598059019323,1.1291525438192827,0.16409450480098275,1.1965999172463302,-0.18397496446443395,False,True,True,False,True,True,True,True,True,True,1.8328770739608424,4.354401141348128,1.1028113573180731,0.6997401906048205,0.7551558319143571,0.75,18.313416321712214,3.3376997939989383,0.14396136110952318,1.1397220395286,-0.17898884892250455,1.1829261052541364,-0.17898884892250477,2.331488628153794,False,True,True,0.6891418103767252,0.6997401906048205,2.6874364003427083,-0.49861155419295144,-0.8473603338099062,0.015039827607850276,0.9208664999317607,False,0.14971133734598818,1.1568415465303177,-0.18528209805617646,1.2029355432439706,-0.18528209805617657,1.702163714786603,False,True,True,0.75,0.6997401906048204,3.691931759622627,0.13071335917423932,0.7437578617557147,-0.0020796793938673286,-0.37179911864360415,0.13071335917426152,0.8063752478854891,-0.006335625997640371,-0.7923189250139226,True,0,0,977,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507
U56,0.25,126,0.14966001227989456,1.1567622263760609,-0.1820792278123209,1.2009560765185052,1.1282940647627984,0.16447874092094827,1.1991410770355941,-0.1820792278123211,False,True,True,False,True,True,True,True,True,True,2.02245073917216,4.380182287919075,1.1028113573180731,0.695615126632071,0.746565456262407,0.75,18.313416321712214,3.1263116406755374,0.1453413387527127,1.1443481406769778,-0.1795206716232377,1.1879400676993035,-0.17952067162323682,2.2783063580804788,False,True,True,0.694429685672283,0.695615126632071,2.6769881010197687,-0.2558556189083183,-0.36310026191886074,0.012414085699083088,0.7343945311738678,False,0.15065007578875256,1.1633584666554604,-0.18220780166376416,1.209239726530838,-0.18220780166376427,2.0095933540278335,False,True,True,0.75,0.695615126632071,3.367674785187637,0.012857385144326994,0.07951186132442377,-0.0065962402793995345,-1.068429377791349,0.012857385144315892,0.07787495863099345,-0.010098649495243972,-1.321883271011508,True,0,0,977,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507
U56,0.25,252,0.14934298504026922,1.1534413786816635,-0.1821104535658039,1.204875299537718,1.1191879148486474,0.1632990117776858,1.1896357439693162,-0.18211045356580358,False,True,True,False,True,True,True,True,True,True,2.0193281638238583,4.34847956395654,1.1028113573180731,0.6889845309540471,0.7362513667670665,0.75,18.313416321712214,3.0189783756072597,0.14610786037232049,1.145827609418872,-0.1816395648107345,1.1873366729682824,-0.18163956481073418,2.0664170393307977,False,True,True,0.6980782709782879,0.6889845309540471,2.682561567095734,-0.04708887550693985,-0.06686634059269904,0.007613769262791559,0.4179764907570469,False,0.15090704948119193,1.164107641001871,-0.1821769880689359,1.207989602563641,-0.182176988068936,2.012674713510659,False,True,True,0.75,0.6889845309540471,3.23317660013356,0.00665345031319875,0.036564878493692915,-0.010666262320207398,-1.7426265863062997,0.006653450313243159,0.03380983698788054,-0.018353858594324812,-2.35899498596383,True,0,0,977,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507
U56,0.5,20,0.13955936160701432,1.1296088119413883,-0.17598479265121958,1.1559549764202615,1.1140927004757804,0.15349209534932418,1.1787731193446782,-0.1759847926512189,False,True,True,False,True,True,True,True,True,True,2.6318942552822913,3.3701172206310512,1.1028113573180731,0.6254253053252418,0.7621305255681703,0.75,17.259390771906883,6.0628125697986714,0.12479783892842011,1.1083151942032454,-0.161520874060897,1.1461694166233665,-0.16152087406089732,4.07828611431455,False,True,True,0.5981237780879897,0.625646841193453,3.167449839008535,-1.4463918590322589,-1.2388714535530112,0.021293617738142867,0.5488057189999678,False,0.14079352948460855,1.139206136294985,-0.17720905580592805,1.201031361781877,-0.17720905580592816,2.5094679398114437,False,True,True,0.75,0.6254253053252418,6.862976012446247,0.12242631547084715,0.2783316705070169,-0.009597324353596726,-0.7587919820105664,0.12242631547092486,0.25726507013891287,-0.022258242437198872,-1.1220310195020642,True,5,0,977,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507
U56,0.5,63,0.14036340408832526,1.1459465098268418,-0.1769638881056047,1.1741217249645757,1.1288089819083769,0.15451812200515103,1.1980583565277012,-0.17696388810560493,False,True,True,False,True,True,True,True,True,True,2.5339847098437787,3.4505214687621453,1.1028113573180731,0.6443245492952838,0.7551558319143571,0.75,17.259390771906883,4.0951465849809985,0.1298515405794738,1.1204605899148108,-0.16681611629187343,1.1769796077435253,-0.1668161162918732,3.5487618912169063,False,True,True,0.6282836207534503,0.6443245492952838,2.5686249774383243,-1.0147771813731277,-0.8824685966525985,0.025485919912030974,0.742265801600065,False,0.14119389782414782,1.1512876197064148,-0.1795209512275182,1.212109055352951,-0.179520951227518,2.2782783976524277,False,True,True,0.75,0.6443245492952839,4.6081119359560905,0.25570631219135054,0.7182910598951789,-0.005341109879573036,-0.45250330596143973,0.25570631219130613,0.7953418835700411,-0.014050698825249786,-0.8249056528639827,True,0,0,977,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507
