panel,N,H,gross,CAGR,Sharpe,MaxDD,H1,H2,turn,IS_Sharpe,IS_MaxDD,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,dd_cap,cagr_floor,keep4a,keep4b_full,keep4b_oos,keep4b_both,dMaxDD_pp,dCAGR_pp,dSharpe,price
U56,5,21,0.6,0.13555135184099876,0.9253186109654254,-0.2078235166620841,1.1291405732237765,0.7732025078136545,6.507745926667169,1.0953927396428869,-0.13335169508367772,0.1467874188974918,0.12639179251463362,0.8171825158731036,-0.20782351666208487,-0.20230360625077404,0.1059382382916937,False,False,False,False,-4.4008690234835,-0.10217584831999638,-0.2452479505000038,-43.07151930562661
U56,5,63,0.6,0.1522070209440709,1.0090703847907438,-0.21462543366708375,1.2174491325347916,0.8637693198272451,3.776343448361358,1.1955705864974415,-0.15653961244237513,0.16172114614836852,0.14443969514551114,0.896271417267049,-0.21462543366708342,-0.20230360625077404,0.1059382382916937,False,False,False,False,-5.081060723983466,1.5633910619872182,-0.1614961766746854,3.250025439908142
U56,5,126,0.6,0.14367470420887485,0.988252140856127,-0.2115475872665451,1.192970017929921,0.8348304057231125,2.5284380219233986,1.1150051323599817,-0.19674987927077192,0.1497434645729625,0.13870691824631454,0.9054583568093716,-0.21154758726654554,-0.20230360625077404,0.1059382382916937,False,False,False,False,-4.7732760839296,0.7101593884676127,-0.18231442060930225,6.721415166008593
U56,5,252,0.6,0.1422444503602256,1.0205059455681469,-0.2510131785400834,0.9309693549776596,1.102962287163825,1.6967871494564004,0.8355823581427976,-0.2510131785400834,0.10410906428578093,0.17459767145202898,1.1565849978311689,-0.21623871721512988,-0.20230360625077404,0.1059382382916937,False,False,False,False,-8.719835211283433,0.5671340036026873,-0.15006061589728237,15.375264321820177
U56,10,21,0.6,0.13703435609471737,1.1286457134415506,-0.16298756938413406,1.2102953691524534,1.0659531970297593,6.191402816306322,1.1402675970771954,-0.11302756881735587,0.12891058434681146,0.1437602915114009,1.1239093700365785,-0.1629875693841344,-0.20230360625077404,0.1059382382916937,False,True,True,True,0.08272570431150372,0.04612457705186479,-0.04192084802387863,-1.7935276505296252
U56,10,63,0.6,0.15584465657632318,1.1899879481582922,-0.2264451202291573,1.2883991607167007,1.1322079629052786,3.5138941863725712,1.1863217670088444,-0.12983676147198775,0.13491363201523465,0.17335031782716825,1.204938040705051,-0.22644512022915753,-0.20230360625077404,0.1059382382916937,False,False,False,False,-6.263029380190821,1.927154625212446,0.019421386692862974,3.2498842066190696
U56,10,126,0.6,0.13631728024998235,1.1053789188836043,-0.16900105849940195,1.2321558620134854,1.001260185849832,2.450935955874798,1.1232243390000192,-0.15082731798041338,0.1301288065996944,0.14143294584036337,1.0951654470472818,-0.16900105849940206,-0.20230360625077404,0.1059382382916937,False,True,True,True,-0.5186232072152852,-0.025583007421636772,-0.06518764258182497,-20.272175146095638
U56,10,252,0.6,0.12597323536057004,1.0480166310129024,-0.18999531598732378,1.025716513262161,1.0747134443615525,1.6939670739386545,0.9308738457140588,-0.15815037163362888,0.10090056163848304,0.14702397835903525,1.1358786760697897,-0.1899953159873231,-0.20230360625077404,0.1059382382916937,False,True,True,True,-2.6180489560074682,-1.0599874963628686,-0.12254993045252682,-2.4698866401639363
U56,15,21,0.6,0.12034927156913189,1.1032627016261378,-0.1617152645164478,1.1618625763003154,1.063859176866735,5.319631130725179,1.0932964565140777,-0.0973419614212615,0.10917477349692684,0.12962508822278584,1.115439441098768,-0.16171526451644758,-0.20230360625077404,0.1059382382916937,False,True,True,True,0.20995619108012953,-1.6223838755066833,-0.06730385983929144,0.12941215346741447
U56,15,63,0.6,0.13427770017812835,1.151532186365063,-0.21220285461558475,1.2521978992229805,1.0848915831561983,3.373149642061735,1.1728435368430532,-0.114991827252237,0.12283102655428801,0.1437804737414774,1.1448155852888138,-0.21220285461558475,-0.20230360625077404,0.1059382382916937,False,False,False,False,-4.838802818833566,-0.22954101460703757,-0.01903437510036632,-21.080340814548318
U56,15,126,0.6,0.13657311032419872,1.1705665614654293,-0.1638148264272491,1.2590639867986266,1.114896465229123,2.4635971264395318,1.1481948196913223,-0.11663122655472768,0.11899052949465183,0.15124239469981537,1.1946624691617433,-0.1638148264272492,-0.20230360625077404,0.1059382382916937,False,True,True,True,0.0,0.0,0.0,
U56,15,252,0.6,0.11974178485860976,1.081428143026741,-0.1717223059136611,1.0797567648189612,1.0930597806234412,1.7011903974498508,0.9874098291424563,-0.13405851130025048,0.09873452410010208,0.13732183772517081,1.1531301194343495,-0.17172230591366155,-0.20230360625077404,0.1059382382916937,False,True,True,True,-0.7907479486412017,-1.6831325465588964,-0.0891384184386883,-0.46980729489062356
U56,20,21,0.6,0.1132785020950422,1.1080908963884273,-0.16395029672026995,1.1881377786192349,1.0543570254098649,4.882625013603468,1.117841952981091,-0.09433014077081114,0.10385002071241023,0.1210941480600991,1.1073910395397641,-0.16395029672026962,-0.20230360625077404,0.1059382382916937,False,True,True,True,-0.013547029302085623,-2.329460822915652,-0.062475665077001974,-0.005815521415436206
U56,20,63,0.6,0.12184705696389897,1.1200829162911587,-0.2084223009894901,1.2142430330080785,1.0627445772840256,3.1039056579470077,1.1188342270382872,-0.10264942903290752,0.10774067933396791,0.13358467698079335,1.130235566400074,-0.20842230098949022,-0.20230360625077404,0.1059382382916937,False,False,False,False,-4.460747456224102,-1.4726053360299751,-0.05048364517427051,-3.0291533971008935
U56,20,126,0.6,0.12591068407521844,1.1517373610135737,-0.15513469778683764,1.212335357976313,1.1121427410281959,2.3191616251269465,1.1154904246471637,-0.11231599631903555,0.11167231256556054,0.13775891877085966,1.1825724390649999,-0.15513469778683775,-0.20230360625077404,0.1059382382916937,False,True,True,True,0.8680128640411455,-1.0662426248980283,-0.018829200451855543,0.8140856909787856
U56,20,252,0.6,0.12729269057819392,1.1665622336913006,-0.17793546883700084,1.224685616380772,1.1299880873511712,1.6847559013439297,1.1319640739599974,-0.12956925113415008,0.11323218669201718,0.13899104531239304,1.1962186243371382,-0.17793546883700073,-0.20230360625077404,0.1059382382916937,False,True,True,True,-1.412064240975175,-0.9280419746004798,-0.004004327774128624,-1.521552127621238
U56,30,21,0.6,0.0978970007734925,1.0573868223884397,-0.16037522303181095,1.115934297068063,1.0148350850449515,4.2787578850627135,1.0188377370098871,-0.09429079445302235,0.08801218394359478,0.10609494610894865,1.0886307822137073,-0.1603752230318115,-0.20230360625077404,0.1059382382916937,False,False,False,False,0.343960339543814,-3.8676109550706217,-0.11317973907698953,0.08893354154271015
U56,30,63,0.6,0.11298195497511032,1.1498582528561299,-0.17313793243290798,1.2722594510756529,1.0648358346709526,2.7341695383574036,1.1825229818592577,-0.09044430800174352,0.10557925108882071,0.11910812078213429,1.133600397144856,-0.1731379324329072,-0.20230360625077404,0.1059382382916937,False,True,True,True,-0.9323106005658888,-2.35911553490884,-0.020708308609299397,-0.3951949731880829
U56,30,126,0.6,0.11643285209522625,1.148578179747031,-0.17956203864849662,1.2274412294466612,1.1006774971302566,2.112086102924006,1.1232321466997268,-0.11794200836080515,0.10221341434150144,0.12826631829367163,1.1734802285555277,-0.17956203864849674,-0.20230360625077404,0.1059382382916937,False,True,True,True,-1.574721222124753,-2.0140258228972474,-0.021988381718398342,-0.7818773742729181
U56,30,252,0.6,0.11282180151824228,1.0918562309496296,-0.16419875978561094,1.1796837557422233,1.0293754862041447,1.5818651493095004,1.0887688453168172,-0.12344386280126707,0.10422013444348832,0.11994722648904288,1.0980286122825877,-0.16419875978561116,-0.20230360625077404,0.1059382382916937,False,True,True,True,-0.03839333583618432,-2.375130880595644,-0.07871033051579968,-0.016164724289448797
