sel,panel,cost,pick,n_admitted,defensive,gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,beat_ctl,beat_spy,beat_v1,spy_OOS_Sharpe,ctl_OOS_Sharpe
S0,broad,10.0,S3-50/ebud-0.10,153,True,0.7076864061466237,0.09031723070181474,1.0191681384213345,-0.11938461936188915,False,True,True,0.8820239235972316,1.1022031339130582
S1,broad,10.0,S3-50/band3-rw,50,False,0.7502570458348835,0.10820086833949616,1.0472659965549593,-0.11819308813854568,False,True,True,0.8820239235972316,1.1022031339130582
S2,broad,10.0,S3-50/ebud-0.10,83,True,0.7076864061466237,0.09031723070181474,1.0191681384213345,-0.11938461936188915,False,True,True,0.8820239235972316,1.1022031339130582
S0,broad,25.0,EWall/vol60-dg,153,False,0.7233161870936443,0.11769385576362001,1.1020383628219215,-0.18709252316824732,True,True,True,0.8820239235972316,1.0913501695849346
S1,broad,25.0,EWall/vol60-dg,11,False,0.7233161870936443,0.11769385576362001,1.1020383628219215,-0.18709252316824732,True,True,True,0.8820239235972316,1.0913501695849346
S2,broad,25.0,EWall/vol60-dg,21,False,0.7233161870936443,0.11769385576362001,1.1020383628219215,-0.18709252316824732,True,True,True,0.8820239235972316,1.0913501695849346
S0,small,10.0,EWall/control,102,False,0.7501008892339182,0.10089643214031607,0.6366624355474834,-0.36166373582084055,False,False,True,0.8820107671822842,0.6366624355474834
S1,small,10.0,(none admitted),0,,,,,,,,,,
S2,small,10.0,(none admitted),0,,,,,,,,,,
S0,small,25.0,EWall/ddctl-8/.5/recover,102,False,0.5445232782706466,0.07553049086706154,0.6830863344772165,-0.23421384151565972,True,False,True,0.8820107671822842,0.6206770724346838
S1,small,25.0,(none admitted),0,,,,,,,,,,
S2,small,25.0,(none admitted),0,,,,,,,,,,
S0,u56,10.0,S3-50/ebud-0.20,153,True,0.7490223056745007,0.10304645179792016,1.240413812863652,-0.12245114090648035,True,True,True,0.8820107671822842,1.1357379992068701
S1,u56,10.0,S3-25/control,39,False,0.7502886613089507,0.13563825006048558,1.2019248169120222,-0.1708120355014453,True,True,True,0.8820107671822842,1.1357379992068701
S2,u56,10.0,S3-50/ebud-0.20,76,True,0.7490223056745007,0.10304645179792016,1.240413812863652,-0.12245114090648035,True,True,True,0.8820107671822842,1.1357379992068701
S0,u56,25.0,R5/abs12-dg,153,False,0.7233463149415834,0.20666024293974616,0.95355080882053,-0.2847131759570154,False,True,True,0.8820107671822842,1.1250416500196643
S1,u56,25.0,R40/ebud-0.10,17,False,0.7462849379584489,0.13419211790799923,1.0939615215637053,-0.21670119019973277,False,True,True,0.8820107671822842,1.1250416500196643
S2,u56,25.0,S3-50/ebud-0.10,40,True,0.7300934337623614,0.09134398998415083,1.135773590138181,-0.11193744789091276,True,True,True,0.8820107671822842,1.1250416500196643
