panel,theta,x,cad,qfam,window,ident_max,ADD_pp,DROP_pp,BOTH_pp,arith_pp,sel_geo_pp,jensen_pp,COST_pp,net10_pp,both_share,n_add,n_drop,n_both,n_ma,overlap,w_add,w_drop,rbar_add,rbar_drop,dom,sign_sel,turn_ma,turn_q
U56,0.3,0.04258870572676662,W,QUANTILE-M,FULL,2.7755575615628914e-17,0.5659353971700226,-12.775887765906289,9.139544456124773,-3.0704079126114934,-5.36827971880256,-2.2978718061910666,-0.19165588983204068,-3.262063802443534,0.4065386328329416,0.5346846846846847,1.2747747747747749,1.7252252252252251,2.25990990990991,0.7634044249551524,0.06614958600969287,0.318651971114341,8.555388344941363,40.09354695415316,DROP,-1,16.891223425477634,14.974664527157225
U56,0.3,0.04258870572676662,W,QUANTILE-M,IS,2.7755575615628914e-17,0.06809927684920491,-13.372640828183853,10.213929551422794,-3.0906119999118538,-5.569821589880952,-2.4792095899690985,-0.1244623056926739,-3.2150743056045274,0.4317933710241098,0.25062282012954656,1.487792725460887,1.512207274539113,1.7628300946686597,0.8578292820802713,0.03209071086496991,0.37181088808336255,2.122086890993175,35.966243207987,DROP,-1,14.82592494129303,13.58130188436629
U56,0.3,0.04258870572676662,W,QUANTILE-M,OOS,1.3877787807814457e-17,0.9766041573360238,-12.283621676308641,8.253276109941817,-3.053741409030801,-5.207427399666065,-2.153685990635264,-0.24708438279040837,-3.300825791821209,0.3836323873065329,0.769009453349774,1.0990546650226058,1.9009453349773942,2.669954788327168,0.7119766009852216,0.09424500829307098,0.27480078066763886,10.36239664066988,44.70009745410883,DROP,-1,18.59490367938577,16.124059851481686
U56,0.3,0.04258870572676662,W,QUANTILE-D,FULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.25990990990991,2.25990990990991,1.0,0.0,0.0,,,DROP,0,16.891223425477634,16.891223425477634
U56,0.3,0.04258870572676662,W,QUANTILE-D,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.7628300946686597,1.7628300946686597,1.0,0.0,0.0,,,DROP,0,14.82592494129303,14.82592494129303
U56,0.3,0.04258870572676662,W,QUANTILE-D,OOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.669954788327168,2.669954788327168,1.0,0.0,0.0,,,DROP,0,18.59490367938577,18.59490367938577
U56,0.3,0.04258870572676662,W,MOM-M,FULL,2.7755575615628914e-17,12.258812433026408,-18.123963248065948,4.481243147650832,-1.3839076673887076,-2.7234139630761156,-1.339506295687408,-0.5589810154078537,-1.9428886827965615,0.1285348992513832,1.1286036036036036,1.8686936936936938,1.1313063063063062,2.25990990990991,0.5005979669124975,0.24345155031513335,0.4672993251754469,50.35421798365266,38.78448410183629,DROP,-1,16.891223425477634,11.301413271399095
U56,0.3,0.04258870572676662,W,MOM-M,IS,1.3877787807814457e-17,13.433695002204539,-16.05849814179456,4.638526831133136,2.0137236915431167,1.1081646651549315,-0.9055590263881852,-0.40883858725876165,1.604885104284355,0.1359047460619871,0.7339312406576981,1.9711011459890384,1.0288988540109616,1.7628300946686597,0.5836630864895421,0.18747205495640049,0.49282007119715865,71.65705312895169,32.58491096514241,DROP,1,14.82592494129303,10.737539068705413
U56,0.3,0.04258870572676662,W,MOM-M,OOS,2.7755575615628914e-17,11.289642964740136,-19.827780949786746,4.351498654124739,-4.186639330921872,-5.786241575100837,-1.599602244178965,-0.6828346336960684,-4.86947396461794,0.12268482770239852,1.4541718043567613,1.7842170160295932,1.2157829839704068,2.669954788327168,0.45535714285714285,0.2896294570907096,0.4462470698258474,38.97960890491989,44.432293880438806,DROP,-1,18.59490367938577,11.766557342425083
U56,0.3,0.04258870572676662,W,MOM-D,FULL,1.3877787807814457e-17,17.266621630858772,-12.493922345345837,-0.012057986616469289,4.760641298896466,5.3010360028938885,0.5403947039974222,0.3590583561072475,5.119699655003714,0.00040500278180344654,0.9601351351351352,0.9601351351351352,1.2997747747747748,2.25990990990991,0.5751445086705202,0.2682945107267285,0.26817321473522715,64.35696945155057,46.589001655819125,ADD,1,16.891223425477634,20.481806986550108
U56,0.3,0.04258870572676662,W,MOM-D,IS,1.3877787807814457e-17,19.71991301538984,-11.522477559183228,-0.01218814840882212,8.18524730779779,9.356420724022808,1.1711734162250185,0.41638461881039435,8.601631926608183,0.0003899636119510394,0.7384155455904334,0.7384155455904334,1.0244145490782262,1.7628300946686597,0.58111927642736,0.24818121239165744,0.24801168733256407,79.4577189197933,46.459413599055495,ADD,1,14.82592494129303,18.989771129396974
U56,0.3,0.04258870572676662,W,MOM-D,OOS,1.1275702593849246e-17,15.24288311513586,-13.295274456249391,-0.011950615174935345,1.9356580437115343,2.054201117366472,0.11854307365493777,0.3117694908194485,2.2474275345309827,0.0004185838840555089,1.1430332922318125,1.1430332922318125,1.5269214960953554,2.669954788327168,0.5718903940886699,0.2848861218070769,0.28480461033619087,53.50517960807598,46.682090014467455,ADD,1,18.59490367938577,21.712598587580253
U56,0.3,0.04258870572676662,D,QUANTILE-D,FULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.2752252252252254,2.2752252252252254,1.0,0.0,0.0,,,DROP,0,38.301066760286986,38.301066760286986
U56,0.3,0.04258870572676662,D,QUANTILE-D,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.7538614848031888,1.7538614848031888,1.0,0.0,0.0,,,DROP,0,34.39384536474871,34.39384536474871
U56,0.3,0.04258870572676662,D,QUANTILE-D,OOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.7053020961775585,2.7053020961775585,1.0,0.0,0.0,,,DROP,0,41.52416307793816,41.52416307793816
U56,0.3,0.04258870572676662,D,MOM-D,FULL,8.239936510889834e-18,12.881984143789385,-14.768718211458815,0.0,-1.8867340676694297,-3.2470221300428426,-1.3602880623734128,0.9970370826462155,-0.8896969850232143,0.0,0.9583333333333334,0.9583333333333334,1.316891891891892,2.2752252252252254,0.5787962779647594,0.2665943886256386,0.2665943886256386,48.320537465920665,55.39770843488224,DROP,-1,38.301066760286986,48.27143758674914
U56,0.3,0.04258870572676662,D,MOM-D,IS,6.938893903907228e-18,14.481425264047388,-13.646992401846981,0.0,0.8344328622004067,0.06824592259531137,-0.7661869396050953,1.017578707451815,1.8520115696522217,0.0,0.7244643746885899,0.7244643746885899,1.029397110114599,1.7538614848031888,0.5869318181818182,0.24034569482999976,0.24034569482999976,60.25248454851801,56.780681723879894,ADD,1,34.39384536474871,44.56963243926686
U56,0.3,0.04258870572676662,D,MOM-D,OOS,8.239936510889834e-18,11.562593133366944,-15.694038268956124,0.0,-4.13144513558918,-6.063339593217387,-1.931894457628207,0.9800921418386375,-3.1513529937505425,0.0,1.1512535963830661,1.1512535963830661,1.5540484997944923,2.7053020961775585,0.5744454573078092,0.28824713356926673,0.28824713356926673,40.11347134728198,54.44646777444811,DROP,-1,41.52416307793816,51.32508449632454
U56,0.2,0.10223652894330977,W,QUANTILE-M,FULL,4.163336342344337e-17,1.1608583590755364,-7.094292271466436,5.496058452403442,-0.4373754599874573,-1.6060536227098243,-1.168678162722367,-0.7047908416674052,-1.1421663016548624,0.3996781969681334,1.4504504504504505,1.9984234234234235,4.001576576576577,5.452027027027027,0.7339612508778453,0.08417678826178755,0.2498776396643959,13.79071811893438,28.391064846756972,DROP,-1,20.309388603998983,13.26148018732493
