panel,kind,seed,nfloor,n_arms,pick_SHARPE,pick_CAGR,disagree,S_OOS_Sharpe,S_OOS_CAGR,C_OOS_Sharpe,C_OOS_CAGR,DN_OOS_Sharpe,DN_OOS_CAGR,dOOS_Sharpe,dOOS_CAGR_pp,freelunch,freelunch_reverse,S_pass4a,S_pass4b,S_fail4b,C_pass4a,C_pass4b,C_fail4b
B136,resample,2002,20,5,FWD20,FWD20,False,0.8886486086380496,0.12062279618867211,0.8886486086380496,0.12062279618867211,0.9666159184398266,0.10390595014671211,0.0,0.0,False,False,False,False,H2;DD,False,False,H2;DD
B136,resample,2003,5,7,EWall,FWD5,True,1.0514245750894968,0.10764631716856332,0.783016543779381,0.14807504584815834,1.0514245750894968,0.10764631716856332,-0.2684080313101158,4.042872867959502,False,False,False,True,,False,False,H2;OOS;DD
B136,resample,2003,10,6,EWall,FWD10,True,1.0514245750894968,0.10764631716856332,0.7928587670072038,0.12331320357974174,1.0514245750894968,0.10764631716856332,-0.258565808082293,1.5666886411178416,False,False,False,True,,False,False,H1;H2;OOS;DD
B136,resample,2003,20,5,EWall,FWD20,True,1.0514245750894968,0.10764631716856332,0.8995644425531545,0.1198867497460554,1.0514245750894968,0.10764631716856332,-0.15186013253634234,1.2240432577492077,False,False,False,True,,False,True,
B136,resample,2004,5,7,FWD5,FWD5,False,0.8357589993811255,0.15825186619832898,0.8357589993811255,0.15825186619832898,0.9945835324658526,0.10464129976154068,0.0,0.0,False,False,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2004,10,6,FWD10,FWD10,False,0.7632744865082887,0.11849368146595851,0.7632744865082887,0.11849368146595851,0.9945835324658526,0.10464129976154068,0.0,0.0,False,False,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2004,20,5,EWall,FWD20,True,0.9945835324658526,0.10464129976154068,0.8673351125111414,0.11729419588680678,0.9945835324658526,0.10464129976154068,-0.12724841995471126,1.26528961252661,False,False,False,True,,False,False,H2;OOS;DD
B136,resample,2005,5,7,FWD5,FWD5,False,0.6732066852831772,0.12147815013708918,0.6732066852831772,0.12147815013708918,1.0410301050761612,0.10458388853593115,0.0,0.0,False,False,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2005,10,6,EWall,FWD10,True,1.0410301050761612,0.10458388853593115,0.7622798205618708,0.11492504905596101,1.0410301050761612,0.10458388853593115,-0.2787502845142904,1.0341160520029868,False,False,False,True,,False,False,H2;OOS;DD
B136,resample,2005,20,5,EWall,FWD20,True,1.0410301050761612,0.10458388853593115,0.876937742395375,0.1145555761765773,1.0410301050761612,0.10458388853593115,-0.1640923626807862,0.9971687640646154,False,False,False,True,,False,False,H2;OOS
B136,resample,2006,5,7,FWD20,FWD10,True,0.8693810026581154,0.11350374661876939,0.825163773505757,0.12617614315129466,1.0267898315116961,0.10503807314104008,-0.04421722915235837,1.2672396532525276,False,False,False,False,H2;OOS,False,False,H2;OOS;DD
B136,resample,2006,10,6,FWD20,FWD10,True,0.8693810026581154,0.11350374661876939,0.825163773505757,0.12617614315129466,1.0267898315116961,0.10503807314104008,-0.04421722915235837,1.2672396532525276,False,False,False,False,H2;OOS,False,False,H2;OOS;DD
B136,resample,2006,20,5,FWD20,FWD20,False,0.8693810026581154,0.11350374661876939,0.8693810026581154,0.11350374661876939,1.0267898315116961,0.10503807314104008,0.0,0.0,False,False,False,False,H2;OOS,False,False,H2;OOS
B136,resample,2007,5,7,EWall,FWD5,True,1.064655614067177,0.11608138420546776,0.8340788559033376,0.1640248770008057,1.064655614067177,0.11608138420546776,-0.23057675816383938,4.794349279533794,False,False,False,True,,False,False,H2;OOS;DD
B136,resample,2007,10,6,EWall,FWD10,True,1.064655614067177,0.11608138420546776,0.8610213203852815,0.14243509059553672,1.064655614067177,0.11608138420546776,-0.20363429368189556,2.6353706390068954,False,False,False,True,,False,False,H2;OOS;DD
B136,resample,2007,20,5,EWall,FWD20,True,1.064655614067177,0.11608138420546776,0.9832337543693717,0.14056273929133978,1.064655614067177,0.11608138420546776,-0.08142185969780535,2.4481355085872014,False,False,False,True,,False,False,DD
B136,resample,2008,5,7,FWD20,FWD5,True,0.8879228038301915,0.11509616487792318,0.6634327003554144,0.1171043872456703,0.9605459215177772,0.09751611000244398,-0.22449010347477716,0.20082223677471145,False,False,False,False,H2;DD,False,False,H2;OOS;DD
B136,resample,2008,10,6,FWD20,FWD10,True,0.8879228038301915,0.11509616487792318,0.7688101364681266,0.11485320022757595,0.9605459215177772,0.09751611000244398,-0.11911266736206494,-0.02429646503472327,False,True,False,False,H2;DD,False,False,H2;OOS;DD
B136,resample,2008,20,5,FWD20,FWD20,False,0.8879228038301915,0.11509616487792318,0.8879228038301915,0.11509616487792318,0.9605459215177772,0.09751611000244398,0.0,0.0,False,False,False,False,H2;DD,False,False,H2;DD
B136,resample,2009,5,7,FWD5,FWD5,False,0.7901822426777828,0.14606422675164232,0.7901822426777828,0.14606422675164232,1.0190262780788657,0.1065081397669263,0.0,0.0,False,False,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2009,10,6,FWD10,FWD10,False,0.7903069955983064,0.12218575415466315,0.7903069955983064,0.12218575415466315,1.0190262780788657,0.1065081397669263,0.0,0.0,False,False,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2009,20,5,FWD20,FWD20,False,0.914051098572467,0.1245352044015795,0.914051098572467,0.1245352044015795,1.0190262780788657,0.1065081397669263,0.0,0.0,False,False,False,False,DD,False,False,DD
B136,resample,2010,5,7,EWall,FWD10,True,1.0521148899305082,0.10996327315207255,0.8094404286827093,0.125601342638195,1.0521148899305082,0.10996327315207255,-0.2426744612477989,1.5638069486122452,False,False,False,True,,False,False,H2;OOS;DD
B136,resample,2010,10,6,EWall,FWD10,True,1.0521148899305082,0.10996327315207255,0.8094404286827093,0.125601342638195,1.0521148899305082,0.10996327315207255,-0.2426744612477989,1.5638069486122452,False,False,False,True,,False,False,H2;OOS;DD
B136,resample,2010,20,5,EWall,FWD20,True,1.0521148899305082,0.10996327315207255,0.8896663000861634,0.11864992888794812,1.0521148899305082,0.10996327315207255,-0.16244858984434474,0.868665573587557,False,False,False,True,,False,False,H2;DD
B136,resample,2011,5,7,FWD5,FWD5,False,0.7312933869972227,0.13399349807203143,0.7312933869972227,0.13399349807203143,1.02849426152866,0.10728346832708002,0.0,0.0,False,False,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2011,10,6,FWD30,FWD10,True,0.9776803147790952,0.12172554969408944,0.7990379277281459,0.12418913362670447,1.02849426152866,0.10728346832708002,-0.17864238705094937,0.24635839326150322,False,False,False,True,,False,False,H2;OOS;DD
B136,resample,2011,20,5,FWD30,FWD20,True,0.9776803147790952,0.12172554969408944,0.9081041501918964,0.1217589489504558,1.02849426152866,0.10728346832708002,-0.06957616458719884,0.0033399256366362096,False,False,False,True,,False,False,H2
B136,resample,2012,5,7,EWall,FWD5,True,1.0381596273937428,0.10758728782668547,0.6907688387953175,0.12514201645487155,1.0381596273937428,0.10758728782668547,-0.3473907885984253,1.7554728628186078,False,False,False,False,CAGR,False,False,H1;H2;OOS;DD
B136,resample,2012,10,6,EWall,FWD10,True,1.0381596273937428,0.10758728782668547,0.8338827282855354,0.13015855663829634,1.0381596273937428,0.10758728782668547,-0.20427689910820734,2.2571268811610867,False,False,False,False,CAGR,False,False,H1;H2;OOS;DD
B136,resample,2012,20,5,EWall,FWD20,True,1.0381596273937428,0.10758728782668547,0.9703006834646076,0.1299884152046915,1.0381596273937428,0.10758728782668547,-0.06785894392913516,2.2401127378006036,False,False,False,False,CAGR,False,False,DD
B136,resample,2013,5,7,EWall,FWD5,True,1.0547490673811801,0.10685780580233395,0.7955254148597795,0.14706219189618785,1.0547490673811801,0.10685780580233395,-0.25922365252140067,4.0204386093853905,False,False,False,True,,False,False,H2;OOS;DD
B136,resample,2013,10,6,EWall,FWD10,True,1.0547490673811801,0.10685780580233395,0.7844826038125422,0.11829885956792419,1.0547490673811801,0.10685780580233395,-0.2702664635686379,1.1441053765590237,False,False,False,True,,False,False,H2;OOS
B136,resample,2013,20,5,EWall,FWD20,True,1.0547490673811801,0.10685780580233395,0.8621921845031667,0.1122712623364499,1.0547490673811801,0.10685780580233395,-0.19255688287801342,0.5413456534115957,False,False,False,True,,False,False,H2;OOS
B136,resample,2014,5,7,EWall,FWD5,True,1.033252907494734,0.10943405639413606,0.7968127872287127,0.15175161551089422,1.033252907494734,0.10943405639413606,-0.23644012026602135,4.231755911675816,False,False,False,True,,False,False,H2;OOS;DD
B136,resample,2014,10,6,EWall,FWD10,True,1.033252907494734,0.10943405639413606,0.818110149574482,0.1299484495073866,1.033252907494734,0.10943405639413606,-0.21514275792025206,2.051439311325054,False,False,False,True,,False,False,H2;OOS;DD
B136,resample,2014,20,5,EWall,FWD20,True,1.033252907494734,0.10943405639413606,0.9164406861611331,0.1258592386009949,1.033252907494734,0.10943405639413606,-0.11681222133360103,1.6425182206858846,False,False,False,True,,False,False,DD
B136,resample,2015,5,7,EWall,FWD5,True,0.9999340097540195,0.10102224820707106,0.7036308834726641,0.13158849813333884,0.9999340097540195,0.10102224820707106,-0.29630312628135536,3.0566249926267774,False,False,False,False,CAGR,False,False,H2;OOS;DD
B136,resample,2015,10,6,EWall,FWD10,True,0.9999340097540195,0.10102224820707106,0.7709710327743503,0.11915946300597091,0.9999340097540195,0.10102224820707106,-0.22896297697966916,1.8137214798899848,False,False,False,False,CAGR,False,False,H2;OOS;DD
B136,resample,2015,20,5,EWall,FWD20,True,0.9999340097540195,0.10102224820707106,0.8435193981250652,0.11068481468883351,0.9999340097540195,0.10102224820707106,-0.15641461162895431,0.9662566481762447,False,False,False,False,CAGR,False,False,H2;OOS
B136,resample,2016,5,7,FWD20,FWD5,True,0.9094372427938046,0.12169567742030041,0.717718914448888,0.12733444773575653,1.0205907908502838,0.10927089232133369,-0.19171832834491653,0.5638770315456121,False,False,False,False,H2,False,False,H2;OOS;DD
B136,resample,2016,10,6,FWD20,FWD10,True,0.9094372427938046,0.12169567742030041,0.7711408410712491,0.1177596113382764,1.0205907908502838,0.10927089232133369,-0.13829640172255542,-0.39360660820240145,False,True,False,False,H2,False,False,H2;OOS;DD
B136,resample,2016,20,5,FWD20,FWD20,False,0.9094372427938046,0.12169567742030041,0.9094372427938046,0.12169567742030041,1.0205907908502838,0.10927089232133369,0.0,0.0,False,False,False,False,H2,False,False,H2
B136,resample,2017,5,7,EWall,FWD5,True,0.9716259719571613,0.10122974690438791,0.710377686393128,0.1292608968610296,0.9716259719571613,0.10122974690438791,-0.26124828556403323,2.8031149956641688,False,False,False,False,CAGR,False,False,H1;H2;OOS;DD
B136,resample,2017,10,6,EWall,FWD10,True,0.9716259719571613,0.10122974690438791,0.7808331617943333,0.12127980907460256,0.9716259719571613,0.10122974690438791,-0.190792810162828,2.0050062170214655,False,False,False,False,CAGR,False,False,H2;OOS;DD
B136,resample,2017,20,5,EWall,FWD20,True,0.9716259719571613,0.10122974690438791,0.8526834853625256,0.113962990027211,0.9716259719571613,0.10122974690438791,-0.11894248659463569,1.273324312282309,False,False,False,False,CAGR,False,False,H2;OOS;DD
B136,resample,2018,5,7,FWD20,FWD5,True,0.9585210127551587,0.1342207585781896,0.9202724362157823,0.1870822930798366,1.0472028487298746,0.1091616112070859,-0.03824857653937641,5.286153450164699,False,False,False,False,DD,False,False,DD
B136,resample,2018,10,6,FWD20,FWD10,True,0.9585210127551587,0.1342207585781896,0.8804477310060285,0.1464489510954785,1.0472028487298746,0.1091616112070859,-0.0780732817491302,1.2228192517288905,False,False,False,False,DD,False,False,H2;OOS;DD
B136,resample,2018,20,5,FWD20,FWD20,False,0.9585210127551587,0.1342207585781896,0.9585210127551587,0.1342207585781896,1.0472028487298746,0.1091616112070859,0.0,0.0,False,False,False,False,DD,False,False,DD
B136,resample,2019,5,7,EWall,FWD5,True,1.024992482799277,0.10826675405656894,0.9305860270915789,0.18064196240861952,1.024992482799277,0.10826675405656894,-0.09440645570769801,7.237520835205058,False,False,False,True,,False,False,DD
B136,resample,2019,10,6,EWall,FWD10,True,1.024992482799277,0.10826675405656894,0.8479678096075259,0.1350449786832637,1.024992482799277,0.10826675405656894,-0.17702467319175097,2.677822462669477,False,False,False,True,,False,False,H2;OOS;DD
B136,resample,2019,20,5,EWall,FWD20,True,1.024992482799277,0.10826675405656894,0.9398926419221483,0.12878831972955918,1.024992482799277,0.10826675405656894,-0.08509984087712863,2.052156567299024,False,False,False,True,,False,False,DD
B136,resample,2020,5,7,EWall,FWD5,True,0.9947605232543643,0.09951655148689253,0.9097203667573295,0.17444852002159705,0.9947605232543643,0.09951655148689253,-0.08504015649703478,7.493196853470452,False,False,False,False,CAGR,False,False,DD
B136,resample,2020,10,6,EWall,FWD10,True,0.9947605232543643,0.09951655148689253,0.7508044325280026,0.11271825853783213,0.9947605232543643,0.09951655148689253,-0.2439560907263617,1.3201707050939593,False,False,False,False,CAGR,False,False,H2;OOS;DD
B136,resample,2020,20,5,EWall,FWD20,True,0.9947605232543643,0.09951655148689253,0.8424516964089159,0.10917132124784179,0.9947605232543643,0.09951655148689253,-0.15230882684544833,0.9654769760949256,False,False,False,False,CAGR,False,False,H2;OOS;DD
B136,resample,2021,5,7,EWall,FWD5,True,1.0259115884108212,0.10732339417131787,0.6207545167930364,0.10399832063135706,1.0259115884108212,0.10732339417131787,-0.4051570716177848,-0.332507353996081,False,True,False,False,CAGR,False,False,H1;H2;OOS;DD
B136,resample,2021,10,6,EWall,FWD10,True,1.0259115884108212,0.10732339417131787,0.6815194851127123,0.0996523678726744,1.0259115884108212,0.10732339417131787,-0.3443921032981089,-0.7671026298643469,False,True,False,False,CAGR,False,False,H1;H2;OOS;DD
B136,resample,2021,20,5,EWall,FWD20,True,1.0259115884108212,0.10732339417131787,0.8548368405211648,0.11091468652209024,1.0259115884108212,0.10732339417131787,-0.17107474788965638,0.35912923507723793,False,False,False,False,CAGR,False,False,H2;OOS;DD
B136,resample,2022,5,7,EWall,FWD10,True,0.9312151593865583,0.09562617524635808,0.7329850341538454,0.10985864032307213,0.9312151593865583,0.09562617524635808,-0.19823012523271288,1.4232465076714051,False,False,False,False,H2;CAGR,False,False,H2;OOS;DD
B136,resample,2022,10,6,EWall,FWD10,True,0.9312151593865583,0.09562617524635808,0.7329850341538454,0.10985864032307213,0.9312151593865583,0.09562617524635808,-0.19823012523271288,1.4232465076714051,False,False,False,False,H2;CAGR,False,False,H2;OOS;DD
B136,resample,2022,20,5,EWall,FWD20,True,0.9312151593865583,0.09562617524635808,0.7989592004836541,0.10295681821137115,0.9312151593865583,0.09562617524635808,-0.1322559589029042,0.7330642965013068,False,False,False,False,H2;CAGR,False,False,H2;OOS;DD
B136,resample,2023,5,7,FWD10,FWD5,True,0.8343920039484715,0.13453501966755343,0.7653369707006719,0.14607303827031082,1.013745618555035,0.10719710787328496,-0.0690550332477996,1.1538018602757383,False,False,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2023,10,6,FWD10,FWD10,False,0.8343920039484715,0.13453501966755343,0.8343920039484715,0.13453501966755343,1.013745618555035,0.10719710787328496,0.0,0.0,False,False,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2023,20,5,EWall,FWD20,True,1.013745618555035,0.10719710787328496,0.9181299200319537,0.12544869935250724,1.013745618555035,0.10719710787328496,-0.09561569852308138,1.8251591479222284,False,False,False,True,,False,False,H2;DD
B136,resample,2024,5,7,FWD20,FWD10,True,0.7898026786680521,0.10057591815886502,0.6730302923971405,0.0973610060129364,0.9368715903694684,0.09653090361293626,-0.11677238627091158,-0.3214912145928617,False,True,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2024,10,6,FWD20,FWD10,True,0.7898026786680521,0.10057591815886502,0.6730302923971405,0.0973610060129364,0.9368715903694684,0.09653090361293626,-0.11677238627091158,-0.3214912145928617,False,True,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2024,20,5,FWD20,FWD20,False,0.7898026786680521,0.10057591815886502,0.7898026786680521,0.10057591815886502,0.9368715903694684,0.09653090361293626,0.0,0.0,False,False,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2025,5,7,FWD30,FWD5,True,0.9708010726885506,0.11933663566568331,0.7065897772532259,0.1270251903282562,1.0121524024178277,0.10459120854370596,-0.26421129543532473,0.76885546625729,False,False,False,True,,False,False,H2;OOS;DD
B136,resample,2025,10,6,FWD30,FWD10,True,0.9708010726885506,0.11933663566568331,0.7315034647102268,0.10954893144389466,1.0121524024178277,0.10459120854370596,-0.2392976079783239,-0.9787704221788651,False,True,False,True,,False,False,H2;OOS;DD
B136,resample,2025,20,5,FWD30,FWD20,True,0.9708010726885506,0.11933663566568331,0.8858681499376635,0.11727398307214942,1.0121524024178277,0.10459120854370596,-0.08493292275088715,-0.20626525935338869,False,True,False,True,,False,False,H2
B136,resample,2026,5,7,FWD10,FWD5,True,0.7853531506810956,0.12075743178675014,0.8094793331396952,0.15265974992040743,0.9781991343731343,0.10302921395131737,0.024126182458599654,3.1902318133657293,True,False,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2026,10,6,FWD10,FWD10,False,0.7853531506810956,0.12075743178675014,0.7853531506810956,0.12075743178675014,0.9781991343731343,0.10302921395131737,0.0,0.0,False,False,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2026,20,5,FWD20,FWD20,False,0.8913792595026058,0.12011913602025359,0.8913792595026058,0.12011913602025359,0.9781991343731343,0.10302921395131737,0.0,0.0,False,False,False,False,H2;DD,False,False,H2;DD
B136,resample,2027,5,7,FWD5,FWD5,False,0.8615161370359409,0.16607556069979723,0.8615161370359409,0.16607556069979723,1.0054661353955712,0.10509777283212296,0.0,0.0,False,False,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2027,10,6,FWD20,FWD10,True,0.8965965855354457,0.1223815182325323,0.8319878015430466,0.13242448473171042,1.0054661353955712,0.10509777283212296,-0.06460878399239911,1.004296649917813,False,False,False,False,H2;DD,False,False,H2;OOS;DD
B136,resample,2027,20,5,FWD20,FWD20,False,0.8965965855354457,0.1223815182325323,0.8965965855354457,0.1223815182325323,1.0054661353955712,0.10509777283212296,0.0,0.0,False,False,False,False,H2;DD,False,False,H2;DD
B136,resample,2028,5,7,FWD10,FWD5,True,0.8538158772303389,0.13907431917568247,0.7287462570545661,0.1368948527577576,0.9786465155555056,0.10342033277906437,-0.12506962017577283,-0.21794664179248802,False,True,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2028,10,6,FWD10,FWD10,False,0.8538158772303389,0.13907431917568247,0.8538158772303389,0.13907431917568247,0.9786465155555056,0.10342033277906437,0.0,0.0,False,False,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2028,20,5,FWD30,FWD20,True,0.9695738198618803,0.12335071148689081,0.8977463790163329,0.12419846944732793,0.9786465155555056,0.10342033277906437,-0.07182744084554737,0.08477579604371233,False,False,False,False,DD,False,False,H2;DD
B136,resample,2029,5,7,EWall,FWD5,True,1.0405110317826676,0.10517707423215272,0.6528168694324146,0.11171885176193608,1.0405110317826676,0.10517707423215272,-0.387694162350253,0.6541777529783355,False,False,False,True,,False,False,H2;OOS;DD
B136,resample,2029,10,6,EWall,FWD10,True,1.0405110317826676,0.10517707423215272,0.791031109965754,0.11788823121440672,1.0405110317826676,0.10517707423215272,-0.24947992181691359,1.2711156982254002,False,False,False,True,,False,False,H2;OOS;DD
B136,resample,2029,20,5,EWall,FWD20,True,1.0405110317826676,0.10517707423215272,0.8990190585940838,0.11685090075966253,1.0405110317826676,0.10517707423215272,-0.14149197318858375,1.1673826527509812,False,False,False,True,,False,False,H2
B136,resample,2030,5,7,FWD10,FWD5,True,0.8249976692164768,0.1260989204021672,0.7230810656236333,0.13090992750397912,1.0015358936490133,0.10124114076671131,-0.10191660359284349,0.4811007101811926,False,False,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2030,10,6,FWD10,FWD10,False,0.8249976692164768,0.1260989204021672,0.8249976692164768,0.1260989204021672,1.0015358936490133,0.10124114076671131,0.0,0.0,False,False,False,False,H2;OOS;DD,False,False,H2;OOS;DD
B136,resample,2030,20,5,FWD20,FWD20,False,0.8844917099978515,0.1138200596190615,0.8844917099978515,0.1138200596190615,1.0015358936490133,0.10124114076671131,0.0,0.0,False,False,False,False,H2,False,False,H2
B136,resample,2031,5,7,EWall,FWD5,True,1.0106805324928425,0.10160394084983193,0.6425826747138661,0.10982649184914495,1.0106805324928425,0.10160394084983193,-0.3680978577789764,0.8222550999313016,False,False,False,False,CAGR,False,False,H1;H2;OOS;DD
B136,resample,2031,10,6,EWall,FWD20,True,1.0106805324928425,0.10160394084983193,0.8859477205076471,0.11314105220067683,1.0106805324928425,0.10160394084983193,-0.12473281198519537,1.1537111350844897,False,False,False,False,CAGR,False,False,H2
B136,resample,2031,20,5,EWall,FWD20,True,1.0106805324928425,0.10160394084983193,0.8859477205076471,0.11314105220067683,1.0106805324928425,0.10160394084983193,-0.12473281198519537,1.1537111350844897,False,False,False,False,CAGR,False,False,H2
B136,resample,2032,5,7,EWall,FWD5,True,1.042179438644851,0.10822595798230394,0.7481172544312685,0.1415036349354386,1.042179438644851,0.10822595798230394,-0.29406218421358254,3.327767695313466,False,False,False,False,CAGR,False,False,H1;H2;OOS;DD
B136,resample,2032,10,6,EWall,FWD10,True,1.042179438644851,0.10822595798230394,0.7867253616727764,0.1230825564309328,1.042179438644851,0.10822595798230394,-0.2554540769720747,1.4856598448628855,False,False,False,False,CAGR,False,False,H2;OOS;DD
B136,resample,2032,20,5,EWall,FWD20,True,1.042179438644851,0.10822595798230394,0.9127213835585722,0.12396265159231201,1.042179438644851,0.10822595798230394,-0.12945805508627883,1.5736693610008068,False,False,False,False,CAGR,False,False,H2;DD
B136,resample,2033,5,7,EWall,FWD5,True,1.040791918343881,0.10765380804239766,0.7498353377592096,0.13712433044349126,1.040791918343881,0.10765380804239766,-0.29095658058467133,2.94705224010936,False,False,False,True,,False,False,H2;OOS;DD
B136,resample,2033,10,6,EWall,FWD10,True,1.040791918343881,0.10765380804239766,0.8534143494288782,0.13008846935225749,1.040791918343881,0.10765380804239766,-0.1873775689150028,2.2434661309859827,False,False,False,True,,False,False,H2;OOS
B136,resample,2033,20,5,EWall,FWD20,True,1.040791918343881,0.10765380804239766,0.912444093510463,0.11882591164868672,1.040791918343881,0.10765380804239766,-0.128347824833418,1.1172103606289063,False,False,False,True,,False,True,
B136,resample,2034,5,7,EWall,FWD5,True,1.026083390966717,0.1044264596200577,0.8679570474701171,0.16297540578546776,1.026083390966717,0.1044264596200577,-0.15812634349659993,5.8548946165410065,False,False,False,False,CAGR,False,False,H2;OOS;DD
B136,resample,2034,10,6,EWall,FWD10,True,1.026083390966717,0.1044264596200577,0.8812237157065811,0.13532021251778747,1.026083390966717,0.1044264596200577,-0.144859675260136,3.0893752897729776,False,False,False,False,CAGR,False,False,H2;OOS
