variant,panel,bps,selector,pick,pick_family,IS_score,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_EWALL_Sharpe,OOS_RULESV2_Sharpe,OOS_RULESV2_CAGR,OOS_RULESV2_MaxDD,OOS_SPY_Sharpe,OOS_SPY_CAGR,OOS_SPY_MaxDD,beats_EWALL_OOS,beats_SPY_OOS,beats_RULESV2_OOS,OOS_4b
NATIVE,U56,10,IS_raw_Sharpe,TOP10,RANKED,1.1548024674054942,0.17004283146944021,1.019948016770655,-0.2327533872409353,1.1357455808833303,1.2850843578542137,0.09534814673350733,-0.12054946142590728,0.8820107009842559,0.15450723909089614,-0.33717235283398284,False,True,False,False
NATIVE,U56,10,IS_excess_over_EWALL,TOP10,RANKED,0.20343905342631863,0.17004283146944021,1.019948016770655,-0.2327533872409353,1.1357455808833303,1.2850843578542137,0.09534814673350733,-0.12054946142590728,0.8820107009842559,0.15450723909089614,-0.33717235283398284,False,True,False,False
NATIVE,U56,25,IS_raw_Sharpe,TOP10,RANKED,1.0073332974118951,0.14751415036363213,0.9041871155719379,-0.2339280493878343,1.1250492297360621,1.248255509396771,0.09241429312156435,-0.12092634875468711,0.8820107009842559,0.15450723909089614,-0.33717235283398284,False,True,False,False
NATIVE,U56,25,IS_excess_over_EWALL,TOP10,RANKED,0.06732531439605627,0.14751415036363213,0.9041871155719379,-0.2339280493878343,1.1250492297360621,1.248255509396771,0.09241429312156435,-0.12092634875468711,0.8820107009842559,0.15450723909089614,-0.33717235283398284,False,True,False,False
NATIVE,B136,10,IS_raw_Sharpe,TOP10,RANKED,1.182077336857148,0.1587094232798134,0.8388482459891482,-0.26014890056084916,1.1022031339130582,1.1185082795688428,0.07983337481604313,-0.12240793860207999,0.8820107009842559,0.15450723909089614,-0.33717235283398284,False,False,False,False
NATIVE,B136,10,IS_excess_over_EWALL,TOP10,RANKED,0.1157816106280396,0.1587094232798134,0.8388482459891482,-0.26014890056084916,1.1022031339130582,1.1185082795688428,0.07983337481604313,-0.12240793860207999,0.8820107009842559,0.15450723909089614,-0.33717235283398284,False,False,False,False
NATIVE,B136,25,IS_raw_Sharpe,TOP10,RANKED,1.0215741284038642,0.1311684132852129,0.7182981884053956,-0.26302619403159266,1.0913501695849344,1.0740236940215926,0.07643420182382155,-0.12284879701089024,0.8820107009842559,0.15450723909089614,-0.33717235283398284,False,False,False,False
NATIVE,B136,25,IS_excess_over_EWALL,TOP10,RANKED,-0.034080081142428886,0.1311684132852129,0.7182981884053956,-0.26302619403159266,1.0913501695849344,1.0740236940215926,0.07643420182382155,-0.12284879701089024,0.8820107009842559,0.15450723909089614,-0.33717235283398284,False,False,False,False
NATIVE,SMALL439,10,IS_raw_Sharpe,TOP20V,RANKED,0.786546461461446,0.03425325334482077,0.31320587009178513,-0.3332927413062112,0.6366624355474824,0.566486371496214,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,False,False,False,False
NATIVE,SMALL439,10,IS_excess_over_EWALL,TOP20V,RANKED,0.012816572711713325,0.03425325334482077,0.31320587009178513,-0.3332927413062112,0.6366624355474824,0.566486371496214,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,False,False,False,False
