panel,gross,device,strength,turnover_yr,mean_names_in,mean_risk_gross,mean_gross,mean_sweep_w,max_name_w,max_row_sum,acting_reb,sched_reb,lev_events
U56,0.75,NONE,-1.0,3.506382942083227,37.55662921348315,0.6560925471605975,1.0,0.34390745283940255,0.027381432403730484,1.0000000000000009,978,978,0
U56,0.75,DRIFT,0.001,3.2948757912213242,37.55662921348315,0.6577848202167136,1.0,0.3422151797832864,0.028061866356824946,1.0000000000000007,978,978,0
U56,0.75,DRIFT,0.0025,3.1626124633554404,37.55662921348315,0.6643369348454354,1.0,0.33566306515456457,0.02960098025889157,1.0000000000000009,978,978,0
U56,0.75,DRIFT,0.005,3.074486397138032,37.55662921348315,0.6780155724150979,1.0,0.3219844275849021,0.03346086649625396,1.0000000000000007,978,978,0
U56,0.75,DRIFT,0.01,3.10857062396033,37.5685393258427,0.7259880311241059,1.0,0.27401196887589413,0.034784484973951674,1.0000000000000007,978,978,0
U56,0.75,DRIFT,0.0175,1.8483729757099783,43.42696629213483,0.7232768334838922,1.0,0.27672316651610784,0.04120603582169327,1.0000000000000009,978,978,0
U56,0.75,PARTIAL,0.75,3.0213673075898226,46.10786516853933,0.6560313561539324,1.0,0.3439686438460676,0.027651508395094133,1.0000000000000007,978,978,0
U56,0.75,PARTIAL,0.5,2.5611815912325238,49.54943820224719,0.655923405398444,1.0,0.3440765946015561,0.028164845183784988,1.0000000000000009,978,978,0
U56,0.75,PARTIAL,0.35,2.2192427358843876,51.10651685393258,0.6558040747714661,1.0,0.344195925228534,0.0282779582910091,1.0000000000000007,978,978,0
U56,0.75,PARTIAL,0.2,1.739920253122159,51.78696629213483,0.6555321525895443,1.0,0.3444678474104557,0.031899371841471444,1.0000000000000009,978,978,0
U56,0.75,HOLD,2.0,3.5334145848268474,37.70629213483146,0.6595774399357868,1.0,0.34042256006421306,0.028037927858616956,1.0000000000000009,978,978,0
U56,0.75,HOLD,4.0,3.487649999601933,37.98314606741573,0.6659892012550336,1.0,0.3340107987449665,0.03025542178537189,1.0000000000000009,978,978,0
U56,0.75,HOLD,8.0,3.3232474175227598,38.54921348314607,0.679820815902086,1.0,0.32017918409791396,0.03409762683113557,1.0000000000000009,978,978,0
U56,0.75,HOLD,13.0,3.1825261856446843,39.277977528089885,0.6984205298182713,1.0,0.30157947018172865,0.04472917289266711,1.000000000000001,978,978,0
U56,0.75,ROTA,2.0,2.9815546706771854,37.59280898876405,0.6568463654022301,1.0,0.3431536345977699,0.03138711185440291,1.000000000000001,489,978,0
U56,0.75,ROTA,3.0,2.661620933767559,37.52966292134831,0.656239672706534,1.0,0.34376032729346573,0.03397085817091832,1.000000000000001,326,978,0
U56,0.75,ROTA,4.0,2.511470547327272,37.542247191011235,0.6574445495617703,1.0,0.34255545043822955,0.03447355985975778,1.0000000000000018,245,978,0
U56,0.75,ROTA,6.0,1.9804396489188825,37.6276404494382,0.6588949481349557,1.0,0.34110505186504414,0.03596132017204966,1.000000000000001,163,978,0
U56,0.75,ROTA,13.0,1.4639135583608773,37.22921348314607,0.6558475172817291,1.0,0.3441524827182707,0.050173597156579826,1.0000000000000022,76,978,0
U56,0.75,WIDTH,32.0,5.2020144185278125,29.22359550561798,0.5848047078657667,1.0,0.4151952921342332,0.02916817406599536,1.0000000000000007,978,978,0
U56,0.75,WIDTH,16.0,4.5388223689161125,15.589438202247191,0.31219222510183425,1.0,0.6878077748981657,0.02923414433056181,1.0000000000000009,978,978,0
U56,0.75,WIDTH,8.0,2.8090531861218633,7.968089887640449,0.1596967855783215,1.0,0.8403032144216783,0.029312351083160583,1.0000000000000009,978,978,0
U56,0.75,WIDTH,4.0,1.693139868659229,4.0,0.08025131529683148,1.0,0.9197486847031685,0.029318471279976627,1.0000000000000007,978,978,0
U56,0.75,BANDW,0.05,2.8443834270236428,37.11191011235955,0.6613059831709036,1.0,0.33869401682909633,0.02670598140993539,1.0000000000000009,978,978,0
U56,0.75,BANDW,0.08,2.1952685644616707,36.62696629213483,0.6588569354828203,1.0,0.3411430645171796,0.02622160971061636,1.0000000000000009,978,978,0
U56,0.75,BANDW,0.12,1.744544387648833,36.71730337078652,0.6624544281528416,1.0,0.3375455718471583,0.027706002385094332,1.0000000000000009,978,978,0
U56,0.75,AGE,5.0,3.43128075344462,36.756629213483144,0.648118463408452,1.0,0.35188153659154797,0.028782818530233217,1.0000000000000009,978,978,0
U56,0.75,AGE,10.0,3.2874388842605633,35.84539325842697,0.6386889777202149,1.0,0.361311022279785,0.028782818530233217,1.0000000000000009,978,978,0
U56,0.75,AGE,21.0,3.0150829286562084,34.01483146067416,0.618246601622069,1.0,0.3817533983779308,0.029153613368201926,1.0000000000000009,978,978,0
U56,0.75,AGE,42.0,2.764566171849129,30.99303370786517,0.5810389801709526,1.0,0.4189610198290475,0.028012799746667472,1.0000000000000009,978,978,0
U56,0.75,WHIP,12.0,3.5047457279584027,37.52584269662921,0.6558752034180036,1.0,0.34412479658199635,0.027381432403730484,1.0000000000000009,978,978,0
U56,0.75,WHIP,8.0,3.4570384983475217,37.20134831460674,0.654144900726792,1.0,0.34585509927320807,0.02811170682462041,1.0000000000000009,978,978,0
U56,0.75,WHIP,6.0,3.3618358594163222,36.29146067415731,0.6488513151960257,1.0,0.3511486848039742,0.02811170682462041,1.0000000000000009,978,978,0
U56,0.75,WHIP,4.0,3.0942395653269803,32.01932584269663,0.6066423440186757,1.0,0.39335765598132433,0.02922229583611043,1.0000000000000007,978,978,0
U56,0.75,SCALE,0.85,3.021377833873434,37.55662921348315,0.5577611194215156,1.0,0.4422388805784843,0.023321976572914127,1.0000000000000009,978,978,0
U56,0.75,SCALE,0.7,2.5238875591254986,37.55662921348315,0.4594019183765836,1.0,0.5405980816234163,0.01924582636127745,1.0000000000000009,978,978,0
U56,0.75,SCALE,0.55,2.0123002566763164,37.55662921348315,0.36101408857298944,1.0,0.6389859114270104,0.015152878573975886,1.0000000000000009,978,978,0
U56,0.75,SCALE,0.4,1.4857719131371512,37.55662921348315,0.26259677647386087,1.0,0.7374032235261392,0.011043029163889004,1.0000000000000009,978,978,0
U56,1.0,NONE,-1.0,3.9918738682526254,37.55662921348315,0.7500522904110477,1.0,0.24994770958895224,0.02918030310500747,1.0000000000000009,978,978,9
U56,1.0,DRIFT,0.001,3.664818387038129,37.55662921348315,0.749771873477583,1.0,0.2502281265224169,0.028740639323029248,1.0000000000000007,978,978,4
U56,1.0,DRIFT,0.0025,3.461962690518147,37.55662921348315,0.75337015494325,1.0,0.24662984505674998,0.028765567953901394,1.0000000000000007,978,978,8
U56,1.0,DRIFT,0.005,3.3923255528543166,37.55662921348315,0.7643444690725949,1.0,0.23565553092740507,0.033365532057232944,1.0000000000000009,978,978,15
U56,1.0,DRIFT,0.01,3.3608238434441047,37.55662921348315,0.7777523197253857,1.0,0.2222476802746142,0.03601416035992887,1.0000000000000009,978,978,25
U56,1.0,DRIFT,0.0175,2.612067282516193,42.84404494382022,0.7901358085533069,1.0,0.2098641914466931,0.04741825119008348,1.0000000000000007,978,978,4
U56,1.0,PARTIAL,0.75,3.4868743920242173,46.19573033707865,0.7499192703008105,1.0,0.25008072969918954,0.029092930057818336,1.0000000000000009,978,978,0
U56,1.0,PARTIAL,0.5,2.9835137233413693,49.57775280898876,0.7496529760803483,1.0,0.25034702391965163,0.02970891638638474,1.0000000000000009,978,978,0
U56,1.0,PARTIAL,0.35,2.60757075876027,51.1161797752809,0.7493365099435754,1.0,0.2506634900564247,0.03199469683613019,1.0000000000000009,978,978,0
U56,1.0,PARTIAL,0.2,2.075047555456861,51.78921348314607,0.7486142828690855,1.0,0.2513857171309145,0.03615310088079825,1.0000000000000009,978,978,0
U56,1.0,HOLD,2.0,3.945396905922853,37.70629213483146,0.7534408888866111,1.0,0.2465591111133889,0.02984023215528718,1.0000000000000007,978,978,10
U56,1.0,HOLD,4.0,3.8206995426465182,37.98314606741573,0.7595970011818727,1.0,0.2404029988181273,0.03200631248573506,1.0000000000000007,978,978,13
U56,1.0,HOLD,8.0,3.5610374523577764,38.54921348314607,0.7725552702614173,1.0,0.22744472973858249,0.03443831994024235,1.0000000000000009,978,978,27
U56,1.0,HOLD,13.0,3.36679289028259,39.277977528089885,0.7894161957802891,1.0,0.21058380421971085,0.04467522746518077,1.0000000000000009,978,978,50
U56,1.0,ROTA,2.0,3.420316210527467,37.59280898876405,0.7508615933274561,1.0,0.24913840667254375,0.03343235438215691,1.000000000000001,489,978,4
U56,1.0,ROTA,3.0,3.0635869953446466,37.52966292134831,0.7498673061489184,1.0,0.25013269385108156,0.03617451267819207,1.000000000000001,326,978,3
U56,1.0,ROTA,4.0,2.8998120402002363,37.542247191011235,0.7502056325200743,1.0,0.24979436747992562,0.036705393285269484,1.0000000000000018,245,978,2
U56,1.0,ROTA,6.0,2.324464556587217,37.6276404494382,0.7519610050431871,1.0,0.24803899495681273,0.04013915647209545,1.000000000000001,163,978,0
U56,1.0,ROTA,13.0,1.7282148654205567,37.22921348314607,0.7470644663254455,1.0,0.2529355336745544,0.05574157258796411,1.0000000000000022,76,978,0
U56,1.0,WIDTH,32.0,5.2020144185278125,29.22359550561798,0.5848047078657667,1.0,0.4151952921342332,0.02916817406599536,1.0000000000000007,978,978,0
U56,1.0,WIDTH,16.0,4.5388223689161125,15.589438202247191,0.31219222510183425,1.0,0.6878077748981657,0.02923414433056181,1.0000000000000009,978,978,0
U56,1.0,WIDTH,8.0,2.8090531861218633,7.968089887640449,0.1596967855783215,1.0,0.8403032144216783,0.029312351083160583,1.0000000000000009,978,978,0
U56,1.0,WIDTH,4.0,1.693139868659229,4.0,0.08025131529683148,1.0,0.9197486847031685,0.029318471279976627,1.0000000000000007,978,978,0
U56,1.0,BANDW,0.05,3.176537428795753,37.11191011235955,0.742034093985906,1.0,0.25796590601409386,0.02916061851860947,1.0000000000000007,978,978,37
U56,1.0,BANDW,0.08,2.4300351502889357,36.62696629213483,0.7326353397956632,1.0,0.2673646602043368,0.029171545710578322,1.0000000000000007,978,978,9
U56,1.0,BANDW,0.12,1.9108345684185162,36.71730337078652,0.7345977374785015,1.0,0.26540226252149846,0.029206453578889742,1.0000000000000007,978,978,3
U56,1.0,AGE,5.0,3.9009887112297785,36.756629213483144,0.7344509463434984,1.0,0.26554905365650144,0.029160752587123567,1.0000000000000007,978,978,9
U56,1.0,AGE,10.0,3.6909932582406864,35.84539325842697,0.7165954778430509,1.0,0.2834045221569491,0.029160752587123567,1.0000000000000007,978,978,6
U56,1.0,AGE,21.0,3.3378242227957045,34.01483146067416,0.6804111255600674,1.0,0.31958887443993245,0.029153613368201926,1.0000000000000009,978,978,1
U56,1.0,AGE,42.0,2.9717837034739985,30.99303370786517,0.6201088525802272,1.0,0.37989114741977265,0.028380485378877923,1.0000000000000007,978,978,0
