corpus,w,depth,days,no_thr_days,on_share,mean_gross,CAGR,Sharpe,MaxDD,twin_CAGR,twin_Sharpe,twin_MaxDD,d_Sharpe,d_CAGR,d_MaxDD,works,sharpe_leg,dd_leg,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,p4b,p4a,fail4b
EX2022,126,0.25,4192,0,0.17891221374045801,0.9552719465648855,0.14814180992596415,1.1495545070566484,-0.18521030982434616,0.15220146127857515,1.1436457268864675,-0.2214275278388721,0.005908780170180927,-0.004059651352610993,0.03621721801452593,True,True,True,0.973902510037744,-0.148708137509593,0.16757841081496894,1.3245737227182066,-0.1852103098243465,True,False,-
ONLY2022,126,0.25,251,0,0.3705179282868526,0.9073705179282868,-0.11222250992483251,-0.7233039041650678,-0.19923346756377014,-0.10256550398548603,-0.6343562584430119,-0.19599592737355387,-0.08894764572205593,-0.009657005939346486,-0.0032375401902162704,False,False,False,,,-0.11222250992483251,-0.7233039041650678,-0.19923346756377014,False,False,"H2,DD,OOS"
EX2020,126,0.25,4381,0,0.18488929468157955,0.9537776763296051,0.14155820690284582,1.1187039589014065,-0.2014087460018349,0.1484434634558558,1.145655934397159,-0.20718031350420074,-0.026951975495752567,-0.006885256553009977,0.005771567502365849,False,False,True,0.973902510037744,-0.148708137509593,0.1537103373113966,1.2564445693316373,-0.20140874600183478,False,False,DD
EXBOTH,126,0.25,4130,0,0.17360774818401936,0.9565980629539952,0.15913575390709855,1.2553359138382816,-0.148708137509593,0.1667284034836014,1.2861592171122358,-0.15975136939720325,-0.030823303273954217,-0.007592649576502852,0.01104323188761025,False,False,True,0.973902510037744,-0.148708137509593,0.19000933107621432,1.5656562305278534,-0.1324806723928924,False,False,DD
FULL,126,0.5,4443,0,0.18973666441593517,0.9051316677920324,0.12081682591563925,1.0093033793978776,-0.1901857849287727,0.12854948702086344,1.0211505113993018,-0.21069573511510342,-0.011847132001424177,-0.007732661105224192,0.020509950186330728,False,False,True,0.8901722279258945,-0.14719207536467482,0.13002578419712196,1.118127611873609,-0.19018578492877203,True,False,-
EX2022,126,0.5,4192,0,0.17891221374045801,0.910543893129771,0.1365212926736945,1.1329970815633368,-0.14719207536467482,0.14499182242638664,1.1436892606472004,-0.2118582975247938,-0.010692179083863662,-0.008470529752692135,0.06466622216011897,False,False,True,0.8901722279258945,-0.14719207536467482,0.16168977527858286,1.3852263982418933,-0.13831109212115733,True,False,-
ONLY2022,126,0.5,251,0,0.3705179282868526,0.8147410358565738,-0.11159619116910657,-0.8139259879730079,-0.18422141905599299,-0.09161753587321664,-0.6342205357882083,-0.1771999050250257,-0.1797054521847996,-0.019978655295889935,-0.007021514030967291,False,False,False,,,-0.11159619116910657,-0.8139259879730079,-0.18422141905599299,False,False,"H1,H2,DD,OOS"
EX2020,126,0.5,4381,0,0.18488929468157955,0.9075553526592103,0.12719732176427945,1.0680345418687105,-0.19018578492877314,0.14117106076075503,1.1455226276316395,-0.19783787488419013,-0.07748808576292898,-0.013973738996475582,0.007652089955416996,False,False,True,0.8901722279258945,-0.14719207536467482,0.1421697659238934,1.2397367904144998,-0.1901857849287727,False,False,DD
EXBOTH,126,0.5,4130,0,0.17360774818401936,0.9131961259079903,0.14362444150271547,1.199530023708052,-0.14719207536467482,0.15896640773498727,1.2860350624667387,-0.15287776749202708,-0.08650503875868676,-0.015341966232271798,0.00568569212735226,False,False,True,0.8901722279258945,-0.14719207536467482,0.1766080872145357,1.5424597869947365,-0.10946135498015397,False,False,DD
FULL,126,0.75,4443,0,0.18973666441593517,0.8576975016880486,0.10968325338829654,0.9638374916118216,-0.18584998343064474,0.12183404801537523,1.0211525593912807,-0.20045540779781834,-0.05731506777945905,-0.012150794627078687,0.014605424367173603,False,False,True,0.7826047942159051,-0.14644868073882333,0.12441960826956722,1.1347643505277878,-0.18584998343064463,False,False,H1
EX2022,126,0.75,4192,0,0.17891221374045801,0.8658158396946565,0.12456887919873516,1.0853507412304895,-0.14644868073882333,0.13778861083395588,1.1437297163327,-0.2022146732521768,-0.05837897510221057,-0.013219731635220722,0.05576599251335346,False,False,True,0.7826047942159051,-0.14644868073882333,0.1552851422946766,1.4093600997957385,-0.09901389895495372,False,False,H1
ONLY2022,126,0.75,251,0,0.3705179282868526,0.7221115537848606,-0.11172235400590924,-0.8888117705162749,-0.1695030238957823,-0.08076217557452592,-0.6340874592402939,-0.1581263662840825,-0.25472431127598105,-0.030960178431383323,-0.011376657611699814,False,False,False,,,-0.11172235400590924,-0.8888117705162749,-0.1695030238957823,False,False,"H1,H2,DD,OOS"
EX2020,126,0.75,4381,0,0.18488929468157955,0.8613330289888154,0.11265013880499342,0.9892503412180609,-0.18584998343064574,0.13390194342463912,1.145387901307659,-0.18842208850090902,-0.15613756008959823,-0.02125180461964571,0.0025721050702632864,False,False,True,0.7826047942159051,-0.14644868073882333,0.13036308482349024,1.1905910686716048,-0.18584998343064563,False,False,"H1,DD"
EXBOTH,126,0.75,4130,0,0.17360774818401936,0.8697941888619855,0.12798417027473152,1.1146584561790989,-0.14644868073882333,0.15121893128297703,1.2859095919555992,-0.1459670024043639,-0.1712511357765003,-0.023234761008245508,-0.0004816783344594455,False,False,False,0.7826047942159051,-0.14644868073882333,0.16303530003615418,1.4838065874414346,-0.09901389895495372,False,False,"H1,DD,CAGR"
FULL,126,1.0,4443,0,0.18973666441593517,0.8102633355840648,0.09819538129557426,0.8853988557770415,-0.1871814807696045,0.11511128007473315,1.0211519390355737,-0.19012641804129526,-0.1357530832585322,-0.01691589877915889,0.002944937271690762,False,False,True,0.653954021840134,-0.14776938953672691,0.1182731851360368,1.105632988249193,-0.18718148076960395,False,False,"H1,CAGR"
EX2022,126,1.0,4192,0,0.17891221374045801,0.8210877862595419,0.11229954372967077,1.002606966862238,-0.14776938953672691,0.13058915664584392,1.1437671961463771,-0.19249204572253265,-0.14116022928413918,-0.018289612916173148,0.04472265618580573,False,False,True,0.653954021840134,-0.14776938953672691,0.14837724728386514,1.3792181048076175,-0.12426673457652904,False,False,"H1,CAGR"
ONLY2022,126,1.0,251,0,0.3705179282868526,0.6294820717131474,-0.11260056686393072,-0.9248549823210941,-0.16034203114376988,-0.07000554212533683,-0.633956785096413,-0.13877573834779822,-0.29089819722468113,-0.04259502473859389,-0.021566292795971664,False,False,False,,,-0.11260056686393072,-0.9248549823210941,-0.16034203114376988,False,False,"H1,H2,DD,OOS"
EX2020,126,1.0,4381,0,0.18488929468157955,0.8151107053184204,0.09792918181549415,0.8823061552094144,-0.18718148076960417,0.12663980278181208,1.1452519008586082,-0.17893703576674846,-0.2629457456491938,-0.028710620966317935,-0.008244445002855705,False,False,False,0.653954021840134,-0.14776938953672691,0.11830201830091447,1.105028505309855,-0.1871814807696045,False,False,"H1,DD,CAGR"
EXBOTH,126,1.0,4130,0,0.17360774818401936,0.8263922518159806,0.11222659421490633,1.0009163954184868,-0.14776938953672691,0.1434899499270168,1.285782926691862,-0.1390222499845215,-0.28486653127337513,-0.031263355712110474,-0.008747139552205407,False,False,False,0.653954021840134,-0.14776938953672691,0.14930161519251306,1.3863907621897824,-0.12426673457652859,False,False,"H1,H2,DD,CAGR,OOS"
FULL,252,0.1,4443,11,0.1656538374971866,0.9834346162502813,0.14176937593233307,1.0506033117087759,-0.21278391641379524,0.13962096121238576,1.0211410881300864,-0.2274127488820591,0.02946222357868944,0.0021484147199473114,0.014628832468263853,True,True,True,1.050795324941116,-0.1469060116647224,0.1404087301863357,1.0503261235201118,-0.2127839164137958,False,False,DD
EX2022,252,0.1,4192,11,0.1447996183206107,0.985520038167939,0.15855848150645024,1.170589632318796,-0.21278391641379524,0.1570796462653521,1.1436145288697566,-0.2278557616966974,0.026975103449039528,0.0014788352410981531,0.015071845282902174,True,True,True,1.050795324941116,-0.1469060116647224,0.1726373850965759,1.2859369698218903,-0.2127839164137958,False,False,DD
ONLY2022,252,0.1,251,11,0.5139442231075697,0.9486055776892431,-0.1052535481540573,-0.6261145058421381,-0.20070664160351281,-0.10746785422641636,-0.6344175206925659,-0.20427477658350113,0.008303014850427726,0.0022143060723590624,0.0035681349799883133,True,True,True,,,-0.1052535481540573,-0.6261145058421381,-0.20070664160351281,False,False,"H2,DD"
EX2020,252,0.1,4381,11,0.15772654645058207,0.9842273453549419,0.15415332035114138,1.1644955614601484,-0.20275798315958848,0.1532369545946477,1.1457429929693643,-0.21329621293612444,0.018752568490784105,0.0009163657564936756,0.010538229776535957,True,True,True,1.050795324941116,-0.1469060116647224,0.16330330039415686,1.2710503675045683,-0.2027579831595877,False,False,DD
EXBOTH,252,0.1,4130,11,0.1360774818401937,0.9863922518159807,0.17214943674153504,1.3000677049618337,-0.15881074283520313,0.1720655046488926,1.286243684293112,-0.1644488672830532,0.013824020668721682,8.393209264245804e-05,0.005638124447850057,True,True,True,1.050795324941116,-0.1469060116647224,0.19996955292890362,1.5713684640549885,-0.15881074283520324,False,False,DD
FULL,252,0.25,4443,11,0.1656538374971866,0.9585865406257034,0.14133397762911892,1.0931384060857423,-0.1852103098243464,0.13611076027337532,1.0211448979133582,-0.22213474201432515,0.07199350817238415,0.0052232173557436035,0.03692443218997876,True,True,True,1.0713565729730936,-0.14139296972630833,0.141496850201412,1.1119713757840557,-0.1852103098243464,True,False,-
EX2022,252,0.25,4192,11,0.1447996183206107,0.9638000954198473,0.15713824619315409,1.208485832919778,-0.1852103098243464,0.15357683898963814,1.1436370751227065,-0.22324371037268154,0.06484875779707155,0.0035614072035159428,0.03803340054833515,True,True,True,1.0713565729730936,-0.14139296972630833,0.17203422255401524,1.3425977555595123,-0.1852103098243464,True,False,-
ONLY2022,252,0.25,251,11,0.5139442231075697,0.8715139442231076,-0.09287982273561846,-0.6073939041260543,-0.1797532991180203,-0.09831660229235206,-0.6343033811872707,-0.18875233704102778,0.02690947706121638,0.005436779556733606,0.008999037923007491,True,True,True,,,-0.09287982273561846,-0.6073939041260543,-0.1797532991180203,False,False,DD
EX2020,252,0.25,4381,11,0.15772654645058207,0.9605683633873545,0.15169307331910065,1.189210013281058,-0.1819814953400739,0.1495122003262883,1.1456754010022077,-0.20854676966748975,0.04353461227885025,0.0021808729928123327,0.026565274327415844,True,True,True,1.0713565729730936,-0.14139296972630833,0.16069398739219376,1.3000040310934498,-0.18198149534007457,False,False,DD
EXBOTH,252,0.25,4130,11,0.1360774818401937,0.9659806295399516,0.16852335626558945,1.3165929421366316,-0.1470369895340865,0.1684080995125219,1.2861858829180028,-0.16123228100311038,0.03040705921862874,0.00011525675306756078,0.014195291469023874,True,True,True,1.0713565729730936,-0.14139296972630833,0.19501810346217585,1.5809385253587354,-0.14703698953408606,False,False,DD
FULL,252,0.5,4443,11,0.1656538374971866,0.9171730812514067,0.14021708711942438,1.1537944792853247,-0.15106525419372918,0.13025316447224222,1.0211495533171664,-0.2132815001809506,0.13264492596815836,0.009963922647182155,0.06221624598722142,True,True,True,1.0936376608035185,-0.13252000560926025,0.14285956767027752,1.2079947450814668,-0.15106525419372974,True,False,-
EX2022,252,0.5,4192,11,0.1447996183206107,0.9276001908396947,0.154414431165246,1.2591096787201737,-0.1383110921211571,0.14774103748444567,1.1436730249489362,-0.21551701267175005,0.11543665377123746,0.0066733936808003325,0.07720592055059294,True,True,True,1.0936376608035185,-0.13252000560926025,0.1706281183282954,1.4249866116118075,-0.13831109212115733,True,False,-
ONLY2022,252,0.5,251,11,0.5139442231075697,0.7430278884462151,-0.07267504915412093,-0.5507444425798107,-0.14853932739181208,-0.083205388976617,-0.6341172866593934,-0.16245826457574664,0.08337284407958268,0.010530339822496071,0.013918937183934554,True,True,True,,,-0.07267504915412093,-0.5507444425798107,-0.14853932739181208,False,False,"H1,DD"
EX2020,252,0.5,4381,11,0.15772654645058207,0.9211367267747089,0.14730217721169603,1.2170808968805407,-0.15106525419372985,0.14330730214520138,1.145561941963585,-0.2005901944801377,0.0715189549169557,0.003994875066494652,0.04952494028640786,True,True,True,1.0936376608035185,-0.13252000560926025,0.15606905438153973,1.333687696125338,-0.15106525419372985,False,False,DD
EXBOTH,252,0.5,4130,11,0.1360774818401937,0.9319612590799031,0.16224101877289665,1.3292857981893322,-0.13252000560926025,0.1623196159992768,1.2860888845648597,-0.15585330109196305,0.04319691362447253,-7.859722638015043e-05,0.0233332954827028,True,True,True,1.0936376608035185,-0.13252000560926025,0.18660018539186018,1.579686168261061,-0.12712956019103017,False,False,DD
FULL,252,0.75,4443,11,0.1656538374971866,0.8757596218771101,0.13861460644062218,1.1905822024991057,-0.12405093473561712,0.12439183087710015,1.0211521032578543,-0.20436480877051388,0.1694300992412514,0.014222775563522028,0.08031387403489676,True,True,True,1.0949349563770954,-0.12405093473561712,0.14366054689226315,1.279179405153453,-0.12120656374377548,True,False,-
EX2022,252,0.75,4192,11,0.1447996183206107,0.8914002862595419,0.15124968949448458,1.2839885434685905,-0.12405093473561712,0.14190825275954033,1.1437069521477676,-0.20774024471480046,0.14028159132082285,0.009341436734944253,0.08368930997918334,True,True,True,1.0949349563770954,-0.12405093473561712,0.16872639344286267,1.476995816941312,-0.10686237970762169,True,False,-
ONLY2022,252,0.75,251,11,0.5139442231075697,0.6145418326693227,-0.053039912960608726,-0.44467657055511833,-0.11837065642160938,-0.06828030039186472,-0.6339359399405596,-0.13562882601053017,0.1892593693854413,0.015240387431255997,0.01725816958892079,True,True,True,,,-0.053039912960608726,-0.44467657055511833,-0.11837065642160938,False,False,H1
EX2020,252,0.75,4381,11,0.15772654645058207,0.8817050901620634,0.14255277581958725,1.2211437030666605,-0.12405093473561712,0.13710582218231915,1.1454474630320886,-0.1925817275205789,0.07569624003457198,0.005446953637268104,0.06853079278496177,True,True,True,1.0949349563770954,-0.12405093473561712,0.15110388070585778,1.3407746938834337,-0.12120656374377548,True,False,-
EXBOTH,252,0.75,4130,11,0.1360774818401937,0.8979418886198547,0.15566544471284693,1.3177768897158793,-0.12405093473561712,0.1562410436231838,1.2859911066072238,-0.15045246928614953,0.03178578310865543,-0.0005755989103368719,0.0264015345505324,True,True,True,1.0949349563770954,-0.12405093473561712,0.17798104488266064,1.5522047050549932,-0.10686237970762169,True,False,-
FULL,252,1.0,4443,11,0.1656538374971866,0.8343461625028135,0.13653081740713446,1.192217439938993,-0.12411783362658746,0.11852579496723004,1.021152586827896,-0.19538230615044494,0.1710648531110972,0.018005022439904428,0.07126447252385748,True,True,True,1.0704598857530736,-0.12411783362658746,0.14390223626975662,1.3059034078304004,-0.11791915481782633,True,False,-
EX2022,252,1.0,4192,11,0.1447996183206107,0.8552003816793893,0.14764999751744123,1.2736623503605382,-0.12411783362658746,0.13607877694311155,1.14373887991156,-0.19991325176557873,0.12992347044897823,0.011571220574329688,0.07579541813899127,True,True,True,1.0704598857530736,-0.12411783362658746,0.16633545036478004,1.482441126004709,-0.09181008489104114,True,False,-
ONLY2022,252,1.0,251,11,0.5139442231075697,0.4860557768924303,-0.03402810504990095,-0.2811647086152246,-0.102747485606136,-0.053560108693153974,-0.6337597429530373,-0.10826980308590717,0.3525950343378127,0.019532003643253026,0.005522317479771166,True,True,True,,,-0.03402810504990095,-0.2811647086152246,-0.102747485606136,False,False,H1
EX2020,252,1.0,4381,11,0.15772654645058207,0.842273453549418,0.13745037907998037,1.1955346847090882,-0.12411783362658746,0.13090652836842054,1.1453319727592821,-0.18451932363221457,0.05020271194980608,0.006543850711559829,0.06040149000562711,True,True,True,1.0704598857530736,-0.12411783362658746,0.14580423540589948,1.3142376457627043,-0.11791915481782644,True,False,-
EXBOTH,252,1.0,4130,11,0.1360774818401937,0.8639225181598063,0.1488029052687736,1.2780976426299258,-0.12411783362658746,0.1501725734846413,1.285892527203004,-0.14502978123317944,-0.007794884573078198,-0.0013696682158677032,0.020911947606591985,False,False,True,1.0704598857530736,-0.12411783362658746,0.16916718329430758,1.4957299565602347,-0.09181008489104159,True,False,-
FULL,504,0.1,4443,263,0.15079900967814538,0.9849200990321855,0.14192031242752057,1.0498969764850097,-0.21845418190026988,0.13983145051688028,1.0211408351036517,-0.22772859797785872,0.028756141381357958,0.002088861910640283,0.009274416077588832,True,True,True,1.0479768518772397,-0.1505827730883057,0.14057739061384278,1.0514460167693245,-0.21845418190027,False,False,DD
