panel,h,cost,SEL_dSharpe,SEL_dCAGR,SEL_dMaxDD,SEL_dOOS_Sharpe,PER_dSharpe,PER_dCAGR,PER_dMaxDD,PER_dOOS_Sharpe,TOT_dSharpe,TOT_dCAGR,TOT_dOOS_Sharpe,PERSEL_dSharpe,PERSEL_dCAGR,PERSEL_dMaxDD,PERSEL_dOOS_Sharpe,RANKED_4b,RMATCH_4b,RFREE_4b,RANKED_pct_in_RMATCH,RANKED_churn,RMATCH_churn,RFREE_churn
U56,1,10.0,0.053218569429961615,0.02361492248258501,-0.016760153822374058,0.11360292683333162,0.3018526927379319,0.03430187334639434,-0.008093833360384606,0.24884345900302862,0.35507126216789353,0.05791679582897935,0.36244638583636024,0.0,0.0,0.0,0.0,True,0.3,0.0,0.8,122.08554705087799,121.990995047276,492.68401620891495
U56,2,10.0,0.05868337321093331,0.02524283803634786,-0.0003020993315198117,0.09553498757302337,0.08733251988832103,0.011839757737237222,-0.02250454043968425,0.07127148444686837,0.14601589309925433,0.03708259577358508,0.16680647201989174,-0.0029749573358548442,0.0006727800465806677,0.012439217294229143,-0.02300769148040227,True,0.31666666666666665,0.0,0.7666666666666667,83.5650607834309,83.48185502026114,255.64687077892845
U56,4,10.0,0.045387754781017975,0.031621611672650096,-0.026039160155997942,0.10046831170183457,0.02090116511102358,0.0013797109880255842,-0.0010529162648338364,-0.005711084913982756,0.06628891989204155,0.03300132266067568,0.09475722678785181,0.0321845885745764,0.010859710780694032,-0.0183288901853359,0.0034474980873115957,True,0.4666666666666667,0.4166666666666667,0.8166666666666667,56.95812696983341,56.8002251238181,133.28995947771276
U56,8,10.0,0.000889869993805803,0.026372222722671035,-0.02799186138995924,0.056591859691697444,0.023739856804134707,0.0033531956543269015,-0.004520524796080672,0.0045924568257251774,0.02462972679794051,0.029725418376997936,0.06118431651742262,-0.026281071038023462,0.013753515046166287,-0.060775293352819615,-0.07254937774643833,False,0.18333333333333332,0.26666666666666666,0.5,42.26474561008555,41.972579918955425,70.59630796938316
U56,13,10.0,0.0385036666104589,0.02953883534374413,-0.03900500944077018,0.1169549741726249,-0.01552331219162828,-0.0028376980654266637,0.003199539153703801,-0.046676875761113124,0.022980354418830617,0.026701137278317466,0.07027809841151178,-0.11629305501241516,-0.0017903803500400883,-0.09182318071035445,-0.19999160709982144,False,0.016666666666666666,0.016666666666666666,0.7166666666666667,32.79063484916704,32.43890139576768,44.91787483115714
U56,26,10.0,-0.03863220131563272,0.02343422077057955,-0.07071810916041166,-0.01116260059538643,0.025187776138258067,0.001985319402048047,0.012514357302609136,0.06046414174629966,-0.013444425177374653,0.025419540172627597,0.04930154115091323,-0.13882314074966262,0.006243251050138898,-0.12902348412005427,-0.20212824807844565,False,0.11666666666666667,0.0,0.3,20.026114362899595,19.690454750112565,24.583520936515082
U56,52,10.0,0.061767018199943124,0.03581085701883813,-0.03126235373247532,0.06489137274851875,-0.008311588054945585,-0.0011191462930539853,0.004523424175934487,0.023982354009862705,0.05345543014499754,0.03469171072578414,0.08887372675838145,-0.09062222482123994,0.015533217614801087,-0.10486964704433421,-0.14645975292100855,False,0.016666666666666666,0.0,0.8166666666666667,11.459702836560108,11.378388113462409,12.512066636650157
B136,1,10.0,-0.00366204778590562,0.026818226803679512,-0.015121730703258562,-0.05446758046312605,0.4431312118042692,0.05257320265175147,0.00893164205961311,0.435424068229311,0.43946916401836356,0.07939142945543098,0.38095648776618496,0.0,0.0,0.0,0.0,False,0.31666666666666665,0.0,0.48333333333333334,177.29128182022978,177.28276638882633,796.7397161522865
B136,2,10.0,-0.00450698174551456,0.03121005716086589,-0.01825908409364857,-0.09439772674401314,0.20989182227405112,0.025789008737798103,-0.0037325044146117037,0.22515336626259352,0.20538484052853656,0.05699906589866399,0.13075563951858038,0.05340916309285382,0.010787952179230897,-0.0052709491714320045,0.0028823010435392593,False,0.4666666666666667,0.016666666666666666,0.48333333333333334,123.53052489299392,123.50592475782832,403.2681234512278
B136,4,10.0,0.03626638527838222,0.038733110166150775,-0.02509993954252071,-0.03748199084552728,0.06385778568573852,0.009439862034569146,0.0015734399751662909,0.07830743025680786,0.10012417096412074,0.04817297220071992,0.040825439411280584,0.09711519282832304,0.02025056244706991,-0.01428696551453379,0.0644934726928984,False,0.5166666666666667,0.2,0.6666666666666666,86.97093940076594,86.94255462942104,204.99103401667045
