panel,pick_cadence,pick_m,pick_is_sharpe,pick_oos_sharpe,pick_oos_cagr,pick_oos_dd,pick0_cadence,pick0_oos_sharpe,pick0_oos_cagr,pick0_oos_dd,anchor_oos_sharpe,anchor_oos_cagr,anchor_oos_dd,best_cadence,best_m,best_oos_sharpe,spy_oos_sharpe,spy_oos_cagr,spy_oos_dd,base_oos_sharpe,base_oos_cagr,base_oos_dd
B80held,2W,10,1.0170396114353293,0.7293633911337722,0.09653460938545066,-0.2809092982769318,2W,0.6810798455104312,0.08681461241363597,-0.2734427848394261,0.6614755446465327,0.083243174573572,-0.29207329997622933,M,10,1.0135448124087652,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.9442874197192946,0.06886284089930572,-0.12488959504561292
U56,Q,40,1.2132149099774974,1.0648800308643596,0.140339954209997,-0.19056644808729084,M,1.3072101124225666,0.17571416256818795,-0.1950684146967384,1.1306969416161394,0.14453585654383216,-0.1830834869787813,6W,0,1.3633950637294165,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815
B136,M,0,1.2119754992308782,1.040825665648853,0.1641084332685605,-0.2610459352657427,M,1.040825665648853,0.1641084332685605,-0.2610459352657427,0.8836022780725372,0.12454335283909401,-0.20052048331108296,M,20,1.0922305260060183,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,-0.12240793860208021
