panel,gate,book,gross,mode,cost_bps,CAGR,Sharpe,MaxDD,OOS_CAGR,OOS_Sharpe,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,DON378,DEGROSS,0.75,RAW,10.0,0.0868433094667389,1.0089540169924072,-0.16147060395435275,0.09030793360406064,1.0019848911232319,False,False,True,True,True,True,False
U56,DON378,DEGROSS,0.75,RAW,25.0,0.08547258629624976,0.9942308096318834,-0.16180220813588542,0.08880793893810224,0.9866469590576985,False,False,True,True,True,True,False
U56,DON378,DEGROSS,0.75,RAW,50.0,0.08319175645469001,0.9696844289583747,-0.16235472138578155,0.08631236616603077,0.9610757022428646,False,False,True,True,True,True,False
U56,DON378,DEGROSS,1.0,RAW,0.0,0.11695415741870452,1.0185277558616652,-0.21092156005615093,0.1216411833956399,1.011612026147721,False,False,True,True,True,False,True
U56,DON378,DEGROSS,1.0,RAW,10.0,0.11572400333367994,1.0088992371464245,-0.21119489742233222,0.1202879407143842,1.0015424297766593,False,False,True,True,True,False,True
U56,DON378,DEGROSS,1.0,RAW,25.0,0.11388122375857734,0.9944534532403986,-0.21160480917135838,0.11826102526263838,0.9864349173676377,False,False,True,True,True,False,True
U56,DON378,DEGROSS,1.0,RAW,50.0,0.11081645074577828,0.9703698114048057,-0.21228774399404315,0.11489068100043975,0.9612482375013947,False,False,True,True,True,False,True
B136,MA,CAND,0.75,RAW,0.0,0.12565937206314426,1.1580928830999,-0.1796659908168844,0.1284803355432811,1.1445513632064948,False,True,True,True,True,True,True
B136,MA,CAND,0.75,RAW,10.0,0.120388462163044,1.1139783966720993,-0.18112275422094615,0.12288503690062824,1.099409263888879,False,True,True,True,True,True,True
B136,MA,CAND,0.75,RAW,25.0,0.11252622469893359,1.0477030836556873,-0.18330532705368296,0.11454169957378268,1.031598494019004,False,True,True,True,True,True,True
B136,MA,CAND,0.75,RAW,50.0,0.09953933223948508,0.9370571972076481,-0.19322822342170276,0.10076743616026462,0.9184149237563717,False,False,True,False,True,True,False
B136,MA,CAND,1.0,RAW,0.0,0.16295423737067782,1.1241582064675661,-0.24012159067942085,0.16510632013707793,1.1044718962791369,False,False,True,True,True,False,True
B136,MA,CAND,1.0,RAW,10.0,0.15595632998698616,1.0817820142915247,-0.24194240752120433,0.15766879996777572,1.0609586113116969,False,False,True,True,True,False,True
B136,MA,CAND,1.0,RAW,25.0,0.14553458222154392,1.0181238417796774,-0.24466941286272514,0.14659723069403996,0.9956027255960637,False,False,True,True,True,False,True
B136,MA,CAND,1.0,RAW,50.0,0.1283634830313798,0.9118590450370243,-0.2492031765793321,0.128368330006976,0.8865352528759278,False,False,True,False,True,False,True
B136,MA,DEGROSS,0.75,RAW,0.0,0.07975875877515404,1.1025524986962882,-0.12211674782076953,0.08074281555114382,1.1313567037098642,True,False,True,True,True,True,False
B136,MA,DEGROSS,0.75,RAW,10.0,0.0775942501568847,1.074646416293822,-0.12241069123223403,0.07847283605551292,1.1016867720596069,False,False,True,True,True,True,False
B136,MA,DEGROSS,0.75,RAW,25.0,0.07435538359315519,1.0327508044622211,-0.12285153570594731,0.07507655272231117,1.057138821217919,False,False,True,True,True,True,False
B136,MA,DEGROSS,0.75,RAW,50.0,0.06897826334845192,0.9628412079169519,-0.12358608812190786,0.06943916638398329,0.9827932668211912,False,False,True,True,True,True,False
B136,MA,DEGROSS,1.0,RAW,0.0,0.10649674124246444,1.102288283115655,-0.16120589976447564,0.10781635410691504,1.1301111094183593,False,True,True,True,True,True,True
B136,MA,DEGROSS,1.0,RAW,10.0,0.10355693957202372,1.0745562013985792,-0.16158091944280484,0.10473004292318344,1.1006130604666327,False,True,True,True,True,True,True
B136,MA,DEGROSS,1.0,RAW,25.0,0.09916144750233458,1.0329219299843295,-0.1621433287728682,0.10011623648394741,1.056323334346681,False,False,True,True,True,True,False
B136,MA,DEGROSS,1.0,RAW,50.0,0.09187336389498713,0.9634486396410725,-0.1630803571770978,0.092468137029039,0.9824090445101564,False,False,True,True,True,True,False
B136,DON63,CAND,0.75,RAW,0.0,0.11165362617933083,1.064159144019181,-0.20509971492063406,0.11030541425139107,1.0270264586164402,False,False,True,True,True,False,True
B136,DON63,CAND,0.75,RAW,10.0,0.105109522562852,1.0075644324848465,-0.21175846777177554,0.10373521639022076,0.9718334210329632,False,False,True,True,True,False,True
B136,DON63,CAND,0.75,RAW,25.0,0.09536249259925333,0.922497947523728,-0.22164708164937608,0.0939495977612137,0.8888413945689012,False,False,True,False,True,False,False
B136,DON63,CAND,0.75,RAW,50.0,0.07930012006759801,0.78042957949991,-0.23786608071461823,0.07782436607619414,0.7501487788161861,False,False,True,False,False,False,False
B136,DON63,CAND,1.0,RAW,0.0,0.14379263391019625,1.0300377324019576,-0.2540171134799445,0.1402957503732134,0.9865000371113546,False,False,True,True,True,False,True
B136,DON63,CAND,1.0,RAW,10.0,0.13503592666338937,0.9749792335643586,-0.2620122359730105,0.1315249022895455,0.9327200168274915,False,False,True,False,True,False,True
B136,DON63,CAND,1.0,RAW,25.0,0.12202097142090351,0.892228990899069,-0.2740672632862725,0.11848933903104286,0.8518609914779175,False,False,True,False,False,False,True
B136,DON63,CAND,1.0,RAW,50.0,0.10064592816504869,0.7540441544207697,-0.29374362482395944,0.097081529250727,0.716751866957245,False,False,False,False,False,False,True
B136,DON63,DEGROSS,0.75,RAW,0.0,0.06487800911124975,0.9843873850269518,-0.1103271892202321,0.06611035315432878,1.021488825045796,False,False,True,True,True,True,False
B136,DON63,DEGROSS,0.75,RAW,10.0,0.06240847134019245,0.9493055060599346,-0.11199316868836717,0.0636139470989534,0.985400894158452,False,False,True,True,True,True,False
B136,DON63,DEGROSS,0.75,RAW,25.0,0.058714576777969985,0.8966197145091064,-0.11448656363300647,0.05987996656776451,0.9311892137128365,False,False,True,False,True,True,False
B136,DON63,DEGROSS,0.75,RAW,50.0,0.05258575053178016,0.808670477220361,-0.12103787169131419,0.05368490445906504,0.8406544509521017,False,False,False,False,False,True,False
B136,DON63,DEGROSS,1.0,RAW,0.0,0.08639022121309692,0.9842849320099892,-0.1449218444827215,0.08802441731064681,1.0202949090444164,False,False,True,True,True,True,False
B136,DON63,DEGROSS,1.0,RAW,10.0,0.0830482696187389,0.9493804964956255,-0.14704744592002028,0.0846435992861101,0.9843819268858993,False,False,True,True,True,True,False
B136,DON63,DEGROSS,1.0,RAW,25.0,0.0780540274678847,0.8969612363895508,-0.1502264104972042,0.07959146749298696,0.9304329563462618,False,False,True,False,True,True,False
B136,DON63,DEGROSS,1.0,RAW,50.0,0.0697798778322476,0.8094569672696943,-0.1588893180614256,0.07122192062884358,0.8403366009380284,False,False,False,False,False,True,False
B136,DON126,CAND,0.75,RAW,0.0,0.12590410303301658,1.1364269895682637,-0.20950746268135978,0.127707767997709,1.1110599998833854,False,False,True,True,True,False,True
B136,DON126,CAND,0.75,RAW,10.0,0.12245970057910727,1.1080027401500605,-0.21078433555359788,0.1239389242961102,1.0811704591392204,False,False,True,True,True,False,True
B136,DON126,CAND,0.75,RAW,25.0,0.11731186570688878,1.0653487560459691,-0.2126977030871099,0.11830810208838338,1.0363254897392824,False,False,True,True,True,False,True
B136,DON126,CAND,0.75,RAW,50.0,0.10878195950819847,0.9942369100676021,-0.21588147398173274,0.1089829445454662,0.9615840385168303,False,False,True,True,True,False,True
B136,DON126,CAND,1.0,RAW,0.0,0.1631393571637425,1.1029048302800308,-0.2774334756696759,0.16383813702331862,1.0714577282522426,False,False,True,True,True,False,True
B136,DON126,CAND,1.0,RAW,10.0,0.15864605776206542,1.076085614732955,-0.2790111700505137,0.15890126836919327,1.0430759944986443,False,False,True,True,True,False,True
B136,DON126,CAND,1.0,RAW,25.0,0.15193690661936676,1.0358431155739347,-0.2813746263194262,0.15153313965875048,1.0004978132876718,False,False,True,True,True,False,True
B136,DON126,CAND,1.0,RAW,50.0,0.14083663896811482,0.9687582368347851,-0.285305498953921,0.13935142350834884,0.9295451617055545,False,False,True,False,True,False,True
B136,DON126,DEGROSS,0.75,RAW,0.0,0.07789691596227222,1.0697477695839432,-0.14012541852614246,0.07471027587305024,1.0448793274754893,False,False,True,True,True,True,False
B136,DON126,DEGROSS,0.75,RAW,10.0,0.07639482200470438,1.050455129411282,-0.14035050517136072,0.07312684895995569,1.024157947289858,False,False,True,True,True,True,False
B136,DON126,DEGROSS,0.75,RAW,25.0,0.07414547930230353,1.02150222802046,-0.14068808060280513,0.0707559413818073,0.9930592008087685,False,False,True,True,True,True,False
B136,DON126,DEGROSS,0.75,RAW,50.0,0.07040668136753414,0.9732152419138074,-0.14125056089873023,0.06681569020854483,0.9411897416879929,False,False,True,False,True,True,False
B136,DON126,DEGROSS,1.0,RAW,0.0,0.1039415312802372,1.0693847454361376,-0.1844907642578827,0.09957423107777719,1.0434377310185048,False,True,True,True,True,True,True
B136,DON126,DEGROSS,1.0,RAW,10.0,0.10190922660152935,1.0502801119842844,-0.184771935183079,0.09743090468648075,1.0228999317847782,False,True,True,True,True,True,True
B136,DON126,DEGROSS,1.0,RAW,25.0,0.09886755555915894,1.0216095392593922,-0.18519360103699822,0.09422349199532998,0.9920769347427377,False,False,True,True,True,True,False
B136,DON126,DEGROSS,1.0,RAW,50.0,0.09381614774373648,0.9737938589924426,-0.18589613605251565,0.08889794773597148,0.9406679676379641,False,False,True,False,True,True,False
B136,DON189,CAND,0.75,RAW,0.0,0.13047195530050582,1.1456624713501629,-0.21288014281775258,0.13356567098339966,1.122762054511276,False,False,True,True,True,False,True
B136,DON189,CAND,0.75,RAW,10.0,0.1279524807041592,1.1254845087443344,-0.2138484493372672,0.13078025342825228,1.1014098494008664,False,False,True,True,True,False,True
B136,DON189,CAND,0.75,RAW,25.0,0.1241832210438194,1.0952054061592424,-0.21530011770103596,0.12661424292968881,1.0693780846124878,False,False,True,True,True,False,True
B136,DON189,CAND,0.75,RAW,50.0,0.11792757179018798,1.0447176623285883,-0.21771745523069563,0.11970308158835885,1.0159942013426098,False,False,True,True,True,False,True
B136,DON189,CAND,1.0,RAW,0.0,0.16929424763032497,1.1127300262893152,-0.28171389925778967,0.17172905033432806,1.0840876607350525,False,False,True,True,True,False,True
B136,DON189,CAND,1.0,RAW,10.0,0.16608219728494844,1.0941528592250316,-0.28288915009486326,0.16815041059857094,1.0642432296690003,False,False,True,True,True,False,True
B136,DON189,CAND,1.0,RAW,25.0,0.1612796672946626,1.066277020643185,-0.2846509091177979,0.16280168657711291,1.034475640680647,False,False,True,True,True,False,True
B136,DON189,CAND,1.0,RAW,50.0,0.15331673510870192,1.0197987801853827,-0.2875841960110719,0.15393820747236475,0.9848705157690639,False,False,True,True,True,False,True
B136,DON189,DEGROSS,0.75,RAW,0.0,0.08379824076002085,1.0619698500538335,-0.15608346101852066,0.08195626634435427,1.0487636353699235,False,False,True,True,True,True,False
B136,DON189,DEGROSS,0.75,RAW,10.0,0.08259179109557113,1.0476961686464161,-0.15620991311522703,0.08067667939875811,1.0334439025931088,False,False,True,True,True,True,False
B136,DON189,DEGROSS,0.75,RAW,25.0,0.08078454540649038,1.0262803176185964,-0.1563995710580397,0.0787600350028943,1.0104597926717047,False,False,True,True,True,True,False
B136,DON189,DEGROSS,0.75,RAW,50.0,0.0777789348552902,0.9905752624374996,-0.15671561375909682,0.07557291030304247,0.9721436899337648,False,False,True,True,True,True,False
B136,DON189,DEGROSS,1.0,RAW,0.0,0.11183807859911377,1.0615062159631579,-0.20531710794524538,0.10931175647615898,1.0472643553917578,False,False,True,True,True,False,True
B136,DON189,DEGROSS,1.0,RAW,10.0,0.11020885698737448,1.0474304426320389,-0.20546770190628427,0.1075807312340018,1.0321334478698827,False,False,True,True,True,False,True
B136,DON189,DEGROSS,1.0,RAW,25.0,0.10776933878338824,1.0263116991147958,-0.20569356223189372,0.10498907280183833,1.0094329203962202,False,False,True,True,True,False,True
B136,DON189,DEGROSS,1.0,RAW,50.0,0.103714953466858,0.9911024242614758,-0.20606991447008904,0.10068262232350444,0.9715903211768806,False,False,True,True,True,False,True
B136,DON252,CAND,0.75,RAW,0.0,0.13214432644901075,1.1367745658993165,-0.22165509869242317,0.1334742182443951,1.1004377401494527,False,False,True,True,True,False,True
B136,DON252,CAND,0.75,RAW,10.0,0.13001932449210218,1.1202646427489018,-0.22234188791309684,0.1310788057205987,1.082569787574646,False,False,True,True,True,False,True
B136,DON252,CAND,0.75,RAW,25.0,0.12683890537326947,1.0954845557962536,-0.22356328347405718,0.12749465615940636,1.0557594470265628,False,False,True,True,True,False,True
B136,DON252,CAND,0.75,RAW,50.0,0.12155704341939244,1.0541491866403245,-0.226534974126544,0.12154491539451429,1.0110599998140237,False,False,True,True,True,False,True
