panel,arm,pick_b_in,pick_gross,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,BASE_OOS_CAGR,BASE_OOS_Sharpe,BASE_OOS_MaxDD,OOS_4b,OOS_4a
U56,GROSS,0.03,1.5,1.2287796779793208,0.17983282156065616,1.1778994680185622,-0.23379495354413116,0.14821136985130767,0.8263998129294376,-0.33717256724185296,0.08929352427851023,1.1806425080695122,-0.12054941914043837,0,0
U56,BIN,0.03,0.75,1.227649981048117,0.08929352427851023,1.1806425080695122,-0.12054941914043837,0.14821136985130767,0.8263998129294376,-0.33717256724185296,0.08929352427851023,1.1806425080695122,-0.12054941914043837,0,0
U56,MATCH,0.03,0.8327727752008949,1.2278427266281253,0.09924853127913802,1.1804136989515086,-0.13340668063803984,0.14821136985130767,0.8263998129294376,-0.33717256724185296,0.08929352427851023,1.1806425080695122,-0.12054941914043837,0,0
B136,GROSS,0.03,1.5,1.2321844555286094,0.13878434989492927,0.9632565065851867,-0.23746586354817167,0.14788641603224129,0.8249143544295503,-0.33715953307393,0.07005652854058897,0.966907033404254,-0.12241069123223458,0,0
B136,BIN,-0.01,0.75,1.2395829192948555,0.07466096386621857,0.9753239749034729,-0.1265112398336442,0.14788641603224129,0.8249143544295503,-0.33715953307393,0.07005652854058897,0.966907033404254,-0.12241069123223458,0,0
B136,MATCH,0.03,0.8259089188669462,1.2298802757685021,0.07709369183559667,0.9665997950174664,-0.13439080703541983,0.14788641603224129,0.8249143544295503,-0.33715953307393,0.07005652854058897,0.966907033404254,-0.12241069123223458,0,0
SMALL,GROSS,0.03,1.5,0.8079748335152722,0.07176136335252625,0.5455865573611742,-0.22790408156727804,0.1551245256311491,0.8407258540576452,-0.33717256724185296,0.04563557811997088,0.6378104257441355,-0.12110533279191893,0,0
SMALL,BIN,0.17,0.75,0.8345953418286752,0.03815380809990754,0.6750088682229763,-0.07963608888850093,0.1551245256311491,0.8407258540576452,-0.33717256724185296,0.04563557811997088,0.6378104257441355,-0.12110533279191893,0,1
SMALL,MATCH,0.03,0.8287060588224544,0.8055272988273422,0.04189251007106076,0.5469413498819616,-0.13077031168810493,0.1551245256311491,0.8407258540576452,-0.33717256724185296,0.04563557811997088,0.6378104257441355,-0.12110533279191893,0,0
