panel,is_N,is_H,is_Sharpe,picked_anchor,oCAGR,oSharpe,oMaxDD,keep4b_oos,keep4a_oos,anchor_oCAGR,anchor_oSharpe,anchor_oMaxDD,d_oSharpe_vs_anchor,t_oSharpe,d_oMaxDD_vs_anchor_pp,t_oMaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,live_oSharpe
U56,12,21,1.2066066883593496,False,0.1741270011489946,1.136959207141394,-0.1947756765754961,True,False,0.17323365236641464,1.185677704201696,-0.19127562163086187,-0.048718497060301846,-0.41108486403634975,-0.35000549446342344,-0.10817846921636622,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255
B136,10,63,1.2948674786662084,False,0.20599947204954483,1.0566250224143696,-0.2815890183683042,False,False,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.03867125790945258,0.27997484619982976,-7.418714205651378,-2.0200347752106964,0.15257181383948715,0.8738511437360154,-0.3371595330739301,1.1019125044197382
SMALL,15,252,1.1052487653560459,False,0.12299454005160326,0.7080230255129121,-0.3647861787715355,False,False,0.06698806653983369,0.4398469302655508,-0.3651051671527562,0.2681760952473613,1.5301739609531577,0.03189883812206862,0.00495663781872601,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.6473415936678043
