panel,family,cell,freq,cost,turn_py,beta_full,beta_exc,beta_is,CAGR,Sharpe,MaxDD,H1,H2,exc_MaxDD,exc_Sharpe,is_Sharpe,is_MaxDD,is_CAGR,oos_CAGR,oos_Sharpe,oos_MaxDD,leg_full,leg_exc,keep4b_full,keep4b_oos,keep4a_full,keep4a_oos
U56,BAND,band0.00_g0.25,W,0,2.5844558483366638,0.1684218258288609,0.16912276055142147,0.15518778109540424,0.04103832610521718,1.1666307648931713,-0.06423042271630086,1.2507806334037916,1.105863188885742,-0.04701922835938177,1.1626201543519168,1.151081749078119,-0.034177204825169616,0.03772638425139574,0.04376933474654954,1.1813721545949993,-0.06423042271630053,True,True,False,False,False,False
U56,BAND,band0.00_g0.25,W,10,2.5844558483366638,0.16852252366764445,0.16918804058104642,0.15526903923148277,0.038351266802851836,1.0924411142740083,-0.06485844415225961,1.1738330407706417,1.03340444630617,-0.04969178911363237,1.0837264996438691,1.072481144486905,-0.03659040822954707,0.035077129696775566,0.04105103234177432,1.1101821087954455,-0.0648584441522595,True,True,False,False,False,False
U56,BAND,band0.00_g0.25,W,25,2.5844558483366638,0.16867357042581962,0.169285960625484,0.15539092643560043,0.03433319526781187,0.9809147075231746,-0.0657999651872534,1.0580906894929256,0.9245266860244987,-0.05514074896207799,0.9651094201335555,0.954293376727155,-0.04019952044679853,0.031115455824035188,0.03698635430068675,1.003182399627909,-0.0657999651872534,True,True,False,False,False,False
U56,BAND,band0.00_g0.25,W,50,2.5844558483366638,0.16892531502277813,0.16944916069954652,0.1555940717757967,0.027669656148103128,0.7947310289150911,-0.06736780440899925,0.8647179499670751,0.7428655193682813,-0.06427990852197374,0.7670757574139577,0.7569514198546676,-0.04618629913262828,0.024545092271449187,0.030245822115203103,0.8245767989515279,-0.06736780440899925,True,True,False,False,False,False
U56,BAND,band0.00_g0.50,W,0,5.114610301768498,0.3372092127936175,0.33837547998489176,0.3105140747977178,0.08244525897184252,1.1660090729201555,-0.12573432487332037,1.2505752374771615,1.1050117941391175,-0.09251660823969166,1.1627481130818733,1.1507987914360538,-0.0679911297591953,0.0757359182777726,0.08799304159539711,1.1805324947493097,-0.12573432487332004,True,True,False,False,False,False
U56,BAND,band0.00_g0.50,W,10,5.114610301768498,0.33741322521018413,0.3385085815196581,0.3106785826938099,0.07692288533102132,1.0926488309796663,-0.12691652621137905,1.1743938427497222,1.0334359346019948,-0.09847989740431906,1.0846623213100728,1.0730069617556852,-0.07261649628376232,0.0703049070760633,0.08239485659225698,1.110185033769006,-0.1269165262113794,True,True,False,False,False,False
U56,BAND,band0.00_g0.50,W,25,5.114610301768498,0.337719243835034,0.33870823382180804,0.3109253445379478,0.06869014698534315,0.9823724898327381,-0.12868789209457154,1.0598066700030007,0.9258883095253047,-0.10870863977259904,0.9672623227208202,0.9560378416695933,-0.07951385947971801,0.06220785830278497,0.07404953430807804,1.0044553667057325,-0.12868789209457132,True,True,False,False,False,False
U56,BAND,band0.00_g0.50,W,50,5.114610301768498,0.3382292748764505,0.33904098765872454,0.3113366142781779,0.05510337595350867,0.7982785173043935,-0.13163500923094085,0.8683650659821841,0.7464501104221133,-0.12616957927336303,0.7712608723294774,0.7607311551678588,-0.0909017675743955,0.048843664687517885,0.060278112038642195,0.827973915155002,-0.13163500923094074,True,True,False,False,False,False
U56,BAND,band0.00_g0.75,W,0,7.594988205129144,0.5064001823249035,0.5077693943283689,0.46598914966837035,0.12412990674711621,1.165358875147711,-0.18456251970205373,1.2503551381816456,1.1041357495958612,-0.13654905322199185,1.162861162538295,1.1505043107037691,-0.10140507799514431,0.11395553582260076,0.13256489135245664,1.1796564701738308,-0.18456251970205373,True,True,True,True,False,False
U56,BAND,band0.00_g0.75,W,10,7.594988205129144,0.5067100574291206,0.5079728008574316,0.46623883006960254,0.11562361122545273,1.0927901794049357,-0.18622961755658918,1.1748896453638276,1.0334141597884299,-0.14626650408678865,1.085541918368071,1.0734716886162177,-0.10804911319735666,0.10560903698272028,0.12392555120510074,1.1101215621631997,-0.1862296175565894,True,True,True,True,False,False
U56,BAND,band0.00_g0.75,W,25,7.594988205129144,0.5071748700854463,0.5082779106510259,0.46661335067145054,0.10298022247477556,0.9837069883131278,-0.18872614287021827,1.0613820886628338,0.9271536071907243,-0.16064404142095146,0.9692969369844507,0.9576467901982103,-0.11792813913637701,0.09320206409746046,0.1110853468577,1.0056167282699533,-0.18872614287021883,True,False,False,True,False,False
U56,BAND,band0.00_g0.75,W,50,7.594988205129144,0.5079495578459889,0.5087864269736831,0.46723755167453074,0.08221378004490765,0.8016079819790968,-0.19287603956980515,0.8717459128255192,0.749866608430198,-0.18561504473162282,0.7752245216475623,0.7642516894192987,-0.1341636580887614,0.07282103920501948,0.0899981006927657,0.8311840287531804,-0.19287603956980492,True,False,False,False,False,False
U56,BAND,band0.00_g1.00,W,0,10.030364266090734,0.6760358292851298,0.6773158515462022,0.6216234101062954,0.16599526101520912,1.1646794713317994,-0.2407664975311795,1.2501199318157834,1.1032357753520852,-0.18078728731137128,1.162958884642646,1.1501979246810619,-0.13438425962143274,0.15230805064788133,0.17737064384352008,1.178743736229253,-0.24076649753117962,False,False,False,False,False,False
U56,BAND,band0.00_g1.00,W,10,10.030364266090734,0.6764539888797142,0.6775918967503466,0.6219599926717938,0.1543560703013287,1.0928629761485702,-0.2428535937718358,1.1753223407524298,1.0333351229810785,-0.1929628414492799,1.0863620763371968,1.0738773620732953,-0.14286215134455726,0.14091150692715115,0.16552884455423822,1.1099869470293013,-0.2428535937718359,False,False,False,False,False,False
U56,BAND,band0.00_g1.00,W,25,10.030364266090734,0.6770812282715906,0.678005964556563,0.6224648665200413,0.13710667058232473,0.984913814548798,-0.2459773130656887,1.0628222854399711,0.9283115336589003,-0.2108976564271947,0.9712058598445491,0.9591258779679659,-0.15543196644824153,0.12401986613953286,0.14798075576196323,1.0066551720163448,-0.24597731306568882,False,False,False,False,False,False
U56,BAND,band0.00_g1.00,W,50,10.030364266090734,0.6781266272580512,0.6786960775669236,0.6233063229337873,0.10890746034675591,0.8047113962396727,-0.25116507154244294,0.8748715433786002,0.7530923131576476,-0.24257866695579233,0.7789523311583387,0.7675246362377394,-0.17599529208045017,0.09640068514763867,0.1192973821137453,0.8341849895219786,-0.25116507154244283,False,False,False,False,False,False
U56,BAND,band0.03_g0.25,W,0,1.4822966132553532,0.1664422757974118,0.1678035320601044,0.15476344338783993,0.04204950846163591,1.2067180638483792,-0.06072805136620951,1.2609177509203633,1.1704558975575055,-0.0426986204042884,1.1999546985719631,1.1594180773443237,-0.0317479882424746,0.03770448283710559,0.04563563139548177,1.2446225603708108,-0.060728051366209956,True,True,False,False,False,False
U56,BAND,band0.03_g0.25,W,10,1.4822966132553532,0.16653136306741664,0.16786430899495217,0.15482898110472182,0.04050584348093844,1.1635302807698444,-0.06116632124795618,1.2163225415488748,1.1281470116961998,-0.04354693260961762,1.15463228840239,1.1133343287858999,-0.033239706026549465,0.0361658151741715,0.044087846461840385,1.203438358912382,-0.061166321247955735,True,True,False,False,False,False
U56,BAND,band0.03_g0.25,W,25,1.4822966132553532,0.16666499397242399,0.16795547439722394,0.15492728768004443,0.038194426105852664,1.0986362946712747,-0.06182351810382902,1.1492750320428151,1.064599467486253,-0.04586443007121588,1.086526786713908,1.044069102376638,-0.03547330060125187,0.03386188732649775,0.04177025445251692,1.1415662250255536,-0.06182351810382947,True,True,False,False,False,False
U56,BAND,band0.03_g0.25,W,50,1.4822966132553532,0.16688771214743636,0.16810741673434343,0.1550911319722489,0.03435291971460441,0.9902690024960573,-0.06291829170349605,1.037217546627222,0.9585432039160845,-0.05108240871313108,0.9727925005706343,0.928361675731405,-0.03918536256842475,0.03003284627688174,0.037918471129870346,1.0382681359580879,-0.06291829170349583,True,True,False,False,False,False
U56,BAND,band0.03_g0.50,W,0,2.9177154872052546,0.33321854609855245,0.3357214438771425,0.3096403376926526,0.08458413959704059,1.2062909106974715,-0.1191124983861257,1.2610440893101185,1.1696653793327536,-0.08425223729412423,1.200167075309119,1.159483673665623,-0.06336676947413522,0.07572496350276214,0.09192281840404193,1.243848936208844,-0.11911249838612525,True,True,False,False,False,False
U56,BAND,band0.03_g0.50,W,10,2.9177154872052546,0.33339909872788126,0.3358443647460335,0.3097731181176308,0.08142334666257489,1.1637993091750063,-0.11993844316541435,1.217126641170501,1.1280706061602732,-0.08586614328263054,1.1555282372484892,1.1140954932729121,-0.06622738200871137,0.0725849741111646,0.08874482361093694,1.2033607839942806,-0.11993844316541402,True,True,False,False,False,False
U56,BAND,band0.03_g0.50,W,25,2.9177154872052546,0.3336699276718746,0.3360287460493701,0.3099722887550981,0.07669857696533522,1.099952977310419,-0.12117658085697847,1.151098813745416,1.0655977468918942,-0.09103803273637501,1.0884505090864163,1.0458765978827607,-0.07050317815577034,0.06789133977557382,0.083994308739896,1.1425363408928806,-0.12117658085697847,True,True,False,False,False,False
U56,BAND,band0.03_g0.50,W,50,2.9177154872052546,0.33412130924519656,0.33633604822159757,0.31030423981754385,0.06886755423097468,0.9933378113124277,-0.1232380657033807,1.0407459531217056,0.9613390050247109,-0.10098827634894003,0.9764326010191017,0.931917889156295,-0.07758935288243429,0.06011202311758734,0.07612053073669389,1.040991172153202,-0.1232380657033808,True,True,False,False,False,False
U56,BAND,band0.03_g0.75,W,0,4.315992245328881,0.5003641717525434,0.5037644796980283,0.46464045863361536,0.12751931920782322,1.2058336508605896,-0.17518342362449024,1.2611606687277637,1.1688407368371116,-0.12465846433105676,1.2003689629807954,1.159542764876456,-0.09480947522996896,0.11399317533198339,0.1387635110854306,1.2430305694387527,-0.17518342362449013,True,True,True,True,False,False
U56,BAND,band0.03_g0.75,W,10,4.315992245328881,0.5006385352922402,0.5039507593258186,0.46484215915939303,0.1226610334899747,1.1639475799583825,-0.17635013155735746,1.217819058922409,1.1278777966194091,-0.12730785347259843,1.1563183801428516,1.1147498283451058,-0.09892339880575163,0.1091821365631711,0.1338660508261611,1.203154332163216,-0.17635013155735735,True,True,True,True,False,False
U56,BAND,band0.03_g0.75,W,25,4.315992245328881,0.5010500806017855,0.5042301787675041,0.4651447099480595,0.11541088872779581,1.1010128280482547,-0.1780985498207437,1.1526579008403484,1.0663561117850822,-0.13565162605716607,1.0901253441030465,1.0474266660367728,-0.10506195150891018,0.10200261269922617,0.1265573501738122,1.1432512787283764,-0.1780985498207437,True,True,True,True,False,False
U56,BAND,band0.03_g0.75,W,50,4.315992245328881,0.5017359894510274,0.5046958778369794,0.46564896126250355,0.10342609259273416,0.9959230437357234,-0.18100819924176492,1.0437546511543365,0.9636890792537572,-0.1496694423351841,0.9795853947558708,0.9349657373689033,-0.11520720762669567,0.09013485495395823,0.11447550813529239,1.0432485412948282,-0.1810081992417647,True,False,False,True,False,False
