tape,panel,gross,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,A_H1,A_H2,A_DD,pass_4b_five,pass_4b_core,pass_4a
T_OWN,U56,0.5,0.10340839437440397,1.1388099079139746,-0.13056767626411248,1.2029503990654125,1.0959907190282323,1.1632539800301382,0.11248184168878539,-0.1305676762641127,True,True,True,True,False,False,False,False,False,False,False
T_OWN,U56,0.525,0.10863273181224109,1.1389112962145869,-0.13675689574718763,1.2030435899454877,1.0961085556892833,1.1633726922228567,0.11818154910048939,-0.13675689574718786,True,True,True,True,True,False,False,False,True,True,False
T_OWN,U56,0.55,0.11386068330886356,1.1390100939583327,-0.14291447375060684,1.203133869600626,1.0962241843796319,1.1634891279133808,0.12388675263616333,-0.14291447375060629,True,True,True,True,True,False,False,False,True,True,False
T_OWN,U56,0.575,0.11909200757106442,1.1391061053029925,-0.14904040335694146,1.203220520076376,1.096337832273925,1.1636034519603573,0.1295972249027788,-0.14904040335694124,True,True,True,True,True,False,False,False,True,True,False
T_OWN,U56,0.6,0.12432649358303216,1.1391994587010634,-0.15513470953029718,1.2033044079020236,1.096449025633342,1.163715194417186,0.13531265582630647,-0.15513470953029718,True,True,True,True,True,False,False,False,True,True,False
T_OWN,U56,0.625,0.12956390159833298,1.1392900283794187,-0.16121551063565898,1.2033852796735642,1.0965577386348921,1.1638243093907013,0.14103278054619706,-0.16121551063565853,True,True,True,True,True,False,False,False,True,True,False
T_OWN,U56,0.65,0.13480401426794475,1.1393779211240733,-0.16728472783934845,1.2034628945890664,1.0966643661388287,1.1639311376823183,0.14675738319632714,-0.16728472783934878,True,True,True,True,True,False,False,False,True,True,False
T_OWN,U56,0.675,0.14004659592311297,1.1394630519965454,-0.1733252899708564,1.2035377583742748,1.0967683410100353,1.16403517021355,0.15248613645007159,-0.17332528997085617,True,True,True,True,True,False,False,False,True,True,False
T_OWN,U56,0.7,0.14529140069614654,1.1395453097816368,-0.1793372564660306,1.2036092461967114,1.0968699697776825,1.164136719876449,0.158218821012718,-0.17933725646603071,True,True,True,True,True,False,False,False,True,True,False
T_OWN,U56,0.725,0.15053819258824874,1.1396247221565505,-0.18532069482799773,1.2036777963788639,1.0969689661168505,1.1642355561253837,0.16395513804009254,-0.18532069482799807,True,True,True,True,True,False,False,False,True,True,False
T_OWN,U56,0.75,0.1557866816870579,1.1397009737484207,-0.19127568902302317,1.203742907417884,1.097065152768937,1.1643314948267134,0.16969477580854853,-0.19127568902302305,True,True,True,True,True,False,False,False,True,True,False
T_OWN,U56,0.775,0.16103657018846862,1.1397737216952137,-0.19720226851719835,1.2038043040673823,1.0971581310024723,1.1644241528213506,0.17543739258362168,-0.19720226851719846,True,True,True,True,True,False,False,False,True,True,False
T_OWN,U56,0.8,0.1662876455744111,1.1398431796058437,-0.20310049301837596,1.2038623156580093,1.0972480214776856,1.1645136176426871,0.18118272021528026,-0.20310049301837596,True,True,True,False,True,False,False,False,False,False,False
T_OWN,U56,0.825,0.17153974454922816,1.139909880928088,-0.20897042231415186,1.203916995079696,1.0973357471469578,1.1646007294135068,0.18693061570764002,-0.2089704223141523,True,True,True,False,True,False,False,False,False,False,False
T_OWN,U56,0.85,0.17679253086066637,1.1399732904441393,-0.21481217192212942,1.2039678201616293,1.0974207558687894,1.1646849850073109,0.19268070857025488,-0.2148121719221293,True,True,True,False,True,False,False,False,False,False,False
T_OWN,U56,0.875,0.18204577975178649,1.1400336264633706,-0.22062595182285816,1.2040150099011582,1.0975032734611159,1.1647665749036649,0.19843274002534628,-0.22062595182285805,True,True,True,False,True,False,False,False,False,False,False
T_OWN,U56,0.9,0.18729910526136262,1.1400902192002047,-0.22641189289832098,1.2040577121807556,1.097582769731308,1.164845022632561,0.204186317358519,-0.22641189289832098,True,True,True,False,True,False,False,False,False,False,False
T_OWN,U56,0.925,0.19255223424869783,1.140143015556311,-0.23216980174885427,1.2040959594491167,1.097659143912657,1.1649201706998626,0.20994112582646052,-0.2321698017488545,True,True,True,False,True,False,False,False,False,False,False
T_OWN,U56,0.95,0.19780491370589037,1.1401921015065102,-0.23789973808106524,1.204129693184222,1.0977325976845862,1.1649921404790258,0.21569688600964443,-0.23789973808106557,True,True,True,False,True,False,False,False,False,False,False
T_OWN,U56,0.975,0.20305687887114465,1.1402375535765992,-0.2436019412229038,1.2041596135997892,1.0978026954889242,1.1650607385547853,0.22145323720373788,-0.2436019412229038,True,True,True,False,True,False,False,False,False,False,False
T_OWN,U56,1.0,0.2083078791082773,1.1402795226268259,-0.24927649951404374,1.2041857408723582,1.0978697225727418,1.1651261114407405,0.22720990520968787,-0.24927649951404385,True,True,True,False,True,False,False,False,False,False,False
T_OWN,B136,0.2,0.04251867635148332,1.058454296436376,-0.05838019441767062,1.284966292430262,0.8790031321899839,1.0043906259506514,0.042711867377235535,-0.05838019441767073,True,True,True,True,False,True,False,True,False,False,False
T_OWN,B136,0.225,0.047854624672995394,1.0587046152386745,-0.06551813248542715,1.2852129355836825,0.8792732156635135,1.004670920825733,0.04806106089350659,-0.06551813248542682,True,True,True,True,False,True,False,True,False,False,False
T_OWN,B136,0.25,0.05319446705542474,1.058952838880919,-0.07262085812399,1.2854577834362388,0.8795412118969517,1.0049489355952304,0.05341158029574555,-0.07262085812399,True,True,True,True,False,True,False,True,False,False,False
T_OWN,B136,0.275,0.05853795604333789,1.0591989438576817,-0.07968844431096589,1.2857004416325015,0.8798074296996959,1.0052249252379155,0.05876315299091561,-0.07968844431096545,True,True,True,True,False,True,False,True,False,False,False
T_OWN,B136,0.3,0.06388483980525494,1.0594428126149014,-0.08672096624141135,1.2859408329469937,0.8800717116702663,1.0054987279847747,0.06411548358053709,-0.08672096624141135,True,True,True,True,False,True,False,True,False,False,False
T_OWN,B136,0.325,0.06923487411257168,1.0596845911771453,-0.0937185026913745,1.28617905594342,0.8803342433528132,1.005770536919464,0.06946829104176477,-0.09371850269137383,True,True,True,True,False,True,False,True,False,False,False
T_OWN,B136,0.35,0.07458782816568266,1.0599245358909708,-0.10068113078456065,1.286415610203458,0.8805950792182164,1.0060403957911241,0.07482128862695192,-0.10068113078456076,True,True,True,True,False,True,False,True,False,False,False
T_OWN,B136,0.375,0.07994344102053463,1.0601625125989689,-0.10760892936760469,1.286650374022313,0.880854077139084,1.0063081191468262,0.08017416671823785,-0.1076089293676048,True,True,True,True,False,True,False,True,False,False,False
T_OWN,B136,0.4,0.08530141429279392,1.0603980371058315,-0.11450196962857717,1.2868827103437144,0.881110878596558,1.006573394298753,0.08552659548697572,-0.11450196962857684,True,True,True,True,False,True,False,True,False,False,False
T_OWN,B136,0.425,0.09066151657857047,1.0606314613294623,-0.12136032628586912,1.2871127525127226,0.8813660274460928,1.0068367264644926,0.0908783183160462,-0.12136032628586912,True,True,True,True,False,True,False,True,False,False,False
T_OWN,B136,0.45,0.09602344963487708,1.060862423547825,-0.1281841567538473,1.2873402010089618,0.8816191019661378,1.0070977673957113,0.09622899612292035,-0.12818415675384764,True,True,True,True,False,True,False,False,False,False,False
T_OWN,B136,0.475,0.10138695544538212,1.0610910485483716,-0.13497352159304954,1.2875657009178545,0.8818698016565135,1.007356262203964,0.10157829010383268,-0.13497352159304987,True,True,True,True,False,True,False,False,False,False,False
T_OWN,B136,0.5,0.10675175140207016,1.0613172049637596,-0.14172844448877653,1.2877887796439833,0.8821182819661783,1.0076123238250767,0.10692589883084103,-0.14172844448877653,True,True,True,True,True,True,False,False,True,True,False
T_OWN,B136,0.525,0.11211756274940332,1.0615408820188026,-0.14844900173086362,1.288009221918718,0.8823647037224654,1.007866084192239,0.11227152215369185,-0.14844900173086384,True,True,True,True,True,True,False,False,True,True,False
T_OWN,B136,0.55,0.11748409738093457,1.06176197335862,-0.15513526976429914,1.2882271314270397,0.8826087872006162,1.008117261923511,0.11761480345776176,-0.15513526976429937,True,True,True,True,True,True,False,False,True,True,False
T_OWN,B136,0.575,0.12285105578373634,1.0619803694916226,-0.16178742214489017,1.288442258866756,0.8828505447275269,1.0083658819699444,0.12295541785843445,-0.16178742214489006,True,True,True,True,True,True,False,False,True,True,False
T_OWN,B136,0.6,0.12821819208258534,1.0621963323951173,-0.16840548135869893,1.2886545518020684,0.883090486986644,1.0086124267911551,0.12829310877488553,-0.16840548135869893,True,True,True,True,True,True,False,False,True,True,False
T_OWN,B136,0.625,0.1335852053941995,1.0624097788086726,-0.17498962664921858,1.2888642065135694,0.8833283217814774,1.0088566371986154,0.13362751471615653,-0.17498962664921813,True,True,True,True,True,True,False,False,True,True,False
T_OWN,B136,0.65,0.13895172068729855,1.0626200842874902,-0.1815398564875792,1.289070505668076,0.8835634940278978,1.0090979821698232,0.13895822785259915,-0.18153985648757875,True,True,True,True,True,True,False,False,True,True,False
T_OWN,B136,0.675,0.1443174853663054,1.0628275874327398,-0.18805620266239176,1.2892738155004315,0.8837963251840122,1.0093367487570168,0.14428495080141257,-0.18805620266239187,True,True,True,True,True,True,False,False,True,True,False
T_OWN,B136,0.7,0.14968219038185238,1.0630322230188143,-0.19453874207190103,1.289474383254928,0.8840265333161325,1.0095726160474137,0.14960729767280112,-0.19453874207190114,True,True,True,True,True,True,False,False,True,True,False
T_OWN,B136,0.725,0.15504546382999052,1.0632335677131524,-0.20098769761635282,1.289671860548708,0.8842536100829619,1.009805187602236,0.1549248469516098,-0.20098769761635304,True,True,True,True,True,True,False,False,True,True,False
T_OWN,B136,0.75,0.16040704123612182,1.063431890092473,-0.20740302267849497,1.2898666135999555,0.884477736642959,1.0100346106764957,0.16023726571201902,-0.20740302267849475,True,True,True,False,True,True,False,False,False,False,False
T_OWN,B136,0.775,0.16576665102442756,1.0636273921341872,-0.21378478131231005,1.2900587939877661,0.8846991811852057,1.0102611060726825,0.16554424439132354,-0.21378478131231038,True,True,True,False,True,True,False,False,False,False,False
T_OWN,B136,0.8,0.1711238909020525,1.0638195994061428,-0.22013305082891943,1.2902477514588782,0.8849175998247282,1.0104842882326566,0.17084534233491278,-0.2201330508289192,True,True,True,False,True,True,False,False,False,False,False
T_OWN,B136,0.825,0.17647852545919007,1.064008958107353,-0.2264480382516434,1.2904338688873642,0.8851334885282012,1.0107046629320988,0.17614029159857592,-0.2264480382516434,True,True,True,False,True,True,False,False,False,False,False
T_OWN,B136,0.85,0.18183019275966306,1.064195238782294,-0.2327299271332719,1.290617138154619,0.8853464422497642,1.010921918637061,0.18142866580479255,-0.2327299271332719,True,True,True,False,True,True,False,False,False,False,False
T_OWN,B136,0.875,0.18717859832413208,1.0643785436052418,-0.23897862490999378,1.290797737774112,0.885556516788378,1.0111361051910588,0.1867101165993612,-0.23897862490999378,True,True,True,False,True,True,False,False,False,False,False
T_OWN,B136,0.9,0.19252342960324453,1.0645589130402355,-0.2451943020694004,1.290975411219216,0.8857640107829716,1.0113474761103651,0.1919843338412952,-0.2451943020694003,True,True,True,False,True,True,False,False,False,False,False
T_OWN,B136,0.925,0.19786421124959097,1.064735658990969,-0.25137706994112474,1.291149441552512,0.8859682666153981,1.0115553290473154,0.19725078771451,-0.2513770699411251,True,True,True,False,True,True,False,False,False,False,False
T_OWN,B136,0.95,0.20320071718425758,1.0649092836010112,-0.2575271264560087,1.2913206382580897,0.8861695194068342,1.0117599362033807,0.2025091516223123,-0.2575271264560087,True,True,True,False,True,True,False,False,False,False,False
T_OWN,B136,0.975,0.20853273741243017,1.0650802909462838,-0.26364436223733545,1.2914891492726355,0.8863685688277573,1.0119620815606505,0.207759240803169,-0.26364436223733545,True,True,True,False,True,True,False,False,False,False,False
T_OWN,B136,1.0,0.2138598224290431,1.0652481921562345,-0.2697291008060032,1.2916543210953286,0.8865650516510282,1.0121613860227718,0.2130005804912496,-0.2697291008060032,True,True,True,False,True,True,False,False,False,False,False
T_OWN,SMALL,0.2,0.023570410852666424,0.5046015756611766,-0.1065145434994198,0.6602286597219627,0.39166179149914887,0.45081585173255817,0.021926551574244835,-0.10651454349941991,False,False,False,True,False,False,False,True,False,False,False
T_OWN,SMALL,0.225,0.02639502070264932,0.5047294476144394,-0.11924077654550991,0.660389217115772,0.3917711820843617,0.45093475297590435,0.02452251570941555,-0.1192407765455098,False,False,False,True,False,False,False,True,False,False,False
T_OWN,SMALL,0.25,0.029191545782957684,0.5048566480554512,-0.13183902235094602,0.6605485615122858,0.3918806483566526,0.45105325880935176,0.027085204471689384,-0.1318390223509467,False,False,False,True,False,False,False,True,False,False,False
T_OWN,SMALL,0.275,0.03195967546438738,0.5049831832070684,-0.14431003766644146,0.6607064297835621,0.39199040465810414,0.4511715383288037,0.029614307186951683,-0.14431003766644135,False,False,False,True,False,False,False,False,False,False,False
T_OWN,SMALL,0.3,0.034699100738013744,0.5051090762148539,-0.15665461197088537,0.6608628389793229,0.3921004857601011,0.45128964370922336,0.03210950949710423,-0.15665461197088537,False,False,False,True,False,False,False,False,False,False,False
T_OWN,SMALL,0.325,0.037409522597774414,0.5052344612063409,-0.16887353491420953,0.6610178305679673,0.39221109548529787,0.4514077515343878,0.03457050916757143,-0.16887353491420942,False,False,False,True,False,False,False,False,False,False,False
T_OWN,SMALL,0.35,0.0400906113882582,0.5053590702552273,-0.1809676143303226,0.6611713202203526,0.39232183117294384,0.4515255269971127,0.036996964200484816,-0.1809676143303226,False,False,False,True,False,False,False,False,False,False,False
T_OWN,SMALL,0.375,0.04274206786366275,0.505483034501934,-0.19293761263267695,0.6613237451002992,0.39243260133407654,0.4516429881600558,0.03938855886400239,-0.1929376126326775,False,False,False,True,False,False,False,False,False,False,False
T_OWN,SMALL,0.4,0.04536353344427768,0.5056058486984354,-0.2047843131392375,0.6614745494107049,0.3925429354324761,0.45175955172685334,0.041744915914491365,-0.20478431313923762,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.425,0.04795471409958996,0.5057277382795557,-0.21650849773480763,0.6616238606949082,0.39265313644954875,0.4518755457441266,0.0440657438967198,-0.2165084977348074,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.45,0.05051532091856492,0.5058489039537274,-0.22811096489778449,0.6617718256433391,0.39276345037513005,0.4519912539847926,0.046350757353384786,-0.2281109648977846,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.475,0.0530450105666469,0.5059690276535271,-0.23959278005918105,0.661918364060369,0.3928733953233255,0.4521061317641938,0.04859957875395504,-0.23959278005918117,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.5,0.055543521504094695,0.506088536778756,-0.2509545067422454,0.6620636776521579,0.39298356368086823,0.45222067515060516,0.05081194822592927,-0.2509545067422456,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.525,0.05801052949102692,0.5062072784949768,-0.2621969334243499,0.6622076978452058,0.39309374209324804,0.4523346658278646,0.05298752437520182,-0.2621969334243498,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.55,0.06044569311626957,0.5063250003860884,-0.27332084801074585,0.6623498059141162,0.3932039769954317,0.4524482012455636,0.05512600881869556,-0.27332084801074585,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.575,0.06284875525969857,0.5064420733713318,-0.28432708652684957,0.6624906341291763,0.3933144392313212,0.452561466557295,0.05722711685064219,-0.28432708652684957,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.6,0.06521934451765277,0.5065580449748965,-0.2952165588976303,0.6626297448679115,0.3934246746645101,0.4526739718340334,0.05929046482005251,-0.2952165588976302,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.625,0.06755719556707707,0.5066732047517962,-0.3059898624745149,0.6627675373712798,0.3935348820384105,0.4527858961543168,0.06131576524099147,-0.30598986247451465,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.65,0.06986196257218147,0.5067873163115655,-0.3166477046397893,0.6629035875074193,0.39364496719929737,0.4528972652678237,0.06330270992775588,-0.31664770463978953,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.675,0.07213337059383607,0.5069005869476854,-0.32719080661758315,0.6630378246578501,0.39375535590473254,0.45300832259488544,0.06525103166717572,-0.32719080661758326,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.7,0.0743710862760616,0.5070128316957673,-0.3376200744159875,0.6631706930668181,0.39386540671793824,0.45311856285665514,0.0671603371524252,-0.3376200744159876,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.725,0.07657480884679724,0.5071240847179816,-0.3479362877563752,0.6633019175282788,0.3939753901565966,0.45322820295056987,0.06903035558661164,-0.34793628775637486,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.75,0.07874421355849703,0.5072342327234494,-0.35814054180328125,0.6634315052819474,0.39408511747271535,0.4533371799039726,0.07086077006544778,-0.3581405418032818,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.775,0.08087905144110819,0.5073435738513258,-0.36823333751433485,0.66355979548002,0.3941948487179135,0.4534456350329294,0.0726512999118456,-0.3682333375143342,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.8,0.08297907776340718,0.5074523843409785,-0.37821522667250573,0.6636864453857682,0.3943053307484585,0.4535540348375055,0.07440174090883778,-0.3782152266725055,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.825,0.08504397759816462,0.5075605736683675,-0.38808700203675317,0.6638117098425733,0.39441620891457396,0.45366233596912875,0.07611178896308757,-0.3880870020367534,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.85,0.08707341372950261,0.5076679575853802,-0.3978494970700388,0.6639360577571783,0.39452679753568914,0.4537700107120479,0.07778102752757277,-0.3978494970700387,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.875,0.08906720599672457,0.507775039296198,-0.40750334303488833,0.6640590313511808,0.3946383501570651,0.4538780076304807,0.07940938406973874,-0.40750334303488855,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.9,0.09102498422627625,0.5078814682232958,-0.41704932933466343,0.664181152495148,0.394749851227141,0.4539855462028075,0.08099638414912236,-0.4170493293346631,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.925,0.09294648867604716,0.5079873708265186,-0.4264881785121595,0.6643019418726555,0.39486190899346824,0.45409287318263125,0.08254179693835595,-0.4264881785121595,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.95,0.09483135804002174,0.5080924357611568,-0.4358209358428937,0.664421213065527,0.3949741480475769,0.45419979300015606,0.08404528848990434,-0.4358209358428937,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,0.975,0.09667921538717694,0.5081963637244343,-0.4450482306362058,0.6645378359056484,0.3950869073019324,0.45430654167092677,0.08550662598119652,-0.445048230636206,False,False,False,False,False,False,False,False,False,False,False
T_OWN,SMALL,1.0,0.09848992582468252,0.5082997892144179,-0.454170548661858,0.6646530550123478,0.3952003420296172,0.454413347265087,0.08692558096183145,-0.4541705486618577,False,False,False,False,True,False,False,False,False,False,False
T_MATCHED,U56,0.2,0.03740695725694465,1.0587309132180642,-0.054036914009176096,1.1233211436721005,1.0215169268221804,1.1055310167113006,0.04205709737300567,-0.05403691400917565,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,U56,0.225,0.04209854546953751,1.0588870393548484,-0.06064601623436261,1.1234844690064167,1.0216722895005321,1.1057028292432012,0.04734259602742519,-0.060646016234363165,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,U56,0.25,0.04679306809074002,1.059041417932692,-0.06722296405884887,1.123646831009705,1.0218254266744304,1.1058725639062765,0.05263372110610964,-0.0672229640588492,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,U56,0.275,0.0514903466356742,1.059193924744663,-0.07376787914365956,1.1238079019124236,1.0219763721661492,1.1060401681966308,0.05793026048583649,-0.07376787914365923,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,U56,0.3,0.0561902100118139,1.059344634612635,-0.08028085029185927,1.1239676188569496,1.022125311755471,1.1062056723762568,0.06323200417861985,-0.08028085029185983,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,U56,0.325,0.06089248054028906,1.0594934843551205,-0.08676192162173013,1.124126150823799,1.0222719980667108,1.1063690017090655,0.06853873565489166,-0.08676192162173013,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,U56,0.35,0.06559695315924641,1.0596400196979532,-0.09321109755788648,1.124282827222663,1.0224161534061162,1.1065297855437626,0.07385021577189055,-0.09321109755788681,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,U56,0.375,0.07030343031266906,1.0597841053162236,-0.09962844776614732,1.124437272138061,1.0225578184138289,1.1066880392414327,0.07916621745868513,-0.09962844776614732,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,U56,0.4,0.07501173363443758,1.0599258859314484,-0.10601407415670416,1.1245895898533464,1.0226971684246347,1.1068438918514205,0.08448652435661219,-0.1060140741567045,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,U56,0.425,0.07972169408437613,1.0600656300201206,-0.11236802431984227,1.1247400227350015,1.0228345023507042,1.1069976464840614,0.08981093503091175,-0.1123680243198425,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,U56,0.45,0.08443308786223258,1.0602028407160387,-0.11869035569057351,1.1248882737620471,1.0229691755722239,1.10714876566885,0.09513918351750794,-0.1186903556905734,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,U56,0.475,0.0891456964446744,1.060337325798857,-0.12498118614320564,1.1250341772514447,1.0231009655919052,1.1072969891262907,0.1004710014546315,-0.12498118614320541,True,True,True,True,False,True,False,False,False,False,False
T_MATCHED,U56,0.5,0.09385932450699563,1.0604691437381057,-0.1312406715463953,1.1251774075692358,1.0232302289032522,1.1074427413426253,0.10580619045484596,-0.13124067154639563,True,True,True,True,False,True,False,False,False,False,False
T_MATCHED,U56,0.525,0.09857374886987547,1.0605980343430659,-0.1374688663558591,1.125317418003491,1.0233569112716885,1.1075855934587608,0.1111444685807601,-0.1374688663558591,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,U56,0.55,0.10328875590924924,1.060723929319951,-0.1436658776102786,1.1254547414113873,1.0234804977812682,1.1077251575676523,0.11648554961440039,-0.14366587761027905,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,U56,0.575,0.1080041442306372,1.0608469394181799,-0.14983166132334724,1.1255894801347788,1.0236011115148154,1.1078619170216961,0.12182923212348795,-0.14983166132334735,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,U56,0.6,0.1127197723057003,1.060967614269345,-0.15596618945342178,1.125722030773711,1.023719414005946,1.107996387953157,0.12717533191716868,-0.15596618945342156,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,U56,0.625,0.11743537218366251,1.061085391823592,-0.16206961364186945,1.1258519346052982,1.0238347647291872,1.1081279533407762,0.13252353011045903,-0.16206961364186878,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,U56,0.65,0.12215073032562307,1.0612003079009882,-0.16814204187279747,1.1259793744157638,1.0239470742729393,1.1082565649379876,0.13787355540731827,-0.1681420418727979,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,U56,0.675,0.12686561582828149,1.0613122163323683,-0.17418351906722696,1.1261038118507685,1.0240564952182247,1.1083821867157264,0.14322514660188035,-0.17418351906722662,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,U56,0.7,0.13157981869117008,1.061421174556951,-0.1801941336488313,1.1262248320859263,1.024163472287515,1.1085051172688354,0.14857808963942754,-0.1801941336488314,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,U56,0.725,0.13629309298407755,1.0615269561108387,-0.18617413492058177,1.1263426689439753,1.0242674373283336,1.108625019110259,0.15393208377671042,-0.18617413492058144,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,U56,0.75,0.14100511915082015,1.0616289932086338,-0.19212384857850717,1.1264568362326484,1.0243677419835318,1.1087413037731928,0.1592867517956973,-0.19212384857850717,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,U56,0.775,0.14571576141856823,1.0617279335965701,-0.19804294990196158,1.1265677876598905,1.0244651905962268,1.1088545530577278,0.16464190842725168,-0.19804294990196103,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,U56,0.8,0.15042476779833547,1.0618236188123515,-0.2039314370996692,1.1266753215930803,1.024559662933573,1.1089647257295678,0.16999727128381226,-0.20393143709966877,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,U56,0.825,0.15513186297709258,1.0619157729687143,-0.2097895131227513,1.1267788388820554,1.0246511461783476,1.109071705450513,0.17535254971726788,-0.2097895131227514,True,True,True,False,True,True,False,False,False,False,False
