panel,dial,scale,h,c,adopted,m_H1,m_H2,m_OOS,m_DD,m_CAGR,IS_m_H1,IS_m_H2,IS_m_OOS,IS_m_DD,IS_m_CAGR,m_min,IS_m_min,pass4b,pass4a,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,base_H1,base_H2,base_MaxDD,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
U56,band,x1,0.01,0.0,0,0.23471683599028148,0.3316720233810556,0.38449295827807795,0.08168244285249956,-0.02415244116313288,0.04003864024950776,0.24681232104845385,0.16337667519868493,0.046675978859354844,-0.03328042183142821,-0.02415244116313288,-0.03328042183142821,0,0,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2875770624908123,0.09511816914319215,-0.11896569629881149,1.2359655511245395,1.1885984596161216,-0.11896569629881126,0.08192726382671256,1.1730113515331757,-0.1206209688478902,1.1934107577812096,1.157330715595031,0.07143108932256315,1.0620137162878585,-0.08569569081153017,0.8777896932118161,1.3071255072270025,0.09065938470328705,1.2602713384070487,-0.12062096884789053
U56,band,x1,0.01,0.01,0,0.2546727512593111,0.3487216047406395,0.39842182579898233,0.08154089217980984,-0.02216663594525016,0.07064856650343654,0.2592651198193283,0.1876175157383908,0.05384526838093465,-0.030965396614063945,-0.02216663594525016,-0.030965396614063945,0,0,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2875770624908123,0.09511816914319215,-0.11896569629881149,1.2359655511245395,1.1885984596161216,-0.11896569629881126,0.08391306904459528,1.19142900027337,-0.12076251952057993,1.2133666730502393,1.1743802969546149,0.07374611453992741,1.0862545568275643,-0.07852640128995036,0.9083996194657449,1.319578305997877,0.09236879705381518,1.2742002059279531,-0.12076251952058026
U56,band,x1,0.01,0.02,0,0.25277010468773453,0.3682794301289357,0.4139636181997791,0.08540963731778514,-0.021096592821019847,0.07985487199229713,0.25047079412483675,0.18859385111141203,0.056935175216123485,-0.030700689946036697,-0.021096592821019847,-0.030700689946036697,0,0,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2875770624908123,0.09511816914319215,-0.11896569629881149,1.2359655511245395,1.1885984596161216,-0.11896569629881126,0.08498311216882559,1.2006736276041299,-0.11689377438260462,1.2114640264786627,1.193938122342911,0.07401082120795466,1.0872308922005856,-0.07543649445476153,0.9176059249546055,1.3107839803033854,0.0941147910682596,1.28974199832875,-0.11689377438260484
U56,band,x1,0.01,0.03,1,0.2772716293336114,0.3629397674021463,0.4117986823618415,0.0833377154015785,-0.019549852649631397,0.08211721875996736,0.2964985884661162,0.2106271610885646,0.05365261161804982,-0.02850686480671083,-0.019549852649631397,-0.02850686480671083,0,0,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2875770624908123,0.09511816914319215,-0.11896569629881149,1.2359655511245395,1.1885984596161216,-0.11896569629881126,0.08652985234021404,1.2092272535344055,-0.11896569629881126,1.2359655511245395,1.1885984596161216,0.07620464634728052,1.1092642021777381,-0.07871905805283519,0.9198682717222757,1.3568117746446648,0.09511816914319215,1.2875770624908123,-0.11896569629881149
U56,band,x1,0.01,0.04,0,0.23577958105202435,0.3363878536654693,0.3862775884499393,0.07823895018849389,-0.02165968030956346,0.05575571397557466,0.22207101574954824,0.16447310062722087,0.054383366172252506,-0.03202384789071111,-0.02165968030956346,-0.03202384789071111,0,0,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2875770624908123,0.09511816914319215,-0.11896569629881149,1.2359655511245395,1.1885984596161216,-0.11896569629881126,0.08442002468028198,1.1750882621939704,-0.12406446151189587,1.1944735028429525,1.1620465458794447,0.07268766326328024,1.0631101417163944,-0.0779883034986325,0.893506766937883,1.2823842019280969,0.09419062838432835,1.2620559685789101,-0.12406446151189576
U56,band,x1,0.01,0.05,0,0.23803443419953918,0.2935955990161415,0.34529990365750585,0.07811517172470037,-0.022737923005818242,0.06727744178404615,0.2160002856916614,0.16867073176838931,0.05495823478951126,-0.031036193268248358,-0.022737923005818242,-0.031036193268248358,0,0,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2875770624908123,0.09511816914319215,-0.11896569629881149,1.2359655511245395,1.1885984596161216,-0.11896569629881126,0.0833417819840272,1.1536525402425075,-0.1241882399756894,1.1967283559904673,1.1192542912301169,0.073675317885743,1.0673077728575628,-0.07741343488137375,0.9050284947463545,1.27631347187021,0.0913778770154936,1.2210782837864766,-0.1241882399756894
U56,band,x1,0.01,0.06,0,0.23302593627634882,0.28616408273751215,0.3404001291290458,0.0688901707438718,-0.022641379094289885,0.038486553136043655,0.23448119787033406,0.16033080439420977,0.04900761164526149,-0.0311763650546808,-0.022641379094289885,-0.0311763650546808,0,0,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2875770624908123,0.09511816914319215,-0.11896569629881149,1.2359655511245395,1.1885984596161216,-0.11896569629881126,0.08343832589555555,1.1472786321573685,-0.13341324095651796,1.191719858067277,1.1118227749514875,0.07353514609931056,1.0589678454833833,-0.08336405802562352,0.876237606098352,1.2947943840488827,0.09167286123078089,1.2161785092580166,-0.13341324095651774
U56,band,x1,0.01,0.07,0,0.2699594636766801,0.2868803474895666,0.33652043250627506,0.06661896494124472,-0.020691574479788657,0.05010037457003791,0.32862242202494607,0.20505691658287417,0.04874392060256974,-0.027594326545819836,-0.020691574479788657,-0.027594326545819836,0,0,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2875770624908123,0.09511816914319215,-0.11896569629881149,1.2359655511245395,1.1885984596161216,-0.11896569629881126,0.08538813051005678,1.1645434401639108,-0.13568444675914504,1.2286533854676083,1.112539039703542,0.07711718460817152,1.1036939576720477,-0.08362774906831527,0.8878514275323462,1.3889356082034947,0.09225584689070798,1.2122988126352459,-0.1356844467591447
U56,band,x1,0.01,0.08,0,0.28799183807328077,0.25505021252801774,0.30297928331656176,0.05875551177419233,-0.02043684465868091,0.0524397343247448,0.38186209123212467,0.22833116641855478,0.04862355516310504,-0.025185320941129907,-0.02043684465868091,-0.025185320941129907,0,0,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2875770624908123,0.09511816914319215,-0.11896569629881149,1.2359655511245395,1.1885984596161216,-0.11896569629881126,0.08564286033116453,1.1555544264639939,-0.14354789992619743,1.246685759864209,1.080708904741993,0.07952619021286145,1.1269682075077283,-0.08374811450777997,0.8901907872870531,1.4421752774106733,0.09071253666753387,1.1787576634455326,-0.14354789992619688
U56,band,x1,0.01,0.09,0,0.2931944012283102,0.23805990013163003,0.28326306864367357,0.06082181275824447,-0.02080311634222,0.051998465121907866,0.4003952993115798,0.2381777362179427,0.04695988814074817,-0.024412551033964114,-0.02080311634222,-0.024412551033964114,0,0,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2875770624908123,0.09511816914319215,-0.11896569629881149,1.2359655511245395,1.1885984596161216,-0.11896569629881126,0.08527658864762544,1.148545346626503,-0.1414815989421453,1.2518883230192384,1.0637185923456054,0.08029896012002724,1.1368147773071162,-0.08541178153013684,0.8897495180842162,1.4607084854901284,0.08939823298537508,1.1590414487726444,-0.14148159894214551
