uni,book,arm,kind,cost,lag,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,TO,gross,p4a,p4b,f4b
universe.json(56),V1u,control,ctl,10.0,t+1,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.05252287623428464,-0.13035468667421723,0.07167644913632909,0.7135835570891119,-0.15672092223908363,23.235629037526,0.749893462556593,False,False,"H1,H2,OOS,CAGR"
universe.json(56),V1u,g200-dg,gate,10.0,t+1,0.061519793807876866,0.6521603817962626,-0.14051673107873974,0.663668405861618,0.6454536203790463,0.05035257708979257,-0.13611749021424646,0.07082486653664155,0.710019199890369,-0.14051673107873808,22.85023808049835,0.7256651420904467,False,False,"H1,H2,OOS,CAGR"
universe.json(56),V1u,g200-rw,gate,10.0,t+1,0.06636733955682628,0.6798954117666615,-0.13827796154480831,0.6409087934305884,0.7170424490159388,0.04925613582932131,-0.13101770077431318,0.08069826783516665,0.7741172142433231,-0.13827796154480798,23.62078377846554,0.7500306958886649,False,False,"H1,H2,OOS,CAGR"
universe.json(56),V1u,band3-dg,gate,10.0,t+1,0.062122395259848195,0.656496494714766,-0.14551358300164574,0.6612687898419901,0.6556900199754405,0.05019385916852559,-0.13085395776429964,0.07206835543124734,0.7193257647884539,-0.1455135830016454,22.787689388814783,0.7328635251331524,False,False,"H1,H2,OOS,CAGR"
universe.json(56),V1u,band3-rw,gate,10.0,t+1,0.06553776027593372,0.676568440572967,-0.1362139229241568,0.6330690816917914,0.7177018083718305,0.04754023812741992,-0.1304379725668554,0.08062280320732595,0.774887069713669,-0.13621392292415668,22.955990574429613,0.7498925109129211,False,False,"H1,H2,OOS,CAGR"
universe.json(56),V1u,abs12-dg,gate,10.0,t+1,0.0615358545387823,0.6568909235648656,-0.13621392292415646,0.6309788714023126,0.6826383904553907,0.04614460864521974,-0.13412650837374251,0.07440782599996476,0.7450062488279505,-0.1362139229241568,22.303267396158162,0.7109711839242498,False,False,"H1,H2,OOS,CAGR"
universe.json(56),V1u,abs12-rw,gate,10.0,t+1,0.06416194783581197,0.6610589089882151,-0.14598353397334585,0.6312021701178266,0.690230252516765,0.04822869858921708,-0.14598353397334585,0.07749304992217221,0.7494214357057343,-0.14559327024567947,23.00066333923166,0.7498962551217799,False,False,"H1,H2,OOS,CAGR"
universe.json(56),V1u,vol60-dg,gate,10.0,t+1,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.05252287623428464,-0.13035468667421723,0.07167644913632909,0.7135835570891119,-0.15672092223908363,23.235629037526,0.749893462556593,False,False,"H1,H2,OOS,CAGR"
universe.json(56),V1u,vol60-rw,gate,10.0,t+1,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.05252287623428464,-0.13035468667421723,0.07167644913632909,0.7135835570891119,-0.15672092223908363,23.235629037526,0.749893462556593,False,False,"H1,H2,OOS,CAGR"
universe.json(56),V1u,v1gate-dg,gate,10.0,t+1,0.061519793807876866,0.6521603817962626,-0.14051673107873974,0.663668405861618,0.6454536203790463,0.05035257708979257,-0.13611749021424646,0.07082486653664155,0.710019199890369,-0.14051673107873808,22.85023808049835,0.7256651420904467,False,False,"H1,H2,OOS,CAGR"
