universe,book,conv,f,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,Turn/yr,Gross,4a,4b
u56,v1,natural,0.0,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.5534299312214817,0.07730300522922962,0.747063834691694,-0.13827796154480798,23.58532168462946,0.7495269204775851,False,False
u56,v1,natural,0.25,0.0615280225737469,0.7246799883887267,-0.12872390648683107,0.683175900355018,0.7638126669111687,0.5832167888828363,0.07431383527666835,0.8327963567893223,-0.1287239064868314,18.808087272302497,0.727021966160983,True,False
u56,v1,natural,0.5,0.05817014629154427,0.7913469693490998,-0.11924314978090989,0.7250052073277848,0.8536205793866954,0.6105286164630944,0.07087491268457202,0.9348257135100615,-0.11924314978091,14.043572023612686,0.704517011844381,True,False
u56,v1,natural,0.75,0.05446952589701559,0.8504919442458887,-0.10983788122656235,0.7557837851894589,0.9423889698365597,0.6261902684019259,0.06699641868953865,1.0377067753754445,-0.10983788122656246,9.282888759557519,0.682012057527779,True,False
u56,v1,natural,1.0,0.050327854225690416,0.8682380851121847,-0.10053521240952157,0.7552164977979926,0.981529208895537,0.613687180849873,0.06256605092337653,1.0892413890938102,-0.10053521240952168,4.622871762110925,0.6595071032111771,True,False
u56,v1,matched,0.0,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.5534299312214817,0.07730300522922962,0.747063834691694,-0.13827796154480798,23.58532168462946,0.7495269204775851,False,False
u56,v1,matched,0.25,0.06390630552363219,0.7307436896549804,-0.12823680052726316,0.6952089117264934,0.7645646702175336,0.6017843529801433,0.07590737219659349,0.8302223561797977,-0.12823680052726327,19.603455353215672,0.7495269204775851,True,False
u56,v1,matched,0.5,0.06270975266042456,0.8026126483239671,-0.12011188624328506,0.7560596756550655,0.8468804538638764,0.6559840279911647,0.07340039665972253,0.9214615552794548,-0.12011188624328517,15.529611025245204,0.7495269204775851,True,False
u56,v1,matched,0.75,0.06081110183323646,0.8664762933769765,-0.11349914396042204,0.8160247433142773,0.9167197899437187,0.710074321326785,0.06944241773297599,1.0028909255376475,-0.1134991439604216,11.172670120387483,0.7495269204775851,True,False
u56,v1,matched,1.0,0.05710346859479243,0.8673439548328086,-0.10805001502668021,0.8464489514392304,0.8897017682144506,0.7387328025862568,0.0623023674082106,0.9880377122578478,-0.10805001502668043,6.600038418367677,0.7495269204775851,True,False
u56,top20,natural,0.0,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.9928968404730495,0.14360571273280298,1.167991233806965,-0.18308348697878107,9.630697203129404,0.7158706915972064,False,True
u56,top20,natural,0.25,0.1076354461888771,1.0845122321300773,-0.15993950448552097,1.060545210110957,1.109846954841518,0.9551640426615644,0.12347462684332222,1.1836131431692762,-0.15993950448552086,8.316922002512202,0.701779794500699,False,True
u56,top20,natural,0.5,0.08860386786615959,1.0609341042774836,-0.13645515892425908,1.0100368865005063,1.1093034671732787,0.892692390157087,0.10325841584963191,1.1925529224553246,-0.13645515892425897,7.03477806167391,0.687688897404192,True,False
u56,top20,natural,0.75,0.06951787761264461,1.001986295479305,-0.1138246785250212,0.9182550093904535,1.0818664135259588,0.7877669214772681,0.08297135994859794,1.1770124759588785,-0.1138246785250211,5.783270788802566,0.6735980003076848,True,False
u56,top20,natural,1.0,0.050327854225690416,0.8682380851121847,-0.10053521240952157,0.7552164977979926,0.981529208895537,0.613687180849873,0.06256605092337653,1.0892413890938102,-0.10053521240952168,4.622871762110925,0.6595071032111771,True,False
u56,top20,matched,0.0,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.9928968404730495,0.14360571273280298,1.167991233806965,-0.18308348697878107,9.630697203129404,0.7158706915972064,False,True
u56,top20,matched,0.25,0.1108953012202285,1.0885326197431777,-0.16261626797658624,1.081984825757223,1.0978961514481844,0.9827301553203645,0.12432600179169251,1.1705993150857108,-0.16261626797658602,8.801855581273859,0.7158706915972066,False,True
u56,top20,matched,0.5,0.09439570122731733,1.0718013647246434,-0.14226371434003704,1.0605511379276475,1.0834921499236558,0.9564626155658263,0.10462470313578653,1.1644020386676546,-0.14226371434003682,8.085661256962267,0.7158706915972062,False,False
u56,top20,matched,0.75,0.07695601923304674,1.0282337056540336,-0.12124938998957047,1.0081600365160857,1.047809248624875,0.8984098817698497,0.08455246145860218,1.1393554175019611,-0.12124938998957024,7.319710852808767,0.7158706915972062,True,False
u56,top20,matched,1.0,0.05789163207238257,0.9152117914970916,-0.10083923559563746,0.882444972391215,0.9504154833808206,0.7674005982098766,0.06378957380032402,1.0541682510525825,-0.09860583196272388,6.57551623069773,0.7158706915972064,True,False
u56,ewall,natural,0.0,0.10394944276323281,1.0491473622777687,-0.15874704847794496,1.0672217419115992,1.0359541486650077,0.9680079228325479,0.11341323151490479,1.1132841948586054,-0.15874704847794496,8.213701018709864,0.7500000000000001,False,False
u56,ewall,natural,0.25,0.09090472652616666,1.0509400757309115,-0.141359506975838,1.04265830253345,1.0603318409519005,0.9340022166537338,0.10112063965069895,1.1446429743195479,-0.14135950697583788,7.107977802100858,0.7273767758027941,False,False
u56,ewall,natural,0.5,0.0775324536994988,1.0338183223618307,-0.12384577948527908,0.9923887122554984,1.0735066666723512,0.8729677623486864,0.08846011316414581,1.1657137190973876,-0.12384577948527942,6.213610815145036,0.7047535516055885,True,False
u56,ewall,natural,0.75,0.06401197831936623,0.9816929279663573,-0.11107147504198989,0.902601427315783,1.0586666435047545,0.7716571481274024,0.07561504979544531,1.159134849050911,-0.11107147504198978,5.37715572569398,0.6821303274083829,True,False
u56,ewall,natural,1.0,0.050327854225690416,0.8682380851121847,-0.10053521240952157,0.7552164977979926,0.981529208895537,0.613687180849873,0.06256605092337653,1.0892413890938102,-0.10053521240952168,4.622871762110925,0.6595071032111771,True,False
u56,ewall,matched,0.0,0.10394944276323281,1.0491473622777687,-0.15874704847794496,1.0672217419115992,1.0359541486650077,0.9680079228325479,0.11341323151490479,1.1132841948586054,-0.15874704847794496,8.213701018709864,0.7500000000000001,False,False
u56,ewall,matched,0.25,0.09446496364187662,1.0445422912982303,-0.14474199725947623,1.0578366877895284,1.0338499890184165,0.9572975145497186,0.10238063847304657,1.1150198772384428,-0.14474199725947612,7.640299292389661,0.7500000000000002,False,False
u56,ewall,matched,0.5,0.08399827602041077,1.029409326670468,-0.1304801514420808,1.0322373185923863,1.0270071394126152,0.9294931834972018,0.09073765066402828,1.1131289448444885,-0.13048015144208103,7.280543031329312,0.7500000000000002,True,False
u56,ewall,matched,0.75,0.0722382371796293,0.9904721115466042,-0.1167583713561059,0.9762261040460215,1.00454294600361,0.8700496784988689,0.07826825753988342,1.0971175740653998,-0.11675837135610556,6.938717568154831,0.7500000000000002,True,False
u56,ewall,matched,1.0,0.05785959916379091,0.8765113604415841,-0.10805001502667988,0.8496574825290357,0.9049611812072506,0.7387328025862568,0.06368968910044082,1.0049970565400614,-0.10805001502668021,6.5472783253648705,0.7500000000000001,True,False
broad,v1,natural,0.0,0.06385177680442844,0.6349911081998837,-0.21191263611532518,0.7562149489638127,0.5320307500704073,0.714743531177852,0.05941502665859644,0.5762505378038233,-0.2119126361153264,29.429583427883788,0.7498648344221672,False,False
