panel,book,family,turns_yr,avg_names,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,is_CAGR,is_Sharpe,is_MaxDD,N,H,K,WINDOW,STAT,n_repick,n_setchange,switch_bill_pp_yr,n_distinct_cells,pass_4a,fail_4a,pass_4b,fail_4b
U56,CELL N=15 H=126,CELL,2.924333056356696,14.88852813852814,0.1687832272852392,1.1494777647353267,-0.20144574895799483,0.152419255074018,1.1775336882227967,-0.14478227463683768,0.18537956248879217,1.14075712792327,-0.20088637831179734,0.18981196763901864,1.19530470786359,-0.20144574895799494,0.13558566514455261,1.0755434417665952,-0.14478227463683768,15.0,126.0,,,,,,,,False,"H1,H2,DD",True,-
U56,CELL N=15 H=252,CELL,2.029322057502266,14.931818181818182,0.14679253864691644,1.0581361657048738,-0.21097508873801318,0.11897245941874535,0.9712548824899763,-0.16676162127795202,0.17530428530778175,1.1390756294264273,-0.1803388927382592,0.1722267279308234,1.154004183466009,-0.21097508873801374,0.10685472297525456,0.8845067629291046,-0.16676162127795202,15.0,252.0,,,,,,,,False,"H1,H2,DD",False,DD
U56,CELL N=20 H=21,CELL,5.783528225416099,19.544372294372295,0.13763885104885376,1.0889282808799206,-0.20192294540169797,0.12606353605219667,1.1421062089472203,-0.1039734394856785,0.14933315392939273,1.0625567511336542,-0.20192294540169753,0.15162480038723403,1.1078677104732104,-0.20192294540169753,0.11539712747498432,1.0704649773555348,-0.1039734394856785,20.0,21.0,,,,,,,,False,"H1,H2,DD",True,-
U56,CELL N=20 H=63,CELL,3.6812852378514664,19.75,0.147665027221781,1.0895850065340134,-0.2553328701844376,0.1315715524917067,1.1386901100334776,-0.12144527593534471,0.16398738710570915,1.0722893530780875,-0.25533287018443807,0.1673849920838213,1.1306277492224375,-0.2553328701844376,0.11650125420476187,1.0282117126753962,-0.12144527593534471,20.0,63.0,,,,,,,,False,"H1,H2,DD",False,DD
U56,ANCHOR (frozen N=20 H=126),ANCHOR,2.754546768370398,19.766233766233768,0.15397127703643587,1.1289540511462697,-0.19127563591226437,0.13801602744495,1.1383133368664224,-0.1395224795715576,0.1701502229409677,1.132955394138795,-0.19127563591226426,0.17284600189211563,1.1831862943616593,-0.19127563591226426,0.12411157997528677,1.0362840058313798,-0.1395224795715576,20.0,126.0,,,,,,,,False,"H1,H2,DD",True,-
U56,CELL N=20 H=252,CELL,2.0091753903601073,19.812770562770563,0.15450592106560723,1.1322973535851024,-0.21843527860630374,0.13461512295442124,1.113216257446886,-0.16074254477689343,0.17474542231100587,1.1593246115960358,-0.18264521674669698,0.17447054166912634,1.1968670347321875,-0.21843527860630374,0.12295997296673544,1.0195609407972428,-0.16074254477689343,20.0,252.0,,,,,,,,False,"H1,H2,DD",False,DD
U56,CELL N=25 H=21,CELL,5.398031696986333,24.066017316017316,0.1272881635077283,1.0584238557581647,-0.202390285663117,0.11666268680685188,1.0912410926267402,-0.12068098432630558,0.13801474572278938,1.0434056926593775,-0.2023902856631168,0.14177427717245839,1.0987547376312086,-0.2023902856631169,0.10426756810159832,0.992662467599967,-0.12068098432630558,25.0,21.0,,,,,,,,False,"H1,H2,DD",False,DD
U56,CELL N=25 H=63,CELL,3.486754578119491,24.50974025974026,0.1420724480465363,1.117513100344365,-0.22663782168952817,0.12379025988876946,1.146312930037435,-0.11150774977192268,0.1606520568314136,1.1160996741143043,-0.2266378216895284,0.1587336388939078,1.1422565445275734,-0.22663782168952828,0.11565455981794925,1.0922868644729544,-0.11150774977192268,25.0,63.0,,,,,,,,False,"H1,H2,DD",False,DD
U56,CELL N=25 H=126,CELL,2.6098556015130248,24.66991341991342,0.14182970886403345,1.085475533947943,-0.22973630797228817,0.12856567647527206,1.1283355066405711,-0.1465056708968362,0.15524963342537945,1.067234619485709,-0.22973630797228806,0.16079298784496987,1.1407363677193139,-0.22973630797228795,0.11183960941714233,0.991227231049789,-0.1465056708968362,25.0,126.0,,,,,,,,False,"H1,H2,DD",False,DD
U56,CELL N=25 H=252,CELL,1.9451583125939893,24.675324675324674,0.1427326499271464,1.0782557367798957,-0.2045872784018934,0.12651077113663045,1.0731803908126303,-0.16332565758343853,0.15918812555333917,1.0930025382597859,-0.18757528054259864,0.15912329419230176,1.1327804098748582,-0.20458727840189328,0.1167355341911751,0.9839469398702333,-0.16332565758343853,25.0,252.0,,,,,,,,False,"H1,H2,DD",False,DD
U56,CELL N=30 H=21,CELL,5.069346552002884,28.46212121212121,0.11814351186936256,1.0338025641349402,-0.19771042120837756,0.10395129280685467,1.0189369116127327,-0.11726018951621597,0.13251818380205682,1.0556710538665448,-0.19771042120837767,0.1327486108229361,1.0887244963067588,-0.19771042120837767,0.09494016052329446,0.9385865589643053,-0.11726018951621597,30.0,21.0,,,,,,,,False,"H1,H2,DD",True,-
U56,CELL N=30 H=63,CELL,3.244535565150986,29.142857142857142,0.1354720632356019,1.111189742771765,-0.21304604195161359,0.11839051390930755,1.1244376820385888,-0.11252460036979683,0.152814504731275,1.1175604547275773,-0.21304604195161359,0.1492418615365132,1.133878071701512,-0.21304604195161359,0.11356936534738304,1.0838684517563217,-0.11252460036979683,30.0,63.0,,,,,,,,False,"H1,H2,DD",False,DD
U56,CELL N=30 H=126,CELL,2.5110245867982393,29.396103896103895,0.14023689611286017,1.1092478318978312,-0.22073939857267888,0.11851640090122162,1.0912449608503951,-0.14620005783946577,0.16237918211081093,1.1400600228348814,-0.220739398572679,0.16089446740646518,1.1736468884312028,-0.2207393985726791,0.10763051332927764,0.9977609160879318,-0.14620005783946577,30.0,126.0,,,,,,,,False,"H1,H2,DD",False,DD
U56,CELL N=30 H=252,CELL,1.885590454271787,29.52056277056277,0.1352181260288583,1.050327105473219,-0.20222595521683107,0.1200766021032098,1.0573961777760477,-0.15313593233413247,0.15056433751458975,1.05684249666747,-0.20222595521683073,0.15019334866058087,1.098574645131885,-0.20222595521683084,0.11143072756011896,0.9676830696616284,-0.15313593233413247,30.0,252.0,,,,,,,,False,"H1,H2,DD",True,-
U56,TOPK k=1 EXPANDING/SHARPE,TOPK,4.289291707586078,11.862195121951219,0.14244588282240223,0.914751089269615,-0.2597700264415326,0.12675405648014437,0.8622336766744714,-0.1654828789681363,0.158356242581549,0.9645074171610274,-0.2597700264415327,0.15206340626559922,0.9582946231622762,-0.25977002644153235,0.1270743817510731,0.8425187377826254,-0.1654828789681363,,,1.0,EXPANDING,SHARPE,16.0,9.0,0.049933352614705315,8.0,False,"H1,H2,DD",False,"H1,DD"
U56,TOPK k=2 EXPANDING/SHARPE,TOPK,3.5464721166435424,23.103658536585368,0.15493304567968713,1.0606128119037141,-0.23664234945547347,0.14976395234639606,1.0927377752414094,-0.1487569950645412,0.1601253781533558,1.0364694620918922,-0.2366423494554738,0.16602343554496302,1.0876426711957248,-0.23664234945547347,0.1372346557839801,1.0161228960259003,-0.1487569950645412,,,2.0,EXPANDING,SHARPE,16.0,12.0,0.03545583811872691,10.0,False,"H1,H2,DD",False,DD
U56,TOPK k=3 EXPANDING/SHARPE,TOPK,3.5222462159946546,28.208536585365852,0.1448700606918618,1.0253667651776786,-0.22295314199533944,0.139349271638884,1.0747897966816342,-0.14546158209152893,0.15041760107783753,0.9906561948958582,-0.22295314199533944,0.15514894192541817,1.0447701921767834,-0.22295314199533933,0.12845343540516563,0.9956012995887592,-0.14546158209152893,,,3.0,EXPANDING,SHARPE,16.0,14.0,0.03608703056258926,13.0,False,"H1,H2,DD",False,DD
U56,TOPK k=4 EXPANDING/SHARPE,TOPK,3.4284185621100085,29.59512195121951,0.14789153971559155,1.0372334698146095,-0.23416758450551844,0.13941159887047894,1.0800460398904979,-0.14848741545513766,0.15643459155308626,1.0106903078394038,-0.23416758450551822,0.16063036318443502,1.0631854112150718,-0.2341675845055179,0.1276017912067391,0.996650440852222,-0.14848741545513766,,,4.0,EXPANDING,SHARPE,16.0,14.0,0.032400341685057746,13.0,False,"H1,H2,DD",False,DD
U56,TOPK k=6 EXPANDING/SHARPE,TOPK,3.321284478307463,34.02926829268293,0.14887249943304792,1.0714308047477519,-0.22245737293717216,0.13995394442845965,1.1150644422621732,-0.1377684418432229,0.15786082973317228,1.0447928786546323,-0.22245737293717216,0.16280299029466194,1.1021087067827982,-0.2224573729371725,0.1267141534793106,1.02269293294267,-0.1377684418432229,,,6.0,EXPANDING,SHARPE,16.0,15.0,0.024441307805632678,16.0,False,"H1,H2,DD",False,DD
U56,TOPK k=8 EXPANDING/SHARPE,TOPK,3.150399962032702,36.514634146341464,0.14765460462297253,1.0764992150734645,-0.2227212426772336,0.1369430366455533,1.1110417294535255,-0.14073398271300042,0.15846709031116246,1.0581800267766701,-0.22272124267723337,0.1626341831813256,1.1132472152153743,-0.22272124267723348,0.12385601772404242,1.0164189014162286,-0.14073398271300042,,,8.0,EXPANDING,SHARPE,16.0,15.0,0.022613532976254264,19.0,False,"H1,H2,DD",False,DD
U56,TOPK k=12 EXPANDING/SHARPE,TOPK,2.962493150910657,38.671951219512195,0.14836977167967969,1.092937023165859,-0.2115479056512315,0.13943041832774394,1.1414097234026555,-0.13881002635014827,0.15737925835179523,1.0633415135239987,-0.21154790565123172,0.16287318366464265,1.1238164131637414,-0.21154790565123183,0.12531512056956218,1.0449592734682935,-0.13881002635014827,,,12.0,EXPANDING,SHARPE,16.0,14.0,0.015616646179090086,20.0,False,"H1,H2,DD",False,DD
U56,TOPK k=16 EXPANDING/SHARPE,TOPK,2.975647750843342,39.56341463414634,0.14927503656099228,1.1046664674514377,-0.21070739893418378,0.13946515062192022,1.1405423911232806,-0.13841894164442337,0.15916937779216722,1.084009917933252,-0.21070739893418378,0.16450370075184018,1.1420045540175299,-0.2107073989341841,0.1250869040455751,1.043866903715171,-0.13841894164442337,,,16.0,EXPANDING,SHARPE,16.0,15.0,0.01104718843101334,22.0,False,"H1,H2,DD",False,DD
U56,TOPK k=24 EXPANDING/SHARPE,TOPK,2.8388634656268015,41.22560975609756,0.1564962159678509,1.1416101969668035,-0.20563319829509863,0.14448587090574683,1.1808485682585326,-0.13842213713679286,0.16863259874887926,1.1213801301352462,-0.20563319829509863,0.1717873339843201,1.1703243965388124,-0.20563319829509852,0.1322079865352399,1.0992294558727456,-0.13842213713679286,,,24.0,EXPANDING,SHARPE,16.0,0.0,0.0,24.0,False,"H1,H2,DD",False,DD
U56,TOPK k=1 EXPANDING/CALMAR,TOPK,4.781550670414502,15.870731707317074,0.15438863526134838,1.03806878417726,-0.20771055519190806,0.11820672501920537,0.9522114345253209,-0.1654828789681363,0.19174128665490708,1.1216546520378552,-0.20771055519190817,0.18043875750453453,1.1234737596891764,-0.20771055519190795,0.11350388950415047,0.8838446712979561,-0.1654828789681363,,,1.0,EXPANDING,CALMAR,16.0,8.0,0.049183283274620876,5.0,False,"H1,H2,DD",False,DD
U56,TOPK k=2 EXPANDING/CALMAR,TOPK,4.449166930807496,22.61341463414634,0.16014583825895268,1.106939167022003,-0.20426507795554305,0.1331270989478024,1.1006672700598248,-0.14287284432241576,0.18780882328149984,1.134078783100485,-0.20426507795554327,0.1841179524851,1.160349852951793,-0.2042650779555435,0.12243087132704167,1.020799708679422,-0.14287284432241576,,,2.0,EXPANDING,CALMAR,16.0,7.0,0.013899584631683046,8.0,False,"H1,H2,DD",False,DD
U56,TOPK k=3 EXPANDING/CALMAR,TOPK,4.414988889939397,24.729268292682928,0.16028348444121798,1.1283398237480944,-0.1989500221966498,0.13775624485923665,1.1393144966875812,-0.12927187954993813,0.1832567567525094,1.1396710258240381,-0.19895002219664992,0.18118408407961661,1.1700121544163293,-0.19895002219665003,0.1272891188872185,1.065418519963954,-0.12927187954993813,,,3.0,EXPANDING,CALMAR,16.0,8.0,0.01692760819080151,11.0,False,"H1,H2,DD",True,-
U56,TOPK k=4 EXPANDING/CALMAR,TOPK,4.281703622422431,26.740243902439026,0.1555935842966898,1.0945332447249176,-0.2095919292582865,0.1340785727134235,1.1032306549685547,-0.13635325538170162,0.1775167648856717,1.1062032607607033,-0.20959192925828696,0.17672981876151983,1.1388256106365313,-0.20959192925828685,0.12223908767544445,1.025962932803794,-0.13635325538170162,,,4.0,EXPANDING,CALMAR,16.0,7.0,0.014201547568262697,12.0,False,"H1,H2,DD",False,DD
U56,TOPK k=6 EXPANDING/CALMAR,TOPK,4.231207821686327,29.973170731707317,0.1481706737742985,1.0471728243475629,-0.21705306600133978,0.13498579561195667,1.0903124643574604,-0.13955019322007767,0.1615087177408543,1.0277587279423444,-0.2170530660013399,0.1636287047593581,1.0723379556735833,-0.21705306600133967,0.12362495569738696,1.013271543849551,-0.13955019322007767,,,6.0,EXPANDING,CALMAR,16.0,8.0,0.012880839267315536,17.0,False,"H1,H2,DD",False,DD
U56,TOPK k=8 EXPANDING/CALMAR,TOPK,3.8716653670004275,31.87317073170732,0.14467820479284055,1.0447743585274458,-0.21386856969659973,0.13588665106365916,1.1014468787190799,-0.14418062830122125,0.15353780353065116,1.0108174728465096,-0.21386856969659906,0.15898971828989983,1.0718246780553493,-0.21386856969659906,0.12192487086315418,1.0047811479230235,-0.14418062830122125,,,8.0,EXPANDING,CALMAR,16.0,13.0,0.015223476141459349,20.0,False,"H1,H2,DD",False,DD
U56,TOPK k=12 EXPANDING/CALMAR,TOPK,3.4953900513204497,35.78048780487805,0.15056037897680352,1.080261698733684,-0.221638877693089,0.13888103659943107,1.1346430192512227,-0.13970961806732451,0.16235949421366214,1.0517114187334755,-0.2216388776930891,0.16744904939002625,1.1099637350459735,-0.2216388776930892,0.12378490549854448,1.0388833628363288,-0.13970961806732451,,,12.0,EXPANDING,CALMAR,16.0,10.0,0.010971203639440775,22.0,False,"H1,H2,DD",False,DD
U56,TOPK k=16 EXPANDING/CALMAR,TOPK,3.278904592691943,39.29024390243902,0.15017425910694904,1.097076091557238,-0.21916766780142694,0.13869000738457116,1.1616674253570531,-0.13178894694329268,0.161774335186059,1.0626642454092303,-0.2191676678014265,0.16575121615483135,1.1184937773634056,-0.21916766780142694,0.12544224727985753,1.0733627339979128,-0.13178894694329268,,,16.0,EXPANDING,CALMAR,16.0,10.0,0.00780999445735153,23.0,False,"H1,H2,DD",False,DD
U56,TOPK k=24 EXPANDING/CALMAR,TOPK,2.8388634656268015,41.22560975609756,0.1564962159678509,1.1416101969668035,-0.20563319829509863,0.14448587090574683,1.1808485682585326,-0.13842213713679286,0.16863259874887926,1.1213801301352462,-0.20563319829509863,0.1717873339843201,1.1703243965388124,-0.20563319829509852,0.1322079865352399,1.0992294558727456,-0.13842213713679286,,,24.0,EXPANDING,CALMAR,16.0,0.0,0.0,24.0,False,"H1,H2,DD",False,DD
U56,TOPK k=1 EXPANDING/CAGR,TOPK,4.308012244256761,5.225609756097561,0.13607840947426264,0.8111136782985429,-0.25853595033656984,0.14261800400728553,0.9256684615903249,-0.1654828789681363,0.12957624328256334,0.7257989490491983,-0.25853595033656984,0.14168656945983615,0.7994882438328492,-0.25853595033656984,0.1270743817510731,0.8425187377826254,-0.1654828789681363,,,1.0,EXPANDING,CAGR,16.0,6.0,0.037435419180048675,4.0,False,"H1,H2,DD",False,"H2,OOS,DD"
U56,TOPK k=2 EXPANDING/CAGR,TOPK,4.230659096699166,9.362195121951219,0.16217856800390162,0.9762182069811624,-0.2293577683828949,0.1651857510829735,1.1021028727343685,-0.1447101685304798,0.15917914604794947,0.8865447357797761,-0.229357768382895,0.168936442036415,0.9548388368229509,-0.229357768382895,0.15134103348431194,1.0324772658529455,-0.1447101685304798,,,2.0,EXPANDING,CAGR,16.0,5.0,0.017242953281804137,5.0,False,"H1,H2,DD",False,DD
U56,TOPK k=3 EXPANDING/CAGR,TOPK,4.240588611753319,11.640243902439025,0.1691183816606383,1.0403648238902115,-0.20679926175094443,0.17077739862643226,1.1403058816164526,-0.14928396581406966,0.16746171555786615,0.9643314767384192,-0.20679926175094443,0.1752936773122442,1.0208047584634363,-0.2067992617509441,0.1592082602128828,1.0881126228815914,-0.14928396581406966,,,3.0,EXPANDING,CAGR,16.0,7.0,0.017915017922391453,8.0,False,"H1,H2,DD",False,DD
U56,TOPK k=4 EXPANDING/CAGR,TOPK,4.175226927974788,15.045121951219512,0.15929183171745498,1.0119224548857044,-0.19650064911909593,0.16390090643879485,1.1284682272752597,-0.15128677873423235,0.15470100903945427,0.9221142013843958,-0.19650064911909648,0.16719689380690328,1.0028917744900696,-0.19650064911909626,0.14663108545704495,1.0396049991688754,-0.15128677873423235,,,4.0,EXPANDING,CAGR,16.0,10.0,0.021976232977902913,10.0,False,"H1,H2,DD",True,-
U56,TOPK k=6 EXPANDING/CAGR,TOPK,4.050750243036238,18.860975609756096,0.16452143147936882,1.0533676884185774,-0.20949880139024402,0.16180704165797,1.136485135111522,-0.15302086889196131,0.1672421630699592,0.9933980487297948,-0.2094988013902438,0.17709204792948707,1.0653433806704484,-0.2094988013902438,0.14449175490175548,1.0413644010652776,-0.15302086889196131,,,6.0,EXPANDING,CAGR,16.0,10.0,0.017198144655500906,14.0,False,"H1,H2,DD",False,DD
U56,TOPK k=8 EXPANDING/CAGR,TOPK,3.699566623781139,23.508536585365853,0.1652536310065933,1.0854739583367385,-0.21384072791119624,0.1578455900747311,1.160257101876892,-0.1493368601546704,0.17270906951108422,1.0371972634963178,-0.21384072791119624,0.18094448273258856,1.1047216311781713,-0.21384072791119635,0.14033829620062077,1.0632333843717323,-0.1493368601546704,,,8.0,EXPANDING,CAGR,16.0,10.0,0.013009630890302397,15.0,False,"H1,H2,DD",False,DD
U56,TOPK k=12 EXPANDING/CAGR,TOPK,3.256536653796788,31.913414634146342,0.16356134937847466,1.1135906708646446,-0.20612523245235903,0.15063799877080353,1.1586326303741932,-0.14448464452346998,0.17662984814838922,1.0906227022870116,-0.20612523245235903,0.1819700632535426,1.1473970349489626,-0.20612523245235903,0.13441883721548176,1.0632294994696894,-0.14448464452346998,,,12.0,EXPANDING,CAGR,16.0,11.0,0.00908194587893475,21.0,False,"H1,H2,DD",False,DD
U56,TOPK k=16 EXPANDING/CAGR,TOPK,3.082538344885969,36.047560975609755,0.15935816486443954,1.1187500352831006,-0.20484691077528894,0.14591168856267767,1.155593773589991,-0.1417073620872108,0.17296242620909652,1.1017961575489184,-0.20484691077528883,0.1773798372032458,1.1568909039404929,-0.20484691077528883,0.1308182280028276,1.0587167291935755,-0.1417073620872108,,,16.0,EXPANDING,CAGR,16.0,13.0,0.00826982121987693,22.0,False,"H1,H2,DD",False,DD
U56,TOPK k=24 EXPANDING/CAGR,TOPK,2.8388634656268015,41.22560975609756,0.1564962159678509,1.1416101969668035,-0.20563319829509863,0.14448587090574683,1.1808485682585326,-0.13842213713679286,0.16863259874887926,1.1213801301352462,-0.20563319829509863,0.1717873339843201,1.1703243965388124,-0.20563319829509852,0.1322079865352399,1.0992294558727456,-0.13842213713679286,,,24.0,EXPANDING,CAGR,16.0,0.0,0.0,24.0,False,"H1,H2,DD",False,DD
U56,TOPK k=1 ROLL1260/SHARPE,TOPK,4.691867756823474,9.884146341463415,0.14989302161324547,0.9817970981638846,-0.1991486675018035,0.13704517351090084,0.9296327507790791,-0.1654828789681363,0.16288604178500932,1.0319761372878649,-0.19914866750180304,0.16424521677682624,1.0700557953111218,-0.19914866750180316,0.1270743817510731,0.8425187377826254,-0.1654828789681363,,,1.0,ROLL1260,SHARPE,16.0,8.0,0.05254196678449749,9.0,False,"H1,H2,DD",True,-
U56,TOPK k=2 ROLL1260/SHARPE,TOPK,4.064410573014571,18.7,0.1484273094688504,1.0408970839910978,-0.19969274823549332,0.14474086220009075,1.0721489123716532,-0.14960979495980642,0.1521256283269925,1.0160768740561743,-0.1996927482354932,0.15426536399145774,1.0517191101748493,-0.19969274823549332,0.13905597418075089,1.0238821205853361,-0.14960979495980642,,,2.0,ROLL1260,SHARPE,16.0,15.0,0.055261270734214496,17.0,False,"H1,H2,DD",True,-
U56,TOPK k=3 ROLL1260/SHARPE,TOPK,4.080347476478886,22.695121951219512,0.1464046861710131,1.0289461210620992,-0.21945389612455135,0.14372521151310602,1.091737291615278,-0.14583546912090406,0.1490904381972693,0.9815586643853383,-0.21945389612455157,0.15241872562507863,1.0275979271360296,-0.21945389612455135,0.1367528968929188,1.036134202693203,-0.14583546912090406,,,3.0,ROLL1260,SHARPE,16.0,15.0,0.04461525597444627,20.0,False,"H1,H2,DD",False,DD
U56,TOPK k=4 ROLL1260/SHARPE,TOPK,3.8581190048798124,25.203658536585365,0.15142349474519023,1.068584789796918,-0.2144207301881339,0.1496704908141786,1.1258194577456762,-0.14976363612907195,0.15317917163580752,1.0229657484120909,-0.214420730188134,0.1575514975400505,1.0768954359718963,-0.21442073018813412,0.14158978170336312,1.0564558201311747,-0.14976363612907195,,,4.0,ROLL1260,SHARPE,16.0,15.0,0.0372885555469524,21.0,False,"H1,H2,DD",False,DD
U56,TOPK k=6 ROLL1260/SHARPE,TOPK,3.563012163734488,30.786585365853657,0.1501784374434778,1.0779805159024312,-0.22371300209424294,0.14551039423491385,1.135009225153202,-0.1388833381566278,0.15486550328815785,1.036557894871816,-0.22371300209424327,0.15982433239246885,1.0917991275637529,-0.22371300209424327,0.13476095281697686,1.0589252365108566,-0.1388833381566278,,,6.0,ROLL1260,SHARPE,16.0,15.0,0.0310568645989227,23.0,False,"H1,H2,DD",False,DD
U56,TOPK k=8 ROLL1260/SHARPE,TOPK,3.3078983671807185,34.29024390243902,0.14680403998088143,1.0612433112485513,-0.22004579191800278,0.14354968939787272,1.1389007933694153,-0.14073398271300042,0.15006765189972548,1.0053647923418405,-0.2200457919180031,0.15707490544547142,1.0739095379675254,-0.2200457919180031,0.13039974667906673,1.0458847385272665,-0.14073398271300042,,,8.0,ROLL1260,SHARPE,16.0,15.0,0.028235937308118495,24.0,False,"H1,H2,DD",False,DD
U56,TOPK k=12 ROLL1260/SHARPE,TOPK,3.102524614326687,37.41341463414634,0.1492707947080365,1.0899709002764095,-0.22021515812835069,0.14195649032913304,1.1538815668362976,-0.13881002635014827,0.15663194767443,1.0485809892758302,-0.22021515812835102,0.1631919794847978,1.1144611298086353,-0.22021515812835057,0.12712689982178205,1.0550185632484186,-0.13881002635014827,,,12.0,ROLL1260,SHARPE,16.0,15.0,0.020884363495123143,24.0,False,"H1,H2,DD",False,DD
U56,TOPK k=16 ROLL1260/SHARPE,TOPK,2.959061550943993,39.69024390243902,0.14836656679253246,1.1025119910320158,-0.21493811595339785,0.1396621565884355,1.1511724741219909,-0.13841894164442337,0.15713745876630347,1.0723849968020966,-0.21493811595339796,0.1629533955376199,1.1369430724107719,-0.21493811595339762,0.12518148981900667,1.0471664145307615,-0.13841894164442337,,,16.0,ROLL1260,SHARPE,16.0,15.0,0.014287656901994008,24.0,False,"H1,H2,DD",False,DD
U56,TOPK k=24 ROLL1260/SHARPE,TOPK,2.8388634656268015,41.22560975609756,0.1564962159678509,1.1416101969668035,-0.20563319829509863,0.14448587090574683,1.1808485682585326,-0.13842213713679286,0.16863259874887926,1.1213801301352462,-0.20563319829509863,0.1717873339843201,1.1703243965388124,-0.20563319829509852,0.1322079865352399,1.0992294558727456,-0.13842213713679286,,,24.0,ROLL1260,SHARPE,16.0,0.0,0.0,24.0,False,"H1,H2,DD",False,DD
