panel,N,D,target,stat,base_K,base_rate,n_top,top_k,top_rate,lift,hyper_p,rho_oos_sharpe,rho_oos_cagr
U56,20,480,4b OOS,IS_MINMARG,105,0.21875,48,29,0.6041666666666666,0.38541666666666663,8.798572699299461e-10,0.35710354645636483,0.5897233711951875
U56,20,480,4b BOTH,IS_SHARPE,42,0.0875,48,17,0.3541666666666667,0.2666666666666667,2.5267834318146328e-08,0.37735070464715553,0.4332818284801583
U56,20,480,4b BOTH,IS_LEGS,42,0.0875,48,16,0.3333333333333333,0.24583333333333332,2.1352909239470753e-07,0.2729216569399316,0.32705858621139444
U56,20,480,4b BOTH,IS_CAGRSLACK,42,0.0875,48,25,0.5208333333333334,0.43333333333333335,9.085997633494865e-18,0.3570387675293729,0.5897089397089397
U56,20,480,4b BOTH,IS_MINMARG,42,0.0875,48,25,0.5208333333333334,0.43333333333333335,9.085997633494865e-18,0.35710354645636483,0.5897233711951875
U56,40,24,4b OOS,IS_SHARPE,1,0.041666666666666664,3,0,0.0,-0.041666666666666664,1.0,0.17913043478260868,0.19130434782608693
U56,40,24,4b OOS,IS_LEGS,1,0.041666666666666664,3,0,0.0,-0.041666666666666664,1.0,-0.125983544746569,-0.22973469924374348
U56,40,24,4b OOS,IS_CAGRSLACK,1,0.041666666666666664,3,1,0.3333333333333333,0.29166666666666663,0.125,0.26608695652173914,0.3834782608695652
U56,40,24,4b OOS,IS_MINMARG,1,0.041666666666666664,3,1,0.3333333333333333,0.29166666666666663,0.125,0.26608695652173914,0.3834782608695652
U56,40,24,4b BOTH,IS_SHARPE,0,0.0,3,0,0.0,0.0,1.0,0.17913043478260868,0.19130434782608693
U56,40,24,4b BOTH,IS_LEGS,0,0.0,3,0,0.0,0.0,1.0,-0.125983544746569,-0.22973469924374348
U56,40,24,4b BOTH,IS_CAGRSLACK,0,0.0,3,0,0.0,0.0,1.0,0.26608695652173914,0.3834782608695652
U56,40,24,4b BOTH,IS_MINMARG,0,0.0,3,0,0.0,0.0,1.0,0.26608695652173914,0.3834782608695652
U56,40,96,4b OOS,IS_SHARPE,5,0.052083333333333336,10,1,0.1,0.04791666666666667,0.4302358233248365,0.3120998372219208,0.3865029842647857
U56,40,96,4b OOS,IS_LEGS,5,0.052083333333333336,10,1,0.1,0.04791666666666667,0.4302358233248365,0.031302844031120915,0.021464807335625776
U56,40,96,4b OOS,IS_CAGRSLACK,5,0.052083333333333336,10,3,0.3,0.24791666666666665,0.007475157410999373,0.2664270211611503,0.5528757460661965
U56,40,96,4b OOS,IS_MINMARG,5,0.052083333333333336,10,3,0.3,0.24791666666666665,0.007475157410999373,0.2664270211611503,0.5528757460661965
U56,40,96,4b BOTH,IS_SHARPE,0,0.0,10,0,0.0,0.0,1.0,0.3120998372219208,0.3865029842647857
U56,40,96,4b BOTH,IS_LEGS,0,0.0,10,0,0.0,0.0,1.0,0.031302844031120915,0.021464807335625776
U56,40,96,4b BOTH,IS_CAGRSLACK,0,0.0,10,0,0.0,0.0,1.0,0.2664270211611503,0.5528757460661965
U56,40,96,4b BOTH,IS_MINMARG,0,0.0,10,0,0.0,0.0,1.0,0.2664270211611503,0.5528757460661965
U56,40,240,4b OOS,IS_SHARPE,11,0.04583333333333333,24,0,0.0,-0.04583333333333333,1.0,0.3195584992795013,0.45011718953454044
U56,40,240,4b OOS,IS_LEGS,11,0.04583333333333333,24,1,0.041666666666666664,-0.004166666666666666,0.6943274109112582,0.05622686439283362,0.0814050583855992
U56,40,240,4b OOS,IS_CAGRSLACK,11,0.04583333333333333,24,3,0.125,0.07916666666666666,0.08496069609357206,0.2579636799249987,0.5645228215767633
U56,40,240,4b OOS,IS_MINMARG,11,0.04583333333333333,24,3,0.125,0.07916666666666666,0.08496069609357206,0.2579636799249987,0.5645228215767633
U56,40,240,4b BOTH,IS_SHARPE,0,0.0,24,0,0.0,0.0,1.0,0.3195584992795013,0.45011718953454044
U56,40,240,4b BOTH,IS_LEGS,0,0.0,24,0,0.0,0.0,1.0,0.05622686439283362,0.0814050583855992
U56,40,240,4b BOTH,IS_CAGRSLACK,0,0.0,24,0,0.0,0.0,1.0,0.2579636799249987,0.5645228215767633
U56,40,240,4b BOTH,IS_MINMARG,0,0.0,24,0,0.0,0.0,1.0,0.2579636799249987,0.5645228215767633
U56,40,480,4b OOS,IS_SHARPE,26,0.05416666666666667,48,1,0.020833333333333332,-0.03333333333333334,0.9402473231541394,0.31033033997543386,0.39528958459021085
U56,40,480,4b OOS,IS_LEGS,26,0.05416666666666667,48,3,0.0625,0.008333333333333331,0.4931947043359834,0.07878431200523056,0.10202826619829596
U56,40,480,4b OOS,IS_CAGRSLACK,26,0.05416666666666667,48,7,0.14583333333333334,0.09166666666666667,0.009653427423228281,0.25681252956827066,0.5608606157144779
U56,40,480,4b OOS,IS_MINMARG,26,0.05416666666666667,48,7,0.14583333333333334,0.09166666666666667,0.009653427423228281,0.25681252956827066,0.5608606157144779
U56,40,480,4b BOTH,IS_SHARPE,0,0.0,48,0,0.0,0.0,1.0,0.31033033997543386,0.39528958459021085
U56,40,480,4b BOTH,IS_LEGS,0,0.0,48,0,0.0,0.0,1.0,0.07878431200523056,0.10202826619829596
U56,40,480,4b BOTH,IS_CAGRSLACK,0,0.0,48,0,0.0,0.0,1.0,0.25681252956827066,0.5608606157144779
U56,40,480,4b BOTH,IS_MINMARG,0,0.0,48,0,0.0,0.0,1.0,0.25681252956827066,0.5608606157144779
B136,20,24,4b OOS,IS_SHARPE,0,0.0,3,0,0.0,0.0,1.0,0.17217391304347823,0.25652173913043474
B136,20,24,4b OOS,IS_LEGS,0,0.0,3,0,0.0,0.0,1.0,0.08314918337780228,0.06406576424191322
B136,20,24,4b OOS,IS_CAGRSLACK,0,0.0,3,0,0.0,0.0,1.0,0.12869565217391304,0.348695652173913
B136,20,24,4b OOS,IS_MINMARG,0,0.0,3,0,0.0,0.0,1.0,0.1269565217391304,0.3460869565217391
B136,20,24,4b BOTH,IS_SHARPE,0,0.0,3,0,0.0,0.0,1.0,0.17217391304347823,0.25652173913043474
B136,20,24,4b BOTH,IS_LEGS,0,0.0,3,0,0.0,0.0,1.0,0.08314918337780228,0.06406576424191322
B136,20,24,4b BOTH,IS_CAGRSLACK,0,0.0,3,0,0.0,0.0,1.0,0.12869565217391304,0.348695652173913
B136,20,24,4b BOTH,IS_MINMARG,0,0.0,3,0,0.0,0.0,1.0,0.1269565217391304,0.3460869565217391
B136,20,96,4b OOS,IS_SHARPE,4,0.041666666666666664,10,1,0.1,0.05833333333333334,0.3607523871449385,0.30727075420510036,0.35415084102007593
B136,20,96,4b OOS,IS_LEGS,4,0.041666666666666664,10,1,0.1,0.05833333333333334,0.3607523871449385,0.2189804165967169,0.23864518078548652
B136,20,96,4b OOS,IS_CAGRSLACK,4,0.041666666666666664,10,2,0.2,0.15833333333333335,0.0526812484196077,0.23678784590341836,0.40134291915355397
B136,20,96,4b OOS,IS_MINMARG,4,0.041666666666666664,10,1,0.1,0.05833333333333334,0.3607523871449385,0.2337357569180684,0.3958898534997287
B136,20,96,4b BOTH,IS_SHARPE,3,0.03125,10,1,0.1,0.06875,0.2837346024636058,0.30727075420510036,0.35415084102007593
B136,20,96,4b BOTH,IS_LEGS,3,0.03125,10,1,0.1,0.06875,0.2837346024636058,0.2189804165967169,0.23864518078548652
B136,20,96,4b BOTH,IS_CAGRSLACK,3,0.03125,10,2,0.2,0.16875,0.027925531914893616,0.23678784590341836,0.40134291915355397
B136,20,96,4b BOTH,IS_MINMARG,3,0.03125,10,1,0.1,0.06875,0.2837346024636058,0.2337357569180684,0.3958898534997287
B136,20,240,4b OOS,IS_SHARPE,9,0.0375,24,1,0.041666666666666664,0.004166666666666666,0.6191458032389462,0.26349415788468544,0.2807010538377402
B136,20,240,4b OOS,IS_LEGS,9,0.0375,24,2,0.08333333333333333,0.04583333333333333,0.2236433681409288,0.2182883174392462,0.2371395905891444
B136,20,240,4b OOS,IS_CAGRSLACK,9,0.0375,24,4,0.16666666666666666,0.12916666666666665,0.0069896152834077315,0.2619811107831733,0.39529939755898535
B136,20,240,4b OOS,IS_MINMARG,9,0.0375,24,3,0.125,0.0875,0.04954660245184937,0.2591104012222434,0.3911135609993228
B136,20,240,4b BOTH,IS_SHARPE,5,0.020833333333333332,24,1,0.041666666666666664,0.020833333333333332,0.4122738694114604,0.26349415788468544,0.2807010538377402
B136,20,240,4b BOTH,IS_LEGS,5,0.020833333333333332,24,2,0.08333333333333333,0.0625,0.07959870115379647,0.2182883174392462,0.2371395905891444
B136,20,240,4b BOTH,IS_CAGRSLACK,5,0.020833333333333332,24,4,0.16666666666666666,0.14583333333333331,0.00036738996505531336,0.2619811107831733,0.39529939755898535
B136,20,240,4b BOTH,IS_MINMARG,5,0.020833333333333332,24,3,0.125,0.10416666666666667,0.0077533596521413535,0.2591104012222434,0.3911135609993228
B136,20,480,4b OOS,IS_SHARPE,21,0.04375,48,3,0.0625,0.018750000000000003,0.3515550166124858,0.2524639863888298,0.2389366924335609
B136,20,480,4b OOS,IS_LEGS,21,0.04375,48,4,0.08333333333333333,0.03958333333333333,0.14765119332271065,0.18575701155608254,0.1897552365361641
B136,20,480,4b OOS,IS_CAGRSLACK,21,0.04375,48,10,0.20833333333333334,0.16458333333333336,6.085608249621802e-06,0.2519615970555427,0.38594362388725645
B136,20,480,4b OOS,IS_MINMARG,21,0.04375,48,7,0.14583333333333334,0.10208333333333335,0.002537145474991301,0.24877137053546236,0.3818599473087991
B136,20,480,4b BOTH,IS_SHARPE,12,0.025,48,3,0.0625,0.0375,0.10842201150400624,0.2524639863888298,0.2389366924335609
B136,20,480,4b BOTH,IS_LEGS,12,0.025,48,4,0.08333333333333333,0.05833333333333333,0.023943602772448728,0.18575701155608254,0.1897552365361641
B136,20,480,4b BOTH,IS_CAGRSLACK,12,0.025,48,10,0.20833333333333334,0.18333333333333335,2.2758948180380554e-09,0.2519615970555427,0.38594362388725645
B136,20,480,4b BOTH,IS_MINMARG,12,0.025,48,7,0.14583333333333334,0.12083333333333335,3.524809231725773e-05,0.24877137053546236,0.3818599473087991
B136,40,24,4b OOS,IS_SHARPE,1,0.041666666666666664,3,1,0.3333333333333333,0.29166666666666663,0.125,0.4721739130434783,0.4321739130434783
B136,40,24,4b OOS,IS_LEGS,1,0.041666666666666664,3,0,0.0,-0.041666666666666664,1.0,0.2287331208629615,0.07223151185146151
B136,40,24,4b OOS,IS_CAGRSLACK,1,0.041666666666666664,3,1,0.3333333333333333,0.29166666666666663,0.125,0.25478260869565217,0.4495652173913043
B136,40,24,4b OOS,IS_MINMARG,1,0.041666666666666664,3,1,0.3333333333333333,0.29166666666666663,0.125,0.25478260869565217,0.4495652173913043
B136,40,24,4b BOTH,IS_SHARPE,0,0.0,3,0,0.0,0.0,1.0,0.4721739130434783,0.4321739130434783
B136,40,24,4b BOTH,IS_LEGS,0,0.0,3,0,0.0,0.0,1.0,0.2287331208629615,0.07223151185146151
B136,40,24,4b BOTH,IS_CAGRSLACK,0,0.0,3,0,0.0,0.0,1.0,0.25478260869565217,0.4495652173913043
B136,40,24,4b BOTH,IS_MINMARG,0,0.0,3,0,0.0,0.0,1.0,0.25478260869565217,0.4495652173913043
B136,40,96,4b OOS,IS_SHARPE,1,0.010416666666666666,10,1,0.1,0.08958333333333333,0.10416666666666667,0.15963103635377102,0.17022517634291912
B136,40,96,4b OOS,IS_LEGS,1,0.010416666666666666,10,1,0.1,0.08958333333333333,0.10416666666666667,-0.0779528975319125,-0.08459638703412793
B136,40,96,4b OOS,IS_CAGRSLACK,1,0.010416666666666666,10,1,0.1,0.08958333333333333,0.10416666666666667,0.17377916440586,0.3472056429734129
B136,40,96,4b OOS,IS_MINMARG,1,0.010416666666666666,10,1,0.1,0.08958333333333333,0.10416666666666667,0.17377916440586,0.3472056429734129
B136,40,96,4b BOTH,IS_SHARPE,0,0.0,10,0,0.0,0.0,1.0,0.15963103635377102,0.17022517634291912
B136,40,96,4b BOTH,IS_LEGS,0,0.0,10,0,0.0,0.0,1.0,-0.0779528975319125,-0.08459638703412793
B136,40,96,4b BOTH,IS_CAGRSLACK,0,0.0,10,0,0.0,0.0,1.0,0.17377916440586,0.3472056429734129
B136,40,96,4b BOTH,IS_MINMARG,0,0.0,10,0,0.0,0.0,1.0,0.17377916440586,0.3472056429734129
B136,40,240,4b OOS,IS_SHARPE,2,0.008333333333333333,24,1,0.041666666666666664,0.03333333333333333,0.1903765690376569,0.25377176687095254,0.2919989930380735
B136,40,240,4b OOS,IS_LEGS,2,0.008333333333333333,24,1,0.041666666666666664,0.03333333333333333,0.1903765690376569,0.019333658523328558,0.013479577407450552
B136,40,240,4b OOS,IS_CAGRSLACK,2,0.008333333333333333,24,2,0.08333333333333333,0.075,0.009623430962343096,0.24851473115852699,0.4369641834059619
B136,40,240,4b OOS,IS_MINMARG,2,0.008333333333333333,24,2,0.08333333333333333,0.075,0.009623430962343096,0.24851473115852699,0.4369641834059619
B136,40,240,4b BOTH,IS_SHARPE,0,0.0,24,0,0.0,0.0,1.0,0.25377176687095254,0.2919989930380735
B136,40,240,4b BOTH,IS_LEGS,0,0.0,24,0,0.0,0.0,1.0,0.019333658523328558,0.013479577407450552
B136,40,240,4b BOTH,IS_CAGRSLACK,0,0.0,24,0,0.0,0.0,1.0,0.24851473115852699,0.4369641834059619
B136,40,240,4b BOTH,IS_MINMARG,0,0.0,24,0,0.0,0.0,1.0,0.24851473115852699,0.4369641834059619
B136,40,480,4b OOS,IS_SHARPE,2,0.004166666666666667,48,2,0.041666666666666664,0.0375,0.009812108559498956,0.27024053923845154,0.2655616994865429
B136,40,480,4b OOS,IS_LEGS,2,0.004166666666666667,48,1,0.020833333333333332,0.016666666666666666,0.19018789144050105,0.054979633772362195,0.03860299421385064
B136,40,480,4b OOS,IS_CAGRSLACK,2,0.004166666666666667,48,2,0.041666666666666664,0.0375,0.009812108559498956,0.24234566990308112,0.39985904886739954
B136,40,480,4b OOS,IS_MINMARG,2,0.004166666666666667,48,2,0.041666666666666664,0.0375,0.009812108559498956,0.24234566990308112,0.39985904886739954
B136,40,480,4b BOTH,IS_SHARPE,0,0.0,48,0,0.0,0.0,1.0,0.27024053923845154,0.2655616994865429
B136,40,480,4b BOTH,IS_LEGS,0,0.0,48,0,0.0,0.0,1.0,0.054979633772362195,0.03860299421385064
B136,40,480,4b BOTH,IS_CAGRSLACK,0,0.0,48,0,0.0,0.0,1.0,0.24234566990308112,0.39985904886739954
B136,40,480,4b BOTH,IS_MINMARG,0,0.0,48,0,0.0,0.0,1.0,0.24234566990308112,0.39985904886739954
SMALL665,20,24,4b OOS,IS_SHARPE,0,0.0,3,0,0.0,0.0,1.0,-0.0634782608695652,-0.041739130434782605
SMALL665,20,24,4b OOS,IS_LEGS,0,0.0,3,0,0.0,0.0,1.0,0.050394960094310035,0.06981320159853958
SMALL665,20,24,4b OOS,IS_CAGRSLACK,0,0.0,3,0,0.0,0.0,1.0,-0.14608695652173911,-0.12782608695652173
SMALL665,20,24,4b OOS,IS_MINMARG,0,0.0,3,0,0.0,0.0,1.0,-0.17217391304347823,-0.16347826086956518
SMALL665,20,24,4b BOTH,IS_SHARPE,0,0.0,3,0,0.0,0.0,1.0,-0.0634782608695652,-0.041739130434782605
SMALL665,20,24,4b BOTH,IS_LEGS,0,0.0,3,0,0.0,0.0,1.0,0.050394960094310035,0.06981320159853958
SMALL665,20,24,4b BOTH,IS_CAGRSLACK,0,0.0,3,0,0.0,0.0,1.0,-0.14608695652173911,-0.12782608695652173
SMALL665,20,24,4b BOTH,IS_MINMARG,0,0.0,3,0,0.0,0.0,1.0,-0.17217391304347823,-0.16347826086956518
SMALL665,20,96,4b OOS,IS_SHARPE,0,0.0,10,0,0.0,0.0,1.0,-0.16791915355398807,-0.16585729788388495
SMALL665,20,96,4b OOS,IS_LEGS,0,0.0,10,0,0.0,0.0,1.0,0.005218717066586485,0.008182254458969392
SMALL665,20,96,4b OOS,IS_CAGRSLACK,0,0.0,10,0,0.0,0.0,1.0,-0.18351871947911014,-0.17771296798697775
SMALL665,20,96,4b OOS,IS_MINMARG,0,0.0,10,0,0.0,0.0,1.0,-0.16650841020075963,-0.16033640803038524
SMALL665,20,96,4b BOTH,IS_SHARPE,0,0.0,10,0,0.0,0.0,1.0,-0.16791915355398807,-0.16585729788388495
SMALL665,20,96,4b BOTH,IS_LEGS,0,0.0,10,0,0.0,0.0,1.0,0.005218717066586485,0.008182254458969392
SMALL665,20,96,4b BOTH,IS_CAGRSLACK,0,0.0,10,0,0.0,0.0,1.0,-0.18351871947911014,-0.17771296798697775
SMALL665,20,96,4b BOTH,IS_MINMARG,0,0.0,10,0,0.0,0.0,1.0,-0.16650841020075963,-0.16033640803038524
SMALL665,20,240,4b OOS,IS_SHARPE,0,0.0,24,0,0.0,0.0,1.0,-0.12004288268893555,-0.13480789597041612
SMALL665,20,240,4b OOS,IS_LEGS,0,0.0,24,0,0.0,0.0,1.0,-0.022146807219742312,-0.03462042296714635
SMALL665,20,240,4b OOS,IS_CAGRSLACK,0,0.0,24,0,0.0,0.0,1.0,-0.14638448584176805,-0.1534696782930259
SMALL665,20,240,4b OOS,IS_MINMARG,0,0.0,24,0,0.0,0.0,1.0,-0.1486787965068838,-0.15986475459643393
SMALL665,20,240,4b BOTH,IS_SHARPE,0,0.0,24,0,0.0,0.0,1.0,-0.12004288268893555,-0.13480789597041612
SMALL665,20,240,4b BOTH,IS_LEGS,0,0.0,24,0,0.0,0.0,1.0,-0.022146807219742312,-0.03462042296714635
SMALL665,20,240,4b BOTH,IS_CAGRSLACK,0,0.0,24,0,0.0,0.0,1.0,-0.14638448584176805,-0.1534696782930259
SMALL665,20,240,4b BOTH,IS_MINMARG,0,0.0,24,0,0.0,0.0,1.0,-0.1486787965068838,-0.15986475459643393
SMALL665,20,480,4b OOS,IS_SHARPE,0,0.0,48,0,0.0,0.0,1.0,-0.06938398170130947,-0.0866908059496786
SMALL665,20,480,4b OOS,IS_LEGS,0,0.0,48,0,0.0,0.0,1.0,-0.0317345913107148,-0.04702646870924335
SMALL665,20,480,4b OOS,IS_CAGRSLACK,0,0.0,48,0,0.0,0.0,1.0,-0.0847965919990972,-0.09430574785480839
SMALL665,20,480,4b OOS,IS_MINMARG,0,0.0,48,0,0.0,0.0,1.0,-0.10016178455635658,-0.11594668379637063
SMALL665,20,480,4b BOTH,IS_SHARPE,0,0.0,48,0,0.0,0.0,1.0,-0.06938398170130947,-0.0866908059496786
SMALL665,20,480,4b BOTH,IS_LEGS,0,0.0,48,0,0.0,0.0,1.0,-0.0317345913107148,-0.04702646870924335
SMALL665,20,480,4b BOTH,IS_CAGRSLACK,0,0.0,48,0,0.0,0.0,1.0,-0.0847965919990972,-0.09430574785480839
SMALL665,20,480,4b BOTH,IS_MINMARG,0,0.0,48,0,0.0,0.0,1.0,-0.10016178455635658,-0.11594668379637063
SMALL665,40,24,4b OOS,IS_SHARPE,0,0.0,3,0,0.0,0.0,1.0,-0.2226086956521739,-0.21130434782608692
SMALL665,40,24,4b OOS,IS_LEGS,0,0.0,3,0,0.0,0.0,1.0,-0.16671422060921323,-0.15722641943633117
SMALL665,40,24,4b OOS,IS_CAGRSLACK,0,0.0,3,0,0.0,0.0,1.0,-0.15826086956521737,-0.15130434782608695
SMALL665,40,24,4b OOS,IS_MINMARG,0,0.0,3,0,0.0,0.0,1.0,-0.14782608695652172,-0.1417391304347826
SMALL665,40,24,4b BOTH,IS_SHARPE,0,0.0,3,0,0.0,0.0,1.0,-0.2226086956521739,-0.21130434782608692
SMALL665,40,24,4b BOTH,IS_LEGS,0,0.0,3,0,0.0,0.0,1.0,-0.16671422060921323,-0.15722641943633117
SMALL665,40,24,4b BOTH,IS_CAGRSLACK,0,0.0,3,0,0.0,0.0,1.0,-0.15826086956521737,-0.15130434782608695
SMALL665,40,24,4b BOTH,IS_MINMARG,0,0.0,3,0,0.0,0.0,1.0,-0.14782608695652172,-0.1417391304347826
SMALL665,40,96,4b OOS,IS_SHARPE,0,0.0,10,0,0.0,0.0,1.0,-0.17844546934346173,-0.18497015735214326
SMALL665,40,96,4b OOS,IS_LEGS,0,0.0,10,0,0.0,0.0,1.0,-0.12723718841830517,-0.1384789152072564
SMALL665,40,96,4b OOS,IS_CAGRSLACK,0,0.0,10,0,0.0,0.0,1.0,-0.16717308735756917,-0.16994031470428647
SMALL665,40,96,4b OOS,IS_MINMARG,0,0.0,10,0,0.0,0.0,1.0,-0.16865165491047204,-0.17183939229517092
SMALL665,40,96,4b BOTH,IS_SHARPE,0,0.0,10,0,0.0,0.0,1.0,-0.17844546934346173,-0.18497015735214326
SMALL665,40,96,4b BOTH,IS_LEGS,0,0.0,10,0,0.0,0.0,1.0,-0.12723718841830517,-0.1384789152072564
SMALL665,40,96,4b BOTH,IS_CAGRSLACK,0,0.0,10,0,0.0,0.0,1.0,-0.16717308735756917,-0.16994031470428647
SMALL665,40,96,4b BOTH,IS_MINMARG,0,0.0,10,0,0.0,0.0,1.0,-0.16865165491047204,-0.17183939229517092
SMALL665,40,240,4b OOS,IS_SHARPE,0,0.0,24,0,0.0,0.0,1.0,-0.09895657910727615,-0.1096512092223823
SMALL665,40,240,4b OOS,IS_LEGS,0,0.0,24,0,0.0,0.0,1.0,-0.07651884761145006,-0.09092130937513426
SMALL665,40,240,4b OOS,IS_CAGRSLACK,0,0.0,24,0,0.0,0.0,1.0,-0.1366664351811663,-0.13993124880640287
SMALL665,40,240,4b OOS,IS_MINMARG,0,0.0,24,0,0.0,0.0,1.0,-0.1470728658483654,-0.15259032274865877
SMALL665,40,240,4b BOTH,IS_SHARPE,0,0.0,24,0,0.0,0.0,1.0,-0.09895657910727615,-0.1096512092223823
SMALL665,40,240,4b BOTH,IS_LEGS,0,0.0,24,0,0.0,0.0,1.0,-0.07651884761145006,-0.09092130937513426
SMALL665,40,240,4b BOTH,IS_CAGRSLACK,0,0.0,24,0,0.0,0.0,1.0,-0.1366664351811663,-0.13993124880640287
SMALL665,40,240,4b BOTH,IS_MINMARG,0,0.0,24,0,0.0,0.0,1.0,-0.1470728658483654,-0.15259032274865877
SMALL665,40,480,4b OOS,IS_SHARPE,0,0.0,48,0,0.0,0.0,1.0,-0.054521612506998725,-0.05945414259610501
SMALL665,40,480,4b OOS,IS_LEGS,0,0.0,48,0,0.0,0.0,1.0,-0.053609007992848706,-0.06129553434389161
SMALL665,40,480,4b OOS,IS_CAGRSLACK,0,0.0,48,0,0.0,0.0,1.0,-0.09368910021310856,-0.09045004535609963
SMALL665,40,480,4b OOS,IS_MINMARG,0,0.0,48,0,0.0,0.0,1.0,-0.09964930403343764,-0.09861175612741374
SMALL665,40,480,4b BOTH,IS_SHARPE,0,0.0,48,0,0.0,0.0,1.0,-0.054521612506998725,-0.05945414259610501
SMALL665,40,480,4b BOTH,IS_LEGS,0,0.0,48,0,0.0,0.0,1.0,-0.053609007992848706,-0.06129553434389161
SMALL665,40,480,4b BOTH,IS_CAGRSLACK,0,0.0,48,0,0.0,0.0,1.0,-0.09368910021310856,-0.09045004535609963
SMALL665,40,480,4b BOTH,IS_MINMARG,0,0.0,48,0,0.0,0.0,1.0,-0.09964930403343764,-0.09861175612741374
