delay,cost,Sharpe,observed_move,cost_only,delay_only,interaction,larger_main,inter_share
1,10,1.228631477106311,0.0,0.0,0.0,0.0,0.0,
1,25,1.1811677338534763,-0.047463743252834645,-0.047463743252834645,0.0,0.0,0.047463743252834645,0.0
1,50,1.1019918788255159,-0.12663959828079507,-0.12663959828079507,0.0,0.0,0.12663959828079507,0.0
2,10,1.2026607848347537,-0.02597069227155724,0.0,-0.02597069227155724,0.0,0.02597069227155724,0.0
2,25,1.1555858765247902,-0.07304560058152076,-0.047463743252834645,-0.02597069227155724,0.0003888349428711191,0.047463743252834645,0.008192251942705698
2,50,1.0769675627210833,-0.15166391438522764,-0.12663959828079507,-0.02597069227155724,0.000946376167124674,0.12663959828079507,0.007472987754006419
3,10,1.1766870102811346,-0.05194446682517628,0.0,-0.05194446682517628,0.0,0.05194446682517628,0.0
3,25,1.130595650456893,-0.0980358266494179,-0.047463743252834645,-0.05194446682517628,0.001372383428593027,0.05194446682517628,0.026420204354236716
3,50,1.0536352591088094,-0.17499621799750154,-0.12663959828079507,-0.05194446682517628,0.0035878471084698216,0.12663959828079507,0.02833116305781838
