panel,grid,book,cost_bps,chooser,phase,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,H1,H2,SPY_OOS_Sharpe,SPY_CAGR,SPY_MaxDD,V2_OOS_CAGR,V2_OOS_Sharpe,V2_OOS_MaxDD,OOS_pass4b,OOS_pass4a
U56,DOM21,TOP5,0.0,IS_PICK,1,1.3692100512820395,0.19965185578150013,1.0281044551465108,-0.25156515989151007,0.21767754532103156,1.1656695340329501,-0.25156515989151007,1.377121558953177,0.9992915991006912,0.8739575612872552,0.15130245537273979,-0.33717267708462395,0.09660362689074264,1.301745979521887,-0.12029818259516045,False,False
U56,DOM21,TOP5,0.0,CANONICAL,0,1.3230794332576696,0.1648941820798715,0.8637759635080324,-0.2717646245973395,0.19508238695933788,1.0488172572553534,-0.2717646245973394,1.3014171949192184,0.8519293101437837,0.8739575612872552,0.15130245537273979,-0.33717267708462395,0.09660362689074264,1.301745979521887,-0.12029818259516045,False,False
U56,DOM21,TOP5,10.0,IS_PICK,1,1.3252973125220473,0.19035037784451725,0.9881474938337921,-0.2521525702760917,0.2085595893522505,1.1242673517615516,-0.25215257027609184,1.3331869731544876,0.9595306966680611,0.8739575612872552,0.15130245537273979,-0.33717267708462395,0.09464348447629667,1.2771844071673888,-0.1205494795164489,False,False
U56,DOM21,TOP5,10.0,CANONICAL,0,1.2798967775991663,0.15560200936364366,0.8238783295822407,-0.27242461974291865,0.1859150939371772,1.007726035777848,-0.27242461974291865,1.2572372401704868,0.8129770487587068,0.8739575612872552,0.15130245537273979,-0.33717267708462395,0.09464348447629667,1.2771844071673888,-0.1205494795164489,False,False
U56,DOM21,TOP5,25.0,IS_PICK,1,1.2591463044627373,0.17651961461645094,0.9279766050819139,-0.25303368585296493,0.19499773691990185,1.0619091003745613,-0.2530336858529646,1.2669942664561644,0.8996631502301493,0.8739575612872552,0.15130245537273979,-0.33717267708462395,0.09170962460813858,1.2403028448774607,-0.1209263669824957,False,False
U56,DOM21,TOP5,25.0,CANONICAL,0,1.2146807556553296,0.1417886231433918,0.7637631243904603,-0.27341461246128773,0.1722826420647554,0.9457563738886139,-0.2734146124612875,1.1905119251426013,0.7542948464307607,0.8739575612872552,0.15130245537273979,-0.33717267708462395,0.09170962460813858,1.2403028448774607,-0.1209263669824957,False,False
U56,DOM21,TOP5,50.0,IS_PICK,1,1.1483434316763874,0.1537888714242559,0.8272210868046972,-0.25450221181442,0.17269846531882704,0.9574713738191726,-0.2545022118144198,1.15609805412408,0.7994358727658009,0.8739575612872552,0.15130245537273979,-0.33717267708462395,0.08683675427799242,1.1787396706874191,-0.12155435832435135,False,False
U56,DOM21,TOP5,50.0,CANONICAL,0,1.1050077990400928,0.11909576459189597,0.6630112558086595,-0.27506460032523516,0.1498746236055386,0.8417578109161298,-0.2750646003252353,1.0782985105987382,0.6559625465082428,0.8739575612872552,0.15130245537273979,-0.33717267708462395,0.08683675427799242,1.1787396706874191,-0.12155435832435135,False,False
U56,DOM21,TOP10,0.0,IS_PICK,5,1.2145993433298776,0.1804245362489445,1.1033935552606216,-0.22174726688774515,0.17315443454851343,1.1425880180057988,-0.22174726688774493,1.2731655512215787,1.0538616177270663,0.8739575612872552,0.15130245537273979,-0.33717267708462395,0.09660362689074264,1.301745979521887,-0.12029818259516045,False,False
U56,DOM21,TOP10,0.0,CANONICAL,0,1.2117744598959332,0.1797876932513467,1.136659577061569,-0.23168090063592361,0.17404901666415795,1.1650248525724858,-0.23168090063592361,1.2602747297882473,1.0941379350429825,0.8739575612872552,0.15130245537273979,-0.33717267708462395,0.09660362689074264,1.301745979521887,-0.12029818259516045,False,False
