panel,theta,x,k_ma,k_qm,k_qd,k_mm,k_md,dk_qm,dk_qd,dk_mm,dk_md,setdiff_qd,mom_rankable,nlive
U56,0.3,0.04258870572676662,2.2756756756756755,3.0,2.2756756756756755,3.0,2.2756756756756755,1.8238738738738738,0.0,1.8238738738738738,0.0,0,52.76373873873874,53.113063063063066
U56,0.2,0.10223652894330977,5.446171171171171,6.0,5.446171171171171,6.0,5.446171171171171,3.5006756756756756,0.0,3.5006756756756756,0.0,0,52.76373873873874,53.113063063063066
U56,0.12,0.2320147742060299,12.338513513513513,12.809684684684685,12.338513513513513,12.809684684684685,12.338513513513513,6.262162162162162,0.0,6.262162162162162,0.0,0,52.76373873873874,53.113063063063066
U56,0.06,0.4407995099690702,23.413963963963965,23.92117117117117,23.413963963963965,23.92117117117117,23.413963963963965,8.551801801801801,0.0,8.551801801801801,0.0,0,52.76373873873874,53.113063063063066
U56,0.0,0.7082024406166496,37.62454954954955,37.96779279279279,37.62454954954955,37.96779279279279,37.62454954954955,8.127477477477477,0.0,8.127477477477477,0.0,0,52.76373873873874,53.113063063063066
U56,-0.06,0.8576633052825114,45.575,46.145270270270274,45.575,46.145270270270274,45.56936936936937,5.576126126126126,0.0,5.576126126126126,0.00563063063063063,0,52.76373873873874,53.113063063063066
U56,-0.12,0.9220595407578257,48.99684684684685,49.303378378378376,48.99684684684685,49.303378378378376,48.96621621621622,3.3975225225225225,0.0,3.3975225225225225,0.03063063063063063,0,52.76373873873874,53.113063063063066
U56,-0.25,0.9715831586358515,51.62545045045045,52.113063063063066,51.62545045045045,52.10720720720721,51.575,1.2263513513513513,0.0,1.2204954954954954,0.05045045045045045,0,52.76373873873874,53.113063063063066
U56,-0.4,0.9893380113539196,52.55495495495496,52.8454954954955,52.55495495495496,52.76373873873874,52.483333333333334,0.2905405405405405,0.0,0.35202702702702704,0.07162162162162163,0,52.76373873873874,53.113063063063066
B136,0.3,0.040101454916018145,5.232935345798603,5.809641811218743,5.232935345798603,5.809641811218743,5.232935345798603,3.8657355260193738,0.0,3.8657355260193738,0.0,0,129.6704212660509,130.3687767515206
B136,0.2,0.10978500679546047,14.311556656904708,14.774724036945258,14.311556656904708,14.774724036945258,14.311556656904708,8.481189457084929,0.0,8.481189457084929,0.0,0,129.6704212660509,130.3687767515206
B136,0.12,0.2633705578143511,34.32710069835549,34.911466546519485,34.32710069835549,34.911466546519485,34.32710069835549,15.655327776526244,0.0,15.655327776526244,0.0,0,129.6704212660509,130.3687767515206
B136,0.06,0.4765978692543492,62.11038522189683,62.5271457535481,62.11038522189683,62.5271457535481,62.11038522189683,20.490651047533227,0.0,20.490651047533227,0.0,0,129.6704212660509,130.3687767515206
B136,0.0,0.7086307681916201,92.37643613426448,92.69858076143275,92.37643613426448,92.69858076143275,92.37643613426448,19.264248704663213,0.0,19.264248704663213,0.0,0,129.6704212660509,130.3687767515206
B136,-0.06,0.8520949403311823,111.1214237440865,111.5987835097995,111.1214237440865,111.5987835097995,111.1214237440865,14.026807839603514,0.0,14.026807839603514,0.0,0,129.6704212660509,130.3687767515206
B136,-0.12,0.9222797596218516,120.28993016445145,120.5987835097995,120.28993016445145,120.5987835097995,120.27979274611398,8.59855823383645,0.0,8.59855823383645,0.010137418337463393,0,129.6704212660509,130.3687767515206
B136,-0.25,0.9764663967909389,127.3464744311782,127.54764586618607,127.3464744311782,127.52376661410227,127.26447398062626,2.731921603964857,0.0,2.730119396260419,0.0820004505519261,0,129.6704212660509,130.3687767515206
B136,-0.4,0.9915201273992101,129.28452354133813,129.2300067582789,129.28452354133813,129.16062176165804,129.15386348276638,0.7614327551250282,0.0,0.8064879477359765,0.1306600585717504,0,129.6704212660509,130.3687767515206
SMALL439,0.3,0.10112529842021868,36.05414336553127,35.72750381291306,36.05414336553127,35.72750381291306,36.05414336553127,19.539654295882055,0.0,19.539654295882055,0.0,0,335.37646161667516,347.862735129639
SMALL439,0.2,0.17591708814823848,61.58922216573462,61.688612099644125,61.58922216573462,61.688612099644125,61.58922216573462,28.479664463650227,0.0,28.479664463650227,0.0,0,335.37646161667516,347.862735129639
SMALL439,0.12,0.2767374432461607,95.58388408744281,96.7628368073208,95.58388408744281,96.7628368073208,95.58388408744281,37.185561769191665,0.0,37.185561769191665,0.0,0,335.37646161667516,347.862735129639
SMALL439,0.06,0.3801933637669047,130.51093035078802,132.76156583629893,130.51093035078802,132.76156583629893,130.51093035078802,42.78546009150991,0.0,42.78546009150991,0.0,0,335.37646161667516,347.862735129639
SMALL439,0.0,0.5035660827185529,172.37061514997458,175.73487544483984,172.37061514997458,175.73487544483984,172.37061514997458,45.00838840874428,0.0,45.00838840874428,0.0,0,335.37646161667516,347.862735129639
SMALL439,-0.06,0.6238446831906551,213.60701576004067,217.49008642602948,213.60701576004067,217.49008642602948,213.60701576004067,43.065582104728016,0.0,43.065582104728016,0.0,0,335.37646161667516,347.862735129639
SMALL439,-0.12,0.7234020063320128,248.53253685815963,252.13650228774785,248.53253685815963,252.13650228774785,248.53253685815963,37.310625317742755,0.0,37.310625317742755,0.0,0,335.37646161667516,347.862735129639
SMALL439,-0.25,0.8599310007221341,297.5094051855618,299.6296390442298,297.5094051855618,299.6296390442298,297.4989832231825,22.03685815963396,0.0,22.03685815963396,0.010421962379257754,0,335.37646161667516,347.862735129639
SMALL439,-0.4,0.9322638438075956,323.84367056431114,324.7864768683274,323.84367056431114,324.5897305541434,323.6532791052364,10.148703609557701,0.0,10.088713777325877,0.1903914590747331,0,335.37646161667516,347.862735129639
