panel,q,bps,n_mean,turn_yr,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,fail4a,fail4b,prem_Sharpe,prem_CAGR,4a,4b
U56,0.05,0,1.791530944625407,26.028475281163278,0.2533682220140594,0.9912455405383306,-0.347550675483278,1.0164194439037086,0.966925482118469,0.9241016902758501,0.23267434614665294,-0.3475506754832779,DD,DD,-0.14113825205693542,0.14031507778991892,False,False
U56,0.05,5,1.791530944625407,26.028475281163278,0.23718087689942946,0.9417742103103753,-0.3519938313341313,0.968004634875866,0.9164237278726991,0.8738218428722349,0.21636606655203283,-0.3519938313341312,DD,"OOS,DD",-0.1490184662645796,0.128688579460575,False,False
U56,0.05,10,1.791530944625407,26.028475281163278,0.2211948149519649,0.8922205001560847,-0.35640968373448445,0.9195136585789777,0.8658335547505739,0.8234496242452302,0.20026578385742266,-0.35640968373448445,DD,"H1,OOS,DD",-0.15692686212168405,0.1172453721887321,False,False
U56,0.05,15,1.791530944625407,26.028475281163278,0.2054076290310649,0.8425967046785313,-0.3623862827865113,0.8709585205423053,0.8151675327117017,0.7729974741965635,0.1843709432711449,-0.36238628278651097,DD,"H1,H2,OOS,DD",-0.16485838027237787,0.10598311717486819,False,False
U56,0.05,20,1.791530944625407,26.028475281163278,0.18981693964959234,0.7929151678752415,-0.37095016667619995,0.8223512652517831,0.7644382913397716,0.7224779008048063,0.16867902018944947,-0.37095016667619896,DD,"H1,H2,OOS,DD",-0.17280792929052413,0.09489950302297667,False,False
U56,0.05,25,1.791530944625407,26.028475281163278,0.17442039466907944,0.7431882677946142,-0.38090206921050496,0.7737039612346668,0.7136585041063912,0.6719034649293758,0.15318751985375,-0.3809020692105043,DD,"H1,H2,OOS,DD",-0.18077039473255474,0.0839922454366493,False,False
U56,0.05,30,1.791530944625407,26.028475281163278,0.15921566899815565,0.6934284011404541,-0.3907024458579189,0.7250286861247419,0.6628408725508336,0.6212867646000745,0.13789397701160988,-0.3907024458579189,"H2,DD","H1,H2,OOS,DD",-0.1887406482400802,0.0732590869183849,False,False
U56,0.1,0,3.6666666666666665,23.5106517959457,0.21683387526582476,1.0248947172221066,-0.3436991750088726,1.1734149371715479,0.8951208226290512,0.9015967081394998,0.19061481646180978,-0.34369917500887237,DD,DD,-0.10748907537315944,0.10378073104168428,False,False
U56,0.1,5,3.6666666666666665,23.5106517959457,0.2026233672561335,0.9699440020833358,-0.3481696495027422,1.1179661081799117,0.8404918658930787,0.8471786634252745,0.17641795889512335,-0.34816964950274265,DD,"OOS,DD",-0.12084867449161918,0.09413106981727903,False,False
U56,0.1,10,3.6666666666666665,23.5106517959457,0.1885738823839198,0.9149188129783021,-0.35261264546771165,1.0624153703471508,0.7858097742036312,0.7927035704875328,0.16238548002693665,-0.35261264546771165,DD,"H2,OOS,DD",-0.1342285492994666,0.084624439620687,False,False
U56,0.1,15,3.6666666666666665,23.5106517959457,0.17468365108312,0.8598321723496035,-0.3589688710061236,1.0067767393447173,0.731086781752646,0.7381836970027039,0.14851553255411098,-0.35896887100612307,DD,"H2,OOS,DD",-0.14762291260130567,0.07525913922692329,False,False
