outcome,dial,outcome_col,record_sign,note,panel,tape,rho_obs,rho_mech,selection,retention,abs_share_selection,seed_spread,n_seeds_ok,RESOLVABLE,SIGN_CHANGE,obs_matches_record,MAG_CHANGE_bar000,MAG_CHANGE_bar025,MAG_CHANGE_bar050,MAG_CHANGE_bar075,MAG_CHANGE_bar100
O_SHARPE,N,Sharpe,-1,N -> Sharpe (1082/1086/1093 EDGE-ladder premise: smaller is better),SMALL,T_BLOCK,0.10249633528034093,0.8484418864872665,-0.7459455512069255,0.12080536912751678,0.46785714285714286,0.0357184198704219,5,True,False,False,False,True,True,True,True
O_SHARPE,N,Sharpe,-1,N -> Sharpe (1082/1086/1093 EDGE-ladder premise: smaller is better),SMALL,T_FACTOR,0.10249633528034093,0.43923303275439024,-0.33673669747404933,0.23335297583971717,0.433955970647098,0.9874331290265167,5,True,False,False,False,True,True,True,True
O_DD,N,absMaxDD,-1,N -> |MaxDD| (the diversification claim behind every n ladder),U56,T_REALRAND,-0.49798724514993925,-0.02691822946756428,-0.47106901568237497,18.500000000000004,0.9459459459459459,0.3450192296179153,5,True,False,True,False,False,False,False,False
O_DD,N,absMaxDD,-1,N -> |MaxDD| (the diversification claim behind every n ladder),U56,T_IID,-0.49798724514993925,-0.9491416784777171,0.4511544333277779,0.5246711386108733,0.3221850218137608,0.04529509766176665,5,True,False,True,False,False,False,True,True
O_DD,N,absMaxDD,-1,N -> |MaxDD| (the diversification claim behind every n ladder),U56,T_BLOCK,-0.49798724514993925,-0.9633620199834063,0.46537477483346706,0.5169263836646965,0.3257246376811594,0.04244797723731275,5,True,False,True,False,False,False,True,True
O_DD,N,absMaxDD,-1,N -> |MaxDD| (the diversification claim behind every n ladder),U56,T_FACTOR,-0.49798724514993925,-0.24278172346707017,-0.2552055216828691,2.0511727078891258,0.5124740124740125,0.3390661596395117,5,True,False,True,False,False,False,False,False
O_DD,N,absMaxDD,-1,N -> |MaxDD| (the diversification claim behind every n ladder),B136,T_REALRAND,-0.24925245170446542,0.14080304644572086,-0.39005549815018625,-1.770220588235294,0.734763529985373,0.4503626853227101,5,True,True,True,True,True,True,True,True
O_DD,N,absMaxDD,-1,N -> |MaxDD| (the diversification claim behind every n ladder),B136,T_IID,-0.24925245170446542,-0.948867588731641,0.6996151370271756,0.26268412438625205,0.42439943476212905,0.04917753460420382,5,True,False,True,False,False,True,True,True
O_DD,N,absMaxDD,-1,N -> |MaxDD| (the diversification claim behind every n ladder),B136,T_BLOCK,-0.24925245170446542,-0.9602560704294566,0.7110036187249912,0.2595687331536388,0.42542976614526873,0.02251813426613558,5,True,False,True,False,False,True,True,True
O_DD,N,absMaxDD,-1,N -> |MaxDD| (the diversification claim behind every n ladder),B136,T_FACTOR,-0.24925245170446542,,,,,,0,False,False,True,False,False,False,False,False
O_DD,N,absMaxDD,-1,N -> |MaxDD| (the diversification claim behind every n ladder),SMALL,T_REALRAND,-0.5929775356749016,-0.32716001968270436,-0.2658175159921973,1.8125,0.4482758620689655,0.33363074792009967,5,True,False,True,False,False,False,False,False
O_DD,N,absMaxDD,-1,N -> |MaxDD| (the diversification claim behind every n ladder),SMALL,T_IID,-0.5929775356749016,-0.9219493592640765,0.32897182358917487,0.6431779898933184,0.2629836540451065,0.026659400338068795,5,True,False,True,False,False,False,True,True
O_DD,N,absMaxDD,-1,N -> |MaxDD| (the diversification claim behind every n ladder),SMALL,T_BLOCK,-0.5929775356749016,-0.9167727766741606,0.32379524099925894,0.6468097120271032,0.2610056332151054,0.03960085681285874,5,True,False,True,False,False,False,True,True
O_DD,N,absMaxDD,-1,N -> |MaxDD| (the diversification claim behind every n ladder),SMALL,T_FACTOR,-0.5929775356749016,-0.6351666837827188,0.042189148107817154,0.9335778321108393,0.06228505922812388,0.6048836756317089,5,True,False,True,False,False,False,False,True
O_CAGR,N,CAGR,-1,N -> CAGR (concentration premium),U56,T_REALRAND,-0.8569832477606282,0.4941048082075021,-1.3510880559681302,-1.7344159245678363,0.7322205077851031,0.3530429326322855,5,True,True,True,True,True,True,True,True
O_CAGR,N,CAGR,-1,N -> CAGR (concentration premium),U56,T_IID,-0.8569832477606282,0.18998058104992482,-1.046963828810553,-4.510899182561308,0.8464113831345469,0.6302489303222983,5,True,True,True,True,True,True,True,True
O_CAGR,N,CAGR,-1,N -> CAGR (concentration premium),U56,T_BLOCK,-0.8569832477606282,-0.9211728718755893,0.0641896241149611,0.9303175049171114,0.065143157341739,0.3302659692366542,5,True,False,True,False,False,False,False,True
O_CAGR,N,CAGR,-1,N -> CAGR (concentration premium),U56,T_FACTOR,-0.8569832477606282,0.22725197569732153,-1.0842352234579498,-3.7710706150341684,0.8267219261890666,0.7120389352429743,5,True,True,True,True,True,True,True,True
O_CAGR,N,CAGR,-1,N -> CAGR (concentration premium),B136,T_REALRAND,-0.7242039043292775,0.24485235650303666,-0.9690562608323141,-2.9577167019027484,0.7982942430703625,0.3230187536107714,5,True,True,True,True,True,True,True,True
O_CAGR,N,CAGR,-1,N -> CAGR (concentration premium),B136,T_IID,-0.7242039043292775,0.180145074129084,-0.9043489784583615,-4.020114942528736,0.833890214797136,0.6364608294301978,5,True,True,True,True,True,True,True,True
O_CAGR,N,CAGR,-1,N -> CAGR (concentration premium),B136,T_BLOCK,-0.7242039043292775,-0.4640806291859881,-0.2601232751432894,1.5605131065253763,0.3591851322373123,0.6351666837827188,5,True,False,True,False,False,False,False,False
O_CAGR,N,CAGR,-1,N -> CAGR (concentration premium),B136,T_FACTOR,-0.7242039043292775,,,,,,0,False,False,True,False,False,False,False,False
O_CAGR,N,CAGR,-1,N -> CAGR (concentration premium),SMALL,T_REALRAND,-0.19282770147437875,0.29118277068278675,-0.4840104721571655,-0.6622222222222222,0.6243739565943238,0.19955725884126982,5,True,True,True,True,True,True,True,True
O_CAGR,N,CAGR,-1,N -> CAGR (concentration premium),SMALL,T_IID,-0.19282770147437875,0.23889928652463302,-0.43172698799901177,-0.8071505958829902,0.6437668853724431,0.7242039043292775,5,True,True,True,True,True,True,True,True
O_CAGR,N,CAGR,-1,N -> CAGR (concentration premium),SMALL,T_BLOCK,-0.19282770147437875,-0.11932022869756859,-0.07350747277681016,1.6160520607375273,0.3812080536912752,0.4997990490564099,5,True,False,True,False,False,False,False,False
O_CAGR,N,CAGR,-1,N -> CAGR (concentration premium),SMALL,T_FACTOR,-0.19282770147437875,0.07868405536672637,-0.2715117568411051,-2.4506578947368416,0.7753141167775315,1.0697407922061843,5,True,True,True,True,True,True,True,True
O_TURN,N,ann_turnover,-1,N -> annual turnover,U56,T_REALRAND,-0.25442903429438163,-0.14986206597807422,-0.10456696831630741,1.697754749568221,0.41098677517802645,0.011647310827311491,5,True,False,True,False,False,False,False,False
O_TURN,N,ann_turnover,-1,N -> annual turnover,U56,T_IID,-0.25442903429438163,-0.3797023329703539,0.12527329867597226,0.6700749829584185,0.24807790876473607,0.03209481205748044,5,True,False,True,False,False,False,True,True
O_TURN,N,ann_turnover,-1,N -> annual turnover,U56,T_BLOCK,-0.25442903429438163,-0.428621038445062,0.17419200415068037,0.5935990338164252,0.2889652211249463,0.028988862503530777,5,True,False,True,False,False,False,True,True
O_TURN,N,ann_turnover,-1,N -> annual turnover,U56,T_FACTOR,-0.25442903429438163,-0.19360418886286618,-0.06082484543151545,1.3141711229946524,0.23906408952187183,0.14520314164714965,5,True,False,True,False,False,False,False,False
O_TURN,N,ann_turnover,-1,N -> annual turnover,B136,T_REALRAND,-0.15555630682698207,-0.023035792525127125,-0.13252051430185494,6.752808988764046,0.8519134775374375,0.008800190402857552,5,True,False,True,False,False,False,False,False
O_TURN,N,ann_turnover,-1,N -> annual turnover,B136,T_IID,-0.15555630682698207,-0.23838162826564138,0.08282532143865931,0.6525515743756787,0.257856567284448,0.0157885768992444,5,True,False,True,False,False,False,True,True
O_TURN,N,ann_turnover,-1,N -> annual turnover,B136,T_BLOCK,-0.15555630682698207,-0.24666416040950734,0.09110785358252527,0.6306400839454355,0.2697318007662835,0.019412184712185837,5,True,False,True,False,False,False,True,True
O_TURN,N,ann_turnover,-1,N -> annual turnover,B136,T_FACTOR,-0.15555630682698207,,,,,,0,False,False,True,False,False,False,False,False
O_TURN,N,ann_turnover,-1,N -> annual turnover,SMALL,T_REALRAND,-0.13381465994933398,-0.10922589264723198,-0.024588767302101994,1.2251184834123223,0.18375241779497103,0.02847120424453914,5,True,False,True,False,False,False,False,False
O_TURN,N,ann_turnover,-1,N -> annual turnover,SMALL,T_IID,-0.13381465994933398,-0.0768722514602557,-0.05694240848907828,1.7407407407407405,0.42553191489361697,0.026141742079076845,5,True,False,True,False,False,False,False,False
O_TURN,N,ann_turnover,-1,N -> annual turnover,SMALL,T_BLOCK,-0.13381465994933398,-0.1493444077190826,0.015529747769748636,0.8960138648180241,0.0941915227629514,0.016823893417227676,5,True,False,True,False,False,False,False,True
O_TURN,N,ann_turnover,-1,N -> annual turnover,SMALL,T_FACTOR,-0.13381465994933398,-0.09550794878395404,-0.03830671116537994,1.4010840108401084,0.2862669245647969,0.03364778683445535,5,True,False,True,False,False,False,False,False
O_OOSSH,N,OOS_Sharpe,-1,N -> OOS Sharpe (the ladder as a selection device),U56,T_REALRAND,0.3269011905532085,0.4511391727111975,-0.12423798215798904,0.7246127366609293,0.21592442645074228,0.2466641604095074,5,True,False,False,False,False,False,True,True
O_OOSSH,N,OOS_Sharpe,-1,N -> OOS Sharpe (the ladder as a selection device),U56,T_IID,0.3269011905532085,0.9615502160769357,-0.6346490255237272,0.33997308209959615,0.3976001297227177,0.053318800676136924,5,True,False,False,False,False,True,True,True
O_OOSSH,N,OOS_Sharpe,-1,N -> OOS Sharpe (the ladder as a selection device),U56,T_BLOCK,0.3269011905532085,0.9597384121704648,-0.6328372216172564,0.34061488673139156,0.3973671379814725,0.08774307489907973,5,True,False,False,False,False,True,True,True
O_OOSSH,N,OOS_Sharpe,-1,N -> OOS Sharpe (the ladder as a selection device),U56,T_FACTOR,0.3269011905532085,0.26737049076917213,0.059530699784036356,1.222652468538238,0.18210609659540766,1.055505190083915,5,True,False,False,False,False,False,False,False
O_OOSSH,N,OOS_Sharpe,-1,N -> OOS Sharpe (the ladder as a selection device),B136,T_REALRAND,0.3274188488122002,0.3261247031647211,0.0012941456474790947,1.0039682539682542,0.003952569169960604,0.3879848651142198,5,True,False,False,False,False,False,False,False
O_OOSSH,N,OOS_Sharpe,-1,N -> OOS Sharpe (the ladder as a selection device),B136,T_IID,0.3274188488122002,0.9576677791344985,-0.6302489303222983,0.3418918918918919,0.39690301548492257,0.017341551676219202,5,True,False,False,False,False,True,True,True
O_OOSSH,N,OOS_Sharpe,-1,N -> OOS Sharpe (the ladder as a selection device),B136,T_BLOCK,0.3274188488122002,0.9636208491129021,-0.636202000300702,0.33977974751544454,0.39767027988998543,0.050471680251683027,5,True,False,False,False,False,True,True,True
O_OOSSH,N,OOS_Sharpe,-1,N -> OOS Sharpe (the ladder as a selection device),B136,T_FACTOR,0.3274188488122002,,,,,,0,False,False,False,False,False,False,False,False
O_OOSSH,N,OOS_Sharpe,-1,N -> OOS Sharpe (the ladder as a selection device),SMALL,T_REALRAND,0.13122636865437587,0.35511356566825186,-0.223887197013876,0.369533527696793,0.38667858739383104,0.1889452645319416,5,True,False,False,False,False,True,True,True
O_OOSSH,N,OOS_Sharpe,-1,N -> OOS Sharpe (the ladder as a selection device),SMALL,T_IID,0.13122636865437587,0.8238531191851646,-0.6926267505307887,0.1592836946277097,0.4567332309267793,0.127085102582443,5,True,False,False,False,True,True,True,True
O_OOSSH,N,OOS_Sharpe,-1,N -> OOS Sharpe (the ladder as a selection device),SMALL,T_BLOCK,0.13122636865437587,0.809358687933399,-0.6781323192790232,0.16213623281100098,0.4558900295806508,0.24148757781959107,5,True,False,False,False,True,True,True,True
O_OOSSH,N,OOS_Sharpe,-1,N -> OOS Sharpe (the ladder as a selection device),SMALL,T_FACTOR,0.13122636865437587,0.44233898230833996,-0.3111126136539641,0.296664716208309,0.4129165235314325,0.5256819620059909,5,True,False,False,False,False,True,True,True
O_CSTAR,N,cstar,-1,"N -> c* (4b-CONDITIONAL; 1175's population, published as such)",U56,T_REALRAND,-0.1911651146528312,0.3569218205611988,-0.5480869352140301,-0.5355938013323382,0.605615063629456,0.29913963282637035,5,True,True,True,True,True,True,True,True
O_CSTAR,N,cstar,-1,"N -> c* (4b-CONDITIONAL; 1175's population, published as such)",U56,T_IID,-0.1911651146528312,,,,,,0,False,False,True,False,False,False,False,False
O_CSTAR,N,cstar,-1,"N -> c* (4b-CONDITIONAL; 1175's population, published as such)",U56,T_BLOCK,-0.1911651146528312,,,,,,0,False,False,True,False,False,False,False,False
O_CSTAR,N,cstar,-1,"N -> c* (4b-CONDITIONAL; 1175's population, published as such)",U56,T_FACTOR,-0.1911651146528312,,,,,,0,False,False,True,False,False,False,False,False
O_CSTAR,N,cstar,-1,"N -> c* (4b-CONDITIONAL; 1175's population, published as such)",B136,T_REALRAND,,0.06317532583425776,,,,0.8976838607049074,4,False,False,False,False,False,False,False,False
O_CSTAR,N,cstar,-1,"N -> c* (4b-CONDITIONAL; 1175's population, published as such)",B136,T_IID,,,,,,,0,False,False,False,False,False,False,False,False
O_CSTAR,N,cstar,-1,"N -> c* (4b-CONDITIONAL; 1175's population, published as such)",B136,T_BLOCK,,,,,,,0,False,False,False,False,False,False,False,False
O_CSTAR,N,cstar,-1,"N -> c* (4b-CONDITIONAL; 1175's population, published as such)",B136,T_FACTOR,,,,,,,0,False,False,False,False,False,False,False,False
O_CSTAR,N,cstar,-1,"N -> c* (4b-CONDITIONAL; 1175's population, published as such)",SMALL,T_REALRAND,,,,,,,0,False,False,False,False,False,False,False,False
O_CSTAR,N,cstar,-1,"N -> c* (4b-CONDITIONAL; 1175's population, published as such)",SMALL,T_IID,,,,,,,0,False,False,False,False,False,False,False,False
O_CSTAR,N,cstar,-1,"N -> c* (4b-CONDITIONAL; 1175's population, published as such)",SMALL,T_BLOCK,,,,,,,0,False,False,False,False,False,False,False,False
O_CSTAR,N,cstar,-1,"N -> c* (4b-CONDITIONAL; 1175's population, published as such)",SMALL,T_FACTOR,,,,,,,0,False,False,False,False,False,False,False,False
