universe,book,cost_bps,arm,check,lag,depth,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,dCAGR_pp,dSharpe,dMaxDD_pp,price,lever,priceable_abs,priceable_rel,turnover,ctl_turnover,stops_per_yr,gross_mean,ctl_gross,pass4a,pass4b,repro_diff,i94_diff
u56,V1u,10.0,daily/same/stop15,daily,same,0.15,0.06284059264454922,0.6616358516684776,-0.1619640125683378,0.6818809824276346,0.6476351645135902,0.5961099815679317,0.0714313855444102,0.711556444238919,-0.16196401256833803,-0.013317985419902811,-0.0011692567161007972,-0.5243090329254629,,0.4052390028199096,False,False,23.250672565144527,23.235629037526,0.17030862806938502,0.749644386202702,0.749893462556593,False,False,0.0,0.0
u56,V1u,10.0,daily/next/stop15,daily,next,0.15,0.0629226680692152,0.6623307375717175,-0.16372767399606492,0.6818809824276346,0.6489457249408564,0.5961099815679317,0.07158240913176228,0.7127598384543917,-0.1637276739960657,-0.005110442953304428,-0.00047437081286094696,-0.7006751756981733,,0.4052390028199096,False,False,23.250653059185662,23.235629037526,0.17030862806938502,0.7497373831076357,0.749893462556593,False,False,0.0,
u56,V1u,10.0,daily/rebal/stop15,daily,rebal,0.15,0.06295790027419246,0.6626694313663744,-0.15672092223908285,0.6818809824276346,0.6495758820162891,0.5961099815679317,0.07164724140428902,0.7133485503199507,-0.15672092223908407,-0.0015872224555790737,-0.0001356770182040501,3.3306690738754696e-14,,0.4052390028199096,False,False,23.250810493491777,23.235629037526,0.17030862806938502,0.749893462556593,0.749893462556593,False,False,0.0,
u56,V1u,10.0,weekly/same/stop15,weekly,same,0.15,0.0625974755460379,0.6593316643177205,-0.16196401256833726,0.6818809824276346,0.6433415290114926,0.5961099815679317,0.07098409232323655,0.7075526835612057,-0.1619640125683376,-0.037629695271035324,-0.0034734440668579003,-0.5243090329254074,,0.4052390028199096,False,False,23.23531662382829,23.235629037526,0.056769542689795005,0.7497974816158112,0.749893462556593,False,False,0.0,
u56,V1u,10.0,weekly/next/stop15,weekly,next,0.15,0.062470398197488564,0.6581007485436583,-0.16372767399606603,0.6818809824276346,0.64105318558239,0.5961099815679317,0.07075032568675299,0.7054128050138939,-0.1637276739960658,-0.050337430125968474,-0.004704359840920103,-0.7006751756982843,,0.4052390028199096,False,False,23.23527880477699,23.235629037526,0.056769542689795005,0.7498299435980155,0.749893462556593,False,False,0.0,
u56,V1u,10.0,weekly/rebal/stop15,weekly,rebal,0.15,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.5961099815679317,0.07167644913632909,0.7135835570891119,-0.15672092223908363,0.0,0.0,0.0,,0.4052390028199096,False,False,23.235629037526,23.235629037526,0.056769542689795005,0.749893462556593,0.749893462556593,False,False,0.0,
u56,V1u,10.0,daily/same/stop25,daily,same,0.25,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.5961099815679317,0.07167644913632909,0.7135835570891119,-0.15672092223908363,0.0,0.0,0.0,,0.4052390028199096,False,False,23.235629037526,23.235629037526,0.0,0.749893462556593,0.749893462556593,False,False,0.0,0.0
u56,V1u,10.0,daily/next/stop25,daily,next,0.25,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.5961099815679317,0.07167644913632909,0.7135835570891119,-0.15672092223908363,0.0,0.0,0.0,,0.4052390028199096,False,False,23.235629037526,23.235629037526,0.0,0.749893462556593,0.749893462556593,False,False,0.0,
u56,V1u,10.0,daily/rebal/stop25,daily,rebal,0.25,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.5961099815679317,0.07167644913632909,0.7135835570891119,-0.15672092223908363,0.0,0.0,0.0,,0.4052390028199096,False,False,23.235629037526,23.235629037526,0.0,0.749893462556593,0.749893462556593,False,False,0.0,
u56,V1u,10.0,weekly/same/stop25,weekly,same,0.25,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.5961099815679317,0.07167644913632909,0.7135835570891119,-0.15672092223908363,0.0,0.0,0.0,,0.4052390028199096,False,False,23.235629037526,23.235629037526,0.0,0.749893462556593,0.749893462556593,False,False,0.0,
