unit,panel,narrow,wide,ret_narrow,ret_wide,vol_narrow,vol_wide,ln_ret_term,ln_vol_term,ln_dSharpe,carried_by
ABS,U56,ABS n0=20,ABS n0=E_t,0.127903244307858,0.10375656794293406,0.1195101246955994,0.09882271821882022,-0.2092266116542286,0.1900735734613865,-0.019153038192842087,RETURN
ABS,B136,ABS n0=20,ABS n0=E_t,0.13165842128319308,0.10706950692000317,0.13957495519205268,0.1044387570428127,-0.20673263015841728,0.29000092756529117,0.08326829740687389,VOL
ABS,SMALL439,ABS n0=20,ABS n0=E_t,0.07645533151741435,0.04430305266598143,0.17036239006949838,0.13328158999926654,-0.5456530849467287,0.2454637663655866,-0.3001893185811421,RETURN
REL,U56,REL c=0.25,REL c=1.00,0.15452351200902656,0.10375656794293406,0.1538280702472872,0.09882271821882022,-0.3982988034664364,0.44250803197178135,0.04420922850534492,VOL
REL,B136,REL c=0.25,REL c=1.00,0.12424371927133461,0.10706950692000317,0.14342217803195528,0.1044387570428127,-0.14876689362696024,0.31719173212867435,0.1684248385017141,VOL
REL,SMALL439,REL c=0.25,REL c=1.00,0.07039395302927623,0.04430305266598143,0.16443607282812114,0.13328158999926654,-0.4630537813887365,0.21005777153464003,-0.2529960098540964,RETURN
