panel,m,n,cost,constr,tilt,overlap,share,dSharpe,dCAGR,dMaxDD,t_biv,slope_biv,absdS,absdC
broad,0.53,48,10.0,lit,POS,0.7981550858487737,0.5044644066711167,-0.016125670805490433,0.003111620256544212,-0.0047963304804556905,3.191392527505591,0.0029448223007120427,0.016125670805490433,0.003111620256544212
broad,0.53,48,10.0,norm,INV,0.7188998980408731,0.5044644066711167,-0.08311010210394776,-0.020669713197923656,0.003120354561393479,3.191392527505591,0.0029448223007120427,0.08311010210394776,0.020669713197923656
broad,0.53,48,10.0,norm,POS,0.7981550858487737,0.5044644066711167,-0.012734444207602058,0.0030831054833608817,-0.008350709712621973,3.191392527505591,0.0029448223007120427,0.012734444207602058,0.0030831054833608817
broad,0.53,48,25.0,lit,INV,0.7188998980408731,0.5044644066711167,-0.11310847551110226,-0.022295794371918642,0.005436141510709924,3.191392527505591,0.0029448223007120427,0.11310847551110226,0.022295794371918642
broad,0.53,48,25.0,lit,POS,0.7981550858487737,0.5044644066711167,-0.018884478333641708,0.002018769496290318,-0.004951826949048943,3.191392527505591,0.0029448223007120427,0.018884478333641708,0.002018769496290318
broad,0.75,69,10.0,lit,INV,0.8461122390354546,0.7041890297520376,-0.03473581795472147,-0.008969166009434426,0.0012953326358202677,3.191392527505591,0.0029448223007120427,0.03473581795472147,0.008969166009434426
broad,0.75,69,10.0,lit,POS,0.8793869130602024,0.7041890297520376,0.013580933753919444,0.0042131920589612015,-0.0013573955218254552,3.191392527505591,0.0029448223007120427,0.013580933753919444,0.0042131920589612015
broad,0.75,69,10.0,norm,INV,0.8461122390354546,0.7041890297520376,-0.03723032474708954,-0.009124627803335894,0.0012864179463665248,3.191392527505591,0.0029448223007120427,0.03723032474708954,0.009124627803335894
broad,0.75,69,10.0,norm,POS,0.8793869130602024,0.7041890297520376,0.014428899444048238,0.004130933158658756,-0.0013495489294331753,3.191392527505591,0.0029448223007120427,0.014428899444048238,0.004130933158658756
broad,0.75,69,25.0,lit,INV,0.8461122390354546,0.7041890297520376,-0.04566882550816542,-0.009452442081734791,0.0012201184733264814,3.191392527505591,0.0029448223007120427,0.04566882550816542,0.009452442081734791
broad,0.75,69,25.0,lit,POS,0.8793869130602024,0.7041890297520376,0.012253798458857434,0.0037232231195301058,-0.0013540834796220702,3.191392527505591,0.0029448223007120427,0.012253798458857434,0.0037232231195301058
broad,1.0,91,10.0,lit,INV,0.9455733205804969,0.8861791821945916,-0.01646063024561073,-0.0036159539493187953,0.0012723931247798914,3.191392527505591,0.0029448223007120427,0.01646063024561073,0.0036159539493187953
broad,1.0,91,10.0,lit,POS,0.9554239279160739,0.8861791821945916,0.008580332609307684,0.0020665826534611575,-0.0007041648943688639,3.191392527505591,0.0029448223007120427,0.008580332609307684,0.0020665826534611575
broad,1.0,91,10.0,norm,INV,0.9455733205804969,0.8861791821945916,-0.018008220069732683,-0.0037383227572953537,0.0012344564186071993,3.191392527505591,0.0029448223007120427,0.018008220069732683,0.0037383227572953537
broad,1.0,91,10.0,norm,POS,0.9554239279160739,0.8861791821945916,0.008733843308595945,0.001999089250745545,-0.000683302601790392,3.191392527505591,0.0029448223007120427,0.008733843308595945,0.001999089250745545
broad,1.0,91,25.0,lit,INV,0.9455733205804969,0.8861791821945916,-0.01891553951689351,-0.003643327408390906,0.0012912632384046718,3.191392527505591,0.0029448223007120427,0.01891553951689351,0.003643327408390906
broad,1.0,91,25.0,lit,POS,0.9554239279160739,0.8861791821945916,0.007181426663794843,0.0017967144791490863,-0.0007670198143190365,3.191392527505591,0.0029448223007120427,0.007181426663794843,0.0017967144791490863
small,0.05,7,10.0,lit,INV,0.09184325011937522,0.04935365076622353,0.10173356667381533,-0.005487931780782107,0.008669601405980942,-0.945663984829161,-0.0008376103868922094,0.10173356667381533,0.005487931780782107
small,0.05,7,10.0,lit,POS,0.3968166280141871,0.04935365076622353,-0.2691601646019607,-0.06200346019999259,-0.056147268349885926,-0.945663984829161,-0.0008376103868922094,0.2691601646019607,0.06200346019999259
small,0.05,7,10.0,norm,INV,0.09184325011937522,0.04935365076622353,0.10416738828460609,-0.005491626111006287,0.008669601405982386,-0.945663984829161,-0.0008376103868922094,0.10416738828460609,0.005491626111006287
small,0.05,7,10.0,norm,POS,0.3968166280141871,0.04935365076622353,-0.26935468475892776,-0.062060220925717946,-0.05614726834988448,-0.945663984829161,-0.0008376103868922094,0.26935468475892776,0.062060220925717946
small,0.05,7,25.0,lit,INV,0.09184325011937522,0.04935365076622353,-0.04417256591548835,-0.010378757268319605,0.00878224572394637,-0.945663984829161,-0.0008376103868922094,0.04417256591548835,0.010378757268319605
small,0.05,7,25.0,lit,POS,0.3968166280141871,0.04935365076622353,-0.3226609675796195,-0.07347764720877747,-0.18613120965307373,-0.945663984829161,-0.0008376103868922094,0.3226609675796195,0.07347764720877747
small,0.1,14,10.0,lit,INV,0.19043541557013632,0.09858130752976159,-0.0886935773014848,-0.033200417239294344,-0.018450429952049263,-0.945663984829161,-0.0008376103868922094,0.0886935773014848,0.033200417239294344
small,0.1,14,10.0,lit,POS,0.46506838088433977,0.09858130752976159,-0.11682699083178921,-0.01994823697743575,-0.07810841627123777,-0.945663984829161,-0.0008376103868922094,0.11682699083178921,0.01994823697743575
small,0.1,14,10.0,norm,INV,0.19043541557013632,0.09858130752976159,-0.09342853388280159,-0.0331706328366419,-0.017227115959211003,-0.945663984829161,-0.0008376103868922094,0.09342853388280159,0.0331706328366419
small,0.1,14,10.0,norm,POS,0.46506838088433977,0.09858130752976159,-0.11494165365568637,-0.019933340655301723,-0.03437758807517455,-0.945663984829161,-0.0008376103868922094,0.11494165365568637,0.019933340655301723
small,0.1,14,25.0,lit,INV,0.19043541557013632,0.09858130752976159,-0.2217263324235157,-0.03951954537239244,-0.034765142042918806,-0.945663984829161,-0.0008376103868922094,0.2217263324235157,0.03951954537239244
small,0.1,14,25.0,lit,POS,0.46506838088433977,0.09858130752976159,-0.17165801488649557,-0.032100301708826384,-0.057892605495875826,-0.945663984829161,-0.0008376103868922094,0.17165801488649557,0.032100301708826384
small,0.2,28,10.0,lit,INV,0.3568366772679598,0.19669463733526285,0.08519704818119078,0.0013956250352264998,-0.011481990692946309,-0.945663984829161,-0.0008376103868922094,0.08519704818119078,0.0013956250352264998
small,0.2,28,10.0,lit,POS,0.5483151613249758,0.19669463733526285,-0.04875232295559023,-0.0061022549647011814,0.008643941139327982,-0.945663984829161,-0.0008376103868922094,0.04875232295559023,0.0061022549647011814
small,0.2,28,10.0,norm,INV,0.3568366772679598,0.19669463733526285,0.07679231863377256,0.0013950780867058032,-0.010265816896420144,-0.945663984829161,-0.0008376103868922094,0.07679231863377256,0.0013950780867058032
small,0.2,28,10.0,norm,POS,0.5483151613249758,0.19669463733526285,-0.046822988190969805,-0.006097487223084563,0.007715172854388275,-0.945663984829161,-0.0008376103868922094,0.046822988190969805,0.006097487223084563
small,0.2,28,25.0,lit,INV,0.3568366772679598,0.19669463733526285,0.0015658280397920499,-0.003639289406326851,-0.019278790196704865,-0.945663984829161,-0.0008376103868922094,0.0015658280397920499,0.003639289406326851
small,0.2,28,25.0,lit,POS,0.5483151613249758,0.19669463733526285,-0.08695927910490972,-0.013971642005468965,-0.02996301042305083,-0.945663984829161,-0.0008376103868922094,0.08695927910490972,0.013971642005468965
small,0.35,49,10.0,lit,INV,0.5439433920906206,0.3406373856604426,0.08097697054615627,0.006018918901160575,-0.03746756342548507,-0.945663984829161,-0.0008376103868922094,0.08097697054615627,0.006018918901160575
small,0.35,49,10.0,lit,POS,0.6364347727717176,0.3406373856604426,-0.12441069923942855,-0.0171115753083404,-0.03384234765615701,-0.945663984829161,-0.0008376103868922094,0.12441069923942855,0.0171115753083404
small,0.35,49,10.0,norm,INV,0.5439433920906206,0.3406373856604426,0.07618781207084413,0.006035436614769685,-0.0347160031374244,-0.945663984829161,-0.0008376103868922094,0.07618781207084413,0.006035436614769685
small,0.35,49,10.0,norm,POS,0.6364347727717176,0.3406373856604426,-0.11997211709694311,-0.01715983693573131,-0.030361410089656538,-0.945663984829161,-0.0008376103868922094,0.11997211709694311,0.01715983693573131
small,0.35,49,25.0,lit,INV,0.5439433920906206,0.3406373856604426,0.04226767791507391,0.003603070868936964,-0.03892222559775349,-0.945663984829161,-0.0008376103868922094,0.04226767791507391,0.003603070868936964
small,0.35,49,25.0,lit,POS,0.6364347727717176,0.3406373856604426,-0.15147954713085995,-0.022317511526244838,-0.05706560845312192,-0.945663984829161,-0.0008376103868922094,0.15147954713085995,0.022317511526244838
small,0.53,75,10.0,lit,INV,0.7002749076297982,0.5100309225280877,0.018486437551620216,-0.0002798642425483333,0.004291777290182486,-0.945663984829161,-0.0008376103868922094,0.018486437551620216,0.0002798642425483333
small,0.53,75,10.0,lit,POS,0.7387552736254653,0.5100309225280877,-0.18396350222125962,-0.024225048070032118,-0.060075152723414016,-0.945663984829161,-0.0008376103868922094,0.18396350222125962,0.024225048070032118
small,0.53,75,10.0,norm,INV,0.7002749076297982,0.5100309225280877,0.01532262863265832,-0.0002812165191266036,0.0037110804725645208,-0.945663984829161,-0.0008376103868922094,0.01532262863265832,0.0002812165191266036
small,0.53,75,10.0,norm,POS,0.7387552736254653,0.5100309225280877,-0.170435910784085,-0.024329119391570897,-0.050298263173649604,-0.945663984829161,-0.0008376103868922094,0.170435910784085,0.024329119391570897
small,0.53,75,25.0,lit,INV,0.7002749076297982,0.5100309225280877,-0.00034456041114233615,-0.0012560548416788997,-0.0011246159634510366,-0.945663984829161,-0.0008376103868922094,0.00034456041114233615,0.0012560548416788997
small,0.53,75,25.0,lit,POS,0.7387552736254653,0.5100309225280877,-0.20626674296074735,-0.02788955511692126,-0.05956954329578057,-0.945663984829161,-0.0008376103868922094,0.20626674296074735,0.02788955511692126
small,0.75,106,10.0,lit,INV,0.8249788584262148,0.6927924230806614,0.037969899232408344,0.003197195459728297,0.015841713665135204,-0.945663984829161,-0.0008376103868922094,0.037969899232408344,0.003197195459728297
small,0.75,106,10.0,lit,POS,0.844171066731791,0.6927924230806614,-0.06386366347245948,-0.007229683693940281,-0.03087785721030445,-0.945663984829161,-0.0008376103868922094,0.06386366347245948,0.007229683693940281
small,0.75,106,10.0,norm,INV,0.8249788584262148,0.6927924230806614,0.030691867948923035,0.0032051470953726735,0.013124484554574156,-0.945663984829161,-0.0008376103868922094,0.030691867948923035,0.0032051470953726735
small,0.75,106,10.0,norm,POS,0.844171066731791,0.6927924230806614,-0.0548367229851095,-0.007249668137508047,-0.025589839975211248,-0.945663984829161,-0.0008376103868922094,0.0548367229851095,0.007249668137508047
small,0.75,106,25.0,lit,INV,0.8249788584262148,0.6927924230806614,0.030355649942580692,0.00299333357824616,0.01544665611865037,-0.945663984829161,-0.0008376103868922094,0.030355649942580692,0.00299333357824616
small,0.75,106,25.0,lit,POS,0.844171066731791,0.6927924230806614,-0.07592063048421702,-0.009206289862432548,-0.03269421206104739,-0.945663984829161,-0.0008376103868922094,0.07592063048421702,0.009206289862432548
small,1.0,141,10.0,lit,INV,0.9297573979310043,0.8578283673697132,0.01868293976165214,0.001595516065727498,0.011737854319497254,-0.945663984829161,-0.0008376103868922094,0.01868293976165214,0.001595516065727498
small,1.0,141,10.0,lit,POS,0.9326972542027094,0.8578283673697132,-0.018082075116111485,-0.0016212728635649487,-0.009735977091512416,-0.945663984829161,-0.0008376103868922094,0.018082075116111485,0.0016212728635649487
small,1.0,141,10.0,norm,INV,0.9297573979310043,0.8578283673697132,0.014018291117285309,0.0016027165368521779,0.009494362754196684,-0.945663984829161,-0.0008376103868922094,0.014018291117285309,0.0016027165368521779
small,1.0,141,10.0,norm,POS,0.9326972542027094,0.8578283673697132,-0.013802129282976972,-0.0016287858401007327,-0.007875439544253071,-0.945663984829161,-0.0008376103868922094,0.013802129282976972,0.0016287858401007327
small,1.0,141,25.0,lit,INV,0.9297573979310043,0.8578283673697132,0.016481280061913406,0.0016044738369211942,0.011288002749429649,-0.945663984829161,-0.0008376103868922094,0.016481280061913406,0.0016044738369211942
small,1.0,141,25.0,lit,POS,0.9326972542027094,0.8578283673697132,-0.024381994509541594,-0.0025845529348254015,-0.01045750975404891,-0.945663984829161,-0.0008376103868922094,0.024381994509541594,0.0025845529348254015
u56,0.05,2,10.0,lit,INV,0.06854021175940526,0.05215035353626375,-0.34284241502169,-0.14115977889703335,0.08469526348247369,3.8965603804499445,0.004501733601760043,0.34284241502169,0.14115977889703335
u56,0.05,2,10.0,lit,POS,0.48531951640759935,0.05215035353626375,-0.032284671558830524,0.008628853034252426,-0.045524923745006496,3.8965603804499445,0.004501733601760043,0.032284671558830524,0.008628853034252426
u56,0.05,2,10.0,norm,INV,0.06854021175940526,0.05215035353626375,-0.33598773935997983,-0.14155389425783893,0.07955493521176127,3.8965603804499445,0.004501733601760043,0.33598773935997983,0.14155389425783893
u56,0.05,2,10.0,norm,POS,0.48531951640759935,0.05215035353626375,-0.027052464411144728,0.008017583895204572,-0.050665252015718476,3.8965603804499445,0.004501733601760043,0.027052464411144728,0.008017583895204572
u56,0.05,2,25.0,lit,INV,0.06854021175940526,0.05215035353626375,-0.6179972549381372,-0.14979432984166796,0.013911676896827707,3.8965603804499445,0.004501733601760043,0.6179972549381372,0.14979432984166796
u56,0.05,2,25.0,lit,POS,0.48531951640759935,0.05215035353626375,-0.03465405882176498,0.003204366368467104,-0.048480131608533705,3.8965603804499445,0.004501733601760043,0.03465405882176498,0.003204366368467104
u56,0.1,4,10.0,lit,INV,0.15936262993595723,0.10518379680525769,-0.40806250694074886,-0.13629546491668165,0.09191089320495283,3.8965603804499445,0.004501733601760043,0.40806250694074886,0.13629546491668165
u56,0.1,4,10.0,lit,POS,0.5459927697143286,0.10518379680525769,-0.11816688069355774,-0.0070362065529352424,-0.05711808302177723,3.8965603804499445,0.004501733601760043,0.11816688069355774,0.0070362065529352424
u56,0.1,4,10.0,norm,INV,0.15936262993595723,0.10518379680525769,-0.3705513510227162,-0.13161341545766048,0.09494554065315985,3.8965603804499445,0.004501733601760043,0.3705513510227162,0.13161341545766048
u56,0.1,4,10.0,norm,POS,0.5459927697143286,0.10518379680525769,-0.08095126023941535,-0.0024721419394624355,-0.05224956660578339,3.8965603804499445,0.004501733601760043,0.08095126023941535,0.0024721419394624355
u56,0.1,4,25.0,lit,INV,0.15936262993595723,0.10518379680525769,-0.6338071396329016,-0.14358886881838018,0.07075608988053139,3.8965603804499445,0.004501733601760043,0.6338071396329016,0.14358886881838018
u56,0.1,4,25.0,lit,POS,0.5459927697143286,0.10518379680525769,-0.11780153764124612,-0.010625784295311247,-0.07657718487237997,3.8965603804499445,0.004501733601760043,0.11780153764124612,0.010625784295311247
u56,0.2,7,10.0,lit,INV,0.3043349681781761,0.18432545761469654,-0.1769653957030669,-0.07123116117409034,0.02551695976345425,3.8965603804499445,0.004501733601760043,0.1769653957030669,0.07123116117409034
u56,0.2,7,10.0,lit,POS,0.6203712534868201,0.18432545761469654,0.06742158883775096,0.028283218771581353,-0.032111799195573054,3.8965603804499445,0.004501733601760043,0.06742158883775096,0.028283218771581353
u56,0.2,7,10.0,norm,INV,0.3043349681781761,0.18432545761469654,-0.16966300278210444,-0.07169355447208847,0.04315581500129517,3.8965603804499445,0.004501733601760043,0.16966300278210444,0.07169355447208847
u56,0.2,7,10.0,norm,POS,0.6203712534868201,0.18432545761469654,0.07469588326561138,0.02833939127549323,-0.030484137089894725,3.8965603804499445,0.004501733601760043,0.07469588326561138,0.02833939127549323
u56,0.2,7,25.0,lit,INV,0.3043349681781761,0.18432545761469654,-0.3250711738179504,-0.07648737354044921,0.023420671852670383,3.8965603804499445,0.004501733601760043,0.3250711738179504,0.07648737354044921
u56,0.2,7,25.0,lit,POS,0.6203712534868201,0.18432545761469654,0.07616583716692138,0.02662573526771328,-0.021725272390081485,3.8965603804499445,0.004501733601760043,0.07616583716692138,0.02662573526771328
u56,0.35,13,10.0,lit,INV,0.5249168934018111,0.33834351589861894,-0.10263534204786484,-0.041087914304741124,0.044154776902113,3.8965603804499445,0.004501733601760043,0.10263534204786484,0.041087914304741124
u56,0.35,13,10.0,lit,POS,0.7029864674992524,0.33834351589861894,0.06324783991228955,0.02066996434943502,-0.012849179001710564,3.8965603804499445,0.004501733601760043,0.06324783991228955,0.02066996434943502
u56,0.35,13,10.0,norm,INV,0.5249168934018111,0.33834351589861894,-0.10291619467872293,-0.04149754369702374,0.045770720626280736,3.8965603804499445,0.004501733601760043,0.10291619467872293,0.04149754369702374
u56,0.35,13,10.0,norm,POS,0.7029864674992524,0.33834351589861894,0.06722433300256525,0.020424645484997894,-0.01123323527754283,3.8965603804499445,0.004501733601760043,0.06722433300256525,0.020424645484997894
u56,0.35,13,25.0,lit,INV,0.5249168934018111,0.33834351589861894,-0.17292805703201442,-0.043512853685665265,0.04359429638508716,3.8965603804499445,0.004501733601760043,0.17292805703201442,0.043512853685665265
u56,0.35,13,25.0,lit,POS,0.7029864674992524,0.33834351589861894,0.07109229433369813,0.01992571698408052,-0.012763078281626594,3.8965603804499445,0.004501733601760043,0.07109229433369813,0.01992571698408052
u56,0.53,20,10.0,lit,INV,0.6935221299088437,0.509068190146641,-0.09630785128202268,-0.02764073474917006,0.009263468631298677,3.8965603804499445,0.004501733601760043,0.09630785128202268,0.02764073474917006
u56,0.53,20,10.0,lit,POS,0.7991699702848111,0.509068190146641,-0.009774297825963174,0.004903825537734496,-0.006932977701473053,3.8965603804499445,0.004501733601760043,0.009774297825963174,0.004903825537734496
u56,0.53,20,10.0,norm,INV,0.6935221299088437,0.509068190146641,-0.0939994930880449,-0.027158881276679647,0.0092634686312979,3.8965603804499445,0.004501733601760043,0.0939994930880449,0.027158881276679647
u56,0.53,20,10.0,norm,POS,0.7991699702848111,0.509068190146641,0.0014773263878888887,0.0055793162576438515,-0.006932977701473386,3.8965603804499445,0.004501733601760043,0.0014773263878888887,0.0055793162576438515
u56,0.53,20,25.0,lit,INV,0.6935221299088437,0.509068190146641,-0.13076217390215017,-0.02885684187767068,0.00925897291107114,3.8965603804499445,0.004501733601760043,0.13076217390215017,0.02885684187767068
u56,0.53,20,25.0,lit,POS,0.7991699702848111,0.509068190146641,-0.00649479125373198,0.004510627073816442,-0.006837555873781875,3.8965603804499445,0.004501733601760043,0.00649479125373198,0.004510627073816442
u56,0.75,28,10.0,lit,INV,0.8295153262399294,0.6910687788731295,-0.043018003591506426,-0.012752265280477237,0.009423758274433314,3.8965603804499445,0.004501733601760043,0.043018003591506426,0.012752265280477237
u56,0.75,28,10.0,lit,POS,0.8750264790301057,0.6910687788731295,0.00781147116467884,0.004757349093180485,-0.0013100077041376945,3.8965603804499445,0.004501733601760043,0.00781147116467884,0.004757349093180485
u56,0.75,28,10.0,norm,INV,0.8295153262399294,0.6910687788731295,-0.04725159989782779,-0.01290003647507132,0.009386444753693879,3.8965603804499445,0.004501733601760043,0.04725159989782779,0.01290003647507132
u56,0.75,28,10.0,norm,POS,0.8750264790301057,0.6910687788731295,0.012803478751071129,0.004786295007798369,-0.001305285848824722,3.8965603804499445,0.004501733601760043,0.012803478751071129,0.004786295007798369
u56,0.75,28,25.0,lit,INV,0.8295153262399294,0.6910687788731295,-0.05559286704905986,-0.013019691510833153,0.009400347523109032,3.8965603804499445,0.004501733601760043,0.05559286704905986,0.013019691510833153
u56,0.75,28,25.0,lit,POS,0.8750264790301057,0.6910687788731295,0.008918971098393902,0.004434761660941033,-0.001373865369800109,3.8965603804499445,0.004501733601760043,0.008918971098393902,0.004434761660941033
u56,1.0,37,10.0,lit,INV,0.9327712345795801,0.8742648428160351,-0.027837180427500385,-0.0061349174032552245,0.005314786513353487,3.8965603804499445,0.004501733601760043,0.027837180427500385,0.0061349174032552245
u56,1.0,37,10.0,lit,POS,0.9510506538999611,0.8742648428160351,0.010894092573132452,0.002686187017076458,0.0008414855435133761,3.8965603804499445,0.004501733601760043,0.010894092573132452,0.002686187017076458
u56,1.0,37,10.0,norm,INV,0.9327712345795801,0.8742648428160351,-0.030440748445017762,-0.006299608604912965,0.005177954621061631,3.8965603804499445,0.004501733601760043,0.030440748445017762,0.006299608604912965
u56,1.0,37,10.0,norm,POS,0.9510506538999611,0.8742648428160351,0.012078208422522163,0.0026042597127260425,0.000819137737896658,3.8965603804499445,0.004501733601760043,0.012078208422522163,0.0026042597127260425
u56,1.0,37,25.0,lit,INV,0.9327712345795801,0.8742648428160351,-0.03180312242605421,-0.006136685398036468,0.00545770904189824,3.8965603804499445,0.004501733601760043,0.03180312242605421,0.006136685398036468
u56,1.0,37,25.0,lit,POS,0.9510506538999611,0.8742648428160351,0.011358735319489499,0.002573154943908529,0.0008365217166312888,3.8965603804499445,0.004501733601760043,0.011358735319489499,0.002573154943908529
