book,set,panel,mean_gross,b_CAGR,PATH_CAGR,CONST_CAGR,CURRENT_CAGR,gap_PATH,gap_CONST,gap_CURRENT,gap_IS,gap_OOS,same_sign
u56-v2band-gross100,SHELF,U56,0.6949348409309951,0.11350856194237036,0.09141117562875967,0.10655994251949474,0.15130245537273979,0.02209738631361069,0.006948619422875613,-0.03779389343036943,0.016074413338369897,0.027144635813516338,True
u56-band008-gross100,SHELF,U56,0.6634466987371901,0.11223036888885884,0.08620259869667302,0.10185736731205197,0.15130245537273979,0.02602777019218583,0.010373001576806873,-0.03907208648388094,0.01866962367217928,0.03213086944718513,True
u56-top20-band-m20,SHELF,U56,0.7082639513951394,0.12690743813800887,0.10085610788984778,0.10854615653927246,0.15130245537273979,0.026051330248161086,0.0183612815987364,-0.02439501723473092,0.008302640069300482,0.04092351048487286,True
u56-marsrespread-gross075,SHELF,U56,0.7351186568586524,0.11337620439657381,0.11278070265125861,0.1125397403654107,0.15130245537273979,0.0005955017453151967,0.0008364640311631089,-0.037926250976165976,-0.007921316487675245,0.00767409250614981,False
u56-quantile50-respread-M,SHELF,U56,0.7309534408111142,0.15228313074726452,0.11336562312339216,0.1119210459503881,0.15130245537273979,0.03891750762387236,0.04036208479687642,0.000980675374524731,0.03243220891554355,0.044300107723080906,True
b136-r620-gross065-W,SHELF,B136,0.6499999999999996,0.14985888137427117,0.10005124724939751,0.10005124724939751,0.15163389387763448,0.049807634124873656,0.049807634124873656,-0.0017750125033633157,0.057045055781466125,0.04386450612950821,True
b136-qroll-q012-w1008-d050-g100,SHELF,B136,0.9442616531464593,0.14199217457265245,0.14556355513105812,0.14355679659093945,0.15163389387763448,-0.003571380558405668,-0.0015646220182869985,-0.009641719304982033,-0.0028749854423808507,-0.0041452558906223125,True
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,0.8574658935199002,0.1386159614262823,0.1422772951627227,0.13059086440009127,0.15130245537273979,-0.0036613337364403975,0.00802509702619103,-0.012686493946457489,-0.024483601195892435,0.013808021166846984,False
U56-band0.03-g0.50,GRID,U56,0.34746742046549756,0.0563276978716154,0.04605387845141218,0.05393360628801447,0.15130245537273979,0.010273819420203223,0.0023940915836009324,-0.09497475750112438,0.007403044150273708,0.012659219979205272,True
U56-band0.03-g0.75,GRID,U56,0.5212011306982463,0.08482846188223858,0.0688370453745577,0.08044025429505286,0.15130245537273979,0.015991416507680878,0.004388207587185722,-0.0664739934905012,0.011579859698645611,0.019672863372505622,True
U56-band0.03-g1.00,GRID,U56,0.6949348409309951,0.11350856194237036,0.09141117562875967,0.10655994251949474,0.15130245537273979,0.02209738631361069,0.006948619422875613,-0.03779389343036943,0.016074413338369897,0.027144635813516338,True
U56-band0.08-g0.50,GRID,U56,0.33172334936859504,0.055783760921053194,0.04354238447050984,0.0515144887815846,0.15130245537273979,0.012241376450543351,0.004269272139468594,-0.09551869445168659,0.008673741451053818,0.015190376880508394,True
U56-band0.08-g0.75,GRID,U56,0.49758502405289246,0.08394284007684405,0.06499971541983252,0.07685850532278837,0.15130245537273979,0.018943124657011534,0.007084334754055677,-0.06735961529589574,0.013506885490810472,0.023444563536685337,True
U56-band0.08-g1.00,GRID,U56,0.6634466987371901,0.11223036888885884,0.08620259869667302,0.10185736731205197,0.15130245537273979,0.02602777019218583,0.010373001576806873,-0.03907208648388094,0.01866962367217928,0.03213086944718513,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,0.901961539552695,0.13103379521707126,0.14294311395114545,0.13709468134559688,0.15130245537273979,-0.011909318734074192,-0.006060886128525622,-0.020268660155668528,-0.024876771067674053,-0.0008668270145006929,True
U56-qroll-q0.12-w252-d1.00,GRID,U56,0.8241997334464813,0.12323327184132582,0.13333416557575295,0.12570669773800303,0.15130245537273979,-0.01010089373442713,-0.002473425896677206,-0.028069183531413966,-0.024707060915361234,0.0025804524697439213,False
U56-qroll-q0.12-w504-d0.50,GRID,U56,0.9096236642264836,0.13271404054822278,0.14124531205437996,0.13821120964790135,0.15130245537273979,-0.008531271506157179,-0.005497169099678567,-0.018588414824517008,-0.023044881421923957,0.0035435292042134137,False
U56-qroll-q0.12-w504-d1.00,GRID,U56,0.8395239827940587,0.12723494398344481,0.13079545076599897,0.1279588937661913,0.15130245537273979,-0.0035605067825541514,-0.0007239497827464803,-0.02406751138929497,-0.020779666880379022,0.010716236153664571,False
U56-qroll-q0.12-w1008-d0.50,GRID,U56,0.9323964249845174,0.1394902237355793,0.14892169396096677,0.14152362388698214,0.15130245537273979,-0.009431470225387484,-0.0020334001514028532,-0.011812231637160497,-0.024435028962038086,0.003184104232792695,False
U56-qroll-q0.12-w1008-d1.00,GRID,U56,0.8850695043101261,0.14128018526235953,0.1462660703598775,0.13462958875453856,0.15130245537273979,-0.004985885097517961,0.006650596507820961,-0.01002227011038026,-0.02374054526109215,0.010875488576270298,False
U56-qroll-q0.17-w252-d0.50,GRID,U56,0.8822079558106736,0.1254380138097455,0.13758304894931328,0.13421151207051163,0.15130245537273979,-0.012145035139567772,-0.008773498260766122,-0.025864441562994278,-0.022534954789180883,-0.003257463147446238,True
U56-qroll-q0.17-w252-d1.00,GRID,U56,0.7846925659624385,0.11201464816269091,0.12240929700160397,0.11988272769787423,0.15130245537273979,-0.010394648838913056,-0.007868079535183314,-0.039287807210048875,-0.020210416036009038,-0.0017927963668231683,True
U56-qroll-q0.17-w504-d0.50,GRID,U56,0.8924994511254349,0.12971327802598465,0.13771339241324543,0.13571446156432798,0.15130245537273979,-0.008000114387260782,-0.006001183538343335,-0.02158917734675514,-0.01996121220229541,0.0019767877124121647,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,0.8052755565919614,0.12095032293744734,0.12343840116921667,0.12292012305009625,0.15130245537273979,-0.0024880782317693306,-0.0019698001126489117,-0.030352132435292445,-0.014644341515394066,0.007640904575907603,False
U56-qroll-q0.17-w1008-d0.50,GRID,U56,0.9185946195894045,0.13809571257063613,0.14705160209163326,0.13951716445834994,0.15130245537273979,-0.008955889520997129,-0.0014214518877138094,-0.013206742802103655,-0.024849631543623962,0.004353843611116348,False
U56-qroll-q0.17-w1008-d1.00,GRID,U56,0.8574658935199002,0.1386159614262823,0.1422772951627227,0.13059086440009127,0.15130245537273979,-0.0036613337364403975,0.00802509702619103,-0.012686493946457489,-0.024483601195892435,0.013808021166846984,False
B136-band0.03-g0.50,GRID,B136,0.35159820356442545,0.05269765178014385,0.044709613051522545,0.05467524302441551,0.15163389387763448,0.007988038728621305,-0.0019775912442716592,-0.09893624209749063,0.01012712314759523,0.0062246371315848315,True
B136-band0.03-g0.75,GRID,B136,0.5273973053466381,0.07920523674336,0.06677758836685399,0.08154371368751234,0.15163389387763448,0.012427648376506006,-0.0023384769441523456,-0.07242865713427449,0.0157204929065633,0.009712376806985779,True
B136-band0.03-g1.00,GRID,B136,0.7031964071288509,0.10576818200700355,0.08860860017327221,0.1080162026305822,0.15163389387763448,0.01715958183373134,-0.0022480206235786504,-0.04586571187063093,0.021663027166496596,0.013445087483476392,True
B136-band0.08-g0.50,GRID,B136,0.3497675463650863,0.05633368250742343,0.04602380322385802,0.05439359083534989,0.15163389387763448,0.010309879283565415,0.0019400916720735406,-0.09530021137021105,0.011792051073362009,0.009091143489407871,True
B136-band0.08-g0.75,GRID,B136,0.5246513195476294,0.08473546191103942,0.06873038726493363,0.08112690762531916,0.15163389387763448,0.016005074646105788,0.003608554285720267,-0.06689843196659506,0.01831317178061731,0.014109085203603211,True
B136-band0.08-g1.00,GRID,B136,0.6995350927301726,0.1132381049972715,0.0911833417618666,0.10746933170632933,0.15163389387763448,0.022054763235404895,0.005768773290942164,-0.03839578888036299,0.02524721443044675,0.019434912864155995,True
B136-qroll-q0.12-w252-d0.50,GRID,B136,0.9039730918256416,0.13051549014709907,0.13621679007107712,0.1376841534441935,0.15163389387763448,-0.005701299923978054,-0.007168663297094424,-0.021118403730535418,-0.0025944758878184704,-0.00830652125768827,True
B136-qroll-q0.12-w252-d1.00,GRID,B136,0.8162918735079789,0.11695308016612782,0.11817437009210474,0.12480768256303376,0.15163389387763448,-0.0012212899259769205,-0.00785460239690594,-0.034680813711506664,-0.0012517977505337452,-0.0011949078432282878,True
B136-qroll-q0.12-w504-d0.50,GRID,B136,0.9155602548283163,0.13050859090763267,0.13329728940496044,0.13937605133471997,0.15163389387763448,-0.0027886984973277684,-0.008867460427087304,-0.021125302970001814,-0.0025046441544216425,-0.003023307814898679,True
B136-qroll-q0.12-w504-d1.00,GRID,B136,0.8394661995133285,0.11753362513445431,0.11325257707604597,0.12822339536868244,0.15163389387763448,0.004281048058408343,-0.010689770234228124,-0.03410026874318017,-0.0007361639548359999,0.008434528052596146,False
B136-qroll-q0.12-w1008-d0.50,GRID,B136,0.9442616531464593,0.14199217457265245,0.14556355513105812,0.14355679659093945,0.15163389387763448,-0.003571380558405668,-0.0015646220182869985,-0.009641719304982033,-0.0028749854423808507,-0.0041452558906223125,True
B136-qroll-q0.12-w1008-d1.00,GRID,B136,0.8968689961496147,0.14122927252266093,0.13787793999764353,0.13664570431773715,0.15163389387763448,0.003351332525017403,0.0045835682049237825,-0.010404621354973553,-0.0013441652860219921,0.007216711323177583,False
B136-qroll-q0.17-w252-d0.50,GRID,B136,0.8813587656082473,0.12705154054549328,0.13381339984585505,0.13437547649666715,0.15163389387763448,-0.006761859300361772,-0.0073239359511738655,-0.024582353332141205,-0.005898659833653674,-0.007481078291761367,True
B136-qroll-q0.17-w252-d1.00,GRID,B136,0.7710632210731908,0.10983097998408975,0.1131858369441261,0.11811641191515632,0.15163389387763448,-0.0033548569600363454,-0.008285431931066567,-0.041802913893544735,-0.00780596931873534,0.0003968296895140444,False
