device,m,MaxDD_share,DDnorm_share,MaxDD_verdict,DDnorm_verdict,MaxDD_excess,DDnorm_excess,excess_gap,MaxDD_z,DDnorm_z,MaxDD_null_width,DDnorm_null_width,separate
SUB,4,0.10526315789473684,0.3333333333333333,INSIDE,INSIDE,-0.39473684210526316,-0.16666666666666669,-0.22807017543859648,-1.621679089189764,-0.7214087320698301,0.75,0.75,False
SUB,6,0.10526315789473684,0.3333333333333333,BELOW,INSIDE,-0.39473684210526316,-0.3333333333333333,-0.06140350877192985,-1.9850245234006152,-1.8141372838859577,0.6666666666666667,0.5,True
SUB,9,0.10526315789473684,0.3333333333333333,BELOW,INSIDE,-0.3391812865497076,-0.3333333333333333,-0.005847953216374269,-2.2525202190754543,-2.0626747546296795,0.5222222222222209,0.5555555555555556,True
BAR,4,0.0,0.25,INSIDE,INSIDE,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False
BAR,6,0.16666666666666666,0.16666666666666666,INSIDE,INSIDE,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.9269820385326151,0.5,0.5083333333333329,False
BAR,9,0.1111111111111111,0.2222222222222222,INSIDE,INSIDE,-0.2222222222222222,-0.33333333333333337,0.11111111111111116,-1.5616215728141751,-2.244693102240796,0.4444444444444445,0.5555555555555556,False
BAR,12,0.08333333333333333,0.3333333333333333,BELOW,INSIDE,-0.33333333333333337,-0.3333333333333333,-5.551115123125783e-17,-2.6982140834682227,-2.408505299884228,0.41666666666666663,0.5,True
BAR,15,0.06666666666666667,0.3333333333333333,BELOW,BELOW,-0.4666666666666667,-0.3333333333333333,-0.13333333333333336,-4.245471042089044,-2.468571493056562,0.3333333333333333,0.4666666666666667,False
BAR,19,0.10526315789473684,0.42105263157894735,BELOW,BELOW,-0.4736842105263158,-0.3157894736842105,-0.1578947368421053,-4.7542621406785175,-3.0559093511211244,0.3157894736842105,0.3184210526315788,False
BAR,24,0.125,0.4166666666666667,BELOW,BELOW,-0.5416666666666666,-0.37499999999999994,-0.16666666666666669,-6.893472565300304,-4.363617130104623,0.25,0.29166666666666663,False
BAR,28,0.17857142857142858,0.42857142857142855,BELOW,BELOW,-0.5357142857142857,-0.35714285714285715,-0.17857142857142855,-7.318727799511497,-4.648300906612427,0.21607142857142692,0.25,False
