panel,fam,arm,leg,f,sleeve,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,gross,TO,m_H1,m_H2,m_OOS,m_DD,m_CAGR,pass4b,fail4b,pass4a_v2,pass4a_v1_10,both_v2,both_v1_10
u56,C133,band3-rw,R20,0.5,S3,10.0,0.11267207324071471,1.2623708864959946,-0.11630045016463753,1.2790735112361225,1.2485496394034858,1.2295428641970128,0.10707240453848943,-0.0801742901904966,1.2886082511871213,0.1173145067704402,-0.11630045016463719,0.7502555564572414,8.16903925865071,0.3224536037910093,0.41453346485191467,0.4065972665974381,0.08600328503940524,0.006075758334748035,True,-,True,True,True,True
broad,C133,band3-rw,R20,0.5,S3,10.0,0.11497804344852036,1.1350069547139356,-0.11819308813854534,1.3023599236507377,0.9861152658369153,1.2494403935880196,0.12324590889029485,-0.08717078298706527,1.0472659965549593,0.10820086833949616,-0.11819308813854568,0.7502570458348835,10.860859869109154,0.34572152571506265,0.15208257400108016,0.16524207295772775,0.0841026317058127,0.008379706946504098,True,-,True,True,True,True
