,cvol,mrho,beta,tpers,plevel
CI,0.2895496290190596,0.19709616634212965,0.8397453116488119,0.957436154231347,2.187026923760066
CMG,0.3507093785216148,0.19934379183298218,0.9057750596729748,0.9784677015523285,1.1156105116742998
COP,0.33642216281590187,0.24145984384231892,1.0523537093259105,0.9639459188783175,1.6543209617036787
COST,0.20320218783326927,0.2002813328233296,0.6682062615236972,0.9621932899349024,2.243893386394486
CRM,0.3683909272536094,0.24224119136316488,1.2503285001710904,0.9689534301452178,2.089869801509552
CSCO,0.2637194389917597,0.2535954793217823,0.9954329080449746,0.9772158237356035,1.5206145218782359
CVX,0.2659991447742305,0.26027894432195703,0.9332685643088443,0.9529293940911367,1.8808135922807914
DBC,0.17402257430277662,0.1543445777101963,0.37673503336280706,0.9644466700050075,1.3036279763838898
DE,0.2843943314490807,0.2730736660148379,1.0106177019011717,0.956935403104657,2.1059527692369797
DHR,0.28305792427143334,0.22888929092542312,0.9130277019990384,0.9684526790185278,1.9291889442233998
DIA,0.1640770945377565,0.3967043212952089,0.9161975581674814,0.970956434651978,2.3221986135518917
DUK,0.18464736740188087,0.1577002889290064,0.45440617477457096,0.9626940410615924,1.7715507369849686
EEM,0.21636840202088284,0.32465105786426945,0.9845901149720506,0.9614421632448673,1.5400790888041727
EFA,0.18340975001272347,0.36601254236301234,0.9214556716043194,0.9689534301452178,1.70637635583969
ETN,0.2944612496013953,0.3014995319849303,1.2674142479821926,0.9699549323985979,1.819412311209325
GDX,0.383874767108517,0.11328982956483051,0.5034670306020828,0.956935403104657,1.4597693159667366
GE,0.3157223933494,0.2630891798021982,1.1248072749757594,0.971707561342013,1.9086458389071133
GILD,0.27488155890242666,0.16182965108838288,0.6709063852188942,0.9606910365548322,1.740875643559668
GLD,0.16760983539620455,0.04211723866359,0.06883312390681351,0.9656985478217326,2.17382703565358
GOOGL,0.2789413313062832,0.25228305131414264,1.1037459116857924,0.972458688032048,1.7260340664870644
GS,0.2904729017285112,0.3192635606638871,1.2342930359545516,0.9734601902854282,2.2509808070963495
HD,0.2336807924269194,0.29429569097217284,0.9291508439927789,0.9742113169754631,2.16839434843618
HON,0.23267046412113004,0.3180897232249847,1.018650454460861,0.9601902854281422,2.0697975521203946
HYG,0.08196101410905227,0.33466761165480946,0.36670534045212083,0.9699549323985979,1.739097446117475
IBM,0.24977171989899427,0.23292299926071908,0.8186435975456714,0.9687030545818728,2.0210445101098027
ICE,0.23483274315497704,0.2438620153344047,0.8312797211429139,0.9629444166249375,1.8184568399006547
IEF,0.06570325173944687,-0.06971595602945475,-0.09581598256119837,0.9641962944416624,1.9299040426203833
INTU,0.3082354435891618,0.2565662081834865,1.1730307682005523,0.971707561342013,2.2444626770883245
ISRG,0.3226614286122188,0.24951904876874287,1.139923059530131,0.9679519278918378,2.172310968521954
ITB,0.29210411807179953,0.33267744921167974,1.1837035707887886,0.9634451677516275,1.5238764756381313
IWM,0.2216657890717611,0.43389917877825507,1.145424456869725,0.9684526790185278,2.1260501927723783
JNJ,0.17071686382069903,0.17405011213745317,0.5002164759952501,0.9589384076114171,2.0205477240318173
JPM,0.2742135038609695,0.3102714851315498,1.168925638289111,0.9697045568352529,1.9174792515349501
KLAC,0.3827411563727004,0.26812095703112937,1.5176362526382599,0.9699549323985979,0.9668454236549164
KO,0.1718814152092394,0.1934675626515873,0.5327188237080748,0.9629444166249375,1.5461723683169426
KRE,0.2918629829883236,0.34843042484228337,1.200664101926708,0.9616925388082123,1.6108198008354389
LIN,0.21174305901349633,0.282634434356934,0.8654725587374649,0.9649474211316975,2.1379235120404148
LLY,0.2670295445937796,0.14374507120384133,0.6644721349520106,0.9754631947921882,1.881013550279083
LMT,0.21759994594340046,0.1742354144646026,0.6015150595643292,0.957436154231347,2.3952564808860215
LOW,0.27385104631783636,0.27902561915194507,0.9930980659631099,0.9644466700050075,1.8933178116161118
LQD,0.0758296502649802,0.11080737569299838,0.08853667308674819,0.9742113169754631,1.9359856330811804
LRCX,0.4103947901101334,0.27243545417782106,1.6238289780026867,0.9774661992989484,1.1985196302411678
MA,0.2694175486153171,0.2892821342616726,1.1224225128239325,0.971957936905358,2.2405367683767983
MCD,0.18618622317881559,0.21546009563530952,0.5921463061850362,0.9656985478217326,2.1260501927723783
MDLZ,0.2032867421690686,0.19246211008874417,0.6119752972488041,0.9499248873309964,1.551632948680588
MDT,0.22450260890591572,0.2568631392098853,0.7993873965844596,0.9667000500751126,1.8326685504517954
META,0.3984539037366379,0.20206866581687627,1.2104802110067518,0.9796759941089838,2.2454139533048254
MO,0.2059467261157015,0.1557266633208945,0.48842072153147226,0.9754631947921882,1.4820155764507117
MRK,0.21916462724481178,0.16872886247155797,0.5899342585743176,0.9704556835252879,1.668618844816744
MS,0.336090231333701,0.3229052419278649,1.4491695230769415,0.9757135703555333,1.543322900646912
MSFT,0.26077603356827755,0.2595459141937695,1.1089119359314052,0.9677015523284928,1.9456162792267317
MU,0.5072331338921424,0.23894740776552867,1.7381994069446114,0.9752128192288433,1.5954411048152959
NEE,0.22330652362822317,0.18547412944285352,0.6177801179921462,0.9697045568352529,1.5129510799724906
NFLX,0.4874916210416031,0.1573059714493464,1.067979910359168,0.9807210816224337,1.3471347829100198
NOW,0.4210805516022559,0.21542227144605242,1.2847469833915017,0.9667260843731432,1.7220577713314642
NVDA,0.47039011127018027,0.23736238050140215,1.7045503762787657,0.9817225838758137,0.6288995644206067
ORCL,0.31898247593143486,0.20759491979910058,1.0804372862225755,0.9631947921882824,1.6340740254874684
PANW,0.3973334126226765,0.18745152830978287,1.035571864882954,0.9746420047732697,1.5673793076509788
PEP,0.17803419062500708,0.18381212897044416,0.5385185306835867,0.9621932899349024,1.943420313471448
PFE,0.22030828634619057,0.18883207265831065,0.6385785561944857,0.9654481722583876,1.3508292735829677
PG,0.17374084828771597,0.1638888230951775,0.4941278253458327,0.956935403104657,1.8475109652032482
PGR,0.22868276225412276,0.18221526365311402,0.6806911306200931,0.9704556835252879,1.6747233933723062
PLD,0.271109427779654,0.2860978774857958,1.0693707998391986,0.970956434651978,1.709524355876341
PLTR,0.7030993160904054,0.18654717887694072,1.8594719881197546,0.9790697674418605,1.3764857091347764
PM,0.22101366637962633,0.17540759660264318,0.5971939228471986,0.957436154231347,1.770962411460195
QCOM,0.35087379872337726,0.25199714295708114,1.2673168234371717,0.9599399098647972,1.7263196121107753
QQQ,0.20657733728727734,0.35816022109221035,1.12603439691715,0.9784677015523285,2.193041072153242
REGN,0.3791146666405563,0.15642737045087457,0.8582731845595352,0.9819729594391587,2.610894278373339
RSP,0.1782626325449626,0.421182119737316,0.995448715614446,0.9749624436654982,1.9343216675134307
RTX,0.25055537619650065,0.27222434538402995,0.933949236916316,0.9754631947921882,1.782114147479071
SBUX,0.2794410149234673,0.2596466631195182,1.0030035001643678,0.9639459188783175,1.6879746200345556
SCHW,0.32113706680840026,0.27217721345849294,1.1860366362308323,0.9737105658487731,1.5628279662199918
SHW,0.249523842202667,0.26177424131613775,0.8723746283689465,0.9649474211316975,2.090698826826762
SHY,0.013426795132666713,-0.018737320697553687,-0.008285355621987643,0.9794692038057086,1.840043330603494
SLV,0.31756341969723956,0.1074115883864552,0.42362527539715833,0.9661992989484226,1.313234291694724
SMH,0.29468464763331664,0.31485358520109785,1.3814884916089551,0.9754631947921882,1.6699209386814429
SO,0.1910726416036031,0.15541581304218818,0.4633157364287853,0.971206810215323,1.53567380342575
SPGI,0.2565274064155818,0.2733519085938843,1.0033304299601422,0.9774661992989484,2.2100642372915438
SYK,0.24400038864309923,0.2742384244238094,0.9469536917952317,0.971457185778668,2.1724423760213893
T,0.20982008142590766,0.1803764229868485,0.5573461995500247,0.9589384076114171,1.1528995963937476
TIP,0.05647267375143298,0.01654663614265904,-0.01709569800852745,0.9646970455683526,1.9318899160295118
TJX,0.24407715933533622,0.25807010256981333,0.8353871355898956,0.9707060590886329,1.5717088318086876
TLT,0.14910313246286988,-0.08359030880265175,-0.24876037950250282,0.9531797696544817,1.9458377262351347
TMO,0.254099426166552,0.2516550488884497,0.9355758381539434,0.9659489233850777,2.3173423926877295
TSLA,0.5740407833061968,0.20242941903121028,1.523329581102774,0.9568698347107438,1.3162849376343124
TXN,0.2905663126313192,0.2804355628197165,1.1889105095841144,0.9729594391587381,1.9092350033683074
UBER,0.5038505836743368,0.25059528299669764,1.6836155039798546,0.9591712370505789,1.666705136119899
UNG,0.4890402748018864,0.023449928899731895,0.19907871874213165,0.970956434651978,2.0099605314705973
UNH,0.27807524342855233,0.18704749931313994,0.8039031696250389,0.9704556835252879,2.3036603529962507
UNP,0.2470487985312717,0.2857601270649167,0.9591826590050363,0.971457185778668,2.0590519594419896
USO,0.3634120986485468,0.12449649181454629,0.6557367550078074,0.9536805207811717,1.9643539292921934
UUP,0.0732633096219462,-0.09117240422905963,-0.07832894114327824,0.9732098147220831,1.3283796034387378
V,0.2478361512387562,0.278151426395316,0.997187383193712,0.9611917876815222,2.0778219507849
VRTX,0.4238528610130427,0.15222933034944996,0.9049610419247861,0.9641962944416624,2.206353560072406
VTI,0.1745532470192073,0.41343191654364825,1.0185458689028761,0.9794692038057086,2.08192310435106
WFC,0.29755703653617516,0.30113929620287205,1.1889321593771707,0.9631947921882824,1.589391023136933
WMT,0.2000163158235654,0.14582431307331975,0.49046039264741864,0.9621932899349024,1.4222614508136027
XBI,0.3131343189204572,0.30723622664229494,1.1640134843337298,0.971457185778668,1.8931512131298658
XLB,0.20743348818360535,0.37774274056936663,1.0322871463835979,0.9609414121181773,1.3722674440956546
XLC,0.22126521158752774,0.3441941042077177,1.2444897505159445,0.9844504021447721,1.812177774158754
XLE,0.27122486030724724,0.2919936359944805,1.0374884079376938,0.9664496745117677,1.3778524190067545
XLF,0.21739256519834715,0.3732518646742424,1.0962409727083378,0.9707060590886329,1.3433101031623413
XLI,0.19385281971929696,0.3904213956982505,1.0226553819559225,0.9759639459188784,1.794731963813519
XLK,0.22069549239099748,0.3454961860077626,1.1838771184643009,0.9804707060590886,1.4885507165004441
XLP,0.1379926999693507,0.2645987790372442,0.5676152068468328,0.9599399098647972,1.6370892735303304
XLRE,0.20222698011777895,0.30171341974295346,0.8450610325905217,0.9480928037750688,1.4991369945373827
XLU,0.17447386345902693,0.22274198130427275,0.5848278550928508,0.9581872809213821,1.3130231103232382
XLV,0.1619373563163388,0.3152279221544968,0.7541110558771251,0.9559339008512769,1.8645110810583918
XLY,0.2033498116345186,0.3801088362992176,1.075041278600109,0.9722083124687031,1.6820096203821209
XOM,0.25027221857796644,0.23907247730784192,0.8089948451183879,0.9654481722583876,1.735519058815171
ZTS,0.26636749394029674,0.2249520295880063,0.8570014077522548,0.9751475613544579,2.0253468345098273
ACCO,0.4368752358692899,0.26116501495714944,1.227270709705336,0.9561842764146219,0.700522002159753
ACDC,0.7693444187498856,0.14822792801250384,1.3315415469943963,0.9546485260770975,0.8989992708897891
ACH,0.6298229433004311,0.1347438002131038,0.933727721232753,0.9519278918377566,1.3617438857344855
ACU,0.3658338169441851,0.09082091814719785,0.2914815785312158,0.9556835252879319,1.2692618681241261
ACVA,0.6024937942240939,0.20982214359470217,1.5424296418157057,0.9803418803418803,1.162564406523019
ADTN,0.4516464477917883,0.20909347922734134,1.1305189017503081,0.9551827741612419,1.2030260841030038
ADV,0.6522169276978734,0.13004963423435603,0.9322644616672108,0.976319350473613,1.9444826721501687
AEBI,0.5730998051833337,0.17864353933604382,1.0390557770700897,0.865979381443299,1.0846584822780647
AESI,0.49241364776890684,0.1615139718336982,0.8337602762139055,0.9335302806499262,1.2002648450804758
AGEN,0.812365034811792,0.14965866338001024,1.3618040736910542,0.9529293940911367,1.8133394243137644
AHCO,0.5615400196718181,0.14318726188450243,0.8564928364724412,0.9579339723109691,1.0301947853567512
AIN,0.3554452224621979,0.2952481411385004,1.2004042014291525,0.956935403104657,1.7006708410195879
AIOT,0.5403626540093378,0.15640295476373806,0.8786618461569544,0.9474211316975463,0.7160033436347992
AIRS,0.9577308839031475,0.17860022048066393,2.1184619100344704,0.9646017699115044,0.7607993116307178
AKBA,0.842311612440094,0.15922096977001227,1.4585077499722237,0.9754684838160136,0.6294095991027189
ALLT,0.5136252319523791,0.18109292254905413,1.1512951706268668,0.971206810215323,0.8819549713396005
ALNT,0.5073353374006236,0.20491331844843008,1.0573027666570196,0.9614421632448673,1.3184859400145088
ALOT,0.4254484459167923,0.10439800754758793,0.5113130340169686,0.9556835252879319,1.0944396822068274
ALTG,0.5668514451701847,0.2356747400159536,1.5306845550922412,0.9546004842615012,0.9630129593770773
ALTO,0.9763363502391017,0.11968029480769413,1.1369673968642315,0.9784677015523285,0.6812412373755872
AMN,0.4697147155812613,0.18001647165016604,1.0266317350700467,0.9656985478217326,1.5486964485323467
AMPH,0.42980685522777934,0.15710223996340825,0.7672765303676077,0.9588563458856346,1.298307137328508
ANGO,0.4199133013202395,0.20330837072339009,0.9617067616629558,0.9596895343014522,1.1643528557844371
ANIK,0.4877166668045506,0.168367750207103,0.9020494167188857,0.9727090635953931,1.4825877695267675
AORT,0.4271324108530579,0.21894435555138167,1.1193752648467004,0.9556835252879319,1.2369149636275056
AOSL,0.5677415489823281,0.2298772493379519,1.5689268411806967,0.957843638221768,1.1527468640264609
APEI,0.5355985177294831,0.13413857326397538,0.818288010638709,0.9664496745117677,1.464787519645937
APOG,0.4139702072788619,0.28617316856693686,1.3492804767718432,0.9702053079619429,1.5426057353675655
ARDX,0.8412234085492657,0.1266212202986189,1.1860918822955264,0.9665738161559888,0.7596678446896304
ARRY,0.8151271559277982,0.16927233710188513,1.5973450824016,0.9734167318217357,1.1245042248342823
ASLE,0.46013125347919637,0.13232775353617504,0.7252548728719933,0.9662921348314607,1.00774777800074
ASMB,0.7286291351861273,0.12425524956670696,0.9972467360104605,0.9778784648187633,2.0717347638797605
ASTE,0.39633836580184933,0.2736264110429702,1.2363955664626298,0.9596895343014522,1.565082408646434
ATEN,0.4697138809575836,0.187873927889373,1.0428101379560073,0.9413769597818678,0.9467960272714605
ATNI,0.45024576586930076,0.1791750921639441,0.8620324047322101,0.9549323985978968,1.5863740429812898
AUDC,0.4721855075635403,0.19226773902761482,1.1267564956972114,0.9674511767651477,0.7988094204418121
AVO,0.3618140193671362,0.15026764367979123,0.5324713867751474,0.9557453416149069,1.0989896394011773
AZTA,0.4724964637294406,0.26162512733207977,1.5033106686087885,0.9601902854281422,1.4110520590262279
BALY,0.8762402576331696,0.10563809034844517,1.1218573857046048,0.9071729957805907,1.130333768495006
BBCP,0.5849618971313555,0.16566286726791077,1.0681221874130238,0.9450072358900145,0.8201620361094929
BDL,0.44526861571327125,0.049578513425312165,0.26223661104180535,0.957436154231347,1.326219077372388
BGS,0.40510866522424716,0.12079295851895973,0.5467422976420886,0.9677015523284928,1.0637254357920816
BJRI,0.4770975094674283,0.24496193748731412,1.246351657825952,0.971957936905358,1.5592445094163327
BL,0.4508920651112109,0.21483622334138025,1.23833341474671,0.9534270650263621,1.7320719409998666
BLMN,0.5028386084515996,0.22597230383851766,1.2363604919065834,0.9682539682539683,1.2086751030527998
BLZE,0.8571770096034049,0.15505009176716877,1.7193629788828824,0.9593253968253969,0.791690649020118
BRBR,0.4729819940430891,0.14071947730691894,0.9836599623416044,0.9679529103989536,1.4313637641589874
BW,1.0348209998299074,0.15479092489913518,1.7733963850644,0.969119329012581,0.8247764624755457
BWMN,0.5218569795432001,0.13232571413353414,0.752186358808839,0.9490781387181738,1.4273237863572472
BXC,0.6862302520698906,0.2012699987924883,1.3967347496196512,0.9689534301452178,1.4258601450778403
BZH,0.5504365276908307,0.25956760354014474,1.6775381647864138,0.9546820230345519,1.237418056046236
CARS,0.5655128316524416,0.22662594772029818,1.5652782008024193,0.9605448567402537,1.1726029312098598
CBRL,0.3745899550416253,0.23345435113219082,0.9417509836834472,0.9649474211316975,1.8943193863539798
CCO,0.5927179356794704,0.22502258396435124,1.4998243115147134,0.9699549323985979,0.48030883085993953
CCSI,0.5811225047513783,0.18845411059646544,1.1400702827972553,0.9662813102119461,1.4505954817115643
CDRE,0.4619596181945177,0.15839904903706525,0.9009535983354108,0.9615004935834156,1.4787064284123397
CERS,0.5915224695296917,0.2176175902787697,1.4030346221417698,0.9594391587381071,0.6122539060964373
CERT,0.5653646806218227,0.184991548545776,1.1401738939251935,0.9677158999192897,1.2100508498751372
CGNT,0.5640096147646814,0.16960700473501422,1.1326517470830868,0.9700249791840133,0.9095560292411753
CLB,0.4765082387546862,0.2230786172004668,1.1591437262421873,0.971206810215323,1.8231307659971476
CLFD,0.5334714289127854,0.1996657062208711,1.2037206631519841,0.9687030545818728,1.1835545336188618
CLMB,0.37794974717113433,0.12680494380899657,0.4806184407679074,0.9579369053580371,0.5198870328190338
CLVT,0.5178464726426076,0.18674673115898807,1.314558273295157,0.988155668358714,0.9995654882259823
CLW,0.4599482466225706,0.17920460762634965,0.8377664286877429,0.970956434651978,1.5630061870617937
CMCO,0.43686329242226474,0.2807004473736546,1.4415378712975075,0.9669504256384577,1.3804898246350281
CMP,0.3857684980987194,0.23120779455771673,1.0355247763950477,0.9554331497245869,1.7034100403982222
CMRC,0.7395159346470769,0.1970458606422081,1.702072183297732,0.9683972911963883,0.9479236198317263
CNMD,0.353063010264337,0.26923206054094145,1.0980846396947521,0.9634451677516275,1.6778245016561848
CODI,0.36987898993621715,0.20463822157943495,0.8894058759423813,0.9599399098647972,0.9962182491595747
COLL,0.5771440257152934,0.15677932717181142,1.030560824050455,0.9633962264150944,1.304813543394108
COOK,0.8037490791973605,0.1860664286568717,1.5974882780839441,0.9704251386321626,2.1383026981662816
COUR,0.5994078878457736,0.17175998136011358,1.18439050888917,0.9828326180257511,1.079543007402906
CPRI,0.5374803241937814,0.2275284359367637,1.3461326643622293,0.9785775492716366,1.6639834546082668
CRAI,0.3976300223742413,0.21835799790030744,0.9858999816147441,0.9722083124687031,1.5601601885486376
CRI,0.34235882677770757,0.23569520681869713,0.9769498790061854,0.9609414121181773,1.7924435215529522
CRMD,1.0037068258247857,0.10203642730213833,0.9762399115857289,0.9659323770491803,0.8024316264307235
CRON,0.6620731564317937,0.17315753801214231,1.4174970442481447,0.9670612454966546,0.5105450102066121
CRSR,0.6323114562797808,0.22497509095470636,1.734002044325931,0.9776061776061776,1.132579847659737
CRTO,0.5086709675460037,0.16088175549601724,0.9917249190900042,0.974925767073573,1.498861688992884
CSTL,0.736933229368755,0.162307270928659,1.4558495808911707,0.9773442416614223,1.4256972133625911
CSV,0.34678052855090497,0.19335543722228418,0.725921843258369,0.9682023034551828,1.3265109774026975
CTEV,1.0254969878872557,0.11089001775104149,1.234666135686111,0.9823196605374823,1.8034571156484138
CTKB,0.6493989016251409,0.19639958459974013,1.3648388149866173,0.9530386740331491,0.8260748027008264
CTRN,0.5246345293384916,0.22230220141579243,1.281359554129264,0.971707561342013,1.322423985316398
CTS,0.3619548141968452,0.29257797616587455,1.2454204646666318,0.9549323985978968,1.3767402429789624
CURI,0.8228068453380307,0.11570528125826386,1.2137628448389681,0.9843962008141113,0.4471580313422192
CVEO,0.682798981038255,0.1633855145326927,1.1760312188001245,0.9768486523842432,1.354258302533474
CVGI,0.6382161547610764,0.21530550421117164,1.5130370269465898,0.9656985478217326,0.8543060418010806
CWCO,0.38659626641481487,0.17096124163963994,0.769693318685816,0.9494241362043064,1.0221725859243331
CXDO,0.697789713606717,0.12844254814062922,1.1761653292395244,0.9578783151326054,0.6541765418779605
CYH,0.7143769758692212,0.18143731707571445,1.3919347385575223,0.9549323985978968,0.9544837171555521
CYRX,0.9321455408584265,0.12667149263372968,1.037736051127425,0.957185778668002,0.9802306913910317
DAKT,0.4475685554268598,0.19877656705620286,1.056333466234682,0.9702053079619429,0.8853159786666184
DCH,0.54908909751557,0.2829552445306046,1.8397220331903543,0.9526790185277917,1.0195316845312554
DFIN,0.4774428044783414,0.24847093764059117,1.4224967377463298,0.9686956521739131,1.4914317356829696
DHX,0.5952050353794182,0.1625495645431502,1.0892104214095517,0.9694541812719079,0.6967930850817442
DLX,0.37504375500291937,0.28851165104535065,1.200431658876732,0.9722083124687031,1.3790515761843674
DMC,0.31222308142046085,0.16435696673635247,0.6399557688383972,0.9641962944416624,1.3872580941010244
DSGR,0.45358792622306976,0.20462572537111068,1.0450904537814065,0.9659489233850777,1.1251558295805302
DSX,0.5091559454537441,0.17099161267774976,1.048489948092476,0.956434651977967,0.43926162164534116
DXC,0.45341721253061196,0.2586710363115182,1.4052366477161837,0.9667000500751126,1.3268579295253335
EAF,0.7609950411312753,0.1849728778422488,1.846698446149175,0.9737808075511274,1.8173484986924342
EBF,0.2967854947350606,0.2543282598078864,0.8500356246029911,0.9539308963445168,1.0577611667277427
EBS,0.6643903833754081,0.16008168731618697,1.2778454718889176,0.9757135703555333,1.375114684692225
ECVT,0.39517156793945774,0.2634499636520277,1.2839000604781283,0.9555012224938876,1.01055859019309
EFOR,0.4368805042941644,0.2663341636649711,1.3776823915547796,0.9674511767651477,1.6839471307515121
EGHT,0.6030443166173088,0.21746706442574928,1.484897992281736,0.9616925388082123,0.8992731873176038
EGY,0.6426216282236856,0.17053590222758278,1.2898374457798996,0.9599399098647972,0.5584505565749998
ELA,0.6798202814560993,0.08591238875195098,0.5559344859959513,0.9787180771156735,0.60959440922522
EMBC,0.6443039904448289,0.13852765809117598,0.8964054135799959,0.9673558215451578,1.1424270115692208
EOLS,0.8015746712390277,0.15209526446732485,1.4468315032024428,0.9677749360613811,0.9973863843973133
EPAC,0.3332966604854112,0.28974296916819986,1.1810179859056054,0.9524286429644466,1.407099293856035
EPC,0.3321688366999951,0.20270255955826072,0.8307984389236917,0.9519278918377566,1.611791791590582
EPM,0.4615145886702831,0.20846754333122774,1.0858289604467781,0.9667000500751126,0.6049546673549379
ESEA,0.7968854452893791,0.08260813089538241,0.6274142110930939,0.9764646970455684,1.3724415692884162
ESP,0.35495409517853943,0.0806903244667206,0.3430077995046663,0.9474211316975463,1.2342198063541676
ETD,0.39012299939089856,0.2579513874803042,1.0917197536359315,0.9544316474712068,1.112859605752242
ETON,0.6552801168349935,0.1286528745585437,1.0418594454632941,0.9642451759364359,0.7781512503836436
EVCM,0.49879196961691225,0.20602235842707106,1.2523103386039696,0.9491371480472298,1.0277572046905534
EVH,0.634001241165115,0.18122894776598225,1.3318642268296303,0.9722433460076045,1.2648178230095364
EVI,0.6112937963440005,0.10988961711067252,0.5673354664660821,0.9459188783174762,1.2308881030702012
EVTC,0.31328228633523947,0.24995238060699643,0.9300970855950302,0.9653106275622831,1.4495524466404486
EYE,0.5233885742209686,0.2461652079562346,1.5985191140792387,0.9688888888888889,1.4661258704181992
FC,0.44012523615819493,0.24061128906693655,1.195252683368265,0.9511767651477215,1.3036279763838898
FEIM,0.47023547568907537,0.09213492944944925,0.5292908484609273,0.9669504256384577,0.9020954003719523
FET,0.6888239375120387,0.1853142658660137,1.3459696672921577,0.9824612686349021,1.8842287696326039
FLNG,0.47052854619516193,0.16719321079499694,1.0896943320303223,0.9647277227722773,1.277273337007088
FLO,0.25156079938479764,0.1384700086678776,0.44306366628566124,0.9601902854281422,1.140316307786721
FLXS,0.46870031663432393,0.15856144073667636,0.7495329919507905,0.971957936905358,1.3644918972675966
FOSL,0.769804386780869,0.17565375870627858,1.421415669985884,0.972458688032048,1.180125875164054
FTK,0.8097136782120049,0.16218825730529943,1.6030813017804326,0.9664496745117677,1.2681097298084782
FVRR,0.6798572782352079,0.1966649825987892,1.7885518816056003,0.9548825710754018,1.4640422054388107
FWRG,0.4775941317876598,0.20299215213541175,1.151944279987375,0.9247830279652844,1.2198463860243607
GASS,0.4546732171626593,0.12238600906586038,0.6608759184788779,0.9556835252879319,0.6454222693490919
GBX,0.4936870264823527,0.2614416929063996,1.4953607443710852,0.9651977966950426,1.4992284949834016
GCO,0.5564387630059702,0.2506427426528155,1.4020080799520032,0.9629444166249375,1.6506959797606109
GDYN,0.5637553316943125,0.19954143818472628,1.435403742095747,0.9830699774266366,1.0461047872460387
GENI,0.7097408759142291,0.17430227331170334,1.4945891776632216,0.951048951048951,0.8512583487190752
GHM,0.44236548048291563,0.20697184609717192,1.0868433863927929,0.9767150726089133,1.2656231170535939
GIC,0.4448029790304828,0.20999766698870126,1.0942244812872228,0.9672008012018027,1.175323326931032
GILT,0.43318398356783594,0.1755944427042062,0.9024945293931049,0.9616925388082123,0.6975954608488806
GLP,0.37811476600691063,0.16244864193748604,0.710663548823146,0.9584376564847271,1.0323165027604053
GNK,0.6309983022381731,0.15481986959961044,1.0327055058130805,0.9793345008756568,1.0355458013839378
GO,0.4697514420317536,0.09485435191703351,0.5704441148252634,0.9702417854928704,1.4569730136358179
GOGO,0.6856622048401305,0.15265230882480949,1.1340509822670297,0.9698910954516335,1.0342272607705507
GPRE,0.5751051174150192,0.22145823580465546,1.435903515420478,0.9611917876815222,1.2077689697399236
GRNT,0.3804921384265705,0.09993404470850303,0.3997650029842018,0.9136975455265242,0.7332534548424935
GRPN,0.7885479740328705,0.16896230721454905,1.4397323182643793,0.9742136582601304,1.7867514221455612
GSL,0.5615768859276767,0.16580292388845672,0.9961378954715778,0.9744616925388082,1.1895282110471523
GTM,0.6208494710733019,0.1893961785744583,1.5312378454741,0.9613702623906706,1.3274611093031417
GWRS,0.3410738689515764,0.20521907833346198,0.7953370677852251,0.9550748752079867,0.9905652683411097
HCKT,0.41076787524863073,0.20883228346407343,0.9321219940826307,0.9656985478217326,1.1120299179856237
