selector,cells,screened,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,regret,mean_m,sd_m,p_cells,p_OOS_CAGR,p_OOS_Sharpe,p_OOS_MaxDD,p_regret,beat_ctl,beat_spy,beat_v1
A_ABS,18,7,0.08444268488039858,0.7088366301946839,-0.21229459125493844,0.09709104057798613,1.0111111111111113,0.23108157176732533,7,0.12926308790840932,1.029798244351862,-0.22706718714836338,0.06553530718525431,5,6,12
B_RELM,18,7,0.0937332771593391,0.6822643778636142,-0.25763899652664324,0.09487160570109493,1.1472222222222224,0.1874536979866999,7,0.13751689188976243,1.0326046307428183,-0.23773325863391517,0.04274708240137204,3,6,12
C_RELV,18,7,0.09710248247578279,0.6711434269858699,-0.26624226938947965,0.09185284692793501,1.152777777777778,0.26924306874153603,7,0.13807116771200217,0.9999908003365087,-0.25190456368264424,0.05530608914003903,2,6,12
