universe,con,gate,pick_band,pick_cad,pick_IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,anchor_OOS_Sharpe,control_OOS_Sharpe,spy_OOS_Sharpe,v2_OOS_Sharpe,best_band,best_cad,best_OOS_Sharpe,regret,beats_control_OOS,beats_spy_OOS,pick_pass4a,pick_pass4b
U56,RESPREAD,MA,0.02,Q,1.24290468789929,0.12874762459962596,1.0843274435606212,-0.21781922125294306,1.2105529978249203,1.17079056114405,0.8820107671822842,1.293742502269834,0.12,W,1.2722782378198436,0.18795079425922245,False,True,False,False
U56,RESPREAD,MAVOL,0.02,Q,1.16052247241299,0.11904013190175089,1.067052093503253,-0.21781922125294295,1.240849164570546,1.17079056114405,0.8820107671822842,1.293742502269834,0.12,W,1.2499061560652864,0.1828540625620334,False,True,False,False
U56,DEGROSS,MA,0.0,M,1.1367053673446528,0.09525336534908124,1.2815379797668451,-0.11871482153159407,1.293742502269834,1.15791067880551,0.8820107671822842,1.293742502269834,0.02,W,1.2964180807217598,0.014880100954914655,True,True,False,False
U56,DEGROSS,MAVOL,0.12,M,1.0621905537162244,0.08972377043444535,1.1925620811139463,-0.1394684495462296,1.286198332052951,1.15791067880551,0.8820107671822842,1.293742502269834,0.0,M,1.3066476654973749,0.11408558438342853,True,True,False,False
B136,RESPREAD,MA,0.12,W,1.1975006218096558,0.13772155971364186,1.164647943830438,-0.21724870333320878,1.0784117446532762,1.1038171456543073,0.8820239235972316,1.1206044691812698,0.12,Q,1.1774840799434367,0.01283613611299872,True,True,False,False
B136,RESPREAD,MAVOL,0.12,W,1.1919809681585631,0.12122844901516516,1.1073957026493753,-0.1889486009567376,1.0738914951662644,1.1038171456543073,0.8820239235972316,1.1206044691812698,0.12,M,1.121896522437145,0.014500819787769847,True,True,False,True
B136,DEGROSS,MA,0.08,W,1.1434263530207138,0.0838487794148215,1.1138297407558022,-0.14771278701030988,1.1205091810811352,1.1038171456543073,0.8820239235972316,1.1206044691812698,0.0,M,1.1547736385168128,0.040943897761010595,True,True,False,False
B136,DEGROSS,MAVOL,0.12,M,1.1225032222882145,0.08351793099104587,1.0229545599017993,-0.1947157309148052,1.081901179624113,1.110342559525043,0.8820239235972316,1.1206044691812698,0.0,M,1.1545594413317268,0.13160488142992754,False,True,False,False
