panel,fold,cost,pick,is_sharpe,is_sharpe_anchor,eval_sharpe_pick,eval_sharpe_anchor,pick_is_anchor
U56,F3,200,189,0.8339397797779264,0.6816766378374369,1.1514105150423755,0.9636436507980612,False
U56,F4,0,189,1.2154258354537195,1.1343188335346093,1.5335455836389158,1.7485942339158764,False
U56,F4,10,189,1.1982983993310432,1.1135327910217903,1.5183657911259683,1.726287806354744,False
U56,F4,25,189,1.1725563283961933,1.0823134405527448,1.4955643567793988,1.6927348204910428,False
U56,F4,50,189,1.129527167876387,1.030186718553205,1.4574842307745026,1.6365792510548622,False
U56,F4,75,189,1.086357352215172,0.9779630253852202,1.4193181962686456,1.5801559260177713,False
U56,F4,100,189,1.043066032368528,0.9256667672664486,1.3810792541174162,1.5234936394423244,False
U56,F4,150,189,0.9561959930627584,0.8209540852462066,1.3044345736690244,1.4095688847575014,False
U56,F4,200,252,0.8740874269948024,0.7162427618136632,1.0880032706853924,1.2950403985557133,False
U56,F5,0,189,1.2474386097416204,1.1949591279607465,-0.49829274373836663,-0.2605038877921186,False
U56,F5,10,189,1.2305216310692286,1.1740171043384424,-0.517123696193788,-0.2837930670637085,False
U56,F5,25,189,1.205097337088679,1.142558726056489,-0.545357409559696,-0.31872267757739203,False
U56,F5,50,189,1.162603017407215,1.0900203642576642,-0.5923695031594046,-0.3769134987234457,False
U56,F5,75,189,1.1199739547342076,1.0373688390910834,-0.639309954278522,-0.4350499177323407,False
U56,F5,100,189,1.0772285860975632,0.9846290259769377,-0.686159769569038,-0.49310557158314827,False
U56,F5,150,189,0.9914631060247157,0.8789840833713035,-0.7795121338602122,-0.6088698419617542,False
U56,F5,200,189,0.9054552251249496,0.7732839177114615,-0.8722776353373191,-0.7239990685274491,False
U56,F6,0,21,1.0839293643403944,1.04917434929528,2.1023722232596125,2.193272520702536,False
U56,F6,10,252,1.052881264503923,1.028057368137493,2.4413684834960057,2.1712812157860144,False
U56,F6,25,252,1.0303756281405732,0.9963418185348457,2.41385915845776,2.138191174434138,False
U56,F6,50,252,0.9927852728338621,0.9433888997525464,2.3676464493908473,2.0827794746627224,False
U56,F6,75,252,0.9551046386419646,0.8903404196808973,2.320997533501535,2.0270625715191533,False
U56,F6,100,252,0.9173463904806881,0.8372212673330574,2.2739344924644063,1.9710660170015213,False
U56,F6,150,252,0.8416479356536046,0.7308704662456796,2.178657604157356,1.858337818954794,False
U56,F6,200,252,0.7657918253497153,0.6245346652981221,2.0820046230546816,1.7448050841430311,False
U56,F7,0,252,1.1646184337354022,1.1350507609036131,1.2704576462543316,1.2807858844830584,False
U56,F7,10,252,1.149385861063717,1.113860895820149,1.2555725030710072,1.2599473280959625,False
U56,F7,25,252,1.1264986125325995,1.0820313015250047,1.2332102650912795,1.2286669893290902,False
U56,F7,50,252,1.0882578160181944,1.0288757489638198,1.1958526465977852,1.1764827397847735,False
U56,F7,75,252,1.04990922157842,0.9756089918385376,1.1583939209922514,1.1242512352289709,False
U56,F7,100,252,1.0114661003396221,0.9222560064014307,1.1208432953320118,1.0719905340343572,False
U56,F7,150,252,0.934349693186508,0.8153913453817556,1.0455034882715726,0.9674533884807105,False
U56,F7,200,252,0.857015766006256,0.7084811289657914,0.9699079858330196,0.8630138090589455,False
U56,F8,0,252,1.1721797327982804,1.1458005662943846,1.331489347631097,1.5912877952802802,False
U56,F8,10,252,1.1570010761541265,1.1246865476942551,1.312193016566667,1.5675670810035227,False
U56,F8,25,252,1.134195092277044,1.092973214452496,1.2831944347568502,1.5318488916403616,False
U56,F8,50,252,1.0960905419224896,1.0400176586195178,1.2347284774005793,1.47196683968445,False
U56,F8,75,252,1.0578788141182425,0.9869579956403947,1.1861089261297584,1.41166830663738,False
U56,F8,100,252,1.0195727337921172,0.9338183922018867,1.1373534032519501,1.3509808167013715,False
U56,F8,150,252,0.9427291490757288,0.8273960529546913,1.0395055986766315,1.2285529890984677,False
U56,F8,200,252,0.865663419711223,0.7209433081477211,0.9413282550554923,1.104918343655216,False
B135,R8,0,21,1.2808604721795522,1.1661495173324339,1.0100673180636977,1.045556511607742,False
B135,R8,10,63,1.2313543403376166,1.144477050456314,1.0023341092550495,1.024015074035567,False
B135,R8,25,63,1.1848667890375197,1.111789666245055,0.9584493570310991,0.9916117967870755,False
B135,R8,50,63,1.1068261994571096,1.056877316106334,0.884944906566094,0.9373930878875496,False
B135,R8,75,63,1.028208063117373,1.0014948004749893,0.8110822968320983,0.8829565176531677,False
B135,R8,100,252,0.981805968125071,0.9457263048861776,0.9211699028901071,0.8283585740293613,False
B135,R8,150,252,0.9063388932067609,0.8333735533713099,0.849869100932015,0.7189045655099924,False
B135,R8,200,252,0.8304499387656173,0.720505302602374,0.7781318601860586,0.6094792024691177,False
B135,F1,0,21,1.2808604721795522,1.1661495173324339,2.115125625450844,2.7201768984834773,False
B135,F1,10,63,1.2313543403376166,1.144477050456314,2.436562158681247,2.6939657117494806,False
B135,F1,25,63,1.1848667890375197,1.111789666245055,2.3893436250037334,2.6539971535637883,False
B135,F1,50,63,1.1068261994571096,1.056877316106334,2.309699105125354,2.5857144410098156,False
B135,F1,75,63,1.028208063117373,1.0014948004749893,2.2290042750793737,2.5154686830747,False
B135,F1,100,252,0.981805968125071,0.9457263048861776,2.1279232996022746,2.4434131567217516,False
B135,F1,150,252,0.9063388932067609,0.8333735533713099,2.0021022694247548,2.294542465895657,False
B135,F1,200,252,0.8304499387656173,0.720505302602374,1.873332718589316,2.140527491087722,False
B135,F2,0,63,1.4018130892190854,1.34730446298965,0.2315236180836392,0.4334678545384967,False
B135,F2,10,63,1.3710442027510708,1.3250286070461799,0.20511890532527144,0.417223320197168,False
B135,F2,25,63,1.3246342074237936,1.2913946354806423,0.16559011811654184,0.3928059194425701,False
B135,F2,50,63,1.2466747985582878,1.234797094003276,0.09997525847796898,0.35199327299294414,False
B135,F2,75,189,1.1909253991906277,1.1776005636126023,-0.09793055918893205,0.3110638636301577,False
B135,F2,100,189,1.143779278926897,1.1198963644731619,-0.13373967952720467,0.27005197931628444,False
B135,F2,150,189,1.0485671926585274,1.0033388488061359,-0.20434834650636322,0.18791877324760095,False
B135,F2,200,252,0.9558358767010777,0.8858791310771964,0.04216024508287252,0.1058692765586908,False
B135,F3,0,21,1.2581137323393785,1.2209180344514448,0.6014166184982709,0.5147738067579501,False
B135,F3,10,63,1.2190869945895964,1.1995119244989247,0.47698499579810827,0.49020728615449977,False
B135,F3,25,63,1.1733497406518119,1.167215080407143,0.4379750519932285,0.45348079224599136,False
B135,F3,50,126,1.112927603217373,1.112927603217373,0.3926420875041334,0.3926420875041334,True
B135,F3,75,126,1.0581342237621203,1.0581342237621203,0.33233590340220687,0.33233590340220687,True
B135,F3,100,126,1.0029156211143933,1.0029156211143933,0.27263548597557563,0.27263548597557563,True
B135,F3,150,252,0.9044391887957484,0.8915321921339835,0.5699356560836202,0.15531860393242322,False
B135,F3,200,252,0.8264222926846625,0.7794411960686772,0.5277380130185423,0.041169947461834,False
B135,F4,0,126,1.134150058971897,1.134150058971897,1.0940513665307356,1.0940513665307356,True
B135,F4,10,126,1.1121763072711262,1.1121763072711262,1.0647828038302218,1.0647828038302218,True
B135,F4,25,189,1.084598656694702,1.0790658521489502,0.9676634496776054,1.0207589645079178,False
B135,F4,50,189,1.0434119874954972,1.0235257656852208,0.9325861621095518,0.9471224687136802,False
B135,F4,75,189,1.0019605131959313,0.967612436306334,0.8974080891544091,0.8732532955589336,False
B135,F4,100,189,0.9602818763148675,0.9114095805864489,0.8621555132028026,0.7992628370656853,False
B135,F4,150,189,0.8763955964101979,0.7984718626295816,0.7915311571674877,0.6513586408961693,False
B135,F4,200,189,0.7920595383856278,0.6853807072816426,0.7209188168034991,0.5042702877146621,False
B135,F5,0,21,1.163115528675189,1.1303550362550252,-0.4389798451916198,-0.044747255906184016,False
B135,F5,10,21,1.111399541386487,1.1076901444173095,-0.49214588894506367,-0.06241160645605374,False
B135,F5,25,126,1.0735452181518668,1.0735452181518668,-0.08889472086581916,-0.08889472086581916,True
B135,F5,50,189,1.0324909440445573,1.0162884703922486,-0.6654948574744793,-0.1329824205367548,False
B135,F5,75,189,0.9916417803478148,0.9586701683720483,-0.705830118321459,-0.17698225825076905,False
B135,F5,100,189,0.9505826862467294,0.9007766778408273,-0.745922736920066,-0.22086641938841775,False
B135,F5,150,189,0.8679822538194732,0.784510737303977,-0.8252576029411423,-0.3081783818647917,False
B135,F5,200,189,0.7849855547250618,0.6681774525342505,-0.9032634719440394,-0.3947046582487672,False
B135,F6,0,21,1.0284615180463539,1.014553753931873,1.9965128123061433,2.140352341352295,False
B135,F6,10,126,0.992399374802236,0.992399374802236,2.117977689216077,2.117977689216077,True
B135,F6,25,126,0.9590454032493295,0.9590454032493295,2.084109585963311,2.084109585963311,True
B135,F6,50,252,0.9173243137264151,0.9031701988508597,2.8354305034201923,2.0268777886594282,False
B135,F6,75,252,0.8827608244985994,0.8470059986389298,2.780531047594571,1.9687183472564749,False
B135,F6,100,252,0.8480355950801632,0.7906313346418297,2.7245381310048553,1.9096963762511505,False
B135,F6,150,252,0.7782006519812859,0.677564882021236,2.609599611024067,1.7893416941962983,False
B135,F6,200,252,0.7080219492209744,0.564592299599796,2.491298790425714,1.6663944789432636,False
B135,F7,0,252,1.1089047934493117,1.0929363209644196,0.8308721924789572,0.8365807134890569,False
B135,F7,10,252,1.0948234284427387,1.0707150423266456,0.8187629072656305,0.8152744548284877,False
B135,F7,25,252,1.0736219721256908,1.0372470443061557,0.8005545031917856,0.7832610108817272,False
B135,F7,50,252,1.038088439073806,0.9811450401742665,0.7700951735216381,0.7297837006817642,False
B135,F7,75,252,1.0023307384170455,0.9247077898343111,0.7395067393912128,0.676191255858013,False
B135,F7,100,252,0.9663758404158633,0.8680136898525815,0.7088019258974798,0.6225262401154225,False
B135,F7,150,252,0.8939838563749447,0.7541698863611829,0.6470948480914251,0.5151482041401287,False
B135,F7,200,252,0.8211329055058774,0.6402388567532891,0.5850785068201346,0.4079856331081531,False
B135,F8,0,63,1.0799264373179596,1.0630880072546847,1.7022340218424836,1.4462843096032323,False
B135,F8,10,252,1.0656572859371625,1.0410511953820443,1.2299047052010863,1.4294915837740652,False
B135,F8,25,252,1.0448186383700189,1.007871683850457,1.1989041405691012,1.404213221609752,False
B135,F8,50,252,1.0099010914232471,0.9522793491297968,1.1469749046430533,1.3618540930362748,False
B135,F8,75,252,0.974771862946443,0.8963835340584594,1.0947737276201979,1.319225118154148,False
B135,F8,100,252,0.9394559966249557,0.8402575318909192,1.0423644366717637,1.2763449425961308,False
B135,F8,150,252,0.8683659583165091,0.727609110625367,0.9371761542777098,1.189907585925661,False
B135,F8,200,252,0.7968357940145034,0.6149178050225078,0.8319129520411351,1.102698645124862,False
SMALL663,R8,0,252,0.9982376253093485,0.635107080260401,0.684367632524489,0.4762289938727713,False
SMALL663,R8,10,252,0.9836131774916315,0.6117006929163159,0.667742920666616,0.4534302580652866,False
SMALL663,R8,25,252,0.9615964024111797,0.5765196110469736,0.6427325713839354,0.41917724261598216,False
SMALL663,R8,50,252,0.9247063597339157,0.5177602320425959,0.6008789594149658,0.3620003737758872,False
SMALL663,R8,75,252,0.8876019414143527,0.4589530177519688,0.5588553995574959,0.3048067540119408,False
SMALL663,R8,100,252,0.8503179921316802,0.4002204058173698,0.5167108708274366,0.24770366309696465,False
SMALL663,R8,150,252,0.7753519159432773,0.2834533937487181,0.4322550099489845,0.13418695886332382,False
SMALL663,R8,200,252,0.7000887954345775,0.16836239007334622,0.34790007630959324,0.022251232085430936,False
SMALL663,F1,0,252,0.9982376253093485,0.635107080260401,1.162330096518455,1.866401143606831,False
SMALL663,F1,10,252,0.9836131774916315,0.6117006929163159,1.1338581422816725,1.8291143583538054,False
SMALL663,F1,25,252,0.9615964024111797,0.5765196110469736,1.0907692983750386,1.7717173516030993,False
SMALL663,F1,50,252,0.9247063597339157,0.5177602320425959,1.0180717863908963,1.6724252429485922,False
SMALL663,F1,75,252,0.8876019414143527,0.4589530177519688,0.9444929811046548,1.5691160440353134,False
SMALL663,F1,100,252,0.8503179921316802,0.4002204058173698,0.8702943886589096,1.4624664283712783,False
SMALL663,F1,150,252,0.7753519159432773,0.2834533937487181,0.7210872218728881,1.2421447290704242,False
SMALL663,F1,200,252,0.7000887954345775,0.16836239007334622,0.5724955633552593,1.0176806556948452,False
SMALL663,F2,0,42,1.0235141026546553,0.7785905201670034,0.051699008328131416,-0.07279957257926042,False
SMALL663,F2,10,252,0.999045547507695,0.7532704661272283,0.8919580434859323,-0.09638685598748715,False
SMALL663,F2,25,252,0.9743396463064921,0.7151434568911048,0.8655151211724145,-0.1316793859934789,False
SMALL663,F2,50,252,0.9329037791557043,0.651292235471825,0.8211325898346017,-0.1901960651747462,False
SMALL663,F2,75,252,0.8911869254710387,0.5871980361045476,0.7764136609463447,-0.24822415267598738,False
SMALL663,F2,100,252,0.8492395518930724,0.5230216451214814,0.7314198057846621,-0.3056436363325642,False
SMALL663,F2,150,252,0.7648567490914374,0.39505191645489884,0.6408568003454351,-0.41821071569003276,False
SMALL663,F2,200,252,0.6801614890854006,0.2685906450905519,0.5499437906907245,-0.5270857267900049,False
SMALL663,F3,0,252,1.0007419205512005,0.6526427684021523,1.0791574692207528,0.5490604475818115,False
SMALL663,F3,10,252,0.9842170333049729,0.627545567906729,1.0685835494831293,0.5334841071225948,False
SMALL663,F3,25,252,0.9593204680982286,0.5897905685414293,1.0526807547798118,0.510148406237793,False
SMALL663,F3,50,252,0.9175617130534224,0.5266576325789423,1.0260691070596577,0.47134879350699205,False
SMALL663,F3,75,252,0.8755165526350959,0.4634001040988522,0.9993315927097055,0.4326917753147163,False
SMALL663,F3,100,252,0.8332366225747333,0.400172822674212,0.9724774167308772,0.3942065623308697,False
SMALL663,F3,150,252,0.7481808141877908,0.27441104263623345,0.9184564962850581,0.3178631024444408,False
SMALL663,F3,200,252,0.6628103017811918,0.15051906457983047,0.8640821426542985,0.24252991314874967,False
SMALL663,F4,0,252,0.9971532998863919,0.6198497043969562,1.9088466656461602,1.4033892266140586,False
SMALL663,F4,10,252,0.9820575075117624,0.5970084822701685,1.8944158636604296,1.3777582749548303,False
SMALL663,F4,25,252,0.9593231335415183,0.5626873809471569,1.8725684306939727,1.3390983348966838,False
SMALL663,F4,50,252,0.9212102256961867,0.5053888394011826,1.835637228568055,1.274172109774456,False
SMALL663,F4,75,252,0.8828516710922362,0.4480685072957699,1.7980877261812478,1.2087547890925532,False
SMALL663,F4,100,252,0.8442851284804741,0.3908391188344333,1.759956460211001,1.142991099672854,False
SMALL663,F4,150,252,0.766680434199069,0.2770894440296357,1.6821030542874356,1.010997047518057,False
SMALL663,F4,200,252,0.6887017179798524,0.16497014305858643,1.6023996304854475,0.8793025951291078,False
SMALL663,F5,0,252,1.1026760988874622,0.7204449504755713,-0.7311942778688023,-0.3818406599430827,False
SMALL663,F5,10,252,1.0876311344772676,0.697291711387988,-0.7451639084612487,-0.4002408834560906,False
SMALL663,F5,25,252,1.0649602385282615,0.6624832496119312,-0.7660377040920681,-0.42777726308475855,False
SMALL663,F5,50,252,1.0269190139774653,0.6043226543833298,-0.8005976931196515,-0.473472412591859,False
SMALL663,F5,75,252,0.9885894732679151,0.546081117459298,-0.834847451449235,-0.5188738795372289,False
SMALL663,F5,100,252,0.9500093763044721,0.48787516756044774,-0.8687611603587502,-0.563930835322328,False
SMALL663,F5,150,252,0.8722510023953113,0.37202250373177725,-0.9354825786853538,-0.6528165461635209,False
SMALL663,F5,200,252,0.7939531451662042,0.2576286929308248,-1.0005782084378883,-0.7397609386536456,False
SMALL663,F6,0,252,0.8982802414358034,0.5939113346582843,0.7001081237208338,0.5500981479359317,False
SMALL663,F6,10,252,0.8833056217587013,0.5713778950863289,0.6731505324318892,0.5148636531023904,False
SMALL663,F6,25,252,0.8607636529470557,0.5375235234792269,0.6326284516579826,0.4618782966495282,False
SMALL663,F6,50,252,0.8229993407813023,0.4810126536337013,0.564969330040745,0.3734166712000979,False
SMALL663,F6,75,252,0.785023450607346,0.42448629054141923,0.4973279521945405,0.28509210441235633,False
SMALL663,F6,100,252,0.7468725910416454,0.3680504828637661,0.42989662479000124,0.19727332805330705,False
SMALL663,F6,150,252,0.6701936632273984,0.25586155354181805,0.29639424358373634,0.024535120788972232,False
SMALL663,F6,200,252,0.5932580405408745,0.1452298642438496,0.16581573268575966,-0.14229969791448016,False
SMALL663,F7,0,252,0.881954809096423,0.5895047333906276,-0.2895754899218531,0.41985795770629075,False
SMALL663,F7,10,252,0.8661537309801075,0.5660881383957638,-0.3043584072527072,0.4009744717293651,False
SMALL663,F7,25,252,0.842367797326553,0.5309043514706449,-0.3265296864803538,0.3726056373200599,False
SMALL663,F7,50,252,0.8025222984240683,0.4721719742454018,-0.36345701763681426,0.325239365611088,False
SMALL663,F7,75,252,0.7624610392925896,0.413427602235723,-0.4003264282099589,0.2778181296242638,False
SMALL663,F7,100,252,0.7222272165120184,0.3547894678123992,-0.43710689898880933,0.23040082537359843,False
SMALL663,F7,150,252,0.6414156358177427,0.23828931687359378,-0.5102779032775813,0.13581098176994735,False
SMALL663,F7,200,252,0.5604338221759105,0.12354138772323243,-0.5827275063805193,0.04192571482469858,False
SMALL663,F8,0,252,0.7762312856035781,0.5719262512991389,1.182946252190009,0.0135820491933902,False
SMALL663,F8,10,252,0.7605794259558797,0.5490026554007702,1.1630834534113679,-0.010468734774202319,False
SMALL663,F8,25,252,0.7370270560358806,0.5145601492128842,1.1331479030479508,-0.04664586620498184,False
SMALL663,F8,50,252,0.6975959877533324,0.45706374490991647,1.0829257492295254,-0.10714295482259491,False
SMALL663,F8,75,252,0.6579792496563796,0.39954920412241873,1.0323691363339456,-0.16778081922268268,False
SMALL663,F8,100,252,0.6182184154770223,0.3421272100834711,0.981567675300324,-0.22842875937289767,False
SMALL663,F8,150,252,0.5384314825833647,0.22799016139081615,0.8795855345803135,-0.34922891798533545,False
SMALL663,F8,200,252,0.4585677025592913,0.11547170066029562,0.7776740167563783,-0.46850505498896894,False
