panel,n,gross,pair,dH2,dDD,R,R_x_gross,dturn,fast_H2m,fast_DDm,slow_H2m,slow_DDm,fast_4b,slow_4b
B136,10,0.5,W->2W,-0.03504533489266537,-0.04096069556890958,0.855584467156018,0.427792233578009,-3.9541922193086183,-0.12824051356727073,0.05604868895792406,-0.1632858484599361,0.015087993389014481,False,False
B136,10,0.5,2W->M,0.26625251420038487,-0.00547140445036709,-48.66255394125019,-24.331276970625094,-2.717880309717178,-0.1632858484599361,0.015087993389014481,0.10296666574044877,0.009616588938647391,False,True
B136,10,0.5,M->Q,-0.2252900180974844,-0.003094988133832577,72.7918842837384,36.3959421418692,-2.4875055243713,0.10296666574044877,0.009616588938647391,-0.12232335235703562,0.006521600804814814,True,False
B136,10,0.5,W->M,0.2312071793077195,-0.04643210001927667,-4.979468497262281,-2.4897342486311405,-6.6720725290257965,-0.12824051356727073,0.05604868895792406,0.10296666574044877,0.009616588938647391,False,True
B136,10,0.75,W->2W,-0.0354567322288869,-0.057883880456769066,0.6125493306442712,0.4594119979832034,-5.917483551659361,-0.12361933917363721,-0.012152209478238113,-0.1590760714025241,-0.07003608993500718,False,False
B136,10,0.75,2W->M,0.270860671840658,-0.006065906843225166,-44.65295607748648,-33.48971705811486,-4.075227754154928,-0.1590760714025241,-0.07003608993500718,0.11178460043813387,-0.07610199677823234,False,False
B136,10,0.75,M->Q,-0.22697673689157238,-0.007698479011786441,29.48332216585496,22.11249162439122,-3.7384992679056284,0.11178460043813387,-0.07610199677823234,-0.11519213645343851,-0.08380047579001879,False,False
B136,10,0.75,W->M,0.23540393961177108,-0.06394978729999423,-3.6810746298102592,-2.7608059723576943,-9.99271130581429,-0.12361933917363721,-0.012152209478238113,0.11178460043813387,-0.07610199677823234,False,False
B136,10,1.0,W->2W,-0.03590262998324445,-0.07269081388369691,0.4939087632267753,0.4939087632267753,-7.889544487818151,-0.11917735827052744,-0.0771785307277226,-0.1550799882537719,-0.1498693446114195,False,False
B136,10,1.0,2W->M,0.2754381396120099,-0.005746116613487229,-47.9346588556007,-47.9346588556007,-5.445262371704716,-0.1550799882537719,-0.1498693446114195,0.12035815135823802,-0.15561546122490674,False,False
B136,10,1.0,M->Q,-0.22901929542698296,-0.013970400430176833,16.393180465485347,16.393180465485347,-5.00617558659382,0.12035815135823802,-0.15561546122490674,-0.10866114406874494,-0.16958586165508358,False,False
B136,10,1.0,W->M,0.23953550962876546,-0.07843693049718414,-3.0538613394281753,-3.0538613394281753,-13.334806859522867,-0.11917735827052744,-0.0771785307277226,0.12035815135823802,-0.15561546122490674,False,False
B136,20,0.5,W->2W,-0.06293492485897656,-0.036012422920680964,1.7475892971043259,0.8737946485521629,-3.074704514307002,-0.03343549385677458,0.06589980249613805,-0.09637041871575114,0.02988737957545709,False,False
B136,20,0.5,2W->M,0.2159425746209287,-0.007580574739071588,-28.486306388870947,-14.243153194435473,-2.1247102055128364,-0.09637041871575114,0.02988737957545709,0.11957215590517756,0.022306804836385502,False,True
B136,20,0.5,M->Q,-0.2754627866434418,-0.004446829039166045,61.94589092975382,30.97294546487691,-1.9274660347866561,0.11957215590517756,0.022306804836385502,-0.15589063073826426,0.017859975797219457,True,False
B136,20,0.5,W->M,0.15300764976195214,-0.04359299765975255,-3.5099134717963474,-1.7549567358981737,-5.199414719819838,-0.03343549385677458,0.06589980249613805,0.11957215590517756,0.022306804836385502,False,True
B136,20,0.75,W->2W,-0.06395024743844258,-0.05081796774709424,1.2584180413648918,0.9438135310236688,-4.597917609571681,-0.031516089723591545,0.0017752365332748543,-0.09546633716203412,-0.049042731213819385,False,False
B136,20,0.75,2W->M,0.21992763074071453,-0.009707484207564732,-22.655471390757654,-16.99160354306824,-3.1862195203519477,-0.09546633716203412,-0.049042731213819385,0.12446129357868041,-0.05875021542138412,False,False
B136,20,0.75,M->Q,-0.27359924871615404,-0.009592537612411411,28.522092877921544,21.391569658441156,-2.893529180095555,0.12446129357868041,-0.05875021542138412,-0.14913795513747363,-0.06834275303379553,False,False
B136,20,0.75,W->M,0.15597738330227195,-0.06052545195465897,-2.577054417026382,-1.9327908127697864,-7.784137129923629,-0.031516089723591545,0.0017752365332748543,0.12446129357868041,-0.05875021542138412,False,False
B136,20,1.0,W->2W,-0.06498794484396797,-0.06369689986703586,1.0202685684802102,1.0202685684802102,-6.124192742950283,-0.02978834157504362,-0.0596888506482702,-0.09477628641901159,-0.12338575051530606,False,False
B136,20,1.0,2W->M,0.22397692884043907,-0.011062933080638881,-20.245709452262588,-20.245709452262588,-4.259833030574573,-0.09477628641901159,-0.12338575051530606,0.12920064242142748,-0.13444868359594495,False,False
B136,20,1.0,M->Q,-0.2720325470901096,-0.016428039408786232,16.55903911118073,16.55903911118073,-3.870240818650508,0.12920064242142748,-0.13444868359594495,-0.14283190466868212,-0.15087672300473118,False,False
B136,20,1.0,W->M,0.1589889839964711,-0.07475983294767474,-2.1266631789794035,-2.1266631789794035,-10.384025773524856,-0.02978834157504362,-0.0596888506482702,0.12920064242142748,-0.13444868359594495,False,False
B136,40,0.5,W->2W,-0.036160901511917976,-0.0401771836504935,0.9000357473158478,0.4500178736579239,-2.3102393642455485,0.04625550201047368,0.07236441933399065,0.010094600498555706,0.032187235683497156,False,False
B136,40,0.5,2W->M,0.20986302398825185,0.007208176734100902,29.114578031281958,14.557289015640979,-1.724299536441432,0.010094600498555706,0.032187235683497156,0.21995762448680756,0.03939541241759806,False,False
B136,40,0.5,M->Q,-0.20867307348104858,-0.029672737798527193,7.032484663124212,3.516242331562106,-1.436812896159278,0.21995762448680756,0.03939541241759806,0.01128455100575898,0.009722674619070865,False,False
B136,40,0.5,W->M,0.17370212247633388,-0.032969006916392596,-5.268648913715598,-2.634324456857799,-4.0345389006869805,0.04625550201047368,0.07236441933399065,0.21995762448680756,0.03939541241759806,False,False
B136,40,0.75,W->2W,-0.0388226822241563,-0.05739973313312563,0.676356493402433,0.5072673700518248,-3.45332814382982,0.04623787250893119,0.011161990817756512,0.007415190284774886,-0.04623774231536912,True,False
B136,40,0.75,2W->M,0.21446685880123162,0.011262698282574202,19.04222713069191,14.281670348018931,-2.5818702399035427,0.007415190284774886,-0.04623774231536912,0.2218820490860065,-0.034975044032794916,False,False
B136,40,0.75,M->Q,-0.2101118111319782,-0.04431513987603308,4.741309893633277,3.5559824202249577,-2.1563281670331786,0.2218820490860065,-0.034975044032794916,0.011770237954028318,-0.079290183908828,False,False
B136,40,0.75,W->M,0.17564417657707532,-0.04613703485055143,-3.8070105100171174,-2.855257882512838,-6.035198383733363,0.04623787250893119,0.011161990817756512,0.2218820490860065,-0.034975044032794916,True,False
B136,40,1.0,W->2W,-0.04160456014980762,-0.07216434892612722,0.5765251231241224,0.5765251231241224,-4.5974708022683615,0.04601299531603953,-0.04825817349909253,0.0044084351662319055,-0.12042252242521975,False,False
B136,40,1.0,2W->M,0.21927696494257987,0.015438372519754662,14.203373099204404,14.203373099204404,-3.4470961847557477,0.0044084351662319055,-0.12042252242521975,0.22368540010881177,-0.10498414990546509,False,False
B136,40,1.0,M->Q,-0.21227731996123755,-0.058946201037292534,3.6012044241314127,3.6012044241314127,-2.8835206922408556,0.22368540010881177,-0.10498414990546509,0.011408080147574218,-0.16393035094275762,False,False
B136,40,1.0,W->M,0.17767240479277224,-0.05672597640637256,-3.1321171718573124,-3.1321171718573124,-8.044566987024108,0.04601299531603953,-0.04825817349909253,0.22368540010881177,-0.10498414990546509,False,False
SMALL484,10,0.5,W->2W,0.025947748952323713,-0.01131857173006856,-2.292493220093463,-1.1462466100467315,-4.684976497024666,-0.4271968999147622,-0.0163090371684802,-0.40124915096243846,-0.02762760889854876,False,False
SMALL484,10,0.5,2W->M,-0.0028968307344723887,-0.0029563997643029527,0.979850820396541,0.4899254101982705,-4.085818869776684,-0.40124915096243846,-0.02762760889854876,-0.40414598169691085,-0.030584008662851714,False,False
SMALL484,10,0.5,M->Q,-0.38543320739619813,-0.11886267674722195,3.2426764897435008,1.6213382448717504,-4.09814289698682,-0.40414598169691085,-0.030584008662851714,-0.789579189093109,-0.14944668541007367,False,False
SMALL484,10,0.5,W->M,0.023050918217851324,-0.014274971494371513,-1.6147785813050544,-0.8073892906525272,-8.77079536680135,-0.4271968999147622,-0.0163090371684802,-0.40414598169691085,-0.030584008662851714,False,False
SMALL484,10,0.75,W->2W,0.022239094627438838,-0.016211905846350794,-1.3717754617014835,-1.0288315962761125,-7.020069249263759,-0.4244787346241073,-0.11171983829290333,-0.40223963999666845,-0.12793174413925412,False,False
SMALL484,10,0.75,2W->M,-0.006639289986142105,-0.011466555426371317,0.5790134647474653,0.434260098560599,-6.125469390465925,-0.40223963999666845,-0.12793174413925412,-0.40887892998281056,-0.13939829956562544,False,False
SMALL484,10,0.75,M->Q,-0.3820038497695794,-0.14301452590908792,2.6710842646320643,2.003313198474048,-6.138933453643949,-0.40887892998281056,-0.13939829956562544,-0.79088277975239,-0.28241282547471336,False,False
SMALL484,10,0.75,W->M,0.015599804641296733,-0.02767846127272211,-0.5636080881660417,-0.42270606612453127,-13.145538639729685,-0.4244787346241073,-0.11171983829290333,-0.40887892998281056,-0.13939829956562544,False,False
SMALL484,10,1.0,W->2W,0.01821678201250554,-0.020559496992937687,-0.8860519310741461,-0.8860519310741461,-9.368785743214442,-0.4218757352731286,-0.19860153800324454,-0.40365895326062307,-0.21916103499618222,False,False
SMALL484,10,1.0,2W->M,-0.009312154577890197,-0.02446877611146958,0.38057296104504323,0.38057296104504323,-8.176009489248193,-0.40365895326062307,-0.21916103499618222,-0.41297110783851326,-0.2436298111076518,False,False
SMALL484,10,1.0,M->Q,-0.37884071294170146,-0.15121355302538542,2.5053357014771187,2.5053357014771187,-8.18376306860418,-0.41297110783851326,-0.2436298111076518,-0.7918118207802147,-0.3948433641330372,False,False
SMALL484,10,1.0,W->M,0.008904627434615342,-0.04502827310440727,-0.19775636107492153,-0.19775636107492153,-17.544795232462633,-0.4218757352731286,-0.19860153800324454,-0.41297110783851326,-0.2436298111076518,False,False
SMALL484,20,0.5,W->2W,0.10964470042521146,0.005825456001359974,18.821651111881113,9.410825555940557,-3.8813038785549594,-0.5326704434261802,-0.029124298073282207,-0.42302574300096873,-0.023298842071922232,False,False
SMALL484,20,0.5,2W->M,-0.1081530883844436,-0.020372692362571998,5.3087282947019165,2.6543641473509583,-3.317928711643133,-0.42302574300096873,-0.023298842071922232,-0.5311788313854123,-0.04367153443449423,False,False
SMALL484,20,0.5,M->Q,-0.2334910966466217,-0.044520306002354015,5.244597749042333,2.6222988745211664,-3.377892670600624,-0.5311788313854123,-0.04367153443449423,-0.764669928032034,-0.08819184043684825,False,False
SMALL484,20,0.5,W->M,0.0014916120407678646,-0.014547236361212024,-0.10253576718840009,-0.051267883594200044,-7.1992325901980925,-0.5326704434261802,-0.029124298073282207,-0.5311788313854123,-0.04367153443449423,False,False
SMALL484,20,0.75,W->2W,0.10869715015636089,0.010526216129844057,10.32632703105738,7.744745273293034,-5.815632427089636,-0.5314515730240494,-0.13249075547558442,-0.42275442286768855,-0.12196453934574036,False,False
SMALL484,20,0.75,2W->M,-0.1092010900845421,-0.03478393814937075,3.139411345995553,2.354558509496665,-4.967688058607417,-0.42275442286768855,-0.12196453934574036,-0.5319555129522306,-0.15674847749511112,False,False
SMALL484,20,0.75,M->Q,-0.23436664155865583,-0.06848451730705929,3.422184323908459,2.566638242931344,-5.064112748112552,-0.5319555129522306,-0.15674847749511112,-0.7663221545108865,-0.2252329948021704,False,False
SMALL484,20,0.75,W->M,-0.0005039399281812074,-0.024257722019526695,0.02077441269116497,0.015580809518373729,-10.783320485697052,-0.5314515730240494,-0.13249075547558442,-0.5319555129522306,-0.15674847749511112,False,False
SMALL484,20,1.0,W->2W,0.10773088547943355,0.015473599320631415,6.962238277411818,6.962238277411818,-7.761062001429181,-0.5303340580503921,-0.22731675914518168,-0.4226031725709586,-0.21184315982455026,False,False
SMALL484,20,1.0,2W->M,-0.10927273995562237,-0.05080378010324704,2.1508781380745794,2.1508781380745794,-6.625216482970881,-0.4226031725709586,-0.21184315982455026,-0.531875912526581,-0.2626469399277973,False,False
SMALL484,20,1.0,M->Q,-0.23474672301974964,-0.09173423355930055,2.55898712957579,2.55898712957579,-6.7540537656148185,-0.531875912526581,-0.2626469399277973,-0.7666226355463306,-0.35438117348709786,False,False
SMALL484,20,1.0,W->M,-0.0015418544761888198,-0.03533018078261563,0.04364128464769974,0.04364128464769974,-14.386278484400062,-0.5303340580503921,-0.22731675914518168,-0.531875912526581,-0.2626469399277973,False,False
SMALL484,40,0.5,W->2W,-0.014329582675342789,-0.02882387426684374,0.49714283869972975,0.24857141934986487,-3.259368109093641,-0.46009359757708645,-0.022581474797930823,-0.47442318025242924,-0.051405349064774564,False,False
SMALL484,40,0.5,2W->M,-0.06825101955883395,-0.003739697423385202,18.25041222106483,9.125206110532416,-2.8886605356894766,-0.47442318025242924,-0.051405349064774564,-0.5426741998112632,-0.055145046488159766,False,False
SMALL484,40,0.5,M->Q,-0.13938384916885815,-0.030852143498704687,4.517801143207769,2.2589005716038844,-2.8506591673670854,-0.5426741998112632,-0.055145046488159766,-0.6820580489801213,-0.08599718998686445,False,False
SMALL484,40,0.5,W->M,-0.08258060223417674,-0.03256357169022894,2.535981096292209,1.2679905481461045,-6.148028644783118,-0.46009359757708645,-0.022581474797930823,-0.5426741998112632,-0.055145046488159766,False,False
SMALL484,40,0.75,W->2W,-0.01254248053066448,-0.038078628736669784,0.32938372380479264,0.24703779285359448,-4.879915004109309,-0.46153077361715894,-0.12322254534391242,-0.4740732541478234,-0.1613011740805822,False,False
