panel,L,w,S,real_MaxDD,twin_mean_MaxDD,twin_sd_MaxDD,z_MaxDD,p_MaxDD,Sp_MaxDD,Sz_MaxDD,real_Calmar,twin_mean_Calmar,twin_sd_Calmar,z_Calmar,p_Calmar,Sp_Calmar,Sz_Calmar,real_Sharpe,twin_mean_Sharpe,twin_sd_Sharpe,z_Sharpe,p_Sharpe,Sp_Sharpe,Sz_Sharpe,real_CAGR,twin_mean_CAGR,twin_sd_CAGR,z_CAGR,p_CAGR,Sp_CAGR,Sz_CAGR,real_oMaxDD,twin_mean_oMaxDD,twin_sd_oMaxDD,z_oMaxDD,p_oMaxDD,Sp_oMaxDD,Sz_oMaxDD,real_oCalmar,twin_mean_oCalmar,twin_sd_oCalmar,z_oCalmar,p_oCalmar,Sp_oCalmar,Sz_oCalmar,real_oSharpe,twin_mean_oSharpe,twin_sd_oSharpe,z_oSharpe,p_oSharpe,Sp_oSharpe,Sz_oSharpe,real_oCAGR,twin_mean_oCAGR,twin_sd_oCAGR,z_oCAGR,p_oCAGR,Sp_oCAGR,Sz_oCAGR
U56,63,0.2,300,-0.1825469531461582,-0.20254986748589504,0.009573892487168414,2.089318881170444,0.009966777408637873,99,13,0.8388203929450603,0.7680922829683666,0.04191004382074051,1.6876171802447892,0.04318936877076412,414,10,1.1557320076784614,1.1397165632566295,0.02913771630297237,0.5496465218929371,0.3023255813953488,2110,5,0.15312410696898393,0.15523359484288554,0.004320714639599867,-0.48822661292368214,0.7242524916943521,1998,5,-0.18254695314615854,-0.20254986748589504,0.009573892487168424,2.0893188811704073,0.009966777408637873,99,13,0.9193704124169582,0.8484498889403074,0.049340700740492245,1.4373635236689841,0.07973421926910298,734,9,1.1902608503797898,1.1746890340184462,0.040110094713833755,0.38822686589101973,0.3388704318936877,2241,5,0.16782826759944292,0.17149111771884332,0.006340917160535234,-0.5776530471328886,0.7308970099667774,1967,5
U56,63,0.5,300,-0.19450093882913766,-0.2090446042199892,0.013899635988900988,1.0463342638947384,0.1461794019933555,1249,7,0.7121675289522422,0.6919809465625948,0.05762547791575769,0.35030655050111803,0.3588039867109635,2301,5,1.1226253774587776,1.1104798504881868,0.04504396370377837,0.26963717159669065,0.4019933554817276,2404,5,0.1385172529848382,0.14398224946614097,0.00638456682421555,-0.8559698146748179,0.8039867109634552,1576,6,-0.19450093882913744,-0.2090446042199892,0.013899635988901005,1.046334263894753,0.1461794019933555,1249,7,0.7625760561008742,0.7514252695113286,0.07086762427184568,0.15734669680433458,0.40863787375415284,2417,5,1.1299308466516926,1.1322451604833061,0.061430081634855284,-0.037673950123816476,0.5016611295681063,2500,5,0.148321758840241,0.156324076190213,0.009328981397199777,-0.8577911145126716,0.8006644518272426,1597,6
U56,63,1.0,300,-0.1996363596322397,-0.20117543608757307,0.016111796086494476,0.0955248221285208,0.4485049833887043,2474,5,0.5912452910570065,0.5962229554374803,0.06319870005039709,-0.07876213239361529,0.4717607973421927,2493,5,1.0614177713397488,1.0703859114438534,0.059540915381335366,-0.15062146839139665,0.5548172757475083,2470,5,0.11803405755632479,0.11912258861785877,0.0071987931642665285,-0.15121021492008438,0.5514950166112956,2474,5,-0.19963635963223958,-0.2011675224123731,0.016134414907389524,0.09490042179541615,0.4485049833887043,2474,5,0.6110909895048342,0.6088994425312486,0.07508249721702154,0.02918852002552675,0.45182724252491696,2477,5,1.0425763061525177,1.0540983452634145,0.07989310964596495,-0.14421818304425835,0.5382059800664452,2486,5,0.12199598054880822,0.12161399526929083,0.010115540409992496,0.03776222169406371,0.4750830564784053,2494,5
U56,126,0.2,300,-0.2117736884971546,-0.20259912755178638,0.010288077783632258,-0.891766288933432,0.8073089700996677,1556,6,0.6916691220253587,0.7670147600759195,0.04318480360755289,-1.7447257311917728,0.9634551495016611,353,11,1.0931693475246784,1.1396771518729147,0.029369489099174285,-1.5835414838572683,0.9435215946843853,533,10,0.14647732119089873,0.15501594278546538,0.004428940261835651,-1.927915277644242,0.973421926910299,259,12,-0.21177368849715406,-0.20259912755178636,0.01028807778363226,-0.8917662889333806,0.8073089700996677,1556,6,0.7474372830758974,0.8464717750996533,0.051189424286539206,-1.934667041172371,0.9833887043189369,164,12,1.107421407502674,1.1745693282223955,0.03958704000395629,-1.6962096866300365,0.9501661129568106,474,10,0.15828755035727426,0.17108466761289093,0.006462781593413334,-1.9801252867123171,0.9667774086378738,322,12
U56,126,0.5,300,-0.1775242419805837,-0.20883830778485846,0.012688323505192198,2.467943522362171,0.0033222591362126247,34,17,0.786633775070441,0.6953203421259884,0.050665807247882506,1.8022693785910002,0.04318936877076412,414,11,1.1216084414092713,1.1145586205778242,0.04311123249354669,0.16352631144336696,0.4318936877076412,2454,5,0.13964656463570502,0.14469707020269604,0.00623719224390361,-0.8097402436052076,0.7807308970099668,1712,6,-0.17752424198058425,-0.20883830778485846,0.012688323505192195,2.4679435223621278,0.0033222591362126247,34,17,0.885518147281262,0.7589244648329861,0.06378020398237412,1.9848428594436676,0.03322259136212625,322,12,1.1717936760792333,1.1414557449096523,0.057755193963358285,0.5252848979925233,0.32558139534883723,2196,5,0.1572009378561574,0.15789581384745002,0.00883962462498933,-0.07860921936981614,0.5448504983388704,2480,5
U56,126,1.0,300,-0.1675261113805515,-0.20186543027685294,0.017425189485315396,1.9706711898450204,0.029900332225913623,291,12,0.6919718396690601,0.5930529717224213,0.06730890352694872,1.4696253060642148,0.08305647840531562,762,9,1.0575684411389206,1.0686225057216265,0.06011857642949209,-0.1838710302076153,0.574750830564784,2445,5,0.11592335148460409,0.1187433271047152,0.007252546426698395,-0.3888255867939154,0.6445182724252492,2292,5,-0.16752611138055085,-0.20186543027685294,0.017425189485315348,1.9706711898450642,0.029900332225913623,291,12,0.7312853230183252,0.6038628205012068,0.0786598639900255,1.6199176562684656,0.0664451827242525,621,10,1.0562938773486248,1.049878155976279,0.08107568900810859,0.07913249274642664,0.43521594684385384,2459,5,0.12250938647493004,0.12086322679974391,0.01013414850797081,0.16243690073136088,0.40863787375415284,2417,5
U56,252,0.2,300,-0.19621716633279507,-0.20303018985375923,0.010205915032612822,0.6675563630691874,0.2591362126245847,1920,5,0.7764567167010261,0.7638906129840489,0.04253487526565098,0.2954305999135008,0.3920265780730897,2384,5,1.1327939157612252,1.1367733483679068,0.0299455535807961,-0.1328889311044004,0.5614617940199336,2463,5,0.15235413673114118,0.15472259091132984,0.0044500869366350055,-0.5322264966759506,0.7043189368770764,2083,5,-0.1962171663327953,-0.20303018985375923,0.010205915032612818,0.6675563630691659,0.2591362126245847,1920,5,0.8563697901492335,0.8448924261376357,0.0512888712598068,0.22377883797556317,0.4219269102990033,2440,5,1.1658883125069672,1.173147205861305,0.0381416537732708,-0.19031406969104125,0.5780730897009967,2440,5,0.16803445355609314,0.17111775284547795,0.006109840381369161,-0.5046448183469345,0.6877076411960132,2148,5
U56,252,0.5,300,-0.18198599895303602,-0.20735217085431468,0.014000080170185425,1.811859046014498,0.03986710963455149,383,11,0.752772729547387,0.6969101762510307,0.05810330072299156,0.9614351095591283,0.16279069767441862,1363,6,1.117654041392119,1.109432977740627,0.04274891176279216,0.1923104779160097,0.42524916943521596,2445,5,0.13699409717128486,0.14381143623418707,0.006077191070525196,-1.1217911340597453,0.8770764119601329,1079,7,-0.18198599895303635,-0.20735217085431465,0.014000080170185437,1.8118590460144708,0.03986710963455149,383,11,0.8217772204540472,0.7571919198639437,0.07149090363899048,0.9034058502916901,0.1893687707641196,1536,6,1.139837479332431,1.131689797440671,0.05983130883175255,0.1361775640688657,0.46511627906976744,2488,5,0.14955194838117936,0.1562196009220592,0.009119478938756361,-0.7311440254051528,0.7873754152823921,1675,6
U56,252,1.0,300,-0.16458455637839065,-0.19972312613064885,0.016303581023353636,2.15526697490109,0.016611295681063124,164,14,0.7360762513736132,0.5962654847833274,0.06399062189294394,2.1848633823904486,0.029900332225913623,291,14,1.1206168316532668,1.0654088560944073,0.05841692555728858,0.9450681464692603,0.16611295681063123,1386,6,0.12114678329299489,0.11822601805683279,0.007014770136879079,0.41637362011430995,0.34551495016611294,2262,5,-0.16458455637839065,-0.19972312613064885,0.01630358102335364,2.1552669749010898,0.016611295681063124,164,14,0.8139564747869621,0.6030232480081764,0.07542283961935937,2.7966757529060704,0.009966777408637873,99,20,1.1508754155932952,1.0403040851752876,0.07673973682625354,1.4408614753051887,0.09302325581395349,844,9,0.13396466531413087,0.11949852424868274,0.009590580901865615,1.5083696403242997,0.08305647840531562,762,9
B136,63,0.2,300,-0.2002960213704752,-0.2038270766252624,0.009001568594240996,0.3922711045101947,0.31893687707641194,2173,5,0.7735224164798882,0.7722626846772142,0.04841735511328378,0.026018187067975644,0.4850498338870432,2498,5,1.0712389271042206,1.074391575495978,0.03659833535380374,-0.08614185211650012,0.5415282392026578,2483,5,0.1549334624617973,0.15706608708392403,0.006135685249106532,-0.3475772526690947,0.627906976744186,2337,5,-0.2002960213704752,-0.2038270766252624,0.009001568594240991,0.3922711045101949,0.31893687707641194,2173,5,0.7934641842333727,0.7671048466046743,0.05978223019529085,0.4409226210295319,0.33554817275747506,2230,5,1.0430986481145552,1.0257388544569905,0.050660776865359504,0.3426673401337998,0.3588039867109635,2301,5,0.15892771920191429,0.15598272035226188,0.008849800333904327,0.3327757393994383,0.38870431893687707,2377,5
