gross,is_pick_band,is_Sharpe,oos_CAGR,oos_Sharpe,oos_MaxDD,base_oos_Sharpe,base_oos_CAGR,base_oos_MaxDD,spy_oos_Sharpe,spy_oos_CAGR,spy_oos_MaxDD,beats_base,beats_spy
0.55,0.03,1.103783098776526,0.06941097222243942,1.2821444002794518,-0.0891153987002059,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,1,1
0.65,0.03,1.1040302725995075,0.08221217091350086,1.2819275866281055,-0.10489743810269592,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,1,1
0.75,0.03,1.1042574813043367,0.0950629792087272,1.2816876607860581,-0.12054947359101964,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,0,1
0.85,0.03,1.1044634663794162,0.10796078492697903,1.2814243715512195,-0.1360714452205305,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,0,1
1.0,0.03,1.1047292920679197,0.1273891568605623,1.280980913061307,-0.15910993717728783,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,0,1
