book,family,cad,spread,spreadF,lvl,persistence,persistence_IS,mean_len,block_bars,parent,n_names,elig_turn,elig_turn_IS,sel_turn
ETF36,ETF,10W,0.14932566647050705,0.10360113193728437,0.8251833668806329,3.922928992270851,3.8393876640093008,189.28132387706856,48.25,U56,35,0.023547851941164145,0.022929091124462467,0.039122352410995945
ETF36,ETF,2M,0.13424943698564173,0.07851199601701109,0.9929044371521265,4.007409935540135,3.9666289346510513,167.8197424892704,41.87735849056604,U56,35,0.023547851941164145,0.022929091124462467,0.039122352410995945
ETF36,ETF,2W,0.040908477232581286,0.03417320726416084,0.9307973910719273,8.507410283963358,8.590006406149906,82.0965092402464,9.65,U56,35,0.023547851941164145,0.022929091124462467,0.039122352410995945
ETF36,ETF,6W,0.4056779675411354,0.16854175614355793,1.0706759222739648,4.982609186271331,4.863086340664816,144.56079854809437,29.013071895424837,U56,35,0.023547851941164145,0.022929091124462467,0.039122352410995945
ETF36,ETF,8W,0.25760314624497926,0.1441979039032728,0.7902791962490644,4.4112804074822165,4.510849707184275,170.27542372881356,38.6,U56,35,0.023547851941164145,0.022929091124462467,0.039122352410995945
ETF36,ETF,Q,0.0,0.0,0.6258331480431947,3.055373726114739,3.0188520967573944,193.75434243176178,63.41428571428571,U56,35,0.023547851941164145,0.022929091124462467,0.039122352410995945
ETFk12d00,ETF,10W,0.32258482052728,0.17893814705193178,0.7517406345272787,5.364846552411319,4.864491822480965,258.8538461538462,48.25,U56,12,0.023996665886584344,0.02427172550777799,0.009255295178008112
ETFk12d00,ETF,2M,0.3032712772227154,0.2490990431803073,1.0406026517425409,5.876199431259815,6.118293519850335,246.07971014492753,41.87735849056604,U56,12,0.023996665886584344,0.02427172550777799,0.009255295178008112
ETFk12d00,ETF,2W,0.06901764939250943,0.04931624008807367,0.8456520605169243,12.629163582531458,12.39001855574455,121.87142857142857,9.65,U56,12,0.023996665886584344,0.02427172550777799,0.009255295178008112
ETFk12d00,ETF,6W,0.33722927679693515,0.25800417894266237,1.008008268813559,7.41350686236209,7.0473194565290145,215.08860759493672,29.013071895424837,U56,12,0.023996665886584344,0.02427172550777799,0.009255295178008112
ETFk12d00,ETF,8W,0.3139755174790477,0.17916847595318786,0.7513923447290393,6.743859510342919,7.155543831882529,260.31297709923666,38.6,U56,12,0.023996665886584344,0.02427172550777799,0.009255295178008112
ETFk12d00,ETF,Q,0.0,0.0,0.5656159739337165,4.4173800405496735,4.628409263230867,280.125,63.41428571428571,U56,12,0.023996665886584344,0.02427172550777799,0.009255295178008112
ETFk12d01,ETF,10W,0.4586557517917166,0.33506946732498655,0.814621872933197,4.738267949666914,4.645126672032501,228.62142857142857,48.25,U56,12,0.0289811289398791,0.028392336586670057,0.010410094637223975
ETFk12d01,ETF,2M,0.1191148098816538,0.10780938081978453,0.8867438729058743,4.832770143425696,4.773934087835434,202.38364779874215,41.87735849056604,U56,12,0.0289811289398791,0.028392336586670057,0.010410094637223975
ETFk12d01,ETF,2W,0.16527273876223736,0.09314344468280156,0.6879322653093712,10.384853521034966,10.67451688873117,100.21383647798743,9.65,U56,12,0.0289811289398791,0.028392336586670057,0.010410094637223975
ETFk12d01,ETF,6W,0.3764781403457066,0.2629609636470488,0.9195293774012508,6.071018247353007,6.165994020926757,176.13888888888889,29.013071895424837,U56,12,0.0289811289398791,0.028392336586670057,0.010410094637223975
ETFk12d01,ETF,8W,0.18290873772916139,0.12759864945423272,0.863452858673528,5.418939187346605,5.705545741420181,209.17105263157896,38.6,U56,12,0.0289811289398791,0.028392336586670057,0.010410094637223975
ETFk12d01,ETF,Q,0.0,0.0,0.498591836967156,3.75804016636798,3.7858529629056923,238.3134328358209,63.41428571428571,U56,12,0.0289811289398791,0.028392336586670057,0.010410094637223975
ETFk12d02,ETF,10W,0.22554821997941144,0.1177722057503856,0.5863614881492215,4.966417194396469,4.753477582559403,239.62962962962962,48.25,U56,12,0.026471283583541883,0.026214401853614972,0.009643983776475889
ETFk12d02,ETF,2M,0.12444345628549891,0.07917910508856996,0.7083784315018349,5.367321122220875,5.259237828889211,224.76923076923077,41.87735849056604,U56,12,0.026471283583541883,0.026214401853614972,0.009643983776475889
ETFk12d02,ETF,2W,0.13353774268535412,0.04114184572201818,0.7176976176095448,12.242403537740326,12.543497757847534,118.13919413919415,9.65,U56,12,0.026471283583541883,0.026214401853614972,0.009643983776475889
ETFk12d02,ETF,6W,0.4018481427675109,0.2192390015015987,0.8494091888298253,6.925972910565442,6.552388557855725,200.94375,29.013071895424837,U56,12,0.026471283583541883,0.026214401853614972,0.009643983776475889
ETFk12d02,ETF,8W,0.3586585423804952,0.14855508590617283,0.6016877232155593,5.808724953802674,5.913270765435729,224.21678321678323,38.6,U56,12,0.026471283583541883,0.026214401853614972,0.009643983776475889
ETFk12d02,ETF,Q,0.0,0.0,0.40442191421973966,4.113852994508437,4.112557030784412,260.87704918032784,63.41428571428571,U56,12,0.026471283583541883,0.026214401853614972,0.009643983776475889
ETFk12d03,ETF,10W,0.21827568917658657,0.15178863643771545,0.6267503777600772,5.308395467374363,5.3394491827622925,256.130081300813,48.25,U56,12,0.024735745996406194,0.02248772171631817,0.008883506083821541
ETFk12d03,ETF,2M,0.002353343696811616,0.08040142016208562,0.6417255050314936,5.694297104862548,6.853339399059814,238.46212121212122,41.87735849056604,U56,12,0.024735745996406194,0.02248772171631817,0.008883506083821541
ETFk12d03,ETF,2W,0.22956511493144738,0.08625424890750855,0.5766731225099947,12.578807894632757,14.358884529147982,121.3854961832061,9.65,U56,12,0.024735745996406194,0.02248772171631817,0.008883506083821541
ETFk12d03,ETF,6W,0.4832344258821339,0.2773112396236318,0.8243876970895194,7.4360703348087895,7.550564826386337,215.74324324324326,29.013071895424837,U56,12,0.024735745996406194,0.02248772171631817,0.008883506083821541
ETFk12d03,ETF,8W,0.3218656313502751,0.16071953686560547,0.672247155949762,6.261383262678599,6.943697060288988,241.68939393939394,38.6,U56,12,0.024735745996406194,0.02248772171631817,0.008883506083821541
ETFk12d03,ETF,Q,0.0,0.0,0.4893752319057162,4.200483954913736,4.635536984191694,266.37068965517244,63.41428571428571,U56,12,0.024735745996406194,0.02248772171631817,0.008883506083821541
ETFk12d04,ETF,10W,0.17759097919596223,0.0765995221087965,0.686010248806693,6.237347150259067,5.95772554679312,300.952,48.25,U56,12,0.02403449519484272,0.02182194391554578,0.010128436232537178
ETFk12d04,ETF,2M,0.2519098405173844,0.1511734896428637,0.8199698200717037,6.080704342271337,6.737126952218958,254.64383561643837,41.87735849056604,U56,12,0.02403449519484272,0.02182194391554578,0.010128436232537178
ETFk12d04,ETF,2W,0.046627640002555704,0.028154264658599604,0.6854669426953965,12.887392055267702,13.738941704035875,124.36333333333333,9.65,U56,12,0.02403449519484272,0.02182194391554578,0.010128436232537178
ETFk12d04,ETF,6W,0.40645554879705637,0.21587435452221937,0.8775860564484058,7.562272712644417,7.79941039694403,219.4047619047619,29.013071895424837,U56,12,0.02403449519484272,0.02182194391554578,0.010128436232537178
ETFk12d04,ETF,8W,0.28887505609143116,0.16364507140245388,0.5895121186542938,6.694300518134714,7.16608536787909,258.4,38.6,U56,12,0.02403449519484272,0.02182194391554578,0.010128436232537178
ETFk12d04,ETF,Q,0.0,0.0,0.5034266735327928,4.563416957426392,4.882401977693458,289.38582677165357,63.41428571428571,U56,12,0.02403449519484272,0.02182194391554578,0.010128436232537178
ETFk12d05,ETF,10W,0.3111215396351195,0.18939666860745114,0.4927356155643751,5.848922825197709,5.902761387774369,282.2105263157895,48.25,U56,12,0.022927424063802986,0.021502838484666234,0.009801712483100496
ETFk12d05,ETF,2M,0.2259210162232559,0.16469832560040765,0.7116329210023508,6.530624279448206,7.305985653984639,273.4852941176471,41.87735849056604,U56,12,0.022927424063802986,0.021502838484666234,0.009801712483100496
ETFk12d05,ETF,2W,0.051330812844033846,0.00828244002541001,0.653473283497738,14.48062252643252,15.825153628965289,139.7380073800738,9.65,U56,12,0.022927424063802986,0.021502838484666234,0.009801712483100496
ETFk12d05,ETF,6W,0.4463173598222156,0.243217583537444,0.7519941613525727,8.037285270729935,8.161434977578477,233.1863354037267,29.013071895424837,U56,12,0.022927424063802986,0.021502838484666234,0.009801712483100496
ETFk12d05,ETF,8W,0.3105038499927567,0.19480420781306385,0.4651753290291563,6.740542267016821,7.393536415648678,260.1849315068493,38.6,U56,12,0.022927424063802986,0.021502838484666234,0.009801712483100496
ETFk12d05,ETF,Q,0.0,0.0,0.41949344278598516,4.790484045434996,5.096844716960028,303.78512396694214,63.41428571428571,U56,12,0.022927424063802986,0.021502838484666234,0.009801712483100496
ETFk12d06,ETF,10W,0.26184277609553874,0.0870233957375468,0.8190132485369495,5.375038098140811,4.635412420165784,259.34558823529414,48.25,U56,12,0.024114890288923673,0.02535917001470835,0.009627084272194681
ETFk12d06,ETF,2M,0.26008182229992605,0.1431335354144413,0.9910488561170636,5.6806628936774075,5.849902390812485,237.89115646258503,41.87735849056604,U56,12,0.024114890288923673,0.02535917001470835,0.009627084272194681
ETFk12d06,ETF,2W,0.038177655459640025,0.04709991812547076,0.9188520393912304,13.238435495033762,12.828971550393296,127.75090252707581,9.65,U56,12,0.024114890288923673,0.02535917001470835,0.009627084272194681
ETFk12d06,ETF,6W,0.3641027301277767,0.21609866348665507,1.0567764015868673,7.83488571577105,7.203496096993855,227.31410256410257,29.013071895424837,U56,12,0.024114890288923673,0.02535917001470835,0.009627084272194681
ETFk12d06,ETF,8W,0.33837919582616693,0.14711092681581905,0.7454231165707045,6.275187104202648,6.087879920279024,242.22222222222223,38.6,U56,12,0.024114890288923673,0.02535917001470835,0.009627084272194681
