panel,form,n,chooser,gross,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,p4a_oos,fail4a,p4b_oos,fail4b,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD
B136,NOM,40,C1,1.0,1.0359018045192672,-0.16771723360837643,0.1550621992448562,0.9713721765445561,-0.2505571552908289,False,"H1,H2,DD",False,DD,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,NOM,40,C2,0.1,1.030080115192538,-0.017386224342792578,0.01563361232650906,0.9712853941346384,-0.026598588730847972,False,"H1,H2",False,CAGR,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,MATCH,5,C1,1.0,0.9980342631080518,-0.2852537757636592,0.20116206285864413,0.7946004787619634,-0.30102591599205786,False,"H1,H2,DD",False,"H1,DD",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,MATCH,5,C2,0.1,0.991608017477151,-0.0313593717295344,0.021400181924648765,0.7692970619308958,-0.03406050414232742,False,"H1,H2",False,"H1,CAGR",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,MATCH,10,C1,1.0,1.0517862152961746,-0.24338643005048688,0.16370404209965672,0.7747158386473176,-0.2794875252234522,False,"H1,H2,DD",False,"H1,DD",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,MATCH,10,C2,0.1,1.0453850210668707,-0.026168178184880597,0.01726845834802604,0.7580598253430242,-0.030321252372601304,False,"H1,H2",False,"H1,CAGR",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,MATCH,15,C1,1.0,1.0020086176980112,-0.20222389386042405,0.1658881789898834,0.8459518449905268,-0.2795920457799257,False,"H1,H2,DD",False,"H1,DD",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,MATCH,15,C2,0.1,0.994586615446279,-0.021524353327870727,0.01717404235756881,0.8362871733215335,-0.030400634399598503,False,"H1,H2",False,"H1,CAGR",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,MATCH,20,C1,1.0,1.0340601801504516,-0.18045024303175905,0.16211485607858833,0.8772295205133975,-0.26198935102334087,False,"H1,H2,DD",False,"H1,DD",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,MATCH,20,C2,0.1,1.026067622828795,-0.018811014330469722,0.01662654202160363,0.8698891681620438,-0.02815816770789248,False,"H1,H2",False,"H1,CAGR",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,MATCH,30,C1,1.0,1.0330796007461491,-0.1681566693327703,0.15284061248181668,0.8957143501823764,-0.2652931531660868,False,"H1,DD",False,"H1,DD",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,MATCH,30,C2,0.1,1.0279683887647086,-0.01745716929075669,0.015621095435175647,0.8930026070183896,-0.028694942619633457,False,H1,False,"H1,CAGR",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,MATCH,40,C1,1.0,1.016346252481687,-0.1663408914915514,0.15718868069862935,0.9638922600109269,-0.250557155290829,False,"H1,DD",False,DD,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,MATCH,40,C2,0.1,1.0110695076393388,-0.01733955975735002,0.015881599238845023,0.9639892171374261,-0.026963412453163138,False,H1,False,CAGR,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,BLEND,5,C1,1.0,0.9980320254107817,-0.2851428918613005,0.2010827164207334,0.7945889906561382,-0.30091240741487313,False,"H1,H2,DD",False,"H1,DD",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,BLEND,5,C2,0.1,0.9916076393868601,-0.03134582120791063,0.02139088193502081,0.769295767698822,-0.03404584259599697,False,"H1,H2",False,"H1,CAGR",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,BLEND,10,C1,1.0,1.0517686747599053,-0.24263383318453713,0.16319528851510268,0.7746583863860995,-0.2786302033049256,False,"H1,H2,DD",False,"H1,DD",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,BLEND,10,C2,0.1,1.045382105723847,-0.02608051398288902,0.017210401494461847,0.7580531778686893,-0.03021980488562892,False,"H1,H2",False,"H1,CAGR",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,BLEND,15,C1,1.0,1.001960393323731,-0.2008059946994587,0.16470503791183688,0.8458833579508516,-0.2776803255389638,False,"H1,H2,DD",False,"H1,DD",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,BLEND,15,C2,0.1,0.9945792944955327,-0.02136307853402286,0.017044795985694305,0.836278067689107,-0.030173399085434593,False,"H1,H2",False,"H1,CAGR",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,BLEND,20,C1,1.0,1.0339828693600168,-0.17858843314159945,0.16043204634188357,0.8771587803421591,-0.2593809576503491,False,"H1,H2,DD",False,"H1,DD",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,BLEND,20,C2,0.1,1.0260565580957357,-0.01860815617324918,0.016446730089441308,0.8698788904030664,-0.02785555212301405,False,"H1,H2",False,"H1,CAGR",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,BLEND,30,C1,1.0,1.033010526816007,-0.16537771181488403,0.1502978032919171,0.8956913076972061,-0.2610750334505243,False,"H1,DD",False,"H1,DD",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,BLEND,30,C2,0.1,1.0279562381530083,-0.01715706453123278,0.01535184208011331,0.8929950127766745,-0.02820472084899417,False,H1,False,"H1,CAGR",0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,BLEND,40,C1,1.0,1.0162268839311903,-0.16198062052730877,0.15295771548785808,0.9639399582315751,-0.2441255012441328,False,"H1,DD",False,DD,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
B136,BLEND,40,C2,0.1,1.0110499793448517,-0.016864750379197546,0.015444915029916961,0.9639858015389376,-0.026228517641843863,False,H1,False,CAGR,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15331427255204866,0.8767278433896203,-0.3371595330739301
SMALL431,NOM,5,C1,0.1,0.3104616695793202,-0.03662904218821361,0.009314603460169435,0.28546103829613156,-0.09763004267491604,False,H2,False,"H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,NOM,5,C2,0.1,0.3104616695793202,-0.03662904218821361,0.009314603460169435,0.28546103829613156,-0.09763004267491604,False,H2,False,"H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,NOM,10,C1,1.0,0.5779678841144642,-0.2623940132046939,0.08287270823889803,0.4280375513752661,-0.39052996774428494,False,"H1,H2,DD",False,"H1,H2,DD,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,NOM,10,C2,0.1,0.570148485310145,-0.028708847932726878,0.011184126503466008,0.4200931380188606,-0.04483144360721958,False,"H1,H2",False,"H1,H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,NOM,15,C1,1.0,0.5921184809261625,-0.2572015510946283,0.07292811786165276,0.410091916341537,-0.40571029560409266,False,"H1,H2,DD",False,"H1,H2,DD,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,NOM,15,C2,0.1,0.5863015272565344,-0.02768709515411849,0.009575685305191595,0.4019200357996416,-0.046260392613142076,False,"H1,H2",False,"H1,H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,NOM,20,C1,1.0,0.5533050021229368,-0.2599982208518944,0.09233246643674398,0.501081121767834,-0.34120514068895214,False,"H1,H2,DD",False,"H1,H2,DD,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,NOM,20,C2,0.1,0.545517646456571,-0.028250295597779362,0.011082948367709955,0.49484352295930883,-0.03677777202532828,False,"H1,H2",False,"H1,H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,NOM,30,C1,1.0,0.44217468201700677,-0.25463164831115315,0.05959590141988169,0.3794082661964306,-0.3689393895660136,False,"H1,H2,DD",False,"H1,H2,DD,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,NOM,30,C2,0.1,0.4364488213155265,-0.027767103600805143,0.007809406352308201,0.3786677751596089,-0.038160652316804544,False,"H1,H2",False,"H1,H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,NOM,40,C1,1.0,0.37977097742610705,-0.2667255927009945,0.06228071478710051,0.4006870102554762,-0.3740378707970867,False,"H1,H2,DD",False,"H1,H2,DD,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,NOM,40,C2,0.1,0.3742468466093764,-0.029415775306805392,0.00792909107305606,0.4030977990482155,-0.03937243652201283,False,"H1,H2",False,"H1,H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,MATCH,5,C1,0.1,0.31046166957932037,-0.03662904218821361,0.009494145886780103,0.2905942748088848,-0.09763004267491782,False,H2,False,"H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,MATCH,5,C2,0.1,0.31046166957932037,-0.03662904218821361,0.009494145886780103,0.2905942748088848,-0.09763004267491782,False,H2,False,"H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,MATCH,10,C1,1.0,0.5779678841144642,-0.2623940132046939,0.08516868898728114,0.4357544824327037,-0.39052996774428483,False,"H1,H2,DD",False,"H1,H2,DD,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,MATCH,10,C2,0.1,0.570148485310145,-0.028708847932726878,0.0113988599260344,0.4278229107127213,-0.0448314436072208,False,"H1,H2",False,"H1,H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,MATCH,15,C1,1.0,0.5921184809261625,-0.2572015510946283,0.07134857952344453,0.40230969360476426,-0.405710295604093,False,"H1,H2,DD",False,"H1,H2,DD,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,MATCH,15,C2,0.1,0.5863015272565344,-0.02768709515411849,0.009464987762623167,0.39320280458175166,-0.04626039261314119,False,"H1,H2",False,"H1,H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,MATCH,20,C1,1.0,0.5533050021229368,-0.2599982208518944,0.08883661543625254,0.4824178850550243,-0.3990944207988574,False,"H1,H2,DD",False,"H1,H2,DD,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,MATCH,20,C2,0.1,0.5455176464565709,-0.02825029559777914,0.010809927694833465,0.4749823599485054,-0.04462616401859354,False,"H1,H2",False,"H1,H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,MATCH,30,C1,1.0,0.44217468201700677,-0.25463164831115315,0.055749239416595264,0.35857355390903767,-0.4138796952284751,False,"H1,H2,DD",False,"H1,H2,DD,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,MATCH,30,C2,0.1,0.4364488213155265,-0.027767103600805143,0.007510498022315071,0.35595388482811163,-0.046927528697709886,False,"H1,H2",False,"H1,H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,MATCH,40,C1,1.0,0.37977097742610705,-0.2667255927009945,0.05929952233753255,0.38117305160372683,-0.39875249782076083,False,"H1,H2,DD",False,"H1,H2,DD,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,MATCH,40,C2,0.1,0.3742468466093765,-0.029415775306805392,0.0077243382029830165,0.3815930786131104,-0.04530416839587492,False,"H1,H2",False,"H1,H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,BLEND,5,C1,0.1,0.31046392131239264,-0.036496691529711134,0.009461273743172738,0.2905914877368918,-0.09728383112881978,False,H2,False,"H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,BLEND,5,C2,0.1,0.31046392131239264,-0.036496691529711134,0.009461273743172738,0.2905914877368918,-0.09728383112881978,False,H2,False,"H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,BLEND,10,C1,1.0,0.5779321669723723,-0.2613567795596581,0.08495337329278363,0.43571925492198943,-0.38912829286949113,False,"H1,H2,DD",False,"H1,H2,DD,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,BLEND,10,C2,0.1,0.5701446305949054,-0.028587229300183425,0.011351306587290555,0.42781883969602397,-0.04464234446074,False,"H1,H2",False,"H1,H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,BLEND,15,C1,1.0,0.5920880785156485,-0.25596609562244665,0.07112098149135315,0.40226080716236257,-0.4037674634212336,False,"H1,H2,DD",False,"H1,H2,DD,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,BLEND,15,C2,0.1,0.5862978582818321,-0.027542642662527372,0.009416451024241601,0.39319700168128136,-0.04602065473655992,False,"H1,H2",False,"H1,H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,BLEND,20,C1,1.0,0.5532589874554225,-0.25864636727592627,0.08846200475525601,0.48237457222381824,-0.39711598445216745,False,"H1,H2,DD",False,"H1,H2,DD,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,BLEND,20,C2,0.1,0.5455123827417131,-0.02808937326935823,0.010748887369740556,0.47497716508654375,-0.04437249705461521,False,"H1,H2",False,"H1,H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,BLEND,30,C1,1.0,0.44213713190765447,-0.25307687384358746,0.05552811987908779,0.35855887441304,-0.41150129122694035,False,"H1,H2,DD",False,"H1,H2,DD,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,BLEND,30,C2,0.1,0.43644404271342113,-0.027580948745896894,0.007460996742412185,0.3559514256395952,-0.046613951462422865,False,"H1,H2",False,"H1,H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,BLEND,40,C1,1.0,0.379729081234413,-0.2648857263052986,0.059006301863680166,0.3811807374261587,-0.39609310785047724,False,"H1,H2,DD",False,"H1,H2,DD,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
SMALL431,BLEND,40,C2,0.1,0.3742416360477777,-0.02919036133251307,0.007665909548957961,0.3815930053889322,-0.04495874643136033,False,"H1,H2",False,"H1,H2,CAGR",0.03752405319533958,0.5600309406263568,-0.1389155080338328,0.1533169996349657,0.8767139845003631,-0.33717267708462373
