form,lam,peek,n_DEGROSS,mean_oSharpe,vs_always_RS,vs_always_DG,vs_oracle
ZERO,0.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
ZERO,0.25,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
ZERO,0.5,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
ZERO,0.75,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
ZERO,1.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
GLOBAL,0.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
GLOBAL,0.25,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
GLOBAL,0.5,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
GLOBAL,0.75,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
GLOBAL,1.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
FAMILY,0.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
FAMILY,0.25,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
FAMILY,0.5,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
FAMILY,0.75,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
FAMILY,1.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD.is,0.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD.is,0.25,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD.is,0.5,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD.is,0.75,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD.is,1.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD.oos,0.0,True,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD.oos,0.25,True,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD.oos,0.5,True,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD.oos,0.75,True,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD.oos,1.0,True,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD0.is,0.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD0.is,0.25,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD0.is,0.5,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD0.is,0.75,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD0.is,1.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
LOGCSD.is,0.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
LOGCSD.is,0.25,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
LOGCSD.is,0.5,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
LOGCSD.is,0.75,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
LOGCSD.is,1.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSDxVOL.is,0.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSDxVOL.is,0.25,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSDxVOL.is,0.5,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSDxVOL.is,0.75,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSDxVOL.is,1.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD+CBAR.is,0.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD+CBAR.is,0.25,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD+CBAR.is,0.5,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD+CBAR.is,0.75,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
CSD+CBAR.is,1.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
FAM+CSD.is,0.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
FAM+CSD.is,0.25,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
FAM+CSD.is,0.5,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
FAM+CSD.is,0.75,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
FAM+CSD.is,1.0,False,0,0.9365310294508838,0.0,0.031374532734455784,-0.006039128005535965
