cost,n_fail,fail_L_H1,fail_L_H2,fail_L_OOS,fail_L_DD,fail_L_CAGR,sole_L_H1,sole_L_H2
0.0,159,0.3018867924528302,0.5534591194968553,0.5157232704402516,0.6855345911949685,0.5786163522012578,0.0,0.012578616352201259
5.0,163,0.34355828220858897,0.5644171779141104,0.5644171779141104,0.6748466257668712,0.5766871165644172,0.012269938650306749,0.0
10.0,168,0.3630952380952381,0.5952380952380952,0.5476190476190477,0.6547619047619048,0.5892857142857143,0.023809523809523808,0.011904761904761904
25.0,173,0.47398843930635837,0.6242774566473989,0.6184971098265896,0.653179190751445,0.653179190751445,0.0,0.0
50.0,177,0.519774011299435,0.7457627118644068,0.7231638418079096,0.655367231638418,0.7627118644067796,0.0,0.0
