kind,depth,family,rho,IS_median,OOS_median
SM_UNIF,0.25,CORR-LO,0.10489420541513925,-0.002927852490946764,-0.0026215990145346257
SM_UNIF,0.25,DISP-HI,0.07508521448324652,0.0021300929897901666,0.0014693311501821071
SM_UNIF,0.25,DISP-LO,-0.14811241880506784,0.004940841886717506,-0.002030346008349976
SM_UNIF,0.25,VOL20-HI,0.09013441378866811,0.0011838896772973784,0.002858572201938303
SM_UNIF,0.25,VOL20-LO,-0.08910540870795552,0.0014790962204713487,0.0012249346680837658
SM_UNIF,0.5,BREADTH-HI,-0.024792591163418875,-0.00198901360675105,-0.0035204754711666564
SM_UNIF,0.5,BREADTH-LO,0.029744678114348198,-0.0005679699629433099,-0.0027424604451154466
SM_UNIF,0.5,CORR-HI,-0.17116856389478424,-0.0006911104399844326,0.003904006907190949
SM_UNIF,0.5,CORR-LO,0.1411987909190302,-0.0020745981812150815,-0.0013320161484195459
SM_UNIF,0.5,DISP-HI,0.025532188565181045,-0.00017306192262567244,-0.0031465389284818096
SM_UNIF,0.5,DISP-LO,0.3047462859347868,0.0028746363304993916,-0.004117665824133643
SM_UNIF,0.5,VOL20-HI,0.10315775934143677,0.0006282478721319207,0.004393148340900946
SM_UNIF,0.5,VOL20-LO,0.007910476557978005,0.005890263515898997,0.00660483172250724
SM_UNIF,0.75,BREADTH-HI,-0.09527943919223103,-0.0004419523384563695,-0.010463031244877075
SM_UNIF,0.75,BREADTH-LO,-0.002894076789504149,-0.0012600904059919538,0.004306487955308094
SM_UNIF,0.75,CORR-HI,0.015113512122966109,-0.001272196315424301,-0.0040693453516540135
SM_UNIF,0.75,CORR-LO,-0.14518618560679145,0.013015471705061121,-0.0019935151257902406
SM_UNIF,0.75,DISP-HI,-0.10746671811692071,0.0006362926479085707,0.0007192608761113356
SM_UNIF,0.75,DISP-LO,0.18869380667567048,0.009912313513963183,0.0010496354398114027
SM_UNIF,0.75,VOL20-HI,-0.09444337256415206,0.004597944811724264,0.0030538147114159836
SM_UNIF,0.75,VOL20-LO,-0.03746221621969259,0.013307913564350848,-0.003481811767541476
SM_UNIF,1.0,BREADTH-HI,0.0720625120586533,0.0014671708152844964,-0.007108529124656364
SM_UNIF,1.0,BREADTH-LO,-0.1725512894719918,0.020759892572077193,0.0005136718941248786
SM_UNIF,1.0,CORR-HI,-0.05058203099877806,-0.009225921051030317,-0.009314708138057515
SM_UNIF,1.0,CORR-LO,0.137340021866358,0.0063643013474243,0.007151321259877996
SM_UNIF,1.0,DISP-HI,0.21522284391279184,-0.00123159145383403,0.0023048269520483944
SM_UNIF,1.0,DISP-LO,0.002894076789504149,0.010710886542692977,-0.01974081718980543
SM_UNIF,1.0,VOL20-HI,-0.17319441764743718,0.0027180330197921487,0.009824048059250606
SM_UNIF,1.0,VOL20-LO,0.0036336741912663204,-0.005463647727022625,-0.0047840893519370264
BLOCK2,0.25,BREADTH-HI,-0.004051707505305808,0.0020275700011014863,-0.001997621814626177
BLOCK2,0.25,BREADTH-LO,0.007910476557978005,-0.0002971792020362296,-0.00028491759869027355
BLOCK2,0.25,CORR-HI,0.21747379252685065,0.0018981521014021507,-0.00043262209180319755
BLOCK2,0.25,CORR-LO,0.2266705254357194,0.000897394164772719,-0.002182606263840675
BLOCK2,0.25,DISP-HI,0.04855617724612516,0.001777952292558893,0.002328944735664501
BLOCK2,0.25,DISP-LO,-0.12479902244517335,-0.0023296381753560302,-0.0028868665499753587
BLOCK2,0.25,VOL20-HI,0.06540613544279376,-0.0009259584133043952,0.0007563725011717204
BLOCK2,0.25,VOL20-LO,0.057399189658498946,0.0008879825611789738,-0.0010290170140647703
BLOCK2,0.5,BREADTH-HI,0.03218856518104059,-0.00417629202626113,-2.8604061684117665e-05
BLOCK2,0.5,BREADTH-LO,0.12148691234162971,-0.0038218169362049803,-0.0038879948590389846
BLOCK2,0.5,CORR-HI,0.034535983021416174,-0.002234266674845886,0.006189711536081985
BLOCK2,0.5,CORR-LO,-0.033635603575792664,-0.0038303150215970305,0.006361170187235574
BLOCK2,0.5,DISP-HI,-0.03656183677406907,0.006540146644344741,0.0058135132129815414
BLOCK2,0.5,DISP-LO,0.14261367290500998,-0.003880178976796572,0.002521128597207545
BLOCK2,0.5,VOL20-HI,-0.2964820888803139,0.002164144516440314,-0.001360262494406017
BLOCK2,0.5,VOL20-LO,-0.04411859283555213,0.002411487359565284,0.0028338955399531546
BLOCK2,0.75,BREADTH-HI,0.004276802366711686,0.007402125080544719,0.0011848297685716352
BLOCK2,0.75,BREADTH-LO,0.09826998520805198,-0.003934643890342232,0.009140032790218147
BLOCK2,0.75,CORR-HI,0.07768988359380025,-0.002491056233237976,0.003653243536306222
BLOCK2,0.75,CORR-LO,-0.005852466396552834,0.006068099995177018,-0.00029855460271924206
BLOCK2,0.75,DISP-HI,-0.18046176602996983,-0.002388460990936425,-0.002146593533234209
BLOCK2,0.75,DISP-LO,0.04251077239693872,0.0040365502787865215,-0.005394002668737491
BLOCK2,0.75,VOL20-HI,-0.09794842112032928,0.010113357631652942,0.0053919022484586465
BLOCK2,0.75,VOL20-LO,-0.05151456685317385,0.002883013468376272,-0.003358596238385428
BLOCK2,1.0,BREADTH-HI,0.28497009453984185,0.000207925730609404,0.0011572179174976216
BLOCK2,1.0,BREADTH-LO,0.14261367290500998,2.1000956084149536e-06,0.0014348895232951242
BLOCK2,1.0,CORR-HI,0.12084378416618434,0.0009605354485022477,-0.00489793959139205
BLOCK2,1.0,CORR-LO,0.029905460158209534,0.0042349969398103315,0.0022489659272895562
BLOCK2,1.0,DISP-HI,0.23969387098848804,0.007041335920085268,0.0017142696504778288
BLOCK2,1.0,DISP-LO,-0.24062640684288383,-0.0022820655052405714,-0.012862941070952413
BLOCK2,1.0,VOL20-HI,-0.12814328895748925,-0.007602184441220822,0.0008282829243110579
BLOCK2,1.0,VOL20-LO,0.09122773168692522,0.005070715067454962,-0.00856868239260447
RAND,0.25,BREADTH-HI,0.7233584153321758,0.12551224475764663,0.10743991074472212
RAND,0.25,BREADTH-LO,0.8761335134092226,0.09747571461198495,0.08086149411902203
RAND,0.25,CORR-HI,0.7910154993890284,0.09473060153383481,0.08192465091377679
RAND,0.25,CORR-LO,0.805485883336549,0.11251925028536686,0.09722824447847828
RAND,0.25,DISP-HI,0.8134606727120717,0.10293656590788652,0.08902821857035945
RAND,0.25,DISP-LO,0.7995369477136794,0.1193711027586821,0.10270796818339104
RAND,0.25,VOL20-HI,0.7568332368641072,0.09425394220504466,0.08492236643885134
RAND,0.25,VOL20-LO,0.8376101357000452,0.12757136635342184,0.11129084703617313
RAND,0.5,BREADTH-HI,0.7827513023345555,0.2554244980942983,0.21785469564635226
RAND,0.5,BREADTH-LO,0.7892468969065536,0.19623196380367225,0.1681458379816911
RAND,0.5,CORR-HI,0.7812399511222589,0.17331817442206487,0.1606493383422194
RAND,0.5,CORR-LO,0.8403434304456879,0.2240245017398838,0.20917046264266687
RAND,0.5,DISP-HI,0.7517203678693165,0.21449038498179035,0.1720984522718768
RAND,0.5,DISP-LO,0.8088944626664096,0.2543906547557446,0.22720920996942984
RAND,0.5,VOL20-HI,0.787735545694257,0.19679030405912284,0.1735764670435202
RAND,0.5,VOL20-LO,0.834716058910541,0.25550521909928475,0.22718639379049937
RAND,0.75,BREADTH-HI,0.7875747636503958,0.39322776100529644,0.3480339262209738
RAND,0.75,BREADTH-LO,0.8402148048105987,0.2993229338650992,0.282532219506077
RAND,0.75,CORR-HI,0.8371921023860055,0.28022951436530114,0.24550917275798423
RAND,0.75,CORR-LO,0.8852016206830023,0.3513384110532445,0.3127023288550882
RAND,0.75,DISP-HI,0.8307929770403243,0.3267024290733911,0.27681682238856775
RAND,0.75,DISP-LO,0.8170621904945656,0.38749859741175297,0.3460072299195762
RAND,0.75,VOL20-HI,0.770949900315133,0.3075446641984463,0.2681742325770652
RAND,0.75,VOL20-LO,0.8484468454562994,0.4296015685024591,0.340999552783465
RAND,1.0,BREADTH-HI,0.6948999935687185,0.5326734633126409,0.4586083328036893
RAND,1.0,BREADTH-LO,0.8159688725963086,0.4047111484303575,0.35170891557224604
RAND,1.0,CORR-HI,0.7996655733487685,0.3798916522830197,0.31234682244645073
RAND,1.0,CORR-LO,0.869702231654769,0.497784508845143,0.4259191061771107
RAND,1.0,DISP-HI,0.8247797285999101,0.4158685484367576,0.37724797076241917
RAND,1.0,DISP-LO,0.7906939353013057,0.49999144836326265,0.4622147052653455
RAND,1.0,VOL20-HI,0.8214676184963664,0.4067686706732163,0.37299102426297187
RAND,1.0,VOL20-LO,0.8642034857547111,0.54626353244224,0.44511066027574386
